URL link,Title,Date
https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vYXNpYXRpbWVzLmNvbS8yMDIxLzA0L2tleXMtdG8tbWFraW5nLWFpLWEtZm9yY2UtZm9yLXNvY2lhbC1nb29kL9IBAA?oc=5,Keys to making AI a force for social good - Asia Times,2021-04-20
https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vdGVjaGNydW5jaC5jb20vc3BvbnNvci9raW1vL2R1dGNoLWFpLXN0YXJ0LXVwLWtpbW8tcmVpbnZlbnRzLW9ubGluZS1sZWFybmluZy_SAQA?oc=5,Dutch AI start-up KIMO reinvents online learning - TechCrunch,2021-04-17
https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3LnVubGVhc2guYWkvYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UvcGhlbm9tLXJlcG9ydC1haS1jYW5kaWRhdGUtZW5nYWdlbWVudC1hdHRyYWN0LXRhbGVudC_SAQA?oc=5,Phenom: 92% of Fortune 500 firms fail to use AI in recruitment%%sep%% %%sitename%% - Unleash,2021-04-16
https://news.google.com/rss/articles/CBMioAFodHRwczovL3d3dy5uZXh0Z292LmNvbS9hcnRpZmljaWFsLWludGVsbGlnZW5jZS8yMDIxLzA0L25hdGlvbmFsLWFyY2hpdmVzLXdhbnRzLXVzZS1haS1pbXByb3ZlLXVuc29waGlzdGljYXRlZC1zZWFyY2gtYW5kLWNyZWF0ZS1zZWxmLWRlc2NyaWJpbmctcmVjb3Jkcy8xNzM0MTcv0gEA?oc=5,National Archives Wants to Use AI to Improve 'Unsophisticated Search' and Create 'Self-Describing Records' - Nextgov/FCW,2021-04-16
https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vdmVudHVyZWJlYXQuY29tL2J1c2luZXNzL3N1cnZleS1maW5kcy10YWxlbnQtZ2FwLWlzLXNsb3dpbmctZW50ZXJwcmlzZS1haS1hZG9wdGlvbi_SAQA?oc=5,Survey finds talent gap is slowing enterprise AI adoption - VentureBeat,2021-04-19
https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vZWxlY3RyZWsuY28vMjAyMS8wNC8xNi9oZXJlcy13aHktYWktd2lsbC1iZS1jcnVjaWFsLWZvci1mdXR1cmUtdXMtZWxlY3RyaWNhbC1ncmlkLXJlbGlhYmlsaXR5L9IBAA?oc=5,Here’s why AI will be crucial for future US electrical grid reliability - Electrek.co,2021-04-16
https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vdHJhbnMuaW5mby9lbi9veGZvcmQtc3R1ZHktcm9ib3RzLXdpbGwtcmVwbGFjZS1mcmVpZ2h0LWZvcndhcmRlcnMtYmVmb3JlLWxvcnJ5LWRyaXZlcnMtMjMyMjEx0gEA?oc=5,Oxford study: robots will replace freight forwarders before lorry drivers - trans.info/en,2021-04-16
https://news.google.com/rss/articles/CBMiiwFodHRwczovL3d3dy5sYXd5ZXJzY29tbWl0dGVlLm9yZy9mdGMtZGVjbGFyZXMtcmFjaWFsbHktYmlhc2VkLWFsZ29yaXRobXMtaW4tYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtdW5mYWlyLWFuZC1kZWNlcHRpdmUtcHJvaGliaXRlZC1ieS1sYXcv0gEA?oc=5,"FTC Declares Racially Biased Algorithms in Artificial Intelligence Unfair and Deceptive, Prohibited by Law - Lawyers' Committee for Civil Rights Under Law",2021-04-20
https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vcmVmcmVzaG1pYW1pLmNvbS9tZGMtYW5kLWlibS10ZWFtLXVwLXRvLXByZXBhcmUtc3R1ZGVudHMtZm9yLXRlY2gtam9icy_SAQA?oc=5,MDC and IBM team up to prepare students for tech jobs - Refresh Miami,2021-04-20
https://news.google.com/rss/articles/CBMif2h0dHBzOi8vbmV3cy51c25pLm9yZy8yMDIxLzA0LzE5L2FydGlmaWNpYWwtaW50ZWxsaWdlbmNlLWFkdm9jYXRlLWNvdWxkLWhlbHAtY29tbWFuZGVycy1pbi1iYXR0bGUtYWktY29tbWlzc2lvbi12aWNlLWNoYWlyLXNheXPSAQA?oc=5,"Artificial Intelligence Advocate Could Help Commanders in Battle, AI Commission Vice Chair Says - USNI News - USNI News",2021-04-19
https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vZWRzY29vcC5jb20vbWlhbWktZGFkZS1jb2xsZWdlLWlibS1kaXZlcnNpdHktd29ya2ZvcmNlL9IBAA?oc=5,"Miami Dade College, IBM partner to build tech-focused workforce - EdScoop",2021-04-20
https://news.google.com/rss/articles/CBMidGh0dHBzOi8vYnVzaW5lc3N0ZWNoLmNvLnphL25ld3MvaXQtc2VydmljZXMvNDgyMzczL3RoZS04LWl0LWpvYnMtd2hpY2gtYXJlLW1vc3QtaW4tZGVtYW5kLWluLXNvdXRoLWFmcmljYS1yaWdodC1ub3cv0gEA?oc=5,The 8 IT jobs which are most in-demand in South Africa right now - BusinessTech,2021-04-18
