URL link,Title,Date
https://news.google.com/rss/articles/CBMieGh0dHBzOi8vbmV3cy5taWNyb3NvZnQuY29tLzIwMDAvMDMvMjIvbWljcm9zb2Z0LXRlY2hub2xvZ3ktZW5oYW5jZXMtcG9ydGFibGUtZGV2aWNlLWZvci10aGUtYmxpbmQtYW5kLXZpc3VhbGx5LWltcGFpcmVkL9IBAA?oc=5,Microsoft Technology Enhances Portable Device for the Blind and Visually Impaired - Stories - Microsoft,2000-03-22
https://news.google.com/rss/articles/CBMiJGh0dHBzOi8vd3d3LndpcmVkLmNvbS8yMDAwLzA0L2pveS0yL9IBAA?oc=5,Why the Future Doesn't Need Us - WIRED,2000-04-01
https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9hcmNoaXZlL2J1c2luZXNzLzIwMDAvMDMvMDYvY2FyZWVyLXRyYWNrLzQwZGFkNDNkLTMwZGMtNDMzNy04YTI2LTg2NTA4NTU5ODExNC_SAQA?oc=5,Career Track - The Washington Post,2000-03-05
https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vbmV3cy53ZnUuZWR1LzIwMDAvMDMvMjMvcGhpbG9zb3BoZXItYW5kLWV4cGVydC1vbi1hcnRpZmljaWFsLWludGVsbGlnZW5jZS10by1sZWN0dXJlL9IBAA?oc=5,Philosopher and expert on artificial intelligence to lecture | Wake Forest News - Wake Forest News,2000-03-23
https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3Lml0cHJvdG9kYXkuY29tL2Vhcmx5LXZlcnNpb25zL21pY3Jvc29mdC1yZWxlYXNlcy1uZXctc3FsLXNlcnZlci0yMDAwLWJlbmNobWFyay1zY29yZXMtMjEtc2VwLTIwMDDSAQA?oc=5,Microsoft Releases New SQL Server 2000 Benchmark Scores - 21 Sep 2000 - ITPro Today,2000-09-21
https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS9maWxtLzIwMDAvbWF5LzA1LzHSAS5odHRwczovL2FtcC50aGVndWFyZGlhbi5jb20vZmlsbS8yMDAwL21heS8wNS8x?oc=5,Stanley told Steven: 'You'd be the best guy to direct this film' - The Guardian,2000-05-05
https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LnRhaXBlaXRpbWVzLmNvbS9OZXdzL2FzaWEvYXJjaGl2ZXMvMjAwMC8wNC8xNi8zMjQ5ONIBAA?oc=5,Being AI Rockoff: Shooting from the hip in Cambodia - 台北時報,2000-04-16
https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vZXcuY29tL2FydGljbGUvMjAwMC8wMy8yOC9oYWxleS1qb2VsLW9zbWVudC1leWVzLXNwaWVsYmVyZ3MtYWkv0gEA?oc=5,Haley Joel Osment eyes Spielberg's ''A.I.'' - Entertainment Weekly News,2000-03-28
https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vbmV3cy5taWNyb3NvZnQuY29tLzIwMDAvMDIvMTAvbmV3LXByb2R1Y3QtZmVhdHVyZXMtaGVscC1jb21iYXQtc29mdHdhcmUtcGlyYWN5L9IBAA?oc=5,New Product Features Help Combat Software Piracy - Stories - Microsoft,2000-02-10
https://news.google.com/rss/articles/CBMiKWh0dHBzOi8vd3d3LnNhbG9uLmNvbS8yMDAwLzAyLzAxL3dvbGZlXzMv0gEA?oc=5,Tom Wolfe - Salon,2000-02-01
