URL link,Title,Date
https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvcGFybXlvbHNvbi8yMDExLzEwLzA2L3N0ZXZlLWpvYnMtbGVhdmVzLWEtbGVnYWN5LWluLWEtaS13aXRoLXNpcmkv0gEA?oc=5,Steve Jobs Leaves A Legacy In A.I. With Siri - Forbes,2011-10-06
https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LnJvZ2VyZWJlcnQuY29tL3Jldmlld3MvZ3JlYXQtbW92aWUtYWktYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtMjAwMdIBAA?oc=5,A.I. Artificial Intelligence movie review (2001) - Roger Ebert,2011-07-07
https://news.google.com/rss/articles/CBMiMGh0dHBzOi8vd3d3LmNhcGdlbWluaS5jb20vaW5kdXN0cmllcy9oZWFsdGhjYXJlL9IBAA?oc=5,Healthcare - Capgemini,2011-08-10
https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmZpcnN0cG9zdC5jb20vdGVjaC9uZXdzLWFuYWx5c2lzL3doZW4tam9icy1jb29sZWQtYW4tYW5ncnktZ2F0ZXMtd2l0aC1hLWJvdHRsZS1vZi13YXRlci0yLTM1ODkxNzcuaHRtbNIBdmh0dHBzOi8vd3d3LmZpcnN0cG9zdC5jb20vdGVjaC9uZXdzLWFuYWx5c2lzL3doZW4tam9icy1jb29sZWQtYW4tYW5ncnktZ2F0ZXMtd2l0aC1hLWJvdHRsZS1vZi13YXRlci0yLTM1ODkxNzcuaHRtbC9hbXA?oc=5,When Jobs cooled an angry Gates with a bottle of water - Firstpost,2011-10-06
https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS90ZWNobm9sb2d5LzIwMTEvb2N0LzI1L2pvaG4tbWNjYXJ0aHnSAUBodHRwczovL2FtcC50aGVndWFyZGlhbi5jb20vdGVjaG5vbG9neS8yMDExL29jdC8yNS9qb2huLW1jY2FydGh5?oc=5,John McCarthy obituary - The Guardian,2011-10-25
https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vd3d3LndpcmVkLmNvbS8yMDExLzEwL2pvaG4tbWNjYXJ0aHktZmF0aGVyLW9mLWFpLWFuZC1saXNwLWRpZXMtYXQtODQv0gEA?oc=5,John McCarthy -- Father of AI and Lisp -- Dies at 84 - WIRED,2011-10-24
https://news.google.com/rss/articles/CBMiEWh0dHBzOi8vYTE2ei5jb20v0gEA?oc=5,Andreessen Horowitz | Software Is Eating the World - Andreessen Horowitz,2011-09-14
https://news.google.com/rss/articles/CBMiKmh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vZW50ZXJwcmlzZdIBAA?oc=5,Enterprise - Business Insider,2011-12-08
https://news.google.com/rss/articles/CBMicGh0dHBzOi8vbmV3cy5zdGFuZm9yZC5lZHUvc3Rvcmllcy8yMDExLzEwL3N0YW5mb3Jkcy1qb2huLW1jY2FydGh5LXNlbWluYWwtZmlndXJlLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLWRpZXMtODTSAQA?oc=5,"Stanford's John McCarthy, seminal figure of artificial intelligence, dies at 84 - Stanford University News",2011-10-25
https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vd3d3LmdxLmNvbS9zdG9yeS9haS13ZWl3ZWktZGFuZ2VyLWFydGlzdC1ncS1kZWNlbWJlci0yMDExLXd5YXR0LW1hc29u0gEA?oc=5,"Ai Wei Wei, the Danger Artist - GQ",2011-12-08
https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LmluZGVwZW5kZW50LmNvLnVrL25ld3Mvb2JpdHVhcmllcy9qb2huLW1jY2FydGh5LWNvbXB1dGVyLXNjaWVudGlzdC1rbm93bi1hcy10aGUtZmF0aGVyLW9mLWFpLTYyNTUzMDcuaHRtbNIBAA?oc=5,John McCarthy: Computer scientist known as the father of AI - The Independent,2011-11-01
https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3Lnllc21hZ2F6aW5lLm9yZy9pc3N1ZS9icmVha3Rocm91Z2gvMjAxMS8xMS8yOS9haS1qZW4tcG9vLW9yZ2FuaXppbmctbGFib3Itd2l0aC1sb3Zl0gEA?oc=5,Ai-jen Poo: Organizing Labor—With Love - YES! Magazine,2011-11-29
https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTEvMDMvMDUvc2NpZW5jZS8wNWxlZ2FsLmh0bWzSAQA?oc=5,"Armies of Expensive Lawyers, Replaced by Cheaper Software (Published 2011) - The New York Times",2011-03-04
https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDExLzUvMTYvZGV0YWluZWQtYWktd2Vpd2VpLWFsbG93ZWQtdG8tbWVldC13aWZl0gFUaHR0cHM6Ly93d3cuYWxqYXplZXJhLmNvbS9hbXAvbmV3cy8yMDExLzUvMTYvZGV0YWluZWQtYWktd2Vpd2VpLWFsbG93ZWQtdG8tbWVldC13aWZl?oc=5,Detained Ai Weiwei allowed to meet wife - Al Jazeera English,2011-05-16
https://news.google.com/rss/articles/CBMibWh0dHBzOi8vYXJjaGluZWN0LmNvbS9mZWF0dXJlcy9hcnRpY2xlLzc3MDY1NjMvb3AtZWQtc3RpY2tzLWFuZC1zdG9uZXMtYWktd2Vpd2VpLWFuZC10aGUtdXNlcy1vZi1hcmNoaXRlY3R1cmXSAQA?oc=5,Op-Ed: Sticks and Stones; Ai Weiwei and the Uses of Architecture - Archinect,2011-05-26
