URL link,Title,Date
https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvYWRpZ2Fza2VsbC8yMDIyLzAxLzE4L2FpLWNyZWF0ZXMtam9iLWRpc3J1cHRpb24tYnV0LW5vdC1qb2ItZGVzdHJ1Y3Rpb24v0gEA?oc=5,AI Creates Job Disruption But Not Job Destruction - Forbes,2022-01-19
https://news.google.com/rss/articles/CBMiK2h0dHBzOi8vd3d3LmRhdGFtYXRpb24uY29tL2NhcmVlcnMvYWktam9icy_SAQA?oc=5,Top 10 Companies Hiring for AI Jobs - Datamation,2022-06-25
https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LnNwaWNld29ya3MuY29tL3RlY2gvYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UvYXJ0aWNsZXMvYWktam9iLXJvbGVzL9IBTmh0dHBzOi8vd3d3LnNwaWNld29ya3MuY29tL3RlY2gvYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UvYXJ0aWNsZXMvYWktam9iLXJvbGVzLw?oc=5,"AI Job Roles: Data Scientist, AI Developer, machine learning Engineer - Spiceworks News and Insights",2022-02-10
https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vdGltZXNvZmluZGlhLmluZGlhdGltZXMuY29tL2Jsb2dzL3ZvaWNlcy9pbXBhY3Qtb2YtYWktb24tZnV0dXJlLWpvYi1yb2xlcy_SAVJodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9ibG9ncy92b2ljZXMvaW1wYWN0LW9mLWFpLW9uLWZ1dHVyZS1qb2Itcm9sZXMv?oc=5,Impact of AI on future job roles - The Times of India,2022-11-19
https://news.google.com/rss/articles/CBMiOWh0dHBzOi8vd3d3LnRlY2hvcGVkaWEuY29tL2pvYi1yb2xlLWFpLXN0cmF0ZWdpc3QvMi8zNDA5MNIBAA?oc=5,Job Role: AI Strategist - Techopedia,2022-05-04
https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vbWl0c2xvYW4ubWl0LmVkdS9pZGVhcy1tYWRlLXRvLW1hdHRlci93aHktZnV0dXJlLWFpLWZ1dHVyZS13b3Jr0gEA?oc=5,Why ‘the future of AI is the future of work’ - MIT Sloan News,2022-01-31
https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LmRpY2UuY29tL2NhcmVlci1hZHZpY2UvZ29vZ2xlcy1hLWktam9iLWludGVydmlldy1wcmFjdGljZS10b29sLWhvdy13ZWxsLWRvZXMtaXQtd29ya9IBAA?oc=5,Google's A.I. Job Interview Practice Tool: How Well Does It Work? - Dice Insights,2022-05-24
https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LnNpbXBsaWxlYXJuLmNvbS9hcnRpZmljaWFsLWludGVsbGlnZW5jZS1pc250LWEtdGhyZWF0LXRvLW91ci1qb2JzLWFydGljbGXSAQA?oc=5,Artificial Intelligence Isn't the Scariest Threat to Our Jobs: This Is - Simplilearn,2022-09-30
https://news.google.com/rss/articles/CBMigAFodHRwczovL3d3dy50aGVoaW5kdS5jb20vc2NpLXRlY2gvdGVjaG5vbG9neS9haS1hcnRpZmljaWFsLWludGVsbGlnZW5jZS1mdXR1cmUtb2Ytd29yay1hZmZlY3Qtam9icy13b3JrZm9yY2UvYXJ0aWNsZTY2Mjg3NzE0LmVjZdIBhQFodHRwczovL3d3dy50aGVoaW5kdS5jb20vc2NpLXRlY2gvdGVjaG5vbG9neS9haS1hcnRpZmljaWFsLWludGVsbGlnZW5jZS1mdXR1cmUtb2Ytd29yay1hZmZlY3Qtam9icy13b3JrZm9yY2UvYXJ0aWNsZTY2Mjg3NzE0LmVjZS9hbXAv?oc=5,AI and the future of work: will Artificial Intelligence affect the workforce? - The Hindu,2022-12-23
https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vZW50ZXJwcmlzZXJzcHJvamVjdC5jb20vYXJ0aWNsZS8yMDIyLzMvYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtYWR2YW5jZS1jYXJlZXLSAQA?oc=5,Artificial Intelligence (AI): 3 strategies for advancing your career - The Enterprisers Project,2022-03-07
