URL link,Title,Date
https://news.google.com/rss/articles/CBMiQ2h0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMDcvMDMvMjUvYnVzaW5lc3MveW91cm1vbmV5LzI1U3RyZWFtLmh0bWzSAQA?oc=5,"Artificial Intelligence, With Help From the Humans - The New York Times",2007-03-25
https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vd3d3LnRlY2hub2xvZ3lyZXZpZXcuY29tLzIwMDcvMDUvMDcvMjI1NTM0L21hcnR5LXRlbmVuYmF1bS02NC1zbS02Ni_SAVBodHRwczovL3d3dy50ZWNobm9sb2d5cmV2aWV3LmNvbS8yMDA3LzA1LzA3LzIyNTUzNC9tYXJ0eS10ZW5lbmJhdW0tNjQtc20tNjYvYW1wLw?oc=5,"Marty Tenenbaum '64, SM '66 - MIT Technology Review",2007-05-07
https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vZm9ydHVuZS5jb20vMjAwNy8wNS8xNC9yYXkta3VyendlaWwtaW5ub3ZhdGlvbi1hcnRpZmljaWFsLWludGVsbGlnZW5jZS_SAQA?oc=5,The Smartest (or the Nuttiest) Futurist on Earth - Fortune,2007-05-14
https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vdGVjaGNydW5jaC5jb20vMjAwNy8wOC8wNS9mYWtlLXN0ZXZlLWpvYnMtZGFuaWVsLWx5b25zL9IBAA?oc=5,Fake Steve Jobs = Daniel Lyons - TechCrunch,2007-08-05
https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vd3d3LmNoaW5hZGFpbHkuY29tLmNuL2NuZHkvMjAwNy0wNS8yOS9jb250ZW50Xzg4MjEzNy5odG3SAQA?oc=5,Once upon a time - Chinadaily.com.cn - China Daily,2007-05-29
https://news.google.com/rss/articles/CBMiO2h0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS93b3JsZC8yMDA3L2F1Zy8wOS9jaGluYS5hcnRuZXdz0gE7aHR0cHM6Ly9hbXAudGhlZ3VhcmRpYW4uY29tL3dvcmxkLzIwMDcvYXVnLzA5L2NoaW5hLmFydG5ld3M?oc=5,Olympic artist attacks China's pomp and propaganda - The Guardian,2007-08-09
https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3Lml0cHJvdG9kYXkuY29tL21pY3Jvc29mdC13aW5kb3dzL2dyZWVuLWNvbXB1dGluZy13aG8tY2FyZXMt0gEA?oc=5,Green Computing: Who Cares? - ITPro Today,2007-12-06
https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LnpkbmV0LmNvbS9hcnRpY2xlL3BsbS1vZmZlcnMtZ29vZC1jYXJlZXItcHJvc3BlY3RzL9IBAA?oc=5,PLM offers good career prospects | ZDNET - ZDNet,2007-07-05
https://news.google.com/rss/articles/CBMicGh0dHBzOi8vZW5naW5lZXJpbmcucHJpbmNldG9uLmVkdS9uZXdzLzIwMDcvMTAvMjkvcmVjb3JkLXNpemVkLWpvYi1mYWlyLW9wZW5zLWRvb3JzLXN0dWRlbnRzLWFuZC1lbXBsb3llcnMtYWxpa2XSAQA?oc=5,Record-sized job fair opens doors - for students and employers alike - Princeton Engineering - Engineering at Princeton University,2007-10-29
https://news.google.com/rss/articles/CBMiO2h0dHBzOi8vd3d3LmtvcmVhdGltZXMuY28ua3Ivd3d3L3RlY2gvMjAyNC8wNi8xMjlfNzA2OC5odG1s0gE9aHR0cHM6Ly9tLmtvcmVhdGltZXMuY28ua3IvcGFnZXMvYXJ0aWNsZS5hbXAuYXNwP25ld3NJZHg9NzA2OA?oc=5,Bank Teller Becomes Popular Job - 코리아타임스,2007-07-24
