,URL link,Title,Date,Preprocessed Title,Value,Sentiment
0,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vbmV3cy5taWNyb3NvZnQuY29tLzIwMDIvMDUvMjIvZ2F0ZXMtb3V0bGluZXMtdGVjaG5vbG9neS10cmVuZHMtZHJpdmluZy10aGUtZGlnaXRhbC1kZWNhZGUv0gEA?oc=5,"Gates Outlines Technology Trends Driving the ""Digital Decade"" - Stories - Microsoft",2002-05-22,gate outline technology trend driving `` digital decade '',"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
1,https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vbmV3cy5taXQuZWR1LzIwMDIvcGFwZXJ0LW1pc3Nlcy1iaWctaWRlYXMtZWFybHktZGF5cy1hcnRpZmljaWFsLWludGVsbGlnZW5jZdIBAA?oc=5,Papert misses 'Big Ideas' from early days of artificial intelligence - MIT News,2002-07-17,papert miss 'big idea ' early day artificial intelligence,"{'neg': 0.15, 'neu': 0.561, 'pos': 0.29, 'compound': 0.3612}",Positive
2,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3Lml0cHJvdG9kYXkuY29tL21pY3Jvc29mdC13aW5kb3dzL21pY3Jvc29mdC1yZWxlYXNlcy13aW5kb3dzLXhwLW1lZGlhLWNlbnRlci1lZGl0aW9u0gEA?oc=5,Microsoft Releases Windows XP Media Center Edition - ITPro Today,2002-09-02,microsoft release window xp medium center edition,"{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.3818}",Positive
3,https://news.google.com/rss/articles/CBMifmh0dHBzOi8vbmV3cy5taWNyb3NvZnQuY29tLzIwMDIvMTAvMjQvY29uc3VtZXItaW5wdXQtc2NpZW50aWZpYy1hbmFseXNpcy1wcm92aWRlLWZvdW5kYXRpb24tZm9yLW1zbi04LXJlc2VhcmNoLWFuZC1pbm5vdmF0aW9uL9IBAA?oc=5,"Consumer Input, Scientific Analysis Provide Foundation for MSN 8 Research and Innovation - Stories - Microsoft",2002-10-24,"consumer input , scientific analysis provide foundation msn 8 research innovation","{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.3818}",Positive
4,https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy53YXNoaW5ndG9ucG9zdC5jb20vYXJjaGl2ZS9idXNpbmVzcy8yMDAyLzA3LzExL3NhbGUtb2YtZXNwaXJlLWFzc2V0cy1hcHByb3ZlZC1ieS1qdWRnZS9jNzBjM2FiZS0zYmNmLTQ0MWUtOWVkNC0yNjQwMTJhZTZhMGQv0gEA?oc=5,Sale of E.spire Assets Approved by Judge - The Washington Post,2002-07-10,sale e.spire asset approved judge,"{'neg': 0.0, 'neu': 0.361, 'pos': 0.639, 'compound': 0.6486}",Positive
5,https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3Lml0cHJvdG9kYXkuY29tL21pY3Jvc29mdC13aW5kb3dzL25ldy1taXJhLWRldmljZXMtYW5ub3VuY2VkLWJldGEtdG8tYmVnaW7SAQA?oc=5,"New Mira Devices Announced, Beta to Begin - ITPro Today",2002-03-12,"new mira device announced , beta begin","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
6,https://news.google.com/rss/articles/CBMiQWh0dHA6Ly93d3cubmludGVuZG93b3JsZHJlcG9ydC5jb20vcmV2aWV3LzQwMTcvZmlmYS0yMDAzLWdhbWVjdWJl0gEA?oc=5,FIFA 2003 Review - Review - Nintendo World Report,2002-12-11,fifa 2003 review,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
7,https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LmFjZi5oaHMuZ292L2Nzcy9wb2xpY3ktZ3VpZGFuY2UvaW5jb21lLXdpdGhob2xkaW5nLWZlZGVyYWwtZW1wbG95ZWVzLXdvcmtpbmctaW5kaWFuLXJlc2VydmF0aW9uc9IBAA?oc=5,Income Withholding from Federal Employees Working on Indian Reservations - The Administration for Children and Families,2002-02-11,income withholding federal employee working indian reservation,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
8,https://news.google.com/rss/articles/CBMiN2h0dHA6Ly9uZXdzLmJiYy5jby51ay8yL2hpL3VrX25ld3Mvc2NvdGxhbmQvMjU1ODY1NS5zdG3SAQA?oc=5,BBC NEWS | UK | Scotland | Fire destroys librarian's work - CBBC Newsround,2002-12-09,bbc news | uk | scotland | fire destroys librarian 's work,"{'neg': 0.462, 'neu': 0.538, 'pos': 0.0, 'compound': -0.7184}",Negative
9,https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy53YXNoaW5ndG9ucG9zdC5jb20vYXJjaGl2ZS9idXNpbmVzcy8yMDAyLzAyLzIyL2Vucm9uLXNheXMtZnJlc2gtc3RhcnQtbWVhbnMtYS1uZXctbmFtZS83Yzc1ODVmOS1mYjNjLTQ0NjMtYjllMi1kMDMzOTc1NmQ4NDIv0gEA?oc=5,Enron Says 'Fresh Start' Means a New Name - The Washington Post,2002-02-21,enron say 'fresh start ' mean new name,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.3182}",Positive
