Unnamed: 0,URL Link,Date,Source,Source Link,Title,Description,Text to Process,Preprocessed Text,Value,Sentiment
0,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmxlZ2FsZnV0dXJlcy5jby51ay9ibG9nL2lzLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLW1ha2luZy1sYXd5ZXJzLXJlZHVuZGFudNIBAA?oc=5,2021-07-06,Legal Futures,https://www.legalfutures.co.uk,Is artificial intelligence making lawyers redundant?,"In 2018, PwC suggested that AI threatened 30% of jobs in the UK. Much of the discussion on the introduction of AI and the potential effects on the legal sector is equally negative.","Is artificial intelligence making lawyers redundant? In 2018, PwC suggested that AI threatened 30% of jobs in the UK. Much of the discussion on the introduction of AI and the potential effects on the legal sector is equally negative.",artificial intelligence making lawyer redundant pwc suggested ai threatened job uk much discussion introduction ai potential effect legal sector equally negative,"{'neg': 0.237, 'neu': 0.601, 'pos': 0.163, 'compound': -0.4767}",Negative
1,https://news.google.com/rss/articles/CBMif2h0dHBzOi8vd3d3LmFybXkubW9kLnVrL25ld3MtYW5kLWV2ZW50cy9uZXdzLzIwMjEvMDcvYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtdXNlZC1vbi1icml0aXNoLWFybXktb3BlcmF0aW9uLWZvci10aGUtZmlyc3QtdGltZS_SAQA?oc=5,2021-07-05,The British Army,https://www.army.mod.uk,Artificial Intelligence used on British Army operation for the first time,"Artificial Intelligence has been used for the first time as part of Exercise Spring Storm in Estonia. The AI technology exploited vast amounts of data to help soldiers, providing vital information on the surrounding terrain and environment.","Artificial Intelligence used on British Army operation for the first time Artificial Intelligence has been used for the first time as part of Exercise Spring Storm in Estonia. The AI technology exploited vast amounts of data to help soldiers, providing vital information on the surrounding terrain and environment.",artificial intelligence used british army operation first time artificial intelligence used first time part exercise spring storm estonia ai technology exploited vast amount data help soldier providing vital information surrounding terrain environment,"{'neg': 0.073, 'neu': 0.657, 'pos': 0.27, 'compound': 0.7964}",Positive
2,https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjEvMDYvMzAvdGVjaG5vbG9neS9hcnRpZmljaWFsLWludGVsbGlnZW5jZS1iaWFzLmh0bWzSAQA?oc=5,2021-07-01,The New York Times,https://www.nytimes.com,Using A.I. to Find Bias in A.I.,The problem of bias in artificial intelligence is facing increasing scrutiny from regulators and is a growing business for start-ups and tech stalwarts.,Using A.I. to Find Bias in A.I. The problem of bias in artificial intelligence is facing increasing scrutiny from regulators and is a growing business for start-ups and tech stalwarts.,using ai find bias ai problem bias artificial intelligence facing increasing scrutiny regulator growing business startup tech stalwart,"{'neg': 0.236, 'neu': 0.558, 'pos': 0.206, 'compound': 0.0772}",Negative
3,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS90ZWNobm9sb2d5LzIwMjEvMDcvMDEvaHVtYW5zLWFpLWxhbmd1YWdlLWFkdmFuY2VzLXJpc2tzL9IBAA?oc=5,2021-07-01,The Washington Post,https://www.washingtonpost.com,AI researchers at Facebook and Google are teaching machines to police human speech,"Alexis Conneau’s work has helped Facebook and Google build artificial intelligence systems that can understand dozens of languages with startling accuracy. But researchers like him also stand at the center of a battle over the technology’s risk of prejudice, censorship and abuse.","AI researchers at Facebook and Google are teaching machines to police human speech Alexis Conneau’s work has helped Facebook and Google build artificial intelligence systems that can understand dozens of languages with startling accuracy. But researchers like him also stand at the center of a battle over the technology’s risk of prejudice, censorship and abuse.",ai researcher facebook google teaching machine police human speech alexis conneaus work helped facebook google build artificial intelligence system understand dozen language startling accuracy researcher like also stand center battle technology risk prejudice censorship abuse,"{'neg': 0.259, 'neu': 0.594, 'pos': 0.146, 'compound': -0.743}",Negative
4,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LnJpZ2Iub3JnL2V4cGxvcmUtc2NpZW5jZS9leHBsb3JlL3ZpZGVvL2hvdy1kby1uZXVyYWwtbmV0d29ya3MtZ3Jvdy1zbWFydGVyLXJvYmluLWhpZXNpbmdlctIBAA?oc=5,2021-07-02,The Royal Institution,https://www.rigb.org,How Do Neural Networks Grow Smarter?,Neurobiologists and computer scientists are trying to discover how neural networks become a brain.,How Do Neural Networks Grow Smarter? Neurobiologists and computer scientists are trying to discover how neural networks become a brain.,neural network grow smarter neurobiologist computer scientist trying discover neural network become brain,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.4588}",Positive
5,https://news.google.com/rss/articles/CBMiOWh0dHBzOi8vbmV3cy5jb2x1bWJpYS5lZHUvbmV3cy90b3AtMTAtaWRlYXMtc3RhdGlzdGljcy1hadIBAA?oc=5,2021-07-06,Columbia University,https://news.columbia.edu,Top 10 Ideas in Statistics That Have Powered the AI Revolution,"Andrew Gelman, a statistics professor at Columbia, and Aki Vehtari, a computer science professor at Finland’s Aalto University, recently published a list of the most important statistical ideas in the last 50 years. Here, they break it down in easy-to-understand terms.","Top 10 Ideas in Statistics That Have Powered the AI Revolution Andrew Gelman, a statistics professor at Columbia, and Aki Vehtari, a computer science professor at Finland’s Aalto University, recently published a list of the most important statistical ideas in the last 50 years. Here, they break it down in easy-to-understand terms.",top idea statistic powered ai revolution andrew gelman statistic professor columbia aki vehtari computer science professor finland aalto university recently published list important statistical idea last year break easytounderstand term,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.3818}",Positive
6,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmJibnRpbWVzLmNvbS9zY2llbmNlL2hvdy10by1tYWtlLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLWFpLWFuZC1tYWNoaW5lLWxlYXJuaW5nLXdvcmstZm9yLXlvddIBbWh0dHBzOi8vd3d3LmJibnRpbWVzLmNvbS9zY2llbmNlL2hvdy10by1tYWtlLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLWFpLWFuZC1tYWNoaW5lLWxlYXJuaW5nLXdvcmstZm9yLXlvdS9hbXA?oc=5,2021-07-01,BBN Times,https://www.bbntimes.com,How to Make Artificial Intelligence (AI) and Machine Learning Work for You,"Investment in artificial intelligence (AI), machine learning and deep learning are growing from organizations outside the tech space.
","How to Make Artificial Intelligence (AI) and Machine Learning Work for You Investment in artificial intelligence (AI), machine learning and deep learning are growing from organizations outside the tech space.
",make artificial intelligence ai machine learning work investment artificial intelligence ai machine learning deep learning growing organization outside tech space,"{'neg': 0.0, 'neu': 0.683, 'pos': 0.317, 'compound': 0.7845}",Positive
7,https://news.google.com/rss/articles/CBMibmh0dHBzOi8vdG93YXJkc2RhdGFzY2llbmNlLmNvbS9hcnRpZmljaWFsLWludGVsbGlnZW5jZS1pcy1ub3QtdGFraW5nLXlvdXItY29kaW5nLWpvYi1hbnl0aW1lLXNvb24tNWJmMGRmNjc3ZWU40gEA?oc=5,2021-07-04,Towards Data Science,https://towardsdatascience.com,Artificial Intelligence Is Not Taking Your Coding Job Anytime Soon,Why AI-powered coding tools like GitHub Copilot can’t do your job. “Artificial Intelligence Is Not Taking Your Coding Job Anytime Soon” is published by GreekDataGuy in Towards Data Science.,Artificial Intelligence Is Not Taking Your Coding Job Anytime Soon Why AI-powered coding tools like GitHub Copilot can’t do your job. “Artificial Intelligence Is Not Taking Your Coding Job Anytime Soon” is published by GreekDataGuy in Towards Data Science.,artificial intelligence taking coding job anytime soon aipowered coding tool like github copilot cant job artificial intelligence taking coding job anytime soon published greekdataguy towards data science,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.8271}",Positive
8,https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LnNjaWVudGlmaWNhbWVyaWNhbi5jb20vYXJ0aWNsZS9haS1kZXNpZ25zLXF1YW50dW0tcGh5c2ljcy1leHBlcmltZW50cy1iZXlvbmQtd2hhdC1hbnktaHVtYW4taGFzLWNvbmNlaXZlZC_SAQA?oc=5,2021-07-02,Scientific American,https://www.scientificamerican.com,AI Designs Quantum Physics Experiments beyond What Any Human Has Conceived,"Scientific American is the essential guide to the most awe-inspiring advances in science and technology, explaining how they change our understanding of the world and shape our lives.","AI Designs Quantum Physics Experiments beyond What Any Human Has Conceived Scientific American is the essential guide to the most awe-inspiring advances in science and technology, explaining how they change our understanding of the world and shape our lives.",ai design quantum physic experiment beyond human conceived scientific american essential guide aweinspiring advance science technology explaining change understanding world shape life,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
9,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3Lmxhdy5rdWxldXZlbi5iZS9jaXRpcC9ibG9nL3RoZS1nZHByLWFuZC10aGUtYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtcmVndWxhdGlvbi1pdC10YWtlcy10d28tdG8tdGFuZ28v0gEA?oc=5,2021-07-06,KU Leuven,https://www.law.kuleuven.be,The GDPR and the Artificial Intelligence Regulation – it takes two to tango?,"The recently adopted proposal for an AI Regulation has already been the topic for widespread discussions., and so has the GDPR. This contribution discusses how the proposed AI Regulation inadequately addresses the risks presented to privacy and data protection by AI systems, and fails to integrate the comprehensive framework of the GDPR into the most […]","The GDPR and the Artificial Intelligence Regulation – it takes two to tango? The recently adopted proposal for an AI Regulation has already been the topic for widespread discussions., and so has the GDPR. This contribution discusses how the proposed AI Regulation inadequately addresses the risks presented to privacy and data protection by AI systems, and fails to integrate the comprehensive framework of the GDPR into the most […]",gdpr artificial intelligence regulation take two tango recently adopted proposal ai regulation already topic widespread discussion gdpr contribution discus proposed ai regulation inadequately address risk presented privacy data protection ai system fails integrate comprehensive framework gdpr,"{'neg': 0.16, 'neu': 0.721, 'pos': 0.119, 'compound': -0.2023}",Negative
