Unnamed: 0,URL Link,Date,Source,Source Link,Title,Description,Text to Process,Preprocessed Text,Value,Sentiment
0,https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS90ZWNobm9sb2d5LzIwMjEvbm92LzExL2FsZ29yaXRobWljLW1vbml0b3JpbmctbWVudGFsLWhlYWx0aC11ay1lbXBsb3llZXPSAWRodHRwczovL2FtcC50aGVndWFyZGlhbi5jb20vdGVjaG5vbG9neS8yMDIxL25vdi8xMS9hbGdvcml0aG1pYy1tb25pdG9yaW5nLW1lbnRhbC1oZWFsdGgtdWstZW1wbG95ZWVz?oc=5,2021-11-11,The Guardian,https://www.theguardian.com,Algorithmic tracking is ‘damaging mental health’ of UK workers,Report by MPs and peers says monitoring worker performance using AI should be regulated by law,Algorithmic tracking is ‘damaging mental health’ of UK workers Report by MPs and peers says monitoring worker performance using AI should be regulated by law,algorithmic tracking damaging mental health uk worker report mp peer say monitoring worker performance using ai regulated law,"{'neg': 0.163, 'neu': 0.837, 'pos': 0.0, 'compound': -0.5106}",Negative
1,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LmRlbG9pdHRlLmNvbS91ay9lbi9zZXJ2aWNlcy9jb25zdWx0aW5nL2FuYWx5c2lzL2FydGlmaWNpYWwtaW50ZWxsaWdlbmNlLXdpdGgtZGFsbGUuaHRtbNIBAA?oc=5,2021-11-14,Deloitte,https://www.deloitte.com,Artificial Intelligence with DALL.E,"A dive into DALL·E, an artificial intelligence program created by OpenAI that generates images based on short text phrases.","Artificial Intelligence with DALL.E A dive into DALL·E, an artificial intelligence program created by OpenAI that generates images based on short text phrases.",artificial intelligence dalle dive dalle artificial intelligence program created openai generates image based short text phrase,"{'neg': 0.0, 'neu': 0.613, 'pos': 0.387, 'compound': 0.802}",Positive
2,https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LmFwb2xsby1tYWdhemluZS5jb20vYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtYXV0aGVudGljYXRpb24tYXJ0d29ya3Mv0gFWaHR0cHM6Ly93d3cuYXBvbGxvLW1hZ2F6aW5lLmNvbS9hcnRpZmljaWFsLWludGVsbGlnZW5jZS1hdXRoZW50aWNhdGlvbi1hcnR3b3Jrcy8_YW1wPTE?oc=5,2021-11-11,Apollo Magazine,https://www.apollo-magazine.com,Is AI really ready to solve the problems that have had art historians stumped?,It’s still early days for the authentication of artworks by artificial intelligence – and experts will always be needed to interpret the findings,Is AI really ready to solve the problems that have had art historians stumped? It’s still early days for the authentication of artworks by artificial intelligence – and experts will always be needed to interpret the findings,ai really ready solve problem art historian stumped still early day authentication artwork artificial intelligence expert always needed interpret finding,"{'neg': 0.11, 'neu': 0.594, 'pos': 0.296, 'compound': 0.6133}",Positive
3,https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vbWluZG1hdHRlcnMuYWkvMjAyMS8xMS9ib29rLXJldmlldy1naG9zdC13b3JrLWZsb3BzLWluLWVjb25vbWljLXVuZGVyc3RhbmRpbmcv0gEA?oc=5,2021-11-15,Walter Bradley Center for Natural and Artificial Intelligence,https://mindmatters.ai,Book Review: “Ghost Work” Flops in Economic Understanding,"Overall, the book helps people understand “ghost work,” but seems to have some fundamental misunderstandings about choices, tradeoffs, and economics","Book Review: “Ghost Work” Flops in Economic Understanding Overall, the book helps people understand “ghost work,” but seems to have some fundamental misunderstandings about choices, tradeoffs, and economics",book review ghost work flop economic understanding overall book help people understand ghost work seems fundamental misunderstanding choice tradeoff economics,"{'neg': 0.356, 'neu': 0.545, 'pos': 0.098, 'compound': -0.7269}",Negative
4,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vbmV3cy5zdGFuZm9yZC5lZHUvc3Rvcmllcy8yMDIxLzExL3VzaW5nLWFpLWNyZWF0ZS1iZXR0ZXItdmlydHVhbC1yZWFsaXR5LWV4cGVyaWVuY2Vz0gEA?oc=5,2021-11-12,Stanford University News,https://news.stanford.edu,Using AI to create better virtual reality experiences,"Working at the intersection of hardware and software engineering, researchers are developing new techniques for improving 3D displays for virtual and augmented reality technologies.","Using AI to create better virtual reality experiences Working at the intersection of hardware and software engineering, researchers are developing new techniques for improving 3D displays for virtual and augmented reality technologies.",using ai create better virtual reality experience working intersection hardware software engineering researcher developing new technique improving display virtual augmented reality technology,"{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.7783}",Positive
5,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS90ZWNobm9sb2d5LzIwMjEvMTEvMTEvbGF3eWVyLWZhY2lhbC1yZWNvZ25pdGlvbi1tb25pdG9yaW5nL9IBAA?oc=5,2021-11-11,The Washington Post,https://www.washingtonpost.com,Contract lawyers face a growing invasion of surveillance programs that monitor their work,"Attorneys say the constant workday face scans, mandated by their bosses, are fueling fears of over-surveillance: “I will not subject myself to this indignity and the invasion of my privacy in my own home.""","Contract lawyers face a growing invasion of surveillance programs that monitor their work Attorneys say the constant workday face scans, mandated by their bosses, are fueling fears of over-surveillance: “I will not subject myself to this indignity and the invasion of my privacy in my own home.""",contract lawyer face growing invasion surveillance program monitor work attorney say constant workday face scan mandated boss fueling fear oversurveillance subject indignity invasion privacy home,"{'neg': 0.115, 'neu': 0.824, 'pos': 0.061, 'compound': -0.3612}",Negative
6,https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjEvMTEvMTUvdGVjaG5vbG9neS9nb29nbGUtYWktcGVudGFnb24uaHRtbNIBAA?oc=5,2021-11-15,The New York Times,https://www.nytimes.com,Google Says It Can Compete for Pentagon Contracts Without Violating Principles,The company abandoned work on an earlier military program after employees revolted.,Google Says It Can Compete for Pentagon Contracts Without Violating Principles The company abandoned work on an earlier military program after employees revolted.,google say compete pentagon contract without violating principle company abandoned work earlier military program employee revolted,"{'neg': 0.151, 'neu': 0.705, 'pos': 0.144, 'compound': -0.0387}",Negative
7,https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LnNpbXBsaWxlYXJuLmNvbS9ob3ctYWktaGFzLWV2b2x2ZWQtYXMtdGhlLW1vc3QtaW1wb3J0YW50LXRvb2wtaW4tYnVzaW5lc3MtYXJ0aWNsZdIBAA?oc=5,2021-11-11,Simplilearn,https://www.simplilearn.com,How AI has Evolved as the Most Important Tool in Business,"Today, the application of artificial intelligence in business is more than just outperforming humans. Google’s search engine and Amazon are the best examples of AI development. Click here to learn the evolvement of AI in business as an important tool!","How AI has Evolved as the Most Important Tool in Business Today, the application of artificial intelligence in business is more than just outperforming humans. Google’s search engine and Amazon are the best examples of AI development. Click here to learn the evolvement of AI in business as an important tool!",ai evolved important tool business today application artificial intelligence business outperforming human google search engine amazon best example ai development click learn evolvement ai business important tool,"{'neg': 0.0, 'neu': 0.636, 'pos': 0.364, 'compound': 0.891}",Positive
8,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9udmlkaWEtY2VvLWFpLWlzLW1vc3QtcG93ZXJmdWwtdGVjaG5vbG9neS1mb3JjZS10aGUtd29ybGQtaGFzLWtub3duLTE2MTA0ODEyNy5odG1s0gEA?oc=5,2021-11-12,Yahoo Finance,https://finance.yahoo.com,Nvidia CEO Huang: AI is 'the most powerful technology force the world has known',"Nvidia CEO Jensen Huang says AI is the most powerful technology in the world, and the company is using it to create some impressive new products.","Nvidia CEO Huang: AI is 'the most powerful technology force the world has known' Nvidia CEO Jensen Huang says AI is the most powerful technology in the world, and the company is using it to create some impressive new products.",nvidia ceo huang ai nothe powerful technology force world known nvidia ceo jensen huang say ai powerful technology world company using create impressive new product,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.875}",Positive
9,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LnpkbmV0LmNvbS9hcnRpY2xlL3RoZS1pdC1za2lsbHMtZ2FwLWlzLWdldHRpbmctd29yc2UtaGVyZS1hcmUtMTAtd2F5cy15b3UtY2FuLWF2b2lkLWEtY3Jpc2lzL9IBAA?oc=5,2021-11-11,ZDNet,https://www.zdnet.com,The IT skills gap is getting worse. Here are 10 ways you can avoid a crisis,"Analytics, automation, AI, digital transformation and other tech trends are changing business needs rapidly, leaving companies and workers grappling with a growing skills gap. In this special feature, ZDNet examines technology's role in helping business leaders build tomorrow's workforce, and employees keep their skills up to date and grow their careers.","The IT skills gap is getting worse. Here are 10 ways you can avoid a crisis Analytics, automation, AI, digital transformation and other tech trends are changing business needs rapidly, leaving companies and workers grappling with a growing skills gap. In this special feature, ZDNet examines technology's role in helping business leaders build tomorrow's workforce, and employees keep their skills up to date and grow their careers.",skill gap getting worse way avoid crisis analytics automation ai digital transformation tech trend changing business need rapidly leaving company worker grappling growing skill gap special feature zdnet examines technology role helping business leader build tomorrow workforce employee keep skill date grow career,"{'neg': 0.177, 'neu': 0.698, 'pos': 0.125, 'compound': -0.5859}",Negative
