URL link,Title,Date,title,description,keywords,og:title,og:description,og:type,og:url,og:site_name,og:locale,twitter:card,twitter:site,twitter:title,twitter:description,@context,@graph,article:type,article:section,article:summary,@type,name,url,logo,inLanguage,headline,datePublished,dateModified,mainEntityOfPage,articleSection,articleBody,image,author,publisher,isAccessibleForFree,hasPart,isPartOf,speakable,itemListElement,thumbnailUrl,dateCreated,alternativeHeadline,potentialAction,legalName,foundingDate,address,contactPoint,sameAs,creator,video,mentions,diversityPolicy,email,leiCode,telephone,brand
https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vd3d3LmlibS5jb20vYmxvZy90cnVzdHdvcnRoeS1haS1ndWlkaW5nLXdvcmtmb3JjZS_SAQA?oc=5,Foundations of trustworthy AI: Guiding the workforce - IBM,2021-08-09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://schema.org,"[{'@type': 'WebPage', '@id': 'https://www.ibm.com/blog/trustworthy-ai-guiding-workforce/', 'url': 'https://www.ibm.com/blog/trustworthy-ai-guiding-workforce/', 'name': 'Foundations of trustworthy AI: Guiding the workforce - IBM Blog', 'isPartOf': {'@id': 'https://www.ibm.com/blog/#website'}, 'primaryImageOfPage': {'@id': 'https://www.ibm.com/blog/trustworthy-ai-guiding-workforce/#primaryimage'}, 'image': {'@id': 'https://www.ibm.com/blog/trustworthy-ai-guiding-workforce/#primaryimage'}, 'thumbnailUrl': 'https://www.ibm.com/blog/wp-content/uploads/2021/08/blog_guide-workforce_2000x1000.jpg', 'datePublished': '2021-08-09T13:00:19+00:00', 'dateModified': '2021-08-04T14:42:29+00:00', 'author': {'@id': 'https://www.ibm.com/blog/#/schema/person/6945116a5b038844f62d767b74d51800'}, 'breadcrumb': {'@id': 'https://www.ibm.com/blog/trustworthy-ai-guiding-workforce/#breadcrumb'}, 'inLanguage': 'en-US', 'potentialAction': [{'@type': 'ReadAction', 'target': ['https://www.ibm.com/blog/trustworthy-ai-guiding-workforce/']}]}, {'@type': 'ImageObject', 'inLanguage': 'en-US', '@id': 'https://www.ibm.com/blog/trustworthy-ai-guiding-workforce/#primaryimage', 'url': 'https://www.ibm.com/blog/wp-content/uploads/2021/08/blog_guide-workforce_2000x1000.jpg', 'contentUrl': 'https://www.ibm.com/blog/wp-content/uploads/2021/08/blog_guide-workforce_2000x1000.jpg', 'width': 2000, 'height': 1000, 'caption': 'Trustworthy AI – guiding the workforce'}, {'@type': 'BreadcrumbList', '@id': 'https://www.ibm.com/blog/trustworthy-ai-guiding-workforce/#breadcrumb', 'itemListElement': [{'@type': 'ListItem', 'position': 1, 'name': 'Home', 'item': 'https://ibm.com/blog/'}, {'@type': 'ListItem', 'position': 2, 'name': 'Foundations of trustworthy AI: Guiding the workforce', 'item': ''}]}, {'@type': 'WebSite', '@id': 'https://www.ibm.com/blog/#website', 'url': 'https://www.ibm.com/blog/', 'name': 'IBM Blog', 'description': 'IBM Blog', 'potentialAction': [{'@type': 'SearchAction', 'target': {'@type': 'EntryPoint', 'urlTemplate': 'https://www.ibm.com/blog/?s={search_term_string}'}, 'query-input': 'required name=search_term_string'}], 'inLanguage': 'en-US'}, {'@type': 'Person', '@id': 'https://www.ibm.com/blog/#/schema/person/6945116a5b038844f62d767b74d51800', 'name': 'Kristen Summers', 'image': {'@type': 'ImageObject', 'inLanguage': 'en-US', '@id': 'https://www.ibm.com/blog/#/schema/person/image/', 'url': 'https://secure.gravatar.com/avatar/fba7453267d2c6b75bb97e8ce1e2a3ea?s=96&d=mm&r=g', 'contentUrl': 'https://secure.gravatar.com/avatar/fba7453267d2c6b75bb97e8ce1e2a3ea?s=96&d=mm&r=g', 'caption': 'Kristen Summers'}, 'url': 'https://www.ibm.com/blog/author/kristen-summers/'}]",N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMikQFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vdGVjaC90ZWNobm9sb2d5L2FpLWFkb3B0aW9uLXdpbGwtbGVhZC10by1tb3JlLXNwZWNpYWxpc2VkLWpvYnMtYW5kLW5lZWQtZm9yLW5ld2VyLXNraWxsLXNldHMvYXJ0aWNsZXNob3cvODUyODgxNzcuY21z0gGVAWh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS90ZWNoL3RlY2hub2xvZ3kvYWktYWRvcHRpb24td2lsbC1sZWFkLXRvLW1vcmUtc3BlY2lhbGlzZWQtam9icy1hbmQtbmVlZC1mb3ItbmV3ZXItc2tpbGwtc2V0cy9hbXBfYXJ0aWNsZXNob3cvODUyODgxNzcuY21z?oc=5,AI adoption will lead to more specialised jobs and need for newer skill sets - IndiaTimes,2021-08-13,N/A,Covid disruptions enhanced the adoption of Artificial Intelligence.,"['skills', 'Job market', 'strategy & consulting - talent & organisation', 'Jobs', 'ai', 'marico', 'machine learning', 'artificial intelligence', 'ML']",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://schema.org/,,N/A,N/A,N/A,WebPage,AI adoption will lead to more specialised jobs and need for newer skill sets,https://economictimes.indiatimes.com/tech/technology/ai-adoption-will-lead-to-more-specialised-jobs-and-need-for-newer-skill-sets/articleshow/85288177.cms,"{'@type': 'ImageObject', 'url': 'https://img.etimg.com/thumb/msid-76939477,width-600,height-60,quality-100/economictimes.jpg', 'width': 600, 'height': 60}",en,AI adoption will lead to more specialised jobs and need for newer skill sets,2021-08-13T02:13:00+05:30,2021-08-13T09:49:00+05:30,https://economictimes.indiatimes.com/tech/technology/ai-adoption-will-lead-to-more-specialised-jobs-and-need-for-newer-skill-sets/articleshow/85288177.cms,Tech,"Disruptions caused by the pandemic have fast-tracked the adoption of Artificial Intelligence and Machine Learning across industry sectors, which in turn will have a lasting impact on employment over the next several years.Experts said while the verdict is not yet out on the number of jobs created or displaced as a result of rapid adoption of AI and automation, it will lead to more specialised jobs and need for newer skill sets.“Across industries, the nature of work is transforming, and the change is happening at two levels - new types of jobs are being created, and roles are being reconfigured,” said Aditya Priyadarshan, Managing Director, Strategy & Consulting - Talent & Organisation, Accenture in India. “As AI and other intelligent technologies take the form of ‘co-workers’ by undertaking routine work, people have the opportunity to put their energies into more strategic and creative tasks.”AI and chatbots now assist in resume screening and hiring, predicting the right candidate and making recruitment more efficient; robots are being increasinglyused on manufacturing shop-floors, and intelligent technologies will replace roles that are repetitive in structure.Covid disruptions enhanced the adoption of AI.“The pace of disruption due to the deployment of automation and AI is dramatically accelerated by virtual mode of work and massive increase in e-commerce and digital,” said Faridun Dotiwala, Partner, McKinsey & Company. “Globally, there would be a planned reduction in office space by 30% and 1 to 5x growth in e-commerce.”In a global McKinsey survey of 800 executives, two-thirds claimed they were significantly stepping up investments in AI and automation. It also highlighted the high correlation between the use of AI and work arenas with high levels of human interaction. Almost 100 million workers may need to switch occupations by 2030 in eight countries (the US, the UK, Germany, Japan, France, Spain, China and India).Future of Tech@Work“AI or any experiential technology has historically created more jobs than they destroyed,” said Anurag Malik, Partner, People Advisory Services, EY India. “Repetitive roles will get replaced by RPA (Robotic Process Automation) and AI 4-5 years down the line, while the quality of roles and work will improve.”Mahindra & Mahindra has been focusing on industrial automation to build more capacity much before the pandemic. It is looking at intelligent technologies to improve customer experience and enhance employee productivity.“This phase will be focused on using AI to make cars more intelligent and making employees more productive,” said Mohit Kapoor, chief technology officer, Mahindra Group. Others such as leading conglomerate RPG Group, which has been using AI across its various businesses, has fast-tracked adoption.“Remote working has prompted us to use technology in the hiring process. From using intelligent screening software that adds a lot of punch to background verification to using recruiter chatbots to do digital interviews - we have rolled out AI in hiring across all our businesses,” said Somraj Roy, CHRO, KEC International, a part of the RPG Group.FMCG major Marico is considering the use of chatbots to engage with prospective candidates and of AI enabled CV analysis, said CHRO Amit Prakash.“Organisations can use data to figure out patterns and see if there's any skew while making decisions, and then use that to make better hiring decisions,” said Chaitanya N Sreenivas - Vice President & HR Head, IBM, India and South Asia.Accelerated adoption of AI will also lead to the creation of newer kinds of jobs. Key emerging jobs we can expect right now are in AI, ML, IoT, data, security and information security, privacy, cloud computing, signal processing – data analysts, data scientists, big data specialists, and people who can develop software at various levels,” said Anjali Rao, Senior Director - HR, Intel India.Skilling will play a crucial role, and India could lose nearly $2 trillion by 2028 without up-skilling, with higher unemployment, shows an Accenture study.“The human-machine partnership will require a different mindset and skills to thrive in the future where social, cognitive, and technological skills will be in high demand,  said Akhilesh Nair, Global Hiring Leader, Genpact.","{'@type': 'ImageObject', 'url': 'https://img.etimg.com/thumb/msid-85288177,resizemode-4,width-1200,height-900,imgsize-2159821,overlay-ettech/photo.jpg', 'width': 1200, 'height': 900}","{'@type': 'Person', 'name': 'Rica Bhattacharyya and Brinda Sarkar'}","{'@type': 'NewsMediaOrganization', 'name': 'Economic Times', 'logo': {'@type': 'ImageObject', 'url': 'https://img.etimg.com/thumb/msid-76939477,width-600,height-60,quality-100/economictimes.jpg', 'width': 600, 'height': 60}}",https://schema.org/False,"{'@type': 'WebPageElement', 'isAccessibleForFree': 'https://schema.org/False', 'cssSelector': '.paywall'}","{'@type': ['CreativeWork', 'Product'], 'name': 'Economic Times', 'productID': 'prime.economictimes.indiatimes.com:prime'}","{'@type': 'SpeakableSpecification', 'cssSelector': ['.article_wrap h1', '.artSyn h2']}",,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LmltZWNoZS5vcmcvbmV3cy9uZXdzLWFydGljbGUvZmVhdHVyZS13aWxsLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLXJlcGxhY2UtZW5naW5lZXJz0gEA?oc=5,FEATURE: Will artificial intelligence replace engineers? - Professional Engineering,2021-08-12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmFuYWx5dGljc2luc2lnaHQubmV0L2FydGlmaWNpYWwtaW50ZWxsaWdlbmNlL3RvcC1hcnRpZmljaWFsLWludGVsbGlnZW5jZS1yZXNlYXJjaC1qb2JzLWFjcm9zcy10aGUtd29ybGTSAQA?oc=5,Top Artificial Intelligence Research Jobs Across the World - Analytics Insight,2021-08-16,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,http://schema.org,,N/A,N/A,N/A,NewsArticle,Top Artificial Intelligence Research Jobs Across the World,https://www.analyticsinsight.net/artificial-intelligence/top-artificial-intelligence-research-jobs-across-the-world,,,Top Artificial Intelligence Research Jobs Across the World,2021-08-16T07:00:36Z,2021-08-16T07:00:36Z,"{'@type': 'WebPage', '@id': 'https://www.analyticsinsight.net/artificial-intelligence/top-artificial-intelligence-research-jobs-across-the-world'}",Artificial Intelligence,"Job alert! Top companies are hiring for Artificial Intelligence Research Jobs across the world..Artificial Intelligence refers to the reconstruction of human understanding in robots that are programmed to think and act like people. AI has transformed a once-obscure technology into a common toolkit for software engineering and design. AI is, without a doubt, the future of automation. Artificial Intelligence careers are at the heart of emerging IT innovations such as robotization, DevOps phases, the Internet Chabot, and mechanical technology. Artificial Intelligence Research Jobs is a fast-paced, high-risk area that is making significant inroads into our everyday lives. Here, we will mention some top Artificial Intelligence Research Jobs across the globe..1. Manager of Artificial Intelligence (Computer Vision) at Infilect.Location: Bengaluru, Karnataka, India.About the Company: Infilect was created by two PhDs and ex-IBM-Research-Scientists to create scalable visual-AI systems that would improve the world..Roles and Responsibility:.Managing a team of 4 to 6 AI developers to create a Computer Vision platform for the retail industry (Deep Learning, DataOps, MLOps)Working with the data labeling team, product engineering manager, product managers, and the CTO to develop, engineer, and contribute to the deployment of a modular Deep Learning-based image recognition platform..Qualification: 6 to 10 years of Machine Learning experience, 2 to 4 years of experience in deep learning.Click here to apply.2. Artificial Intelligence Data Analyst at Rapid Innovation.Location: India.About the company: Rapid Innovation is a blockchain app development firm that specializes in assisting entrepreneurs and start-ups in creating innovative solutions that serve to decentralize the internet..Roles and Responsibility:.Advise C-suite and corporate leaders on a wide variety of AI-related technical, strategy, and policy challenges.Working with an advanced engineering team and senior leadership, work on functional design, process design prototype, testing, training, and developing support processes..Qualification:.A bachelor's degree in computer science is required.2+ years of AI application expertise in a realistic and thorough technology.Click here to apply.3. Artificial Intelligence and Machine Learning Expert at smartSense Consulting Solutions.Location: Gujrat, Gandhinagar, India.About the Company: smartSense Consulting Solutions is a prominent IT firm that serves clients in a variety of industries..Roles and Responsibility:.Design and design an architecture for Machine Learning models that will be deployed in dockerized containers using CI and CD.Create models for a variety of text categorization and entity recognition scenarios..Qualification: Minimum of 3 years of Machine Learning, dataset preparation, and model development expertise.Click here to apply.4. Senior Artificial Intelligence Engineer at DIMAAG-AI.Location: Bengaluru, Karnataka, India.About the Company: DIMAAG-AI is committed to smoothly integrating our cutting-edge AI technologies into your organization..Roles and Responsibility:.Ability to operate as part of a team to achieve a common objective.Execution that is self-managed and results-oriented..Qualification: Master's or Bachelor's degree in engineering is required..Click here to apply.5. Artificial Intelligence Researcher at Cactus Communications.Location: India.About the Company: Cactus Communications is a technological firm that helps scientists progress faster..Roles and Responsibilities:.Immerse yourself in developing cutting-edge solutions to large-scale issues in the actual world.You have to work alongside engineers and researchers on something significant and worthwhile..Qualification: A master's or doctoral degree in computer science is required..Click here to apply.6. AWS Analyst Relations Manager, Artificial Intelligence (AI) and Machine Learning (ML) at Amazon Web Services (AWS).Location: Austin, TX.About the Company: Amazon Web Services (AWS) began exposing critical infrastructure services to businesses in the form of web services in 2006, which is now often referred to as cloud computing..Roles and Responsibilities:.Develop and implement a worldwide AR campaign to educate the analyst community about Artificial Intelligence and Machine Learning.Proactively manage vendor assessments, and ensure that AWS is mentioned positively in critical reports..Qualification: A bachelor's degree or equivalent work experience is required..Click here to apply.7. Artificial Intelligence Senior Consultant, Advisory at Avanade .Location: Chicago, IL.About the Company: On the Microsoft ecosystem, Avanade is the premier provider of innovative digital and cloud services, business solutions, and design-led experiences..Roles and Responsibilities: You will have to work with senior client executives (C-levels, VPs, Directors) to define our customers' data and analytics or Artificial Intelligence strategy, transformation initiatives, investments, and operating models to support their business goals..Qualification: A bachelor's degree in a relevant subject is required, with an MBA desirable..Click here to apply.8. Artificial Intelligence, Scientist at Charles River Analytics .Location: Cambridge, MA.About the Company: Charles River Analytics performs cutting-edge AI, robotics, and human-machine interaction research and development, and then uses that research to create unique solutions for your company..Roles and Responsibilities:.Using AI techniques that are both symbolic and sub-symbolicTo describe novel AI systems, programming languages and domain-specific languages are being developed.Developing clever interactive virtual agents.Qualification: Ph.D. in Computer Science or comparable professional experience in Artificial Intelligence or Adaptive Training is required..Click here to apply.9. Visiting Researcher, Artificial Intelligence (Ph.D.) at Facebook.Location: New York.About the Company: Facebook's purpose, from its inception in 2004, has been to empower individuals to create communities and bring the globe closer together..Roles and Responsibilities:.Conduct research in the field of intelligent systems science and technology.Collaborate on existing research projects to boost productivity.Conduct research to enhance computational understanding and data representation..Qualification: A Ph.D. in a technological subject (e.g., Computer Science).Click here to apply.10. Artificial Intelligence Senior Consultant, Advisory at Avanade.Location: Boston, MA.About the Company: On the Microsoft ecosystem, Avanade is the premier provider of innovative digital and cloud services, business solutions, and design-led experiences..Roles and Responsibilities: Support the delivery of a wide range of data, analytics, advanced analytics, visualization, Data Science, robotic process automation, and Artificial Intelligence (AI) strategy and advisory engagements..Qualifications: A bachelor's degree in a relevant subject is required, with an MBA desirable..Click here to apply.Disclaimer: Analytics Insight does not provide financial advice or guidance. Also note that the cryptocurrencies mentioned/listed on the website could potentially be scams, i.e. designed to induce you to invest financial resources that may be lost forever and not be recoverable once investments are made. You are responsible for conducting your own research (DYOR) before making any investments. Read more here.","{'@type': 'ImageObject', 'url': 'https://media.assettype.com/analyticsinsight/import/wp-content/uploads/2021/08/Top-Artificial-Intelligence-research-jobs-across-the-world.jpg?w=1200&h=675&auto=format%2Ccompress&fit=max&enlarge=true', 'width': '1200', 'height': '675'}","[{'@type': 'Person', 'givenName': 'Sumana Bhattacharya', 'name': 'Sumana Bhattacharya', 'url': 'https://www.analyticsinsight.net/author/sumana-bhattacharya'}]","{'@type': 'Organization', '@context': 'http://schema.org', 'name': 'Analytics Insight', 'url': 'https://www.analyticsinsight.net', 'logo': {'@context': 'http://schema.org', '@type': 'ImageObject', 'author': 'analyticsinsight', 'contentUrl': 'https://images.assettype.com/analyticsinsight/2024-05/2df9abcd-45d0-437f-9a36-167417fe7202/AI_logo_white (2).png', 'url': 'https://images.assettype.com/analyticsinsight/2024-05/2df9abcd-45d0-437f-9a36-167417fe7202/AI_logo_white (2).png', 'name': 'logo', 'width': '', 'height': ''}, 'sameAs': ['https://www.linkedin.com/company/analytics-insight/', 'https://www.facebook.com/analyticsinsight.net', 'https://twitter.com/analyticsinme', 'https://www.youtube.com/channel/UCgF2J0b46YP0vvVEbgL_GuQ', 'https://www.instagram.com/analyticsinsightmagazine/', 'https://in.pinterest.com/analyticsinsightsubmissions/_created/'], 'id': 'https://www.analyticsinsight.net'}",,,"{'@type': 'WebPage', 'url': 'https://www.analyticsinsight.net/artificial-intelligence/top-artificial-intelligence-research-jobs-across-the-world', 'primaryImageOfPage': {'@type': 'ImageObject', 'url': 'https://media.assettype.com/analyticsinsight/import/wp-content/uploads/2021/08/Top-Artificial-Intelligence-research-jobs-across-the-world.jpg?w=1200&h=675&auto=format%2Ccompress&fit=max&enlarge=true', 'width': '1200', 'height': '675'}}",,"[{'@type': 'ListItem', 'position': 1, 'name': 'Home', 'item': 'https://www.analyticsinsight.net'}, {'@type': 'ListItem', 'position': 2, 'name': 'Artificial Intelligence', 'item': 'https://www.analyticsinsight.net/artificial-intelligence'}, {'@type': 'ListItem', 'position': 3, 'name': 'Top Artificial Intelligence Research Jobs Across the World', 'item': 'https://www.analyticsinsight.net/artificial-intelligence/top-artificial-intelligence-research-jobs-across-the-world'}]",https://media.assettype.com/analyticsinsight/import/wp-content/uploads/2021/08/Top-Artificial-Intelligence-research-jobs-across-the-world.jpg?w=1200&h=675&auto=format%2Ccompress&fit=max&enlarge=true,2021-08-16T07:00:36Z,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiOWh0dHBzOi8vd3d3LmVudGVycHJpc2VzdG9yYWdlZm9ydW0uY29tL25ld3MvZm9ybWF0aXZlLWFpL9IBAA?oc=5,What Is Formative AI? | Exploring the Future of AI Storage - Enterprise Storage Forum,2021-08-13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://schema.org,"[{'@type': 'WebPage', '@id': 'https://www.enterprisestorageforum.com/news/formative-ai/', 'url': 'https://www.enterprisestorageforum.com/news/formative-ai/', 'name': 'What Is Formative AI? | Exploring the Future of AI Storage | ESF', 'isPartOf': {'@id': 'https://www.enterprisestorageforum.com/#website'}, 'primaryImageOfPage': {'@id': 'https://www.enterprisestorageforum.com/news/formative-ai/#primaryimage'}, 'image': {'@id': 'https://www.enterprisestorageforum.com/news/formative-ai/#primaryimage'}, 'thumbnailUrl': 'https://www.enterprisestorageforum.com/wp-content/uploads/2021/08/formative-ai.jpg', 'datePublished': '2021-08-13T21:05:33+00:00', 'dateModified': '2021-12-17T22:39:27+00:00', 'author': {'@id': 'https://www.enterprisestorageforum.com/#/schema/person/6280e85f935374f01196a906483111b1'}, 'description': 'Formative AI is artificial intelligence that adapts to changing situations. Learn how it may impact data storage and more now.', 'breadcrumb': {'@id': 'https://www.enterprisestorageforum.com/news/formative-ai/#breadcrumb'}, 'inLanguage': 'en-US', 'potentialAction': [{'@type': 'ReadAction', 'target': ['https://www.enterprisestorageforum.com/news/formative-ai/']}]}, {'@type': 'ImageObject', 'inLanguage': 'en-US', '@id': 'https://www.enterprisestorageforum.com/news/formative-ai/#primaryimage', 'url': 'https://www.enterprisestorageforum.com/wp-content/uploads/2021/08/formative-ai.jpg', 'contentUrl': 'https://www.enterprisestorageforum.com/wp-content/uploads/2021/08/formative-ai.jpg', 'width': 1200, 'height': 800, 'caption': 'Formative AI.'}, {'@type': 'BreadcrumbList', '@id': 'https://www.enterprisestorageforum.com/news/formative-ai/#breadcrumb', 'itemListElement': [{'@type': 'ListItem', 'position': 1, 'name': 'Home', 'item': 'https://www.enterprisestorageforum.com/'}, {'@type': 'ListItem', 'position': 2, 'name': 'What Is Formative AI? Exploring the Future of Artificial Intelligence'}]}, {'@type': 'WebSite', '@id': 'https://www.enterprisestorageforum.com/#website', 'url': 'https://www.enterprisestorageforum.com/', 'name': 'Enterprise Storage Forum', 'description': '', 'potentialAction': [{'@type': 'SearchAction', 'target': {'@type': 'EntryPoint', 'urlTemplate': 'https://www.enterprisestorageforum.com/?s={search_term_string}'}, 'query-input': 'required name=search_term_string'}], 'inLanguage': 'en-US'}, {'@type': 'Person', '@id': 'https://www.enterprisestorageforum.com/#/schema/person/6280e85f935374f01196a906483111b1', 'name': 'Jenna Phipps', 'image': {'@type': 'ImageObject', 'inLanguage': 'en-US', '@id': 'https://www.enterprisestorageforum.com/#/schema/person/image/', 'url': 'https://www.enterprisestorageforum.com/wp-content/uploads/2022/09/EDITED-HH-88484840_Jenna_Phipps_Jenna_headshot_2_editor_faharia-1-150x150.jpg', 'contentUrl': 'https://www.enterprisestorageforum.com/wp-content/uploads/2022/09/EDITED-HH-88484840_Jenna_Phipps_Jenna_headshot_2_editor_faharia-1-150x150.jpg', 'caption': 'Jenna Phipps'}, 'description': ""Jenna Phipps is a staff writer for Enterprise Storage Forum and eSecurity Planet, where she covers data storage, cybersecurity and the top software and hardware solutions in the storage industry. She’s also written about containerization and data management. Previously, she wrote for Webopedia. Jenna has a bachelor's degree in writing and lives in middle Tennessee."", 'url': 'https://www.enterprisestorageforum.com/author/jphipps/'}]",N/A,N/A,N/A,BreadcrumbList,,,,,,,,,,,,,,,,,,"[{'@type': 'ListItem', 'position': 1, 'item': {'@type': 'WebSite', '@id': 'https://www.enterprisestorageforum.com/', 'name': 'Home'}}, {'@type': 'ListItem', 'position': 2, 'item': {'@type': 'WebPage', '@id': 'https://www.enterprisestorageforum.com/news/', 'name': 'News'}}]",,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vaGJyLm9yZy8yMDIxLzA4L2hvdy10by1idWlsZC1hY2NvdW50YWJpbGl0eS1pbnRvLXlvdXItYWnSAQA?oc=5,How to Build Accountability into Your AI - HBR.org Daily,2021-08-11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://schema.org,,N/A,N/A,N/A,WebSite,,https://hbr.org/,,,,,,,,,,,,,,,,,,,,"{'@type': 'SearchAction', 'target': 'https://hbr.org/search?term={search_term_string}', 'query-input': 'required name=search_term_string'}",,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vd3d3LmJyb29raW5ncy5lZHUvYXJ0aWNsZXMvaG93LW9wZW4tc291cmNlLXNvZnR3YXJlLXNoYXBlcy1haS1wb2xpY3kv0gEA?oc=5,How open-source software shapes AI policy | Brookings - Brookings Institution,2021-08-10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://schema.org,"[{'@type': 'WebPage', '@id': 'https://www.brookings.edu/articles/how-open-source-software-shapes-ai-policy/', 'url': 'https://www.brookings.edu/articles/how-open-source-software-shapes-ai-policy/', 'name': 'How open-source software shapes AI policy | Brookings', 'isPartOf': {'@id': 'https://www.brookings.edu/#website'}, 'primaryImageOfPage': {'@id': 'https://www.brookings.edu/articles/how-open-source-software-shapes-ai-policy/#primaryimage'}, 'image': {'@id': 'https://www.brookings.edu/articles/how-open-source-software-shapes-ai-policy/#primaryimage'}, 'thumbnailUrl': 'https://www.brookings.edu/wp-content/uploads/2021/08/shutterstock_256602967.jpg?quality=75', 'datePublished': '2021-08-10T14:54:03+00:00', 'dateModified': '2022-03-09T05:43:14+00:00', 'description': 'Open-source software quietly affects nearly every issue in AI policy, but it is largely absent from discussions around artificial intelligence policy. Alex Engler argues that policymakers need to more actively consider OSS’s role in AI.', 'breadcrumb': {'@id': 'https://www.brookings.edu/articles/how-open-source-software-shapes-ai-policy/#breadcrumb'}, 'inLanguage': 'en-US', 'potentialAction': [{'@type': 'ReadAction', 'target': ['https://www.brookings.edu/articles/how-open-source-software-shapes-ai-policy/']}]}, {'@type': 'ImageObject', 'inLanguage': 'en-US', '@id': 'https://www.brookings.edu/articles/how-open-source-software-shapes-ai-policy/#primaryimage', 'url': 'https://www.brookings.edu/wp-content/uploads/2021/08/shutterstock_256602967.jpg?quality=75', 'contentUrl': 'https://www.brookings.edu/wp-content/uploads/2021/08/shutterstock_256602967.jpg?quality=75', 'width': 5100, 'height': 3300, 'caption': 'Open,Source,Technology (Shutterstock)'}, {'@type': 'BreadcrumbList', '@id': 'https://www.brookings.edu/articles/how-open-source-software-shapes-ai-policy/#breadcrumb', 'itemListElement': [{'@type': 'ListItem', 'position': 1, 'name': 'Home', 'item': 'https://www.brookings.edu/'}, {'@type': 'ListItem', 'position': 2, 'name': 'How open-source software shapes AI policy'}]}, {'@type': 'WebSite', '@id': 'https://www.brookings.edu/#website', 'url': 'https://www.brookings.edu/', 'name': 'Brookings', 'description': '', 'potentialAction': [{'@type': 'SearchAction', 'target': {'@type': 'EntryPoint', 'urlTemplate': 'https://www.brookings.edu/?s={search_term_string}'}, 'query-input': 'required name=search_term_string'}], 'inLanguage': 'en-US'}]",N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
