URL link,Title,Date,Source,Source Link,description,keywords,og:description,twitter:description,article:section,article:summary,article text
https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LmRldXRzY2hsYW5kZnVua2t1bHR1ci5kZS90aW1vLWRhdW0tZGllLWt1ZW5zdGxpY2hlLWludGVsbGlnZW56LWRlcy1rYXBpdGFscy1hbHRlLTEwMC5odG1s0gEA?oc=5,"Timo Daum: ""Die Künstliche Intelligenz des Kapitals"" - Alte Logik im neuen Gewand - Deutschlandfunk Kultur",2019-03-29,Deutschlandfunk Kultur,https://www.deutschlandfunkkultur.de,"Der Kapitalismus erfinde sich immer wieder neu, erklärt der Physiker Timo Daum. Und Dank der riesigen Datenmengen von heute würden Algorithmen zum Herrschaftsinstrument. Mit seinem Buch hebt Daum die Debatte über Algorithmen auf ein neues Level.",N/A,"Der Kapitalismus erfinde sich immer wieder neu, erklärt der Physiker Timo Daum. Und Dank der riesigen Datenmengen von heute würden Algorithmen zum Herrschaftsinstrument. Mit seinem Buch hebt Daum die Debatte über Algorithmen auf ein neues Level.","Der Kapitalismus erfinde sich immer wieder neu, erklärt der Physiker Timo Daum. Und Dank der riesigen Datenmengen von heute würden Algorithmen zum Herrschaftsinstrument. Mit seinem Buch hebt Daum die Debatte über Algorithmen auf ein neues Level.",N/A,N/A,N/A
https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3Lm1pY3Jvc29mdC5jb20vZGUtZGUvYmVybGluL2FydGlrZWwvZ2lybHMtZGF5LTIwMTktd2VpYmxpY2hlLXZvcmJpbGRlci1nZXN1Y2h0LmFzcHjSAQA?oc=5,Girls Day 2019 – Weibliche Vorbilder gesucht - Microsoft,2019-03-29,Microsoft,https://www.microsoft.com,Rund 250 Mädchen durften am Girls Day einen Tag lang an unseren Microsoft Standorten Technologieluft schnuppern und erste Programmiererfahrung sammeln.,N/A,N/A,N/A,N/A,N/A,N/A
