URL link,Title,Date,Source,Source Link,description,keywords,og:description,twitter:description,article:section,article:summary,article text
https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LmZvcnNjaHVuZy11bmQtbGVocmUuZGUvZm9yc2NodW5nL3dpc3NlbnNjaGFmdGxlci1mb3JkZXJuLW1laHItZnJlaWhlaXQtYmVpLWRlci1kYXRlbm51dHp1bmctMTQ1MNIBAA?oc=5,Biologie: Wissenschaftler fordern mehr Freiheit bei der Datennutzung - Forschung & Lehre,2019-01-25,Forschung & Lehre,https://www.forschung-und-lehre.de,"Wer seine Daten anderen Forschern zur Verfügung stellt, muss dafür Anerkennung erfahren. Für die Nutzung muss es klare Richtlinien geben, fordern Wissenschaftler.","Biologie, Genomanalyse, Big Data, Datenanalyse, Urheberrecht","Wer seine Daten anderen Forschern zur Verfügung stellt, muss dafür Anerkennung erfahren. Für die Nutzung muss es klare Richtlinien geben, fordern Wissenschaftler.",N/A,N/A,N/A,"







Technologie
				
			Forschungsdaten sollen Künstliche Intelligenz in Deutschland voranbringen



Die Bundesregierung will Deutschland zum führenden Standort für Künstliche Intelligenz machen. Ein Eckpunktepapier skizziert die Pläne.


	
	

		
				
			
	
	
		

			
					18.07.2018
				
		
	


"
