URL link,Title,Date,Source,Source Link,description,keywords,og:description,twitter:description,@context,@type,itemListElement,headline,publisher,mainEntityOfPage,image,datePublished,dateModified,articleSection,author,articleBody,copyrightYear,article:section,article:summary,article text,isAccessibleForFree,hasPart,speakable,@graph,name,url,dateCreated,sameAs,potentialAction,breadcrumb,Image,inLanguage
https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmNhcGl0YWwuZnIvdm90cmUtY2FycmllcmUvdG91dC1jZS1saW50ZWxsaWdlbmNlLWFydGlmaWNpZWxsZS12YS1jaGFuZ2VyLWRhbnMtdm90cmUtbWV0aWVyLTEzNjY2NTTSAQA?oc=5,Tout ce que l'intelligence artificielle va changer dans votre métier - Capital.fr,2020-04-03,Capital.fr,https://www.capital.fr,"D'ici à cinq ans, votre job va évoluer vers une forme hybride, mêlant votre travail à celui du robot. De la simplification des tâches à leur enrichissement, décryptage des rôles endossés par l'IA.",",intelligence artificielle,emploi,","D'ici à cinq ans, votre job va évoluer vers une forme hybride, mêlant votre travail à celui du robot. De la simplification des tâches à leur enrichissement, décryptage des rôles endossés par l'IA.","D'ici à cinq ans, votre job va évoluer vers une forme hybride, mêlant votre travail à celui du robot. De la simplification des tâches à leur enrichissement, décryptage des rôles endossés par l'IA.",http://schema.org,NewsArticle,"[{'@type': 'ListItem', 'position': 1, 'item': {'name': 'Accueil', '@id': 'https://www.capital.fr/'}}]",Tout ce que l'intelligence artificielle va changer dans votre métier,"{'@type': 'Organization', 'name': 'Capital.fr', 'url': 'https://www.capital.fr', 'logo': {'@type': 'ImageObject', 'url': 'https://www.capital.fr/assets/capital/modern/images/logo_capital.5e6f8109c8f4ffb474a4.png', 'height': 60, 'width': 175}}",https://www.capital.fr/votre-carriere/tout-ce-lintelligence-artificielle-va-changer-dans-votre-metier-1366654,"{'url': 'https://cap.img.pmdstatic.net/fit/http.3A.2F.2Fprd2-bone-image.2Es3-website-eu-west-1.2Eamazonaws.2Ecom.2Fcap.2F2020.2F03.2F20.2F274e47ed-24e6-4e3b-84c9-3b894463c383.2Ejpeg/1200x630/cr/wqkgUGl4YWJheSAvIENBUElUQUw%3D/tout-ce-lintelligence-artificielle-va-changer-dans-votre-metier-1366654.jpg', 'width': 1200, 'height': 630, '@type': 'ImageObject'}",2020-04-03T10:45:22+02:00,2020-04-03T10:51:49+02:00,vie-au-travail,"[{'@type': 'Person', 'name': 'Marie-Madeleine Sève'}]","Le gain de temps est appr&eacute;ciable : une minute par mail. Soit 66 heures par an pour Philippe Krystallidis, directeur de l'agence Caisse d'Epargne de Paris-M&eacute;nilmontant, qui re&ccedil;oit 4.000 mails sur douze mois. ""Le b&eacute;n&eacute;fice sera encore plus consid&eacute;rable pour l'agent d'accueil et les conseillers client&egrave;le, qui re&ccedil;oivent 200 mails par jour"", souligne-t-il. Durant l'automne 2019, la Caisse d'Epargne Ile-de-France a test&eacute; et d&eacute;ploy&eacute; des nouveaux outils technologiques dans ses 430 agences, notamment un analyseur de courriels qui les lit, les priorise et d&eacute;livre une proposition de r&eacute;ponse personnalisable. ""Nous avons ainsi list&eacute; 30 ""intentions"", ou demandes simples, formul&eacute;es par les clients : un rendez-vous, une modification du plafond de la carte, un dossier de cr&eacute;dit, une explication sur les frais ou des r&eacute;clamations diverses"", explique Sandrine Th&eacute;ron, directrice de l'organisation de la Caisse d'Epargne francilienne. L'outil, issu d'un programme IBM Watson, aliment&eacute; par ces donn&eacute;es, sera bient&ocirc;t enrichi de dizaines d'intentions suppl&eacute;mentaires, et &eacute;tendu &agrave; d'autres m&eacute;tiers. Et puis il y a aussi le chatbot Chlo&eacute;, en bas de l'&eacute;cran de chaque ordinateur, qui fournit une r&eacute;ponse &eacute;crite instantan&eacute;e &agrave; une question sp&eacute;cifique, en particulier sur la r&eacute;glementation, un sujet sensible, actualis&eacute;e et valid&eacute;e par les juristes maison. Un outil fiable et d&eacute;stressant pour les utilisateurs !&gt;&gt; A lire aussi - Ces entreprises o&ugrave; l'intelligence artificielle est d&eacute;j&agrave; au boulot&nbsp;!Les m&eacute;tiers du secteur de la banque, de l'assurance, et de la finance sont aujourd'hui les premiers concern&eacute;s par l'apparition de l'IA. France FinTech, avec le cabinet conseil Julhiet Sterwen, leur a consacr&eacute; un livre blanc, sorti en janvier, intitul&eacute; Le conseiller augment&eacute; 2020, qui souligne l'&eacute;mergence d'un mod&egrave;le ""hybride"", associant conseiller humain et technologie. Question cruciale : quels aspects du m&eacute;tier de conseiller peuvent &ecirc;tre confi&eacute;s &agrave; un robot ? Et lesquels a contrario doivent rester l'apanage du conseiller en chair et en os ? Un ""d&eacute;coupage"" des responsabilit&eacute;s qui pr&eacute;occupe aujourd'hui tous les experts de l'IA en entreprise, quel que soit leur domaine d'activit&eacute;. Car, d'apr&egrave;s les pr&eacute;visions d'Akoya Consulting pour les pays occidentaux, 58% des t&acirc;ches courantes seront r&eacute;alis&eacute;es en 2022 par les salari&eacute;s de tout m&eacute;tier, contre 42% par les machines. En 2018, les humains assuraient encore 71% des t&acirc;ches&hellip;""Le niveau de r&eacute;flexion pertinent sur la place &agrave; laisser &agrave; l'IA est bien celui des t&acirc;ches qui composent le m&eacute;tier, observe de son c&ocirc;t&eacute;, Laurence Darchen, consultante RH et formation au Groupe Interface. Plus l'emploi contient de missions routini&egrave;res, r&eacute;p&eacute;titives &ndash; collecter, trier, comparer, croiser, planifier, s&eacute;lectionner &ndash; plus il sera impact&eacute; par l'IA, qui les prendra en charge ou les rationalisera. Plus l'emploi est polyvalent, avec des interactions sociales importantes et des prises de d&eacute;cision &agrave; fort enjeu, moins il sera impact&eacute; et sera ""seulement"" assist&eacute; par l'IA, voire pas du tout."" Cette segmentation est &eacute;galement d&eacute;fendue dans l'&eacute;tude d'Akoya Consulting publi&eacute;e en 2019 et destin&eacute;e aux DRH et aux salari&eacute;s, Intelligence artificielle, vers des m&eacute;tiers plus humains. Inutile donc de s'affoler ! Certes votre job va se reconfigurer, &eacute;voluer, muter. Mais ce sera pour r&eacute;aliser des t&acirc;ches &agrave; plus forte valeur ajout&eacute;e, poss&eacute;dant un int&eacute;r&ecirc;t pour vous, et du sens. En clair, vous renforcerez votre c&oelig;ur de m&eacute;tier.&gt;&gt; A lire aussi - L'intelligence artificielle est-elle destructrice d'emplois ?Un majordome num&eacute;riqueEn premier lieu vous &ecirc;tes, ou serez, soulag&eacute; des besognes chronophages au quotidien gr&acirc;ce &agrave; un ""majordome num&eacute;rique"" selon l'expression de Fran&ccedil;ois Debois, responsable innovation du groupe Cegos (formation). Outre la gestion des mails par mots-cl&eacute;s, la planification des r&eacute;unions avec r&eacute;servation de salles, l'organisation de rendez-vous, la gestion d'agendas en simultan&eacute;, la r&eacute;servation de billets de train ou d'avion, la r&eacute;solution du casse-t&ecirc;te des cong&eacute;s et des horaires&hellip; l'IA vous facilitera le travail avec vos collaborateurs ou clients &agrave; l'&eacute;tranger. ""Plus besoin, par exemple, d'&ecirc;tre bilingue en anglais, en espagnol, ou en chinois, note l'expert. Les traducteurs et interpr&egrave;tes automatiques, tel DeepL, sont de plus en plus fiables, car la machine apprend de ses erreurs et &eacute;vite les malentendus."" Avec en plus une belle progression sur la traduction d'ouvrages techniques et scientifiques. L'IA r&eacute;digera aussi vos compte rendu de r&eacute;union ou prendra des notes pendant les prises de parole, gr&acirc;ce &agrave; ses aptitudes vocales grandissantes. ""Elle aura m&ecirc;me la facult&eacute; de d&eacute;tecter les meilleurs arguments &agrave; mettre en avant pour &ecirc;tre percutant &agrave; l'oral face &agrave; un auditoire, une &eacute;quipe ou un prospect, avance Christelle Golhen, expert en IA chez Akoya Consulting. Par exemple, elle aidera un chef de projet, tenu de rendre compte &agrave; sa hi&eacute;rarchie r&eacute;guli&egrave;rement, &agrave; ne retenir que les &eacute;l&eacute;ments cl&eacute;s de son travail, comme deux r&eacute;unions importantes, un refus client, un budget d&eacute;pass&eacute;&hellip; sans s'&eacute;tendre sur ses activit&eacute;s les moins significatives."" L'IA est, par ailleurs, capable d'ajuster les stocks et d'&eacute;laborer des plans de r&eacute;assort de rayon dans la distribution, d'optimiser les flux logistiques, de faire de la maintenance pr&eacute;dictive&hellip; Les processus dans l'industrie font eux aussi un saut dans la technologique : coupl&eacute;s &agrave; l'IA, les automates dans les usines sont d&eacute;sormais capables de d&eacute;tecter des pi&egrave;ces d&eacute;fectueuses. Tout comme leurs cousins de bureau sont &agrave; m&ecirc;me de rep&eacute;rer une anomalie administrative sur un contrat d'assurance, all&eacute;geant ainsi la t&acirc;che du conseiller.Collaborateur ou manager ""augment&eacute;""Un cran plus haut, un robot d&ucirc;ment ""nourri"" et entra&icirc;n&eacute; sera &agrave; m&ecirc;me de vous apporter une v&eacute;ritable aide &agrave; la d&eacute;cision, variable selon le poste que vous occupez. Vous deviendrez alors ce ""manager augment&eacute;"" d&eacute;crit par Dominique Turcq, fondateur de l'Institut Boostzone et auteur de Travailler &agrave; l'&egrave;re post-digitale (Dunod, 2019). Mais attention, souligne le consultant : ""L'IA am&eacute;liore l'expertise humaine gr&acirc;ce &agrave; sa capacit&eacute; de traitement de l'information, mais le r&eacute;sultat n'est jamais parfait. L'intelligence humaine reste fondamentale pour superviser, contextualiser, valider ou rectifier les analyses produites."" Attendez-vous donc &agrave; activer davantage vos neurones pour combler les lacunes de votre expert embarqu&eacute;. Avocats et juristes en entreprise, par exemple, n'auront plus &agrave; plonger dans leur biblioth&egrave;que pour acc&eacute;der &agrave; des clauses sp&eacute;cifiques, des cas de jurisprudence ou une disposition r&eacute;glementaire. Leur responsabilit&eacute; dans l'&eacute;valuation du risque juridique n'en sera que plus grande. Les architectes ou commerciaux n'auront plus &agrave; explorer leurs archives pour rep&eacute;rer et respecter les r&egrave;gles d'appels d'offres et les normes incontournables dans tel ou tel domaine. Les comptables n'ont d&eacute;j&agrave; plus &agrave; &eacute;plucher les notes de frais, g&eacute;r&eacute;es notamment par des logiciels comme Expensya, ni &agrave; traquer les fraudes, qui n'&eacute;chappent gu&egrave;re &agrave; l'IA.Du coup, ils sont d&eacute;sormais disponibles pour se consacrer aux cas litigieux et faire de la pr&eacute;vention. Les marketeurs, enfin, seront davantage en prise avec leur march&eacute; (audience, temps de consommation, impacts des campagnes) et passeront du coup &agrave; une autre &eacute;chelle : l'hyper-personnalisation des cibles et des messages. On pourrait aussi citer les acheteurs, les RH, les formateurs, les auditeurs&hellip; Dans son ouvrage Guide pratique de l'intelligence artificielle dans l'entreprise (Eyrolles, 2019), St&eacute;phane Roder, fondateur du cabinet conseil AI Builders, passe ainsi au crible la longue liste de ces m&eacute;tiers chamboul&eacute;s. Et il conclut : ""Le collaborateur doit s'attendre &agrave; ce que son manager lui demande d'exploiter sous un autre angle ou dans un autre objectif les donn&eacute;es g&eacute;r&eacute;es par l'IA et d'effectuer ses propres analyses et pr&eacute;dictions &agrave; partir de l&agrave;. Ce qui n&eacute;cessitera, au moins au d&eacute;but, d'avoir un bon niveau en maths. Par la suite, l'interface avec la machine deviendra sans doute plus naturelle.""L'indispensable intelligence &eacute;motionnelleAutre cons&eacute;quence de l'hybridation des m&eacute;tiers : il va vous falloir d&eacute;velopper des habilet&eacute;s relationnelles et comportementales dont vous n'&ecirc;tes pas forc&eacute;ment coutumier. ""A l'heure de l'essor de l'IA, pour gagner en valeur ajout&eacute;e, la collaboration au sein des &eacute;quipes et avec les clients s'impose comme le ma&icirc;tre-mot. L'intelligence &eacute;motionnelle, qui va de la connaissance de soi &agrave; la communication interpersonnelle, en misant notamment sur l'empathie ou l'influence, devient une comp&eacute;tence cl&eacute;, car elle favorise la compr&eacute;hension des situations et la personnalisation des &eacute;changes"", souligne Isabelle Lamothe, en charge de l'entit&eacute; People &amp; Organization chez Capgemini Invent. Bref, tout ce qu'une IA, si perfectionn&eacute;e soit-elle, ne saura jamais faire aussi bien qu'un humain ! Puis il vous faudra veiller &agrave; garder, voire &agrave; d&eacute;velopper, votre sens critique envers la machine : ""Gare au fantasme sur l'infaillibilit&eacute; de l'IA ! Les r&eacute;sultats ne sont jamais fiables &agrave; 100%"", alerte Laurence Darchen, chez Interface. De surcro&icirc;t, si les algorithmes viennent &agrave; prendre une grande place dans votre m&eacute;tier, pas question pour autant de se reposer sur eux, mart&egrave;le Dominique Turcq: ""L'individu est assist&eacute; par l'IA dans son job, certes, mais la responsabilit&eacute; des d&eacute;cisions qu'il prendra lui incombe. Il ne pourra pas s'y d&eacute;rober, surtout s'il y a des retomb&eacute;es juridiques."" C'est une question d'&eacute;thique !Ce que l'IA ne fera jamais- Juger intuitivement une personnalit&eacute;- Ressentir les &eacute;motions d'autrui- Improviser une action- Contester une d&eacute;cision- Avoir une vision et conduire une strat&eacute;gie- Cr&eacute;er du lien dans une &eacute;quipe, favoriser l'alchimie humaine, motiver- Imaginer, cr&eacute;er, innover- Saisir le sens implicite d'un &eacute;change- N&eacute;gocier, persuader ses interlocuteurs- R&eacute;gler un conflit, faire de la m&eacute;diationSource : Akoya ConsultingUn chiffre84.000 : heures gagn&eacute;es en un an, soit  5 millions de minutes, gr&acirc;ce &agrave; l'IA chez Axa France (traitement simplifi&eacute; des mails, recherche de connaissances, am&eacute;lioration de la gestion des dossiers&hellip;). En 2018, l'IA avait permis d'&eacute;conomiser 1,8 million de minutes.Un livreCe sera l'IA ou et moi, par C&eacute;cile Dejoux, Editions Vuibert, &agrave; para&icirc;tre le 28 avril 2020",2020,vie-au-travail,N/A,"



 


			Intelligence artificielle: pourquoi les femmes sont absentes de ces métiers en plein boom ?
					

				FEMME
			

",,,,,,,,,,,,
https://news.google.com/rss/articles/CBMilgFodHRwczovL3d3dy51c2luZS1kaWdpdGFsZS5mci9hcnRpY2xlL2NldHRlLWZvcm1hdGlvbi1lbi1saWduZS1ncmF0dWl0ZS12ZXV0LWFpZGVyLWxlcy1mcmFuY2Fpcy1hLW1pZXV4LWNvbXByZW5kcmUtbC1pbnRlbGxpZ2VuY2UtYXJ0aWZpY2llbGxlLk45NDkwNDHSAQA?oc=5,Cette formation en ligne gratuite veut aider les Français à mieux comprendre l'intelligence artificielle - Usine Digitale,2020-04-02,Usine Digitale,https://www.usine-digitale.fr,"
	La Fondation Abeona, l&#39;Institut Montaigne et la start-up OpenClassrooms lancent une formation en ligne pour démocratiser la compréhension de...-Intelligence artificielle",N/A,"
	La Fondation Abeona, l&#39;Institut Montaigne et la start-up OpenClassrooms lancent une formation en ligne pour démocratiser la compréhension de...-Intelligence artificielle","
	La Fondation Abeona, l&#39;Institut Montaigne et la start-up OpenClassrooms lancent une formation en ligne pour démocratiser la compréhension de...-Intelligence artificielle",,,,,,,,,,,,,,N/A,N/A,"

slide 1 to 6  of 6


                                                                                    Intelligence artificielle
                                                                        


                                                                        Reconnaissance vocale                    

                                                                        IA générative                    

                                                                        Machine learning                    

                                                                        Computer vision                    

                                                                        Deep learning                    







            Formation
        



            Stratégie digitale
        



            EdTech
        







Cette formation en ligne gratuite veut aider les Français à mieux comprendre l'intelligence artificielle

	La Fondation Abeona, l'Institut Montaigne et la start-up OpenClassrooms lancent une formation en ligne pour démocratiser la compréhension de l'intelligence artificielle. Le cours est entièrement gratuit et est construit en trois grandes parties qui balaient les enjeux techniques, sociaux et éthiques de l'IA. L'objectif est de toucher 1% de la population française, du jeune adolescent jusqu'au retraité.



















Alice Vitard




                        02 avril 2020
                    

 \
06h00




 

                                            3
                                        min. de lecture
                








                            Réagir
                        





Mon actualité personnalisable

Profitez à tout moment des informations clés selon vos intérêts.


            Sélectionnez les thèmes qui vous intéressent :
        

Label tag qualité
Label tag principal
Label tag précision
Label tag qualité
Label tag principal
Label tag précision
Label tag qualité
Label tag principal
Label tag principal
Label tag précision
Label tag qualité
Label tag principal
Label tag principal


 Gérer mes thèmes favoris

Valider la sélection









 

                                                    3 min.
                                            
de lecture








                            Réagir
                        








Alice Vitard





                    02 avril 2020
                

 \
06h00








Partager





































© Unsplash/NESA by Makers








	La Fondation Abeona (Fondation de France), l'Institut Montaigne et la start-up OpenClassrooms lancent ce 2 avril 2020 une formation en ligne sur l'intelligence artificielle. Gratuite, elle se destine à l'ensemble de la population pour l'aider à mieux appréhender cet ensemble de technologies.

Rompre avec les fantasmes

	""L'idée était de se dire que les gens ont tendance à avoir peur de l'IA refusant même parfois de s'en servir"", raconte Anne Bouverot, cofondatrice de la Fondation Abeona et présidente du conseil d'administration de Technicolor, interrogée par L'Usine Digitale.

	""Je dirai que le plus grand fantasme est le remplacement des humains par l'IA, ce qui n'a aucune chance d'arriver"", poursuit-elle. L'objectif est de montrer que la compréhension de l'IA n'est pas limitée à une élite passionnée par les sciences.

	Baptisée ""ObjectifIA"", la formation est librement accessible une fois inscrit sur OpenClassrooms. ""Nous avons choisis de la faire en français car il existait déjà pas mal de formations en anglais qui s'adressent à un public expérimenté"", précise Anne Bouverot. Le but est de s'adresser à la population la plus large possible, du jeune adolescent au retraité. ""Il n'y a pas besoin d'avoir fait des études supérieures mais simplement de savoir lire et écrire"", détaille-t-elle.

Des exemples très concrets

	La formation dure six heures et comprend trois grandes parties. La première traite de la définition de l'IA à travers des exemples très concrets comme ""l'algorithme de recommandation d'Amazon"". La seconde s'intéresse aux risques et aux opportunités de l'IA. ""Ce n'est parce que l'on cherche à expliquer qu'il faut éviter de parler des problèmes, comme le respect de la vie privée, les biais algorithmiques, l'utilisation des ressources naturelles par les data centers…"", énonce Anne Bouverot. Et la dernière partie a pour objectif d'aller un peu loin dans la compréhension du concept. On y parle réseaux de neurones, deep learning et consorts…






	La formation est parsemée de QCM, non pas pour évaluer les participants, mais pour les aider à se remémorer les éléments clés. ""Nous avons également ajouté des vidéos, dont une de Cédric Villani pour diversifier le contenu"", note Anne Bouverot.








Un contenu qui se veut inclusif

	Le contenu de la formation a été élaboré par Benjamin Ejzenberg et Anna Choury, ""deux vulgarisateurs scientifiques"", afin de trouver un bon équilibre entre précision et compréhension. ""Nous avons fait très attention à être inclusif, relève Anne Bouverot. Le contenu a été écrit par un homme et une femme par exemple."" Une absolue nécessité pour la directrice de la Fondation Abeona, qui milite pour l'égalité des sexes dans les domaines scientifiques.

	""Notre objectif est que 1% de la population française, soit environ 600 000 personnes, suive cette formation"", confie Anne Bouverot. Pour faire connaître le dispositif, l'Institut Montaigne a poussé à la création d'un groupe d'entreprises et d'organisation intéressées par la formation et prêtes à en faire la promotion auprès de ses membres. ""On y trouve la Gendarmerie nationale, Orange, Pôle Emploi, LinkedIn…"", indique-t-elle.

Comprendre l'IA dès le plus jeune âge

	Des écoles de commerce, d'ingénierie et des universités ont également été approchées. Certains établissements ont accepté de délivrer un crédit ECTS aux étudiants qui suivraient la formation. Anne Bouverot regrette d'ailleurs que l'Education nationale ne soit plus proactive sur le sujet. ""Ce serait bien qu'il y ait des cours sur l'IA à l'école"", confie-t-elle.

	Mais de plus en plus d'initiatives sont en train de naître. Début décembre 2019, l'Institut national de recherche en sciences et technologies du numérique (Inria) a lancé son programme ""1 scientifique - 1 classe : Chiche !"". Cette initiative vise à faire se rencontrer chercheurs et lycéens autour du numérique pour ""donner envie aux jeunes de s’intéresser aux sciences et les sensibiliser aux enjeux qui leur sont associés"", expliquait Bruno Sportisse, le PDG de l'Inria, lors de la présentation du dispositif.




Sélectionné pour vous









                                    IA générative : Avec 3D Gen, Meta réalise une percée dans le rendu d'objets 3D
                                                                                                        







                                    Nvidia en passe d'être inculpé par le régulateur antitrust français ?
                                                                                                        







                                    IA générative : Axelera AI lève 68 millions de dollars pour ses puces d'inférence
                                                                                                        










SUR LE MÊME SUJET



                            Au Canada, on dispense des cours d'intelligence artificielle dès l'école primaire
                        



                            La Finlande veut former 1% des citoyens de l'Union européenne aux bases de l'intelligence artificielle
                        














0 Commentaire









                Cette formation en ligne gratuite veut aider les Français à mieux comprendre l'intelligence artificielle
            






Tous les champs sont obligatoires






Votre
                                nom






Votre
                                e-mail




Votre email ne sera pas publié



Votre
                            commentaire







Envoyer












Votre commentaire a bien été envoyé
                        à la rédaction, celui-ci peut être soumis à modération, auquel cas il
                        n'apparaitra pas immédiatement sur le site.







Commenter











            Participez à la discussion !
        


Commenter







        0Commentaire

Réagir



Partager



































Sujets associés
Formation
Stratégie digitale
EdTech
Ecoles du numérique
France
Formation


",,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmxhZ2F6ZXR0ZWRlc2NvbW11bmVzLmNvbS81ODkwMS9jb3JvbmF2aXJ1cy1saW50ZWxsaWdlbmNlLWFydGlmaWNpZWxsZS11bmUtYWx0ZXJuYXRpdmUtZmlhYmxlL9IBAA?oc=5,"Coronavirus : l'intelligence artificielle, une alternative fiable - La Gazette des communes",2020-04-02,La Gazette des communes,https://www.lagazettedescommunes.com,"Depuis maintenant quelques années, l’intelligence artificielle est au centre de l’attention des plus grands pour révolutionner l’industrie et bien d’autres domaines. Elle pourrait aujourd’hui nous aider à sécuriser des personnes fragiles en cette période de confinement ou l’on nous demande d’éviter au maximum les contacts.",N/A,"Depuis maintenant quelques années, l’intelligence artificielle est au centre de l’attention des plus grands pour révolutionner l’industrie et bien d’autres domaines. Elle pourrait ...","Depuis maintenant quelques années, l’intelligence artificielle est au centre de l’attention des plus grands pour révolutionner l’industrie et bien d’autres domaines. Elle pourrait ...",http://schema.org,NewsArticle,,"Coronavirus : l’intelligence artificielle, une alternative fiable","{'name': 'La Gazette des Communes', '@type': 'Organization', 'logo': {'@type': 'ImageObject', 'url': 'https://www.lagazettedescommunes.com/wp-content/themes/gazette_v5/images/header/logo_gazette_web_24872.svg'}}","{'@type': 'WebPage', '@id': 'https://www.lagazettedescommunes.com/58901/coronavirus-lintelligence-artificielle-une-alternative-fiable/'}",https://www.lagazettedescommunes.com/wp-content/uploads/2020/04/photo-15062015-242-310x206.jpg,2020-04-02T04:01:46+00:00,2020-04-02T04:01:46+00:00,,"{'@type': 'Person', 'name': 'Auteur Associé'}",,,N/A,N/A,"
AccueilClub Santé SocialActualité santé socialA la Une santé socialCoronavirus : l’intelligence artificielle, une alternative fiable 
[Tribune] Crise sanitaire
Coronavirus : l’intelligence artificielle, une alternative fiable













								Publié le 02/04/2020							


•  Par
											Auteur Associé								
•  dans :
										A la Une santé social, Dossier Santé Social 


 
D.R.








			Depuis maintenant quelques années, l’intelligence artificielle est au centre de l’attention des plus grands pour révolutionner l’industrie et bien d’autres domaines. Elle pourrait aujourd’hui nous aider à sécuriser des personnes fragiles en cette période de confinement ou l’on nous demande d’éviter au maximum les contacts.


Ma Gazette

Sélectionnez ce thème et créez votre newsletter personnalisée





Coronavirus












Par Ramzi Larbi , P-DG et co-fondateur de C2SIl est important de comprendre dans un premier temps qu’une intelligence artificielle, malgré le nom qu’elle porte, n’est pas intelligente. En effet, son intelligence, elle l’acquiert grâce à l’apprentissage de millions de données. Cette étape passée, elle pourrait ainsi améliorer la qualité de vie et réduire l’impact des problèmes rencontrés par les personnes fragilisées.Comment ? L’intelligence artificielle pourrait détecter et prendre en charge les situations d’urgence (symptômes virus, malaise, chute, accident domestique…). L’accès à l’image en cas d’alerte permettrait aux équipes opérationnelles de prendre les bonnes décisions. Cette détection qualifiée réalisée, on pourra imaginer une téléconsultation facilitant ainsi une ...






Article réservé aux abonnés
Club Santé Social




E-mail



Mot de passe

Mot de passe oublié








VOUS N'êTES PAS ABONNé ?
Testez notre Offre Découverte Club Santé Social pendant 30 jours
J’en profite




Thèmes abordés


Coronavirus




",False,"{'@type': 'WebPageElement', 'isAccessibleForFree': 'False'}","{'@type': 'SpeakableSpecification', 'cssSelector': '.pageArticle__mainContent'}",,,,,,,,,
