URL link,Title,Date,Source,Source Link,description,keywords,og:description,twitter:description,article:section,article:summary,article text,@context,@graph,@type,itemListElement,name,duration,uploadDate,thumbnailUrl,embedUrl,mainEntityOfPage,headline,datePublished,dateModified,author,publisher,image,video,url,potentialAction,logo,sameAs,alternativeHeadline,isAccessibleForFree,isPartOf,speakable,articleSection,articleBody,hasPart
https://news.google.com/rss/articles/CBMipwFodHRwczovL3d3dy5mcmFuY2V0cmF2YWlsLm9yZy9yZWdpb25zL2dyYW5kLWVzdC9hY3R1YWxpdGVzLzIwMjIvZGV2ZWxvcHBldXItZW4taW50ZWxsaWdlbmNlLWFydGlmaWNpZWxsZS11bmUtZm9ybWF0aW9uLXNpbXBsb24tYS1uYW5jeS1hdmVjcG9sZWVtcGxvaS5odG1sP3R5cGU9YXJ0aWNsZdIBAA?oc=5,"Développeur en intelligence artificielle, une formation Simplon à Nancy #AvecPôleEmploi ! - France Travail - France Travail.org",2022-01-25,France Travail.org,https://www.francetravail.org,"Devenir développeur en intelligence artificielle, voilà le projet professionnel des vingt stagiaires de la formation proposée par Simplon.co, entreprise sociale agréée solidaire (ESUS).",N/A,"Devenir développeur en intelligence artificielle, voilà le projet professionnel des vingt stagiaires de la formation proposée par Simplon.co, entreprise sociale agréée solidaire (ESUS).","Devenir développeur en intelligence artificielle, voilà le projet professionnel des vingt stagiaires de la formation proposée par Simplon.co, entreprise sociale agréée solidaire (ESUS).",N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMigQFodHRwczovL3d3dy5zaWEtcGFydG5lcnMuY29tL2ZyL3B1YmxpY2F0aW9ucy9wdWJsaWNhdGlvbnMtZGUtbm9zLWV4cGVydHMvbGVzLXRlbmRhbmNlcy1kZS1saW50ZWxsaWdlbmNlLWFydGlmaWNpZWxsZS1ob3Jpem9uLTIwMjLSAQA?oc=5,Les tendances de l'Intelligence Artificielle : horizon 2022 - 2023 - Finance & Strategy,2022-01-26,Finance & Strategy,https://www.sia-partners.com,"Heka.ai, la branche IA & Data Science de Sia Partners présente son analyse des tendances de l'Intelligence Artificielle pour 2022-2023, entre enjeux technologiques, organisationnels et sociétaux.",N/A,"Heka.ai, la branche IA & Data Science de Sia Partners présente son analyse des tendances de l'Intelligence Artificielle pour 2022-2023, entre enjeux technologiques, organisationnels et sociétaux.",N/A,N/A,N/A,"

Les marges des banques françaises sous pression  
 01/07/2024





",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiwgFodHRwczovL3d3dy5mb3JiZXMuZnIvYnVzaW5lc3MvbWVkdGVjaC1hbGV4YW5kcmUtcGFycGFsZWl4LWNvLWZvbmRhdGV1ci1kZS1taWx2dWUtZ3JhY2UtYS1ub3RyZS10ZWNobm9sb2dpZS1xdWktdXRpbGlzZS1saWEtbm91cy1haWRvbnMtbGVzLXVyZ2VudGlzdGVzLWV0LXNpbXBsaWZpb25zLWxlLXRyYXZhaWwtZGVzLXJhZGlvbG9ndWVzL9IBAA?oc=5,"MedTech | Alexandre Parpaleix (co-fondateur de Milvue) : ""Grâce à notre technologie qui utilise l'IA, nous aidons les ... - Forbes France",2022-01-26,Forbes France,https://www.forbes.fr,"Milvue, la jeune start-up française, nous fait découvrir sa solution smart pour le quotidien des  soignants : le premier logiciel d’Intelligence...",N/A,"Milvue, la jeune start-up française, nous fait découvrir sa solution smart pour le quotidien des  soignants : le premier logiciel d’Intelligence...",N/A,N/A,N/A,"






Le padel : nouveau sport tendance grâce à la génération Z 


",https://schema.org,"[{'@type': 'Article', '@id': 'https://www.forbes.fr/business/medtech-alexandre-parpaleix-co-fondateur-de-milvue-grace-a-notre-technologie-qui-utilise-lia-nous-aidons-les-urgentistes-et-simplifions-le-travail-des-radiologues/#article', 'isPartOf': {'@id': 'https://www.forbes.fr/business/medtech-alexandre-parpaleix-co-fondateur-de-milvue-grace-a-notre-technologie-qui-utilise-lia-nous-aidons-les-urgentistes-et-simplifions-le-travail-des-radiologues/'}, 'author': {'name': 'Forbes France', '@id': 'https://www.forbes.fr/#/schema/person/bd41e97f6f916a10cde2c131f7cfa413'}, 'headline': 'MedTech | Alexandre Parpaleix (co-fondateur de Milvue) : «\xa0Grâce à notre technologie qui utilise l&rsquo;IA, nous aidons les urgentistes et simplifions le travail des radiologues\xa0»', 'datePublished': '2022-01-26T17:01:29+00:00', 'dateModified': '2022-07-26T14:37:17+00:00', 'mainEntityOfPage': {'@id': 'https://www.forbes.fr/business/medtech-alexandre-parpaleix-co-fondateur-de-milvue-grace-a-notre-technologie-qui-utilise-lia-nous-aidons-les-urgentistes-et-simplifions-le-travail-des-radiologues/'}, 'wordCount': 1280, 'publisher': {'@id': 'https://www.forbes.fr/#organization'}, 'image': {'@id': 'https://www.forbes.fr/business/medtech-alexandre-parpaleix-co-fondateur-de-milvue-grace-a-notre-technologie-qui-utilise-lia-nous-aidons-les-urgentistes-et-simplifions-le-travail-des-radiologues/#primaryimage'}, 'thumbnailUrl': 'https://www.forbes.fr/wp-content/uploads/2022/01/alexandre-parpaleix-cofondateur-hd09-2.jpg', 'keywords': ['#IA', '#Intelligenceartificielle', 'Medecine', 'Nouvelles Technologies'], 'articleSection': ['Business', 'Science', 'Technologie'], 'inLanguage': 'fr-FR'}, {'@type': 'WebPage', '@id': 'https://www.forbes.fr/business/medtech-alexandre-parpaleix-co-fondateur-de-milvue-grace-a-notre-technologie-qui-utilise-lia-nous-aidons-les-urgentistes-et-simplifions-le-travail-des-radiologues/', 'url': 'https://www.forbes.fr/business/medtech-alexandre-parpaleix-co-fondateur-de-milvue-grace-a-notre-technologie-qui-utilise-lia-nous-aidons-les-urgentistes-et-simplifions-le-travail-des-radiologues/', 'name': 'MedTech | Alexandre Parpaleix (co-fondateur de Milvue) : ""Grâce à notre technologie qui utilise l\'IA, nous aidons les urgentistes et simplifions le travail des radiologues"" - Forbes France', 'isPartOf': {'@id': 'https://www.forbes.fr/#website'}, 'primaryImageOfPage': {'@id': 'https://www.forbes.fr/business/medtech-alexandre-parpaleix-co-fondateur-de-milvue-grace-a-notre-technologie-qui-utilise-lia-nous-aidons-les-urgentistes-et-simplifions-le-travail-des-radiologues/#primaryimage'}, 'image': {'@id': 'https://www.forbes.fr/business/medtech-alexandre-parpaleix-co-fondateur-de-milvue-grace-a-notre-technologie-qui-utilise-lia-nous-aidons-les-urgentistes-et-simplifions-le-travail-des-radiologues/#primaryimage'}, 'thumbnailUrl': 'https://www.forbes.fr/wp-content/uploads/2022/01/alexandre-parpaleix-cofondateur-hd09-2.jpg', 'datePublished': '2022-01-26T17:01:29+00:00', 'dateModified': '2022-07-26T14:37:17+00:00', 'description': 'Milvue, la jeune start-up française, nous fait découvrir sa solution smart pour le quotidien des &nbsp;soignants : le premier&nbsp;logiciel d’Intelligence...', 'breadcrumb': {'@id': 'https://www.forbes.fr/business/medtech-alexandre-parpaleix-co-fondateur-de-milvue-grace-a-notre-technologie-qui-utilise-lia-nous-aidons-les-urgentistes-et-simplifions-le-travail-des-radiologues/#breadcrumb'}, 'inLanguage': 'fr-FR', 'potentialAction': [{'@type': 'ReadAction', 'target': ['https://www.forbes.fr/business/medtech-alexandre-parpaleix-co-fondateur-de-milvue-grace-a-notre-technologie-qui-utilise-lia-nous-aidons-les-urgentistes-et-simplifions-le-travail-des-radiologues/']}]}, {'@type': 'ImageObject', 'inLanguage': 'fr-FR', '@id': 'https://www.forbes.fr/business/medtech-alexandre-parpaleix-co-fondateur-de-milvue-grace-a-notre-technologie-qui-utilise-lia-nous-aidons-les-urgentistes-et-simplifions-le-travail-des-radiologues/#primaryimage', 'url': 'https://www.forbes.fr/wp-content/uploads/2022/01/alexandre-parpaleix-cofondateur-hd09-2.jpg', 'contentUrl': 'https://www.forbes.fr/wp-content/uploads/2022/01/alexandre-parpaleix-cofondateur-hd09-2.jpg', 'width': 1920, 'height': 1512}, {'@type': 'BreadcrumbList', '@id': 'https://www.forbes.fr/business/medtech-alexandre-parpaleix-co-fondateur-de-milvue-grace-a-notre-technologie-qui-utilise-lia-nous-aidons-les-urgentistes-et-simplifions-le-travail-des-radiologues/#breadcrumb', 'itemListElement': [{'@type': 'ListItem', 'position': 1, 'name': 'Accueil', 'item': 'https://www.forbes.fr/'}, {'@type': 'ListItem', 'position': 2, 'name': '#IA', 'item': 'https://www.forbes.fr/tag/ia/'}, {'@type': 'ListItem', 'position': 3, 'name': 'MedTech | Alexandre Parpaleix (co-fondateur de Milvue) : «\xa0Grâce à notre technologie qui utilise l&rsquo;IA, nous aidons les urgentistes et simplifions le travail des radiologues\xa0»'}]}, {'@type': 'WebSite', '@id': 'https://www.forbes.fr/#website', 'url': 'https://www.forbes.fr/', 'name': 'Forbes France', 'description': 'L’actualité business pour les entrepreneurs et les décisionnaires', 'publisher': {'@id': 'https://www.forbes.fr/#organization'}, 'potentialAction': [{'@type': 'SearchAction', 'target': {'@type': 'EntryPoint', 'urlTemplate': 'https://www.forbes.fr/?s={search_term_string}'}, 'query-input': 'required name=search_term_string'}], 'inLanguage': 'fr-FR'}, {'@type': 'Organization', '@id': 'https://www.forbes.fr/#organization', 'name': 'Forbes France', 'url': 'https://www.forbes.fr/', 'logo': {'@type': 'ImageObject', 'inLanguage': 'fr-FR', '@id': 'https://www.forbes.fr/#/schema/logo/image/', 'url': 'https://www.forbes.fr/wp-content/uploads/2017/03/forbesfrance.jpg', 'contentUrl': 'https://www.forbes.fr/wp-content/uploads/2017/03/forbesfrance.jpg', 'width': 50, 'height': 50, 'caption': 'Forbes France'}, 'image': {'@id': 'https://www.forbes.fr/#/schema/logo/image/'}, 'sameAs': ['https://www.facebook.com/ForbesFR/', 'https://x.com/forbes_fr', 'https://www.linkedin.com/company/10956867?trk=tyah&amp;amp;amp;trkInfo=clickedVertical:company,clickedEntityId:10956867,idx:3-1-10,tarId:1479296380313,tas:forbes france', 'https://www.youtube.com/channel/UCcPUeCUS7RVK1p-V4bt87Nw']}, {'@type': 'Person', '@id': 'https://www.forbes.fr/#/schema/person/bd41e97f6f916a10cde2c131f7cfa413', 'name': 'Forbes France', 'image': {'@type': 'ImageObject', 'inLanguage': 'fr-FR', '@id': 'https://www.forbes.fr/#/schema/person/image/', 'url': 'https://www.forbes.fr/wp-content/uploads/2018/02/forbes_logo.jpg', 'contentUrl': 'https://www.forbes.fr/wp-content/uploads/2018/02/forbes_logo.jpg', 'caption': 'Forbes France'}, 'url': 'https://www.forbes.fr/author/forbes-france/'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LmV1cm9wZTEuZnIvZWNvbm9taWUvYWNoYXQtZGVzLWJpbGxldHMtZXRhdC1kdS10cmFmaWMtbGEtc25jZi1sYW5jZS1zYS1ub3V2ZWxsZS1hcHBsaWNhdGlvbi10b3V0LWVuLXVuLTQwODk4MTnSAX1odHRwczovL3d3dy5ldXJvcGUxLmZyL2Vjb25vbWllL2FjaGF0LWRlcy1iaWxsZXRzLWV0YXQtZHUtdHJhZmljLWxhLXNuY2YtbGFuY2Utc2Etbm91dmVsbGUtYXBwbGljYXRpb24tdG91dC1lbi11bi00MDg5ODE5LmFtcA?oc=5,"Achat des billets, état du trafic... La SNCF lance sa nouvelle application tout en un - Europe 1",2022-01-25,Europe 1,https://www.europe1.fr,"SNCF Connect, voilà le nouveau nom de l'application et du site pour réserver vos billets et obtenir toutes les informations nécessaires à un trajet. Disponible dès ce mardi matin, ce nouvel outil va remplacer oui.SNCF et L'Assistant. L'objectif affiché est de simplifier les démarches, en centralisant tout au même endroit et en misant sur l'intelligence artificielle pour faire gagner du temps aux utilisateurs.",N/A,"SNCF Connect, voilà le nouveau nom de l'application et du site pour réserver vos billets et obtenir toutes les informations nécessaires à un trajet. Disponible dès ce mardi matin, ce nouvel outil va remplacer oui.SNCF et L'Assistant. L'objectif affiché est de simplifier les démarches, en centralisant tout au même endroit et en misant sur l'intelligence artificielle pour faire gagner du temps aux utilisateurs.",N/A,N/A,N/A,"
      
    
            
    
      
    1:19


    Copié
                                                            Aurélien Fleurot
                                                07h41, le 25 janvier 2022, modifié à
            09h51, le 25 janvier 2022
        SNCF Connect, voilà le nouveau nom de l'application et du site pour réserver vos billets et obtenir toutes les informations nécessaires à un trajet. Disponible dès ce mardi matin, ce nouvel outil va remplacer oui.SNCF et L'Assistant. L'objectif affiché est de simplifier les démarches, en centralisant tout au même endroit et en misant sur l'intelligence artificielle pour faire gagner du temps aux utilisateurs.La SNCF innove et veut simplifier la vie de ses clients grâce à une nouvelle plateforme : SNCF Connect. L'idée générale est d'abord de réunir les deux applications existantes, oui.SNCF et l'Assistant. En clair, vous aurez au même endroit la possibilité d'acheter un billet, de le modifier, de vous faire rembourser mais aussi de savoir de quel quai partira votre train, s'il est bien à l'heure ou encore calculer la durée d'un trajet en temps réel et choisir le mode de transport le plus adapté.Plus simple, par exemple, de pouvoir acheter sa place dans un TGV mais aussi dans un TER pour une correspondance, sans devoir passer par un autre site ou un autre guichet. Plus simple également de pouvoir regrouper toutes les cartes de fidélité au même endroit et donc bénéficier plus facilement de la bonne réduction.  © SNCFL'intelligence artificielle au centre de l'applicationFruit de près de 2 ans de travail, de plus d'un million d'avis clients analysés et surtout grâce à l'intelligence artificielle, SNCF Connect pourra être régulièrement mise à jour et améliorée. La partie la plus complexe a été la mise en place d'un outil de ""machine learning"", d'apprentissage automatique. Une technologie d’intelligence artificielle qui permet aux ordinateurs d’apprendre par eux-mêmes en fonction d’un historique. C'est donc un algorithme qui devra simplifier la vie des utilisateurs. En particulier dans la manière de faire ses recherches de billets. Si vous écrivez ""Paris Lyon départ vendredi retour lundi"", l'algorithme vous proposera en quelques instants les horaires correspondants, sans avoir besoin de remplir chaque case une à une. Autre nouveauté, l'impact CO2 de chaque trajet sera encore plus mis en avant.   © SNCF>> Retrouvez la matinale du jour en replay et en podcast iciPour la SNCF, la concurrence s'annonce rude avec Google Maps, Bonjour RATP, Citymapper ou encore Moovit. En région parisienne, Ile de France Mobilités, le syndicat des transports d'Ile-de-France, va lancer prochainement son ""IDFM Connect"" pour ses 3 millions de clients Navigo. ",http://schema.org,,NewsArticle,"[{'@type': 'ListItem', 'position': 1, 'item': {'@id': 'https://www.europe1.fr/economie', 'name': 'économie'}}]","Achat des billets, état du trafic... La SNCF lance sa nouvelle application tout en un",PT01M19S,2022-01-25T07:41:12+01:00, https://www.dailymotion.com/thumbnail/video/x87bbu1,https://www.dailymotion.com/embed/video/x87bbu1,"{'@type': 'WebPage', '@id': 'https://www.europe1.fr/economie/achat-des-billets-etat-du-trafic-la-sncf-lance-sa-nouvelle-application-tout-en-un-4089819'}","Achat des billets, état du trafic... La SNCF lance sa nouvelle application tout en un",2022-01-25T07:41:12+01:00,2022-01-25T09:51:15+01:00,"{'@type': 'Person', 'jobTitle': 'Journalist', 'name': ' Aurélien Fleurot', 'url': ''}","{'@type': 'Organization', 'name': 'Europe1.fr', 'logo': {'@type': 'ImageObject', 'url': 'https://www.europe1.fr/bundles/europe1integration/images/amp/logo_europe1_cartridge.png?389-e3635ed80f4a3f01ded8599acbe16c2ef128bb96', 'width': 141, 'height': 60}}","{'@type': 'ImageObject', 'name': 'sncf', 'url': 'https://cdn-europe1.lanmedia.fr/var/europe1/storage/images/europe1/economie/achat-des-billets-etat-du-trafic-la-sncf-lance-sa-nouvelle-application-tout-en-un-4089819/58124792-1-fre-FR/Achat-des-billets-etat-du-trafic-La-SNCF-lance-sa-nouvelle-application-tout-en-un.jpg', 'contentUrl': 'https://cdn-europe1.lanmedia.fr/var/europe1/storage/images/europe1/economie/achat-des-billets-etat-du-trafic-la-sncf-lance-sa-nouvelle-application-tout-en-un-4089819/58124792-1-fre-FR/Achat-des-billets-etat-du-trafic-La-SNCF-lance-sa-nouvelle-application-tout-en-un.jpg', 'width': {'@type': 'QuantitativeValue', 'value': '2000'}, 'height': {'@type': 'QuantitativeValue', 'value': '1000'}, 'datePublished': '2022-01-25T07:41:12+01:00'}","{'@type': 'VideoObject', 'name': '«SNCF Connect», la nouvelle application tout en un du groupe ferroviaire', 'description': '«SNCF Connect», la nouvelle application tout en un du groupe ferroviaire', 'uploadDate': '2022-01-25T07:05:00+01:00', 'duration': 'PT01M19S', 'embedURL': 'https://www.dailymotion.com/video/x87bbu1', 'thumbnail': 'https://www.dailymotion.com/video/x87bbu1', 'thumbnailUrl': ' https://www.dailymotion.com/thumbnail/video/x87bbu1', 'encodingFormat': 'MPEG-4', 'contentSize': '', 'width': {'@type': 'QuantitativeValue', 'value': 396}, 'height': {'@type': 'QuantitativeValue', 'value': 704}}",https://www.europe1.fr/economie/achat-des-billets-etat-du-trafic-la-sncf-lance-sa-nouvelle-application-tout-en-un-4089819,,,,,,,,,,
https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy5yYWRpb2ZyYW5jZS5mci9mcmFuY2VjdWx0dXJlL2ludGVsbGlnZW5jZS1hcnRpZmljaWVsbGUtZXQtZWR1Y2F0aW9uLXBldXQtb24tcmVtcGxhY2VyLXVuLWVuc2VpZ25hbnQtcGFyLXVuZS1tYWNoaW5lLTcxMTczOTDSAQA?oc=5,Intelligence artificielle et éducation : peut-on remplacer un enseignant par une machine ? - France Culture,2022-01-26,France Culture,https://www.radiofrance.fr,"L'intelligence artificielle a un impact partout. En enseignement, cet impact est encore limité. Mais les efforts joints des laboratoires de recherche et des entreprises, joints aux investissements des états et de ces mêmes entreprises, nous promet un avenir très différent.",N/A,"L'intelligence artificielle a un impact partout. En enseignement, cet impact est encore limité. Mais les efforts joints des laboratoires de recherche et des entreprises, joints aux investissements des états et de ces mêmes entreprises, nous promet un avenir très différent.","L'intelligence artificielle a un impact partout. En enseignement, cet impact est encore limité. Mais les efforts joints des laboratoires de recherche et des entreprises, joints aux investissements des états et de ces mêmes entreprises, nous promet un avenir très différent.",Société,N/A,"Publicité   Pédagogie Intelligence artificielle et éducation : peut-on remplacer un enseignant par une machine ? Par  Nantes Université  Mis à jour le mercredi 26 janvier 2022 à 08h51, publié le mardi 25 janvier 2022 à 09h30    1 min     Partager        Intelligence artificielle et éducation © Getty -  selimaksan     L'intelligence artificielle a un impact partout. En enseignement, cet impact est encore limité. Mais les efforts joints des laboratoires de recherche et des entreprises, joints aux investissements des états et de ces mêmes entreprises, nous promet un avenir très différent. L'IA pourra-t-elle aider l'enseignant ? Lui apporter des moyens nouveaux ? Cela changera-t-il fondamentalement l'éducation ? Et la question que nous nous posons tous, peut-on imaginer être instruits par des robots ? Pour afficher ce contenu Youtube, vous devez accepter les cookies Publicité.Ces cookies permettent à nos partenaires de vous proposer des publicités et des contenus personnalisés en fonction de votre navigation, de votre profil et de vos centres d'intérêt.    Gérer mes choix     J'autorise  Une conférence enregistrée en décembre 2021. Publicité  Colin de la Higuera, professeur en informatique à l’Université de Nantes. Ses travaux de recherche concernent l’apprentissage automatique et en particulier l’inférence grammaticale. Il a été le président fondateur de la Société informatique de France (SIF) et, en 2015, il a contribué à lancer le projet Class’Code, dont le but est de former au code et à la pensée informatique enseignants et éducateurs en France. Aujourd’hui, il est un des directeurs de la fondation Knowledge for All et est titulaire de la Chaire UNESCO en Ressources Educatives Libres à l’Université de Nantes. En 2019, l’Université de Nantes a créé une Chaire académique en Education Ouverte et Intelligence Artificielle, dont Colin de la Higuera est titulaire. En 2021, la Chaire Unesco a été renouvelée, avec le nom ""Ressources Educatives Libres et Intelligence Artificielle"". À réécouter :  Intelligence artificielle versus intelligence.. naturelle ?  La Revue de presse des Matins du samedi     Écouter plus tard     écouter  5 min À réécouter :  Une très artificielle intelligence artificielle La Suite dans les idées     Écouter plus tard     écouter  45 min À réécouter :  Quelle stratégie pour l'intelligence artificielle ?  La Bulle économique     Écouter plus tard     écouter  4 min  Vous trouvez cet article intéressant ? Faites-le savoir et partagez-le.     Références Société Éducation Tech – Web Pédagogie École maternelle et élémentaire IA — Intelligence artificielle Enseignement Conférences sur la science Conférences   Publicité    Publicité   Sur le même thème   Passer cette liste           Bilan de fin de saison Lecture   Ma vie de parent 26 juin  •  4 min        Ma vie de parents de Julien Bisson du mercredi 19 juin 2024 - La concentration Lecture   Ma vie de parent 19 juin  •  4 min        Ma vie de parents de Gwenaëlle Boulet du mercredi 12 juin 2024 Lecture   Ma vie de parent 12 juin  •  3 min        Les passions des enfants Lecture   Ma vie de parent 5 juin  •  3 min        Ma vie de parents de Gwenaëlle Boulet du mercredi 29 mai 2024 Lecture   Ma vie de parent 29 mai  •  6 min        Ma vie de parents de Julien Bisson du mercredi 22 mai 2024 Lecture   Ma vie de parent 22 mai  •  3 min     ",https://schema.org,"[{'@context': 'https://schema.org', '@type': 'BreadcrumbList', 'itemListElement': [{'@type': 'ListItem', 'position': 1, 'item': {'@type': 'WebSite', '@id': 'https://www.radiofrance.fr', 'name': 'Accueil'}}, {'@type': 'ListItem', 'position': 2, 'item': {'@id': 'https://www.radiofrance.fr/franceculture', 'name': 'France Culture'}}, {'@type': 'ListItem', 'position': 3, 'item': {'@id': 'https://www.radiofrance.fr/franceculture/intelligence-artificielle-et-education-peut-on-remplacer-un-enseignant-par-une-machine-7117390', 'name': 'Intelligence artificielle et éducation : peut-on remplacer un enseignant par une machine ?'}}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dy5tYXRlcmllbGFncmljb2xlLmluZm8vdHJhdmFpbC1kdS1zb2wtc2VtaXMvYXJ0aWNsZS83MzA3MzIvc3Rla2V0ZWUtbGEtYmluZXVzZS1pbnRlbGxpZ2VudGUtcG91ci1sZXMtY3VsdHVyZXMtYmV0dGVyYXZpZXJlc9IBigFodHRwczovL3d3dy5tYXRlcmllbGFncmljb2xlLmluZm8vdHJhdmFpbC1kdS1zb2wtc2VtaXMvYW1wL2FydGljbGUvNzMwNzMyL3N0ZWtldGVlLWxhLWJpbmV1c2UtaW50ZWxsaWdlbnRlLXBvdXItbGVzLWN1bHR1cmVzLWJldHRlcmF2aWVyZXM?oc=5,Lemeken / Steketee bineuses IC-Weeder IA (intelligence artificielle) - CIP MEDIAS,2022-01-25,CIP MEDIAS,https://www.materielagricole.info,"&#xC0; la suite de l&#x2019;arr&#xEA;t de la gamme pulv&#xE9;risation, Lemken souhaite se recentrer sur la pr&#xE9;servation du sol et d&#xE9;velopper massivement la digita...",N/A,"À la suite de l’arrêt de la gamme pulvérisation, Lemken souhaite se recentrer sur la préservation du sol et développer massivement la digita...",N/A,N/A,N/A,"




Désherbage mécaniqueSteketee : la bineuse intelligente pour les cultures betteravières




Ulysse Dubroeucq


            Publié le 25/01/2022 à 12:00
          
Mise à jour à 14:38
1 minute de lecture



































(©U.D.) 










0




0



              À la suite de l’arrêt de la gamme pulvérisation, Lemken souhaite se recentrer sur la préservation du sol et développer massivement la digitalisation de ses produits. Lors de la journée de presse du 18 novembre, à Alpen (Allemagne), le constructeur allemand a présenté de nouveaux produits, tels un semoir, un déchaumeur et une bineuse à intelligence artificielle, distribuée sous la marque Steketee, ainsi qu’une évolution des logiciels et interfaces de guidage connectés.
            


Les bineuses inter- et intrarangs à guidage par caméra IC-Weeder, conçues par Steketee, se dotent désormais de la technologie d’intelligence artificielle (IA) et sont rebaptisées « IC-Weeder IA ». Celles-ci s'équipent d'une caméra sur chaque rang. Afin de reconnaître les cultures de betteraves de façon autonome, le programme d’intelligence artificielle contient dans sa base de données les caractéristiques des plantes à différents stades (profil de couleur, texture, forme, taille et position des feuilles).

Les faucilles de la bineuse entourent la plante et découpent les adventices la bordant.

Contrairement au système de reconnaissance d’image classique, l’IA donne la possibilité de différencier les adventices de la culture à partir du stade 4-feuilles, ainsi qu’en conditions défavorables (parcelle massivement recouverte de mauvaises herbes). La bineuse, disponible en 3 m de large pour six rangs, permet une vitesse de travail de 1,4 à 2 km/h. Elle nécessite uniquement un branchement hydraulique et une prise de force. Cette dernière entraîne le circuit d’air des vérins pneumatiques des faucilles qui entourent la plante et découpent les adventices la bordant. Afin de conserver une hauteur homogène sur toute la largeur de l'outil, le correcteur de niveau automatique utilise des capteurs à ultrasons.

Les faucilles sont entrainées par vérins pneumatiques.
 


En savoir plus

Steketee
Bineuse
Atelier
Tracteurs standards








Ulysse Dubroeucq



Suivre






Réagir à cet article
Chargement...  Commentaires ()   Saisir une réaction     0/4000
          Publier  Je veux être notifié par email     


































Sur le même sujet




Formation
CQP conducteur d’agroéquipements : un tremplin vers l’entreprise
03 juil. 2024




Écoconduite
Des formations pour abaisser la consommation de GNR
01 juil. 2024




Santé et sécurité des salariés
Document unique : rédaction en interne ou avec l'aide de Pôle Prévention
26 juin 2024



Tous les articles






















               Inscrivez-vous à notre newsletter
          









Je m'inscris









Les dernières annonces de matériel agricole d'occasion









Tracteur agricole
John Deere 6195R - 150000 € H.T.










Tracteur agricole
John Deere 6155R - 95000 € H.T.










Tracteur agricole
80 CVX170 - 55000 € H.T.










Tracteur agricole
John Deere 7260 R










Tracteur agricole
John Deere 7250R










Tracteur agricole
John Deere 7270R - 125000 € H.T.



‹›‹›

Sur le même sujet





Aides à l'investissement



Des outils subventionnés jusqu’à 40% pour baisser l'utilisation de phytos

Bineusepar Loris Coassin07/06/20242 min de lecture







Essais tracteurs



Massey Ferguson 6S.155 Dyna-6 : le point technique en 4 étapes

Essais tracteurspar Joseph Marien16/05/20246 min de lecture







Essais tracteurs



Massey Ferguson 6S.155 Dyna-6 : un vrai couteau suisse

Essais tracteurspar Joseph Marien15/05/20248 min de lecture







Énergie alternative



11 millions d’euros pour le tracteur électrique Seederal

Industriespar Bernard Serpantié01/05/20241 min de lecture







Tracteur spécialisé



Ce Valtra N 175 allie précision, polyvalence et confort de travail

Valtrapar Matériel Agricole Factory29/04/20243 min de lecture







Essai tracteur



Quelle puissance maximale pour le New Holland T7.300 Auto Command ?

Essais tracteurspar Henri Etignard25/04/20244 min de lecture







Essai tracteur



New Holland T7.300 : Quel débit pour la pompe hydraulique ?

Essais tracteurspar Henri Etignard24/04/20246 min de lecture







Tracteurs standards



Deutz-Fahr Série 5 Keyline, des tracteurs simples et abordables

Tracteurs standardspar Henri Etignard23/04/20243 min de lecture







Essai tracteur



New Holland T7.300 Auto Command : une classe au-dessus

Essais tracteurspar Henri Etignard23/04/20248 min de lecture








",http://schema.org,,NewsArticle,"[{'@type': 'ListItem', 'position': 1, 'name': 'Accueil', 'item': 'https://www.materielagricole.info/'}, {'@type': 'ListItem', 'position': 2, 'name': 'Actualites', 'item': 'https://www.materielagricole.info/actualites/t20004'}, {'@type': 'ListItem', 'position': 3, 'name': 'Travail du sol et semis', 'item': 'https://www.materielagricole.info/travail-du-sol-semis/t3002'}]",Materiel agricole,,,,,,Lemeken / Steketee bineuses IC-Weeder IA (intelligence artificielle),2022-01-25T11:00:00Z,2023-08-18T12:38:46Z,"{'@type': 'Person', 'name': 'Ulysse Dubroeucq', 'url': 'https://www.materielagricole.info/auteurs/ulysse-dubroeucq/306'}","{'@type': 'Organization', 'name': 'Matériel agricole', 'logo': {'@type': 'ImageObject', 'url': 'https://www.materielagricole.info/images/logo/cip-v3.png'}}","{'@type': 'ImageObject', 'url': 'https://cdn3.regie-agricole.com/ulf/CMS_Content/2/articles/730732/1612eed8-c-steketee-la-bineuse-intelligente-pour-les-cultures-betteravieres.jpg', 'height': 388, 'width': 690}",,https://www.materielagricole.info,"{'@type': 'SearchAction', 'target': 'https://www.materielagricole.info/search?q={query}', 'query-input': 'required name=query'}",https://www.materielagricole.info/images/logo/cip-v3.png,"['https://www.facebook.com/MaterielAgricole.Magazine/', 'https://twitter.com/materielagri?lang=fr']",,True,"{'@type': ['CreativeWork', 'Product'], 'name': 'Premium article', 'productID': 'MAABO'}",,,,
