URL link,Title,Date,Source,Source Link,description,keywords,og:description,twitter:description,mainEntityOfPage,@context,@type,datePublished,dateModified,headline,articleBody,url,publisher,author,wordcount,image,itemListElement,article:section,article:summary,article text,dateCreated,articleSection,isAccessibleForFree,isPartOf,hasPart,@graph,speakable,inLanguage,name,sameAs,issn,potentialAction,logo,alternativeHeadline,@id,creator
https://news.google.com/rss/articles/CBMipAFodHRwczovL3d3dy5mcmFuY2V0dmluZm8uZnIvaW50ZXJuZXQvaW50ZWxsaWdlbmNlLWFydGlmaWNpZWxsZS9jb3VyYmV2b2llLXVuZS1lbnRyZXByaXNlLXN1cHByaW1lLTIxNy1lbXBsb2lzLXJlbXBsYWNlcy1wYXItbC1pbnRlbGxpZ2VuY2UtYXJ0aWZpY2llbGxlXzYwNjQ0NDAuaHRtbNIBAA?oc=5,"Courbevoie : une entreprise supprime 217 emplois, remplacés par l'intelligence artificielle - franceinfo",2023-09-15,franceinfo,https://www.francetvinfo.fr,"Ces 217 postes seront supprimés d'ici juin 2024 au sein du groupe Onclusive, spécialiste de la veille médiatique pour des entreprises et des institutions.","Intelligence artificielle, Tech / Web, Emploi, Éco / Conso","Ces 217 postes seront supprimés d'ici juin 2024 au sein du groupe Onclusive, spécialiste de la veille médiatique pour des entreprises et des institutions.","Ces 217 postes seront supprimés d'ici juin 2024 au sein du groupe Onclusive, spécialiste de la veille médiatique pour des entreprises et des institutions.","{'@context': 'https://schema.org', '@type': 'WebPage', '@id': 'https://www.francetvinfo.fr/internet/intelligence-artificielle/courbevoie-une-entreprise-supprime-217-emplois-remplaces-par-l-intelligence-artificielle_6064440.html'}",https://schema.org,BreadcrumbList,2023-09-15T18:29:08+02:00,2023-09-15T18:29:08+02:00,"Courbevoie : une entreprise supprime 217 emplois, remplacés par l'intelligence artificielle","L'entreprise Onclusive, installée à Courbevoie (Hauts-de-Seine) va supprimer 217 emplois, remplacés par des logiciels d'intelligence artificielle d'ici à juin 2024, a appris France Culture vendredi 15 septembre, confirmant une information de Libération. Le groupe international est spécialisé dans la veille médiatique et emploie 383 personnes en France. Ce plan social concerne donc plus de la moitié des effectifs.Trois services entiers de production vont fermer. Ces employés sont chargés de réaliser des revues de presse pour leurs clients (des entreprises ou des grandes institutions). Ce travail de recherche et d'agrégation de données sera donc réalisé à terme par des logiciels d'intelligence artificielle.""Il n'y aura quasiment plus d'humains !""Une représentante du personnelà France CultureLes salariés craignent la disparition de toute analyse ou mise en relief des informations. ""Les métiers intellectuels seront menacés à l'avenir"", estime un représentant du personnel qui souhaite rester anonyme. Dans un communiqué publié vendredi, Onclusive défend sa décision. L'entreprise assure que ces ""nouvelles technologies et ces nouveaux outils"" offriront à leurs clients ""un service plus rapide et plus fiable"". ""La mise en œuvre de ce projet n'a pas été décidée à la légère"", insiste Matthew Piercy, président de Reputational Intelligence France et Chief Financial Officer chez Onclusive.Promesse de reclassement des salariésOnclusive s'engage aussi à ""soutenir pleinement"" les salariés ""dans le cadre d'un processus de transition réfléchi"". Une ""entreprise spécialisée dans le reclassement sera consultée pour proposer à chaque personne concernée des solutions sur mesure"", promet Matthew Piercy dans son communiqué. Une première réunion de négociations sur les conditions du plan de sauvegarde de l'emploi s'est tenue vendredi.",https://www.francetvinfo.fr/internet/intelligence-artificielle/courbevoie-une-entreprise-supprime-217-emplois-remplaces-par-l-intelligence-artificielle_6064440.html,"{'@context': 'https://schema.org', '@type': 'Organization', 'name': 'Franceinfo', 'logo': {'@context': 'https://schema.org', '@type': 'ImageObject', 'url': 'https://www.francetvinfo.fr/assets/common/images/logos/logo-0659b2d2.png', 'contentUrl': 'https://www.francetvinfo.fr/assets/common/images/logos/logo-0659b2d2.png', 'width': {'@type': 'QuantitativeValue', 'value': '366'}, 'height': {'@type': 'QuantitativeValue', 'value': '60'}}, 'sameAs': ['https://www.facebook.com/franceinfo', 'https://twitter.com/franceinfo', 'https://www.youtube.com/user/franceinfo', 'https://www.instagram.com/franceinfo/', 'https://www.snapchat.com/add/franceinfo']}","{'@context': 'https://schema.org', '@type': 'Person', 'jobTitle': 'journaliste', 'givenName': '', 'familyName': 'franceinfo', 'name': 'franceinfo', 'url': 'https://www.francetvinfo.fr/redaction/france-info/'}",284.0,"[{'name': ""Une femme travaille dans les bureaux d'une entreprise en région parisienne, le 14 décembre 2020."", 'author': 'XOSE BOUZAS / HANS LUCAS / AFP', 'datePublished': '2023-09-15T18:29:08+02:00', '@context': 'https://schema.org', '@type': 'ImageObject', 'url': 'https://www.francetvinfo.fr/pictures/_kRwAVKsXBFYxJthCZBv91cnEsw/1200x675/2022/08/18/phph7nnxb.jpg', 'contentUrl': 'https://www.francetvinfo.fr/pictures/_kRwAVKsXBFYxJthCZBv91cnEsw/1200x675/2022/08/18/phph7nnxb.jpg', 'width': {'@type': 'QuantitativeValue', 'value': '1200'}, 'height': {'@type': 'QuantitativeValue', 'value': '675'}}, {'name': ""Une femme travaille dans les bureaux d'une entreprise en région parisienne, le 14 décembre 2020."", 'author': 'XOSE BOUZAS / HANS LUCAS / AFP', 'datePublished': '2023-09-15T18:29:08+02:00', '@context': 'https://schema.org', '@type': 'ImageObject', 'url': 'https://www.francetvinfo.fr/pictures/z3jmiq9NesUdLDFq4MV9QNwRW6o/1200x1200/2022/08/18/phph7nnxb.jpg', 'contentUrl': 'https://www.francetvinfo.fr/pictures/z3jmiq9NesUdLDFq4MV9QNwRW6o/1200x1200/2022/08/18/phph7nnxb.jpg', 'width': {'@type': 'QuantitativeValue', 'value': '1200'}, 'height': {'@type': 'QuantitativeValue', 'value': '1200'}}, {'name': ""Une femme travaille dans les bureaux d'une entreprise en région parisienne, le 14 décembre 2020."", 'author': 'XOSE BOUZAS / HANS LUCAS / AFP', 'datePublished': '2023-09-15T18:29:08+02:00', '@context': 'https://schema.org', '@type': 'ImageObject', 'url': 'https://www.francetvinfo.fr/pictures/uo9cmlDUvuF4Nz1bTmB0S6W17vg/1200x900/2022/08/18/phph7nnxb.jpg', 'contentUrl': 'https://www.francetvinfo.fr/pictures/uo9cmlDUvuF4Nz1bTmB0S6W17vg/1200x900/2022/08/18/phph7nnxb.jpg', 'width': {'@type': 'QuantitativeValue', 'value': '1200'}, 'height': {'@type': 'QuantitativeValue', 'value': '900'}}]","[{'@type': 'ListItem', 'name': 'Tech / Web', 'position': 1, 'item': 'https://www.francetvinfo.fr/internet/'}, {'@type': 'ListItem', 'name': 'Intelligence artificielle', 'position': 2, 'item': 'https://www.francetvinfo.fr/internet/intelligence-artificielle/'}]",N/A,N/A,"


  
  Courbevoie : une entreprise supprime 217 emplois, remplacés par l'intelligence artificielle


  Ces 217 postes seront supprimés d'ici juin 2024 au sein du groupe Onclusive, spécialiste de la veille médiatique pour des entreprises et des institutions.














Article rédigé par 
franceinfo

                   - avec France Culture




                    
                                          
                    
          
          
          
                                                          
                    
          Radio France
        







    Publié le 15/09/2023 18:29




    Temps de lecture :     1 min
  








Une femme travaille dans les bureaux d'une entreprise en région parisienne, le 14 décembre 2020. (XOSE BOUZAS / HANS LUCAS / AFP)



L'entreprise Onclusive, installée à Courbevoie (Hauts-de-Seine) va supprimer 217 emplois, remplacés par des logiciels d'intelligence artificielle d'ici à juin 2024, a appris France Culture vendredi 15 septembre, confirmant une information de Libération. Le groupe international est spécialisé dans la veille médiatique et emploie 383 personnes en France. Ce plan social concerne donc plus de la moitié des effectifs.
Trois services entiers de production vont fermer. Ces employés sont chargés de réaliser des revues de presse pour leurs clients (des entreprises ou des grandes institutions). Ce travail de recherche et d'agrégation de données sera donc réalisé à terme par des logiciels d'intelligence artificielle.

""Il n'y aura quasiment plus d'humains !""
Une représentante du personnel
à France Culture

Les salariés craignent la disparition de toute analyse ou mise en relief des informations. ""Les métiers intellectuels seront menacés à l'avenir"", estime un représentant du personnel qui souhaite rester anonyme. Dans un communiqué publié vendredi, Onclusive défend sa décision. L'entreprise assure que ces ""nouvelles technologies et ces nouveaux outils"" offriront à leurs clients ""un service plus rapide et plus fiable"". ""La mise en œuvre de ce projet n'a pas été décidée à la légère"", insiste Matthew Piercy, président de Reputational Intelligence France et Chief Financial Officer chez Onclusive.
Promesse de reclassement des salariés
Onclusive s'engage aussi à ""soutenir pleinement"" les salariés ""dans le cadre d'un processus de transition réfléchi"". Une ""entreprise spécialisée dans le reclassement sera consultée pour proposer à chaque personne concernée des solutions sur mesure"", promet Matthew Piercy dans son communiqué. Une première réunion de négociations sur les conditions du plan de sauvegarde de l'emploi s'est tenue vendredi.



Voir les commentaires


Partager : l'article sur les réseaux sociaux









































L’actu à 18h30
Tous les soirs, recevez l’essentiel de l’actualité








Votre adresse e-mail






s'inscrire




Merci ! 
          Votre inscription est bien prise en compte.
        





Découvrez nos newsletters





        France Télévisions collecte votre adresse e-mail pour vous adresser la newsletter ""L’actu à 18h30"". À tout moment, vous pouvez vous désinscrire via le lien en bas de ces newsletters. Pour en savoir plus, consultez notre
        politique de confidentialité.
      





les mots-clés associés à cet article
    



        Intelligence artificielle
    



        Tech / Web
    



        Emploi
    



        Éco / Conso
    



",,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiqgFodHRwczovL3d3dy5sZW1vbmRlLmZyL2lkZWVzL2FydGljbGUvMjAyMy8wOS8xNS9sZS10cmF2YWlsLWR1LWZ1dHVyLXNlcmEtZC1ldmFsdWVyLWV0LWRlLWNvcnJpZ2VyLWxlcy1yZXN1bHRhdHMtcHJvZHVpdHMtcGFyLWwtaW50ZWxsaWdlbmNlLWFydGlmaWNpZWxsZV82MTg5NTUwXzMyMzIuaHRtbNIBAA?oc=5,"Intelligence artificielle : « Qui, de l'humain ou de la machine, est le plus fort ? » - Le Monde",2023-09-15,Le Monde,https://www.lemonde.fr,"Le professeur Brian Hill rapporte, dans une tribune au « Monde », une expérience éclairante d’utilisation d’un chatbot auprès de ses étudiants, selon laquelle les salariés de demain risquent de fournir un travail nettement moins bon lorsqu’ils sont assistés par des outils IA que lorsqu’ils travaillent seuls.","['Emploi', 'Pixels', 'Économie', 'Formation', 'Intelligence artificielle', 'Tribunes', 'Tribunes éco', 'Débats', 'Société', 'Éducation']","TRIBUNE. Le professeur Brian Hill rapporte, dans une tribune au « Monde », une expérience éclairante d’utilisation d’un chatbot auprès de ses étudiants, selon laquelle les salariés de demain risquent de fournir un travail nettement moins bon lorsqu’ils sont assistés par des outils IA que lorsqu’ils travaillent seuls.","TRIBUNE. Le professeur Brian Hill rapporte, dans une tribune au « Monde », une expérience éclairante d’utilisation d’un chatbot auprès de ses étudiants, selon laquelle les salariés de demain risquent de fournir un travail nettement moins bon lorsqu’ils sont assistés par des outils IA que lorsqu’ils travaillent seuls.","{'@type': 'WebPage', '@id': 'https://www.lemonde.fr/idees/article/2023/09/15/le-travail-du-futur-sera-d-evaluer-et-de-corriger-les-resultats-produits-par-l-intelligence-artificielle_6189550_3232.html'}",https://schema.org,BreadcrumbList,2023-09-15T14:30:00+02:00,2023-09-15T14:57:13+02:00,"Intelligence artificielle : « Qui, de l’humain ou de la machine, est le plus fort ? »",,,"{'@type': 'Organization', 'name': 'Le Monde', 'logo': {'@type': 'ImageObject', 'url': 'https://asset.lemde.fr/medias/img/logos/lemonde.png', 'width': '240', 'height': '55'}}","[{'@type': 'Person', 'name': 'Brian Hill', 'description': 'Economiste et philosophe'}]",,"{'@type': 'ImageObject', 'url': 'https://img.lemde.fr/2023/09/03/578/0/6942/3471/1342/671/60/0/00f9fb6_5172985-01-06.jpg', 'width': '1342', 'height': '696'}","[{'@type': 'ListItem', 'position': 1, 'name': 'A la une', 'item': {'@id': 'https://www.lemonde.fr'}}, {'@type': 'ListItem', 'position': 2, 'name': 'Débats', 'item': {'@id': 'https://www.lemonde.fr/idees/'}}, {'@type': 'ListItem', 'position': 3, 'name': 'Intelligence artificielle', 'item': {'@id': 'https://www.lemonde.fr/intelligence-artificielle/'}}]",N/A,N/A," Au lancement de ChatGPT en novembre 2022, de multiples débats ont émergé, dont beaucoup ont tourné autour d’une interrogation vieille comme le monde : qui, de l’humain ou de la machine, est le plus fort ? Or, au regard de l’importance pressentie de ces outils dans les futures pratiques professionnelles, la vraie question est en réalité plus nuancée : les humains réussissent-ils mieux un travail par eux-mêmes, ou lorsqu’ils s’appuient sur l’intelligence artificielle (IA) ? Plus précisément : sont-ils capables d’utiliser l’IA – de l’évaluer correctement et, le cas échéant, de corriger ses réponses – afin d’améliorer leurs performances ? Une récente étude suggère que cette question n’est pas aussi tranchée qu’on pourrait le penser. Elle porte sur un devoir rendu lors d’un cours à HEC Paris, dans lequel chaque étudiant s’est vu attribuer au hasard deux études de cas. Avec l’aide de ChatGPT Pour l’une, les étudiants ont dû rédiger une réponse à la question en partant de zéro. Pour la seconde, ils ont reçu une réponse toute faite, qu’ils ont dû évaluer et, si nécessaire, corriger. Ils savaient que chaque réponse pouvait être fournie par ChatGPT, ce qui était effectivement le cas pour la plupart d’entre elles. Les réponses finales des étudiants ont été notées à l’aide du même système de notation : l’important était de rendre une réponse complète, qu’elle soit le résultat d’une correction ou non (« Taking the help or going alone : ChatGPT and class assignments », HEC Paris Research Paper, juin 2023).  Lire aussi : Article réservé à nos abonnés « ChatGPT, une intelligence affabulatrice d’autant plus redoutable qu’elle fabrique des pastiches de science assez remarquables »      Ajouter à vos sélections    Alors que le premier exercice reflète les tâches de travail « traditionnelles », le deuxième pourrait correspondre à de nombreux futurs emplois. De fait, si les outils d’IA deviennent aussi omniprésents que beaucoup le prédisent, le rôle de l’humain sera d’évaluer et de corriger les résultats produits par les chatbots.  Et pourtant, les étudiants réussissent moins bien ce deuxième exercice : la note moyenne de la version corrigée de la réponse toute prête était inférieure de 28 % à la note moyenne des étudiants ayant eux-mêmes rédigé leur réponse. Sur une même étude de cas, un étudiant ayant corrigé le travail de ChatGPT perdait en moyenne 28 points sur 100 par rapport à un étudiant travaillant tout seul. En somme, les étudiants obtiennent de beaucoup moins bons résultats si on leur fournit une aide de ChatGPT et qu’on leur demande de la corriger, que s’ils doivent fournir une réponse à partir de zéro. Des biais cognitifs plus ou moins connus Ces résultats s’expliquent-ils par une confiance démesurée dans les capacités de ChatGPT ? Les étudiants ont pourtant été explicitement préparés à se méfier des réponses fournies : ils ont été prévenus que ChatGPT avait été testé dans le cadre d’un devoir similaire et qu’il avait obtenu des résultats assez médiocres. Il vous reste 48.9% de cet article à lire. La suite est réservée aux abonnés. ",2023-09-15T14:30:00+02:00,"['Débats', 'Intelligence artificielle']",False,"{'@type': ['CreativeWork', 'Product'], 'name': 'LeMonde.fr : accès aux articles réservés aux abonnés', 'productID': 'lemonde.fr:premium'}","{'@type': 'WebPageElement', 'isAccessibleForFree': 'False', 'cssSelector': '.paywall'}",,,,,,,,,,,
https://news.google.com/rss/articles/CBMiO2h0dHBzOi8vd3d3LnBsYW5ldGVncmFuZGVzZWNvbGVzLmNvbS9pYS1kZXN0cnVjdHJpY2UtZW1wbG9p0gEA?oc=5,L'IA est-elle réellement destructrice d'emploi ? - Planete Grandes Ecoles,2023-09-12,Planete Grandes Ecoles,https://www.planetegrandesecoles.com,L’IA est-elle réellement destructrice d’emploi ?,N/A,"L'intelligence artificielle intrigue autant qu'elle effraye. Ainsi, quelle est son incidence sur le marché du travail ?",N/A,,https://schema.org,,,,,,,,,,,,N/A,N/A,"














DÉCALÉ

INTELLIGENCE ARTIFICIELLE
 
Inès Walter

                        12 septembre 2023 

		L’IA est-elle réellement destructrice d’emploi ? 
    











L’incidence de l’intelligence artificielle sur l’emploi est un sujet complexe et controversé. En effet, ses répercussions dépendent de nombreux facteurs comme la manière dont l’IA est mise en oeuvre, les secteurs économiques concernés et comment le personnel s’adapte à ces changements. 
 
L’IA destructrice d’emploi : Automatisation des tâches routinières 
L’intelligence artificielle, nouvelle technologie, amène à faciliter le travail des humains, notamment les tâches répétitives et routinières. Auquel cas, la demande de travail peut se réduire dans certains secteurs. C’est le cas de l’assemblage industriel, la saisie de données ou la gestion des stocks. L’IA améliore alors la productivité et les entreprises en sont les premières réjouies. Cela laisse donc plus de temps aux employés pour se concentrer sur des tâches plus chronophages, créatives ou stratégiques. Néanmoins, cette réjouissance s’accompagne de craintes chez les travailleurs. En effet, d’après l’enquête de l’OCDE, rendue le 11 juillet 2023, nommée The impact of AI on the workplace, 63% des travailleurs dans le secteur de la finance s’inquiètent de perdre leur emploi à cause l’IA au cours des dix prochaines années. De plus, c’est le même cas pour 57% des travailleurs du secteur manufacturier. 


Lire plus : L’intelligence artificielle, un risque d’extinction pour l’humanité ?
 
L’IA créatrice de nouveaux emplois 
Toutefois, alors que l’IA est destructrice d’emplois, elle en est aussi créatrice. En effet, l’intelligence artificielle nécessite des professionnels de l’informatique et du numérique pour s’en charger et assurer son bon fonctionnement. Dans les entreprises, l’IA peut améliorer l’efficacité des travailleurs, et donc stimuler la croissance économique, et potentiellement créer des emplois dans d’autres secteurs. Pour l’IA, nous pouvons citer notamment des emplois dans la maintenance, le développement et la gestion des systèmes. Chargé de projet Chatbot ou ingénieur programmation linguistique ont de l’avenir devant eux. 
L’IA créé aussi de nouveaux domaines d’emplois comme : 

La science des données : Chief Data Officer (CDO), Développer Data Intelligence, Data Miner…


L’apprentissage automatique  


L’éthique de l’IA : Responsable de l’éthique IA

L’avantage d’un nouveau secteur est qu’il attire la curiosité des employeurs et peut offrir de nouvelles opportunités professionnelles à ses travailleurs. 
 
L’IA transformatrice des emplois 
En fait, il s’agit de comprendre que, dans de nombreux cas, l’IA est plus susceptible de transformer les emplois que de les éliminer totalement. C’est l’avis de l’Organisation Internationale du Travail (OIT). En effet, les travailleurs peuvent utiliser l’IA pour automatiser des tâches chronophages, ce qui leur permet de se concentrer sur d’autres travaux. Toutefois, d’après cette même enquête de l’OCDE, près de 50% des employés des États-Unis disent qu’un manque de compétences est une barrière pour adopter l’intelligence artificielle. 
 
Lire plus : Enquête HEC Paris : l’IA améliore-t-elle la qualité du travail ?

Incertitude sur la pérennité des nouveaux emplois 
L’IA n’agit pas de la même façon pour tous les domaines. Effectivement, elle n’aura pas les mêmes répercussions sur l’enseignement que sur l’industrie. Même la région géographique peut jouer. Ensuite, l’utilisation de l’IA est aussi guidée par des choix politiques et économiques. Ainsi, les gouvernements et les entreprises ont un rôle à jouer dans la manière dont l’IA est déployée et comment elle affecte l’emploi. Par exemple, des mesures telles que la formation continue des travailleurs, les politiques de reconversion profesionnelle et l’investissement dans l’innovation peuvent atténuer certains des effets négatifs sur l’emploi. Dans le rapport de 2023, l’OCDE ajoute que les politiques doivent réguler l’IA, et notamment la protection des données, garantir qu’elle soit un espace de travail sécurisé et qu’elle ne soit pas discriminatoire. 
 
Lire plus : Elon Musk et des experts réclament une pause dans le développement de l’intelligence artificielle !
 
L’IA peut détruire des emplois, en créer d’autres et en transformer certains. La manière dont la société et les personnes de pouvoir gèrent cette transition est cruciale pour atténuer les effets négatifs et maximiser les avantages de l’IA.  










Start in Blockchain, l'agence pour les contenus liés aux nouvelles technologies.








Inès Walter







  PARTAGER 







 
 
 
",,,,,,"[{'@type': 'Article', '@id': 'https://www.planetegrandesecoles.com/ia-destructrice-emploi#article', 'isPartOf': {'@id': 'https://www.planetegrandesecoles.com/ia-destructrice-emploi'}, 'author': {'name': 'Inès Walter', '@id': 'https://www.planetegrandesecoles.com/#/schema/person/67fa87888e2fb1052693ebce58f4d0f1'}, 'headline': 'L&rsquo;IA est-elle réellement destructrice d&#8217;emploi ?', 'datePublished': '2023-09-12T09:59:23+00:00', 'dateModified': '2024-01-23T09:12:56+00:00', 'mainEntityOfPage': {'@id': 'https://www.planetegrandesecoles.com/ia-destructrice-emploi'}, 'wordCount': 797, 'publisher': {'@id': 'https://www.planetegrandesecoles.com/#organization'}, 'image': {'@id': 'https://www.planetegrandesecoles.com/ia-destructrice-emploi#primaryimage'}, 'thumbnailUrl': 'https://www.planetegrandesecoles.com/wp-content/uploads/2023/07/The-Vanguard-Group-2.jpg', 'articleSection': ['DÉCALÉ', 'INTELLIGENCE ARTIFICIELLE'], 'inLanguage': 'fr-FR'}, {'@type': 'WebPage', '@id': 'https://www.planetegrandesecoles.com/ia-destructrice-emploi', 'url': 'https://www.planetegrandesecoles.com/ia-destructrice-emploi', 'name': ""L'IA est-elle réellement destructrice d'emploi ? - PGE"", 'isPartOf': {'@id': 'https://www.planetegrandesecoles.com/#website'}, 'primaryImageOfPage': {'@id': 'https://www.planetegrandesecoles.com/ia-destructrice-emploi#primaryimage'}, 'image': {'@id': 'https://www.planetegrandesecoles.com/ia-destructrice-emploi#primaryimage'}, 'thumbnailUrl': 'https://www.planetegrandesecoles.com/wp-content/uploads/2023/07/The-Vanguard-Group-2.jpg', 'datePublished': '2023-09-12T09:59:23+00:00', 'dateModified': '2024-01-23T09:12:56+00:00', 'description': ""L'intelligence artificielle intrigue autant qu'elle effraye. Ainsi, quelle est son incidence sur le marché du travail ?"", 'breadcrumb': {'@id': 'https://www.planetegrandesecoles.com/ia-destructrice-emploi#breadcrumb'}, 'inLanguage': 'fr-FR', 'potentialAction': [{'@type': 'ReadAction', 'target': ['https://www.planetegrandesecoles.com/ia-destructrice-emploi']}]}, {'@type': 'ImageObject', 'inLanguage': 'fr-FR', '@id': 'https://www.planetegrandesecoles.com/ia-destructrice-emploi#primaryimage', 'url': 'https://www.planetegrandesecoles.com/wp-content/uploads/2023/07/The-Vanguard-Group-2.jpg', 'contentUrl': 'https://www.planetegrandesecoles.com/wp-content/uploads/2023/07/The-Vanguard-Group-2.jpg', 'width': 1920, 'height': 1080, 'caption': ''}, {'@type': 'BreadcrumbList', '@id': 'https://www.planetegrandesecoles.com/ia-destructrice-emploi#breadcrumb', 'itemListElement': [{'@type': 'ListItem', 'position': 1, 'name': 'Accueil', 'item': 'https://www.planetegrandesecoles.com/'}, {'@type': 'ListItem', 'position': 2, 'name': 'L&rsquo;IA est-elle réellement destructrice d&#8217;emploi ?'}]}, {'@type': 'WebSite', '@id': 'https://www.planetegrandesecoles.com/#website', 'url': 'https://www.planetegrandesecoles.com/', 'name': 'Planète Grandes Écoles', 'description': 'Agence Média Grandes Écoles &amp; Marque Employeur', 'publisher': {'@id': 'https://www.planetegrandesecoles.com/#organization'}, 'potentialAction': [{'@type': 'SearchAction', 'target': {'@type': 'EntryPoint', 'urlTemplate': 'https://www.planetegrandesecoles.com/?s={search_term_string}'}, 'query-input': 'required name=search_term_string'}], 'inLanguage': 'fr-FR'}, {'@type': 'Organization', '@id': 'https://www.planetegrandesecoles.com/#organization', 'name': 'planetegrandesecoles', 'url': 'https://www.planetegrandesecoles.com/', 'logo': {'@type': 'ImageObject', 'inLanguage': 'fr-FR', '@id': 'https://www.planetegrandesecoles.com/#/schema/logo/image/', 'url': 'https://www.planetegrandesecoles.com/wp-content/uploads/2022/01/logo-planete-grandes-ecoles-1.png', 'contentUrl': 'https://www.planetegrandesecoles.com/wp-content/uploads/2022/01/logo-planete-grandes-ecoles-1.png', 'width': 180, 'height': 90, 'caption': 'planetegrandesecoles'}, 'image': {'@id': 'https://www.planetegrandesecoles.com/#/schema/logo/image/'}, 'sameAs': ['https://www.facebook.com/PlaneteGE', 'https://x.com/PlaneteGe', 'https://www.instagram.com/planete_ge/', 'https://www.linkedin.com/company/planète-grandes-écoles/']}, {'@type': 'Person', '@id': 'https://www.planetegrandesecoles.com/#/schema/person/67fa87888e2fb1052693ebce58f4d0f1', 'name': 'Inès Walter', 'image': {'@type': 'ImageObject', 'inLanguage': 'fr-FR', '@id': 'https://www.planetegrandesecoles.com/#/schema/person/image/', 'url': 'https://secure.gravatar.com/avatar/e60a3f911492489884a58fa83f07ab61?s=96&d=mm&r=g', 'contentUrl': 'https://secure.gravatar.com/avatar/e60a3f911492489884a58fa83f07ab61?s=96&d=mm&r=g', 'caption': 'Inès Walter'}, 'sameAs': ['https://www.linkedin.com/in/ins-walter-70148a218'], 'url': 'https://www.planetegrandesecoles.com/equipe/ineswalter'}]",,,,,,,,,,
