URL link,Title,Date,Source,Source Link,description,keywords,og:description,twitter:description,@context,@type,@id,name,url,publishingPrinciples,logo,sameAs,isPartOf,primaryImageOfPage,breadcrumb,publisher,itemListElement,mainEntityOfPage,author,datePublished,dateModified,headline,image,isAccessibleForFree,hasPart,articleBody,width,height,copyrightHolder,article:section,article:summary,article text,@graph,foundingDate,subOrganization,articleSection
https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LnplaXQuZGUvYXJiZWl0LzIwMjMtMTEva3VlbnN0bGljaGUtaW50ZWxsaWdlbnotam9icy1iZXJ1Zi1hdXRvbWF0aXNpZXJ1bmctdGVjaG5vbG9naWXSAQA?oc=5,"Künstliche Intelligenz : ""Bald fragen wir uns: Wieso wurden für diese Jobs Menschen gebraucht?"" - ZEIT ONLINE Arbeit",2024-01-03,ZEIT ONLINE Arbeit,https://www.zeit.de,"Nun wird es schnell gehen. Maschinen ersetzen Menschen. Neue Berufe entstehen. Der Zukunftsforscher Lars Thomsen erklärt, warum es zu Aufständen kommen könnte.","künstliche Intelligenz, Technologie","Nun wird es schnell gehen. Maschinen ersetzen Menschen. Neue Berufe entstehen. Der Zukunftsforscher Lars Thomsen erklärt, warum es zu Aufständen kommen könnte.","Nun wird es schnell gehen. Maschinen ersetzen Menschen. Neue Berufe entstehen. Der Zukunftsforscher Lars Thomsen erklärt, warum es zu Aufständen kommen könnte.",https://schema.org,ImageObject,#article,ZEIT ONLINE Arbeit,https://img.zeit.de/arbeit/2023-12/kuenstliche-intelligenz-jobs-beruf-automatisierung-technologie-bild/wide__822x462,https://blog.zeit.de/fragen/2018/09/22/leitlinien-der-redaktionen-von-zeit-und-zeit-online/,"{'@type': 'ImageObject', 'url': 'https://static.zeit.de/p/zeit.web/images/structured-data-publisher-logo-zar.png', 'width': 600, 'height': 49}",['https://twitter.com/zeitonline_arb'],"{'@type': 'WebSite', '@id': 'https://www.zeit.de/index'}","{'@type': 'ImageObject', 'url': 'https://img.zeit.de/arbeit/2023-12/kuenstliche-intelligenz-jobs-beruf-automatisierung-technologie-bild/wide__1300x731', 'width': 1300, 'height': 731, 'copyrightHolder': {'@type': 'Organization', 'name': '©\xa0[M] Yenpitsu Nemoto/\u200bikon images/\u200bimago images'}}",{'@id': '#breadcrumb'},{'@id': '#publisher'},"[{'@type': 'ListItem', 'position': 1, 'item': {'@id': 'https://www.zeit.de/index', 'name': 'ZEIT ONLINE'}}, {'@type': 'ListItem', 'position': 2, 'item': {'@id': 'https://www.zeit.de/arbeit/index', 'name': 'Arbeit'}}]","{'@type': 'WebPage', '@id': 'https://www.zeit.de/arbeit/2023-11/kuenstliche-intelligenz-jobs-beruf-automatisierung-technologie'}","{'@type': 'Person', 'url': 'https://www.zeit.de/autoren/J/Luisa_Jacobs/index', 'name': 'Luisa Jacobs'}",2024-01-03T05:09:55+01:00,2024-01-03T05:09:55+01:00,"Künstliche Intelligenz : ""Bald fragen wir uns: Wieso wurden für diese Jobs Menschen gebraucht?""","[{'@type': 'ImageObject', 'url': 'https://img.zeit.de/arbeit/2023-12/kuenstliche-intelligenz-jobs-beruf-automatisierung-technologie-bild/wide__1280x720', 'width': 1280, 'height': 720, 'copyrightHolder': {'@type': 'Organization', 'name': '©\xa0[M] Yenpitsu Nemoto/\u200bikon images/\u200bimago images'}}, {'@type': 'ImageObject', 'url': 'https://img.zeit.de/arbeit/2023-12/kuenstliche-intelligenz-jobs-beruf-automatisierung-technologie-bild/standard__1120x840', 'width': 1120, 'height': 840, 'copyrightHolder': {'@type': 'Organization', 'name': '©\xa0[M] Yenpitsu Nemoto/\u200bikon images/\u200bimago images'}}, {'@type': 'ImageObject', 'url': 'https://img.zeit.de/arbeit/2023-12/kuenstliche-intelligenz-jobs-beruf-automatisierung-technologie-bild/square__960x960', 'width': 960, 'height': 960, 'copyrightHolder': {'@type': 'Organization', 'name': '©\xa0[M] Yenpitsu Nemoto/\u200bikon images/\u200bimago images'}}]",False,"{'@type': 'WebPageElement', 'isAccessibleForFree': 'False', 'cssSelector': 'main .article-page'}","Lars Thomsen leitet das Institut future matters in Zürich und gehört zu den führenden Zukunftsforschern. Er berät Städte, Gemeinden und Unternehmen. ZEIT ONLINE: Herr Thomsen, was macht ein Zukunftsforscher? Lars Thomsen: Wir untersuchen Entwicklungen und Technologien auf ihr disruptives Potenzial in den kommenden zehn Jahren. Unser Ziel ist es, die Chancen und Gefahren möglichst frühzeitig zu identifizieren und auf einer Zeitachse einzutragen. Um ein Verständnis von diesen Umbrüchen zu bekommen, beschäftigen wir uns in unserer Arbeit den halben Tag lang nur mit Themen, die wir bislang noch nicht gut genug verstehen.",822.0,462.0,"{'@type': 'Organization', 'name': '©\xa0[M] Yenpitsu Nemoto/\u200bikon images/\u200bimago images'}",N/A,N/A,"


Künstliche Intelligenz: ""Bald fragen wir uns: Wieso wurden für diese Jobs Menschen gebraucht?""



            Nun wird es schnell gehen. Maschinen ersetzen Menschen. Neue Berufe entstehen. Der Zukunftsforscher Lars Thomsen erklärt, warum es zu Aufständen kommen könnte.
        

 Interview:    

Luisa Jacobs
3. Januar 2024, 5:09 Uhr

155 Kommentare



Zusammenfassung Zusammenfassen Schließen  Artikelzusammenfassung Die Zusammenfassung für diesen Artikel kann leider momentan nicht angezeigt werden. 





Exklusiv für Abonnenten

 





 
""Technologie war schon immer dazu da, uns Arbeit abzunehmen und die Effizienz zu steigern"",sagt der Zukunftsforscher Lars Thomsen.
© [M] Yenpitsu Nemoto/​ikon images/​imago images








Lars
Thomsen leitet das Institut future matters in Zürich und gehört zu den
führenden Zukunftsforschern. Er berät Städte, Gemeinden und Unternehmen.

ZEIT
ONLINE: Herr Thomsen, was macht ein Zukunftsforscher?  

Lars
Thomsen: Wir untersuchen Entwicklungen und Technologien auf ihr
disruptives Potenzial in den kommenden zehn Jahren. Unser Ziel ist es, die
Chancen und Gefahren möglichst frühzeitig zu identifizieren und auf einer
Zeitachse einzutragen. Um ein Verständnis von diesen Umbrüchen zu bekommen,
beschäftigen wir uns in unserer Arbeit den halben Tag
lang nur mit Themen, die wir bislang noch nicht gut genug verstehen. 

  
",,,,
https://news.google.com/rss/articles/CBMikwFodHRwczovL3d3dy5tYW5hZ2VyLW1hZ2F6aW4uZGUvaGJtL2lubm92YXRpb24va3VlbnN0bGljaGUtaW50ZWxsaWdlbnotd2llLW1lbnNjaGVuLXNpY2gtdW5lbnRiZWhybGljaC1tYWNoZW4tYS05YzAxZWNmOS01NmYxLTQ4M2EtYmMzZS1hZTExYzVjODgyMDLSAQA?oc=5,Künstliche Intelligenz: Wie Menschen sich unentbehrlich machen - manager magazin,2024-01-05,manager magazin,https://www.manager-magazin.de,Wie können Sie sich in Zeiten von KI unentbehrlich machen? Fünf Tipps für eine zukunftssichere Karriere.,N/A,Wie können Sie sich in Zeiten von KI unentbehrlich machen? Fünf Tipps für eine zukunftssichere Karriere.,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,"





ChatGPT & Co.

Stopp! Das ist mein Job, KI!



Wie können Sie sich in Zeiten von KI unentbehrlich machen? Fünf Tipps für eine zukunftssichere Karriere.


Von

Dorie Clark und 

Tomas Chamorro-Premuzic

05.01.2024, 10.59 Uhr






Artikel zum Hören•8 Min









Zur Playlist









Anhören


















Zur Merkliste hinzufügen






















LinkedIn






Xing






X.com






Facebook








E-Mail







Messenger







WhatsApp










Link kopieren







Weitere Optionen zum Teilen













X.com










Facebook










E-Mail











Messenger











WhatsApp














Link kopieren






























Bild vergrößern



Mensch und Maschine: Wer kann was besser?

Foto: imaginima / Getty Images












Spätestens seit dem Launch von ChatGPT im November 2022 steht das Thema künstliche Intelligenz im Mittelpunkt aller Analysen, die sich mit der Zukunft von Unternehmen und Arbeit sowie künftigem Lernen beschäftigen. Kein Wunder: ChatGPT ist die am schnellsten wachsenden Verbraucheranwendung  


und stellt sogar Instagram und TikTok in den Schatten. Dass KI jedoch keineswegs ein Selbstläufer ist, zeigt das Beispiel von Google: Mutterfirma Alphabet verlor rund 100 Milliarden Dollar an Marktkapitalisierung , nachdem Bard, die KI des Suchmaschinenanbieters, bei einer Demonstration durchgefallen war.











Nicht nur für Unternehmen, sondern auch für jeden Einzelnen von uns steht in Zeiten von KI viel auf dem Spiel: Schon jetzt ist klar, dass KI massive Auswirkungen auf individuelle Karrieren haben wird. Jahrelang haben Experten versichert, dass wir Menschen die Disruption durch KI mithilfe unserer Kreativität und anderen (theoretisch) einzigartigen Fähigkeiten unbeschadet überstehen würden. Die neuen KI-Tools können jedoch weit mehr, als Zahlen zu berechnen und Daten zu analysieren: Sie generieren Kunst und Design (siehe unter anderem DALL-E und Midjourney) oder verfassen Artikel und Werbetexte, die Künstler, Grafiker, Designer, Journalisten, Marketingfachleute und viele andere aus ihren Berufen verdrängen könnten.















Autorin und Autor

Dorie Clarkist Marketingstrategin, Keynote-Speakerin und Autorin. Sie unterreichtet zudem an der Fuqua School of Business der Duke University. Ihr aktuelles Buch ""The Long Game: How to Be a Long-Term Thinker in a Short-Term World"" erschein 2021 bei HBR Press.Tomas Chamorro-Premuzicist ein international anerkannter Experte für Persönlichkeitsprofile und Psychometrie. Er ist Professor für Wirtschaftspsychologie am University College London (UCL) und Vice President of Research and Innovation bei Hogan Assessment Systems. Zuvor hat er an der London School of Economics sowie der New York University gelehrt. Er ist Mitbegründer von Metaprofiling.com 





.






Wir sind der Meinung, dass es nicht mehr sinnvoll ist, darüber zu diskutieren, ob Tools wie ChatGPT ""smarter"" sind oder Dinge ""besser"" können als Menschen. Die Realität hat uns längst eingeholt und Fakten geschaffen: Die KI-Tools sind existent und werden in großem Stil genutzt. Für uns – Tomas Chamorro-Premuzic, Autor des Buches Human: AI, Automation, and the Quest to Reclaim What Makes Us Unique , und Dorie Clark, Beraterin und Keynote-Speakerin für Personal Branding und Karriereentwicklung  – geht es deshalb darum, zu ergründen, wie wir Menschen KI einsetzen können, um uns mit ihrer Hilfe weiterzubilden und unsere Arbeitsergebnisse zu verbessern.














Es gibt nahezu unendlich viele technische Einsatzmöglichkeiten für KI. So können wir unsere Produktivität steigen, indem wir etwa GPT-4  oder KI-Copilot  bei Brainstormings einsetzen, sie E-Mails schreiben oder komplexe Recherchen durchführen lassen.Die Frage, die uns beschäftigt, ist jedoch, ob es über die konkreten Anwendungsfälle hinaus Strategien gibt, mit denen Fachleute ihren Wert unterstreichen und ausbauen können. Und zwar auch dann, wenn die KI ihre immer gewaltigere (und exponentiell wachsende ) Macht zeigt.Anders gefragt: Was können wir tun, um zu verhindern, dass wir von KI abgelöst werden, und um uns im Zeitalter der intelligenten Maschinen zukunftssicher aufzustellen?














Folgende fünf Strategien halten wir dabei für besonders Erfolg versprechend:Seien Sie unvorhersehbarMachen Sie sich klar, dass eine KI wie ChatGpt keine neuen Erkenntnisse generiert. Sie errechnet lediglich, welches Wort in einem Text mit hoher Wahrscheinlichkeit auf ein anderes folgt. Auf der Mikroebene ist das hilfreich: Auf ein ""Danke"" folgt tatsächlich häufig ein ""dir"". Auf der Makroebene neigt KI jedoch dazu, Ergebnisse zu verallgemeinern – damit ist eine KI nur so gut, wie es die kollektive Intelligenz zulässt. Um es mit den Worten von Oscar Wilde, der vermutlich kein großer Nutzer von ChatGPT gewesen wäre, zu sagen: ""Everything popular is wrong.""














Wenn man sie richtig einsetzt, kann Verallgemeinerung allerdings ein potentes Werkzeug sein. Möchte man zum Beispiel verstehen, wie die meisten Menschen über einen bestimmten Sachverhalt denken – inklusive Vorurteilen und falschen Einstellungen –, lässt sich GPT-4 nutzen, um auf das allgemeine (Un-)Wissen zuzugreifen. Wenn wir KI allerdings einsetzen, ohne sie zu hinterfragen, werden uns Algorithmen und Nudges immer berechenbarer machen.Ein Beispiel: Immer dann, wenn wir unsere Suchanfragen in der Google-Suche oder unsere E-Mails von Google Mail vervollständigen lassen, geben wir ein Stück Einzigartigkeit auf. Die Vorhersagen der KI werden zu einer selbsterfüllenden Prophezeiung, die uns zunehmend berechenbarer macht. GPT-4 kann bei der Ideenfindung oder bei ersten Entwürfen ein hilfreiches Werkzeug sein. Wenn Sie sich aber von der Masse abheben wollen, ist es manchmal hilfreich, genau das Gegenteil von dem zu tun, was Ihnen GPT-4 vorschlägt. Die KI schlägt Ihnen nämlich den Weg vor, der besonders massentauglich ist – unkonventionell oder neu ist er nicht. Wenn Sie sich der kollektiven Intelligenz widersetzen und wie Sie selbst klingen, werden Kunden und Unternehmen Ihre Unvorhersehbarkeit und Einzigartigkeit zu schätzen wissen.














Lassen Sie sich nicht von Maschinen imitierenUm sich von KI abzuheben, müssen Menschen schaffen, was KI nicht kann. GPT-4 und ähnliche künstliche Intelligenz wurden darauf trainiert, respektvoll und höflich zu sein. Die Antworten von GPT-4 zeigen Einfühlungsvermögen (""Es tut mir leid, dass meine Antwort Sie verärgert hat""), Selbstbewusstsein (""Ich bin nur ein KI-Modell und meine Antworten basieren auf Trainingsdaten"") und werden zunehmend kreativer. (So entstehen manchmal geniale Haikus über Ungleichheit im Stile Elon Musks oder der eine oder andere Kalauer.)Aber – um das noch einmal zu wiederholen – alle Antworten von GPT-4 und ähnlicher KI beruhen auf Wahrscheinlichkeiten und Textvorhersagen. Eine KI ist bislang in der Lage, Soft Skills auf menschliche Weise zu imitieren. Unser Gehirn reagiert jedoch vor allem auf echte Emotionen, wie Co-Autor Tomas Chamorro-Premuzic in seinem Video erklärt .

















Künstliche Intelligenz





Kaum jemand kann vorhersagen, was KI in Zukunft alles leisten wird. Aber wer sie nicht nutzt, steht bald auf der Verliererseite. Wie künstliche Intelligenz Unternehmen verändert und wie Manager sie richtig einsetzen.



Zur Themenseite „Künstliche Intelligenz“









Um uns als Menschen von KI abzuheben, müssen wir also möglichst genau wissen, was die Menschen, mit denen wir es zu tun haben, denken und fühlen, wofür sie sich interessieren und wie sie auf unsere Handlungen reagieren.Bleiben Sie in der ""realen Welt""GPT-4 ist – wie KI im Allgemeinen – auf das Arbeiten in der digitalen Welt beschränkt. Es existiert in einer Welt aus 0 und 1. Und obwohl auch die menschliche Arbeit immer mehr von digitaler Technologie geprägt ist, hört die Macht von KI auf, wo unsere analogen, persönlichen Beziehungen zu anderen Menschen anfangen. Deshalb sollten wir uns die Zeit nehmen, um unsere Kontakte zu pflegen und zu schützen. Der Harvard-Professor Arthur C. Brooks fasst seine Forschungsergebnisse  dazu wie folgt zusammen: ""Technologien, die unsere realen Beziehungen negativ beeinflussen, wirken sich negativ auf unser Wohlbefinden aus und müssen daher mit großer Sorgfalt gehandhabt werden."" Die Freuden des Lebens – wie gemeinsame Mahlzeiten mit Kollegen und Kolleginnen, die Treffen auf Konferenzen oder Gespräche mit Fremden – haben vor der Pandemie eine entscheidende Rolle in unserem Leben gespielt. Jetzt, da wir so lange ohne sie ausgekommen sind, scheinen sie uns weniger relevant. Und doch sollten wir nicht unterschätzen, welche Möglichkeiten uns diese Begegnungen bieten. Durch den persönlichen Austausch können wir Erkenntnisse gewinnen, die KI einfach nicht möglich sind. Dadurch haben wir als Menschen einen einzigartigen Wettbewerbsvorteil.














Seien Sie Ihre eigene MarkeDie Qualität von KI-Tools ist mittlerweile so gut, dass sie in vielen Berufen zunehmend Teile des Markts verdrängen (zum Beispiel freiberufliche Texter und Designer). In einigen Fällen kann KI sogar mit der Qualität der Arbeit von ausgesprochenen Fachleuten mithalten. Und doch ist es fast sicher, dass diese Experten weiterhin gefragt sein werden. Sie sind ihre eigene Marke . Ein Beispiel für die Macht von Marken lässt sich in der Kunstwelt finden: Kunstinteressierte Menschen werden immer exponentiell mehr für einen ""echten Rembrandt"" als für ein vergleichbar schönes Gemälde eines weniger bekannten Künstlers zahlen. Wir gehen davon aus, dass Unternehmen weiterhin einen Aufpreis dafür zahlen werden, mit Menschen zusammenzuarbeiten, die Meister oder Meisterin ihres Fachs sind. Zum einen, weil sie damit demonstrieren, dass sie Wert auf Qualität legen, zum anderen, weil es ihrem Image hilft.














Mehr zum Thema

















Checkliste:


Das sollten Sie vor Ihrem ersten KI-Projekt wissen


Von Stephan Kudyba

























Künstliche Intelligenz:


Wie ChatGPT die Unternehmenswelt revolutioniert































Innovation:


Die fünf größten Mythen über KI


Von Alessandro Brandolisio und Michael Leitl





























Digitale Technologie:


Unschlagbares Duo


Von H. James Wilson und Paul R. Daugherty






















Ein Konzern könnte sich zum Beispiel von Wettbewerbern abheben, indem er eine hoch qualifizierte Agentur beauftragt, um seine Marken zu stärken, anstatt dies eine KI tun zu lassen. Die zunehmende Popularität von KI-Tools ändert nichts daran, dass Marken von entscheidender Bedeutung für uns Menschen sind und Orientierungshilfe bieten.Bauen Sie Fachwissen aufGPT-4 und andere KI sind gute Researcher – in kürzester Zeit können sie ein ganzes Bündel von vermeintlichen Fakten zusammenstellen. Leider passiert es öfter, dass einige dieser Rechercheergebnisse unwahr sind. Tatsächlich hat sich erst kürzlich ein Leser an Co-Autorin Dorie Clark gewandt und gefragt, wo in der Harvard Business Review er einen bestimmten Artikel finden könne, auf den ChatGPT Bezug genommen hatte. Diese Veröffentlichung existierte allerdings gar nicht. Künstliche Intelligenz kann außerordentlich wertvoll bei der Wissensbeschaffung sein, Sie sollten sich aber nicht darauf verlassen, dass sie genaue Ergebnisse liefert – zumindest zum jetzigen Zeitpunkt noch nicht. Genau aus diesem Grund ist es so wertvoll, Fachwissen  in Ihrem Bereich aufzubauen. Selbst wenn eine KI erste Ideen entwickeln oder auch erste Fakten zu einem Thema zusammentragen kann: Sie müssen von einer vertrauenswürdigen und zuverlässigen Quelle überprüft werden. Wenn Sie sich als diese Quelle etablieren können, werden Sie auch in Zeiten von KI gefragt sein.














FazitKünstliche Intelligenz hat das Potenzial, unser Berufsleben für immer zu verändern. Mithilfe der vorgestellten Strategien können Sie Wege finden, Ihren einzigartigen Wert zu erkennen, auszubauen und davon zu profitieren. Bedenken Sie bei allem, was Sie tun: In Zeiten des technologischen Wandels sind Ihr persönlicher Stellenwert und Ihre menschliche Expertise der beste Weg zur Karrieresicherung .© HBP 2023














Feedback


",,,,
