URL link,Title,Date,Source,Source Link,description,keywords,og:description,twitter:description,@context,@graph,article:section,article:summary,article text
https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmJ1c2luZXNzLXB1bmsuY29tLzIwMjIvMDgvam9idmVybHVzdC1kdXJjaC1raS13aXItaGFiZW4tZGllLWtpLXJ5dHItZWluZS1nZXNjaGljaHRlLWRhcnVlYmVyLXNjaHJlaWJlbi1sYXNzZW4v0gEA?oc=5,Jobverlust durch KI? Wir haben die KI „Rytr“ eine Geschichte darüber schreiben lassen - Business Punk,2022-08-12,Business Punk,https://www.business-punk.com,Business Punk Magazin,N/A,"„Die CEO sagte, sie würde uns für jedes Jahr, in dem wir hier sind, zwei Monatsgehälter für unseren „goldenen Handschlag“ geben.“",N/A,https://schema.org,"[{'@type': 'WebPage', '@id': 'https://www.business-punk.com/2022/08/jobverlust-durch-ki-wir-haben-die-ki-rytr-eine-geschichte-darueber-schreiben-lassen/', 'url': 'https://www.business-punk.com/2022/08/jobverlust-durch-ki-wir-haben-die-ki-rytr-eine-geschichte-darueber-schreiben-lassen/', 'name': 'Jobverlust durch KI? Wir haben die KI „Rytr“ eine Geschichte darüber schreiben lassen', 'isPartOf': {'@id': 'https://www.business-punk.com/#website'}, 'primaryImageOfPage': {'@id': 'https://www.business-punk.com/2022/08/jobverlust-durch-ki-wir-haben-die-ki-rytr-eine-geschichte-darueber-schreiben-lassen/#primaryimage'}, 'image': {'@id': 'https://www.business-punk.com/2022/08/jobverlust-durch-ki-wir-haben-die-ki-rytr-eine-geschichte-darueber-schreiben-lassen/#primaryimage'}, 'thumbnailUrl': 'https://www.business-punk.com/app/uploads/2022/08/Ki-Text.jpg', 'datePublished': '2022-08-12T11:08:07+00:00', 'dateModified': '2023-07-19T14:09:30+00:00', 'author': {'@id': 'https://www.business-punk.com/#/schema/person/ad42023821fed51656513f510aea79f1'}, 'description': '„Die CEO sagte, sie würde uns für jedes Jahr, in dem wir hier sind, zwei Monatsgehälter für unseren „goldenen Handschlag“ geben.“', 'breadcrumb': {'@id': 'https://www.business-punk.com/2022/08/jobverlust-durch-ki-wir-haben-die-ki-rytr-eine-geschichte-darueber-schreiben-lassen/#breadcrumb'}, 'inLanguage': 'de-DE', 'potentialAction': [{'@type': 'ReadAction', 'target': ['https://www.business-punk.com/2022/08/jobverlust-durch-ki-wir-haben-die-ki-rytr-eine-geschichte-darueber-schreiben-lassen/']}]}, {'@type': 'ImageObject', 'inLanguage': 'de-DE', '@id': 'https://www.business-punk.com/2022/08/jobverlust-durch-ki-wir-haben-die-ki-rytr-eine-geschichte-darueber-schreiben-lassen/#primaryimage', 'url': 'https://www.business-punk.com/app/uploads/2022/08/Ki-Text.jpg', 'contentUrl': 'https://www.business-punk.com/app/uploads/2022/08/Ki-Text.jpg', 'width': 1920, 'height': 1080}, {'@type': 'BreadcrumbList', '@id': 'https://www.business-punk.com/2022/08/jobverlust-durch-ki-wir-haben-die-ki-rytr-eine-geschichte-darueber-schreiben-lassen/#breadcrumb', 'itemListElement': [{'@type': 'ListItem', 'position': 1, 'name': 'Home', 'item': 'https://www.business-punk.com/'}, {'@type': 'ListItem', 'position': 2, 'name': 'Jobverlust durch KI? Wir haben die KI „Rytr“ eine Geschichte darüber schreiben lassen'}]}, {'@type': 'WebSite', '@id': 'https://www.business-punk.com/#website', 'url': 'https://www.business-punk.com/', 'name': 'Business Punk', 'description': 'Business Punk Magazin', 'potentialAction': [{'@type': 'SearchAction', 'target': {'@type': 'EntryPoint', 'urlTemplate': 'https://www.business-punk.com/?s={search_term_string}'}, 'query-input': 'required name=search_term_string'}], 'inLanguage': 'de-DE'}, {'@type': 'Person', '@id': 'https://www.business-punk.com/#/schema/person/ad42023821fed51656513f510aea79f1', 'name': 'Jonas Bickelmann', 'sameAs': ['https://twitter.com/jonasfbb'], 'url': 'https://www.business-punk.com/author/jonas/'}]",N/A,N/A,N/A
https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3Lm0tcS5jaC9kZS9hdG9ta3JhZnR3ZXJrZS1rb2VubnRlLWtpLWhlbGZlbi1iZXRyaWVic2tvc3Rlbi16dS1zZW5rZW4v0gEA?oc=5,"Atomkraftwerke: Könnte KI helfen, Betriebskosten zu senken? - MQ Management und Qualität",2022-08-15,MQ Management und Qualität,https://www.m-q.ch,Gegen den Strommangel sollen Atomkraftwerke länger betrieben werden. US-Forscher entwickeln eine KI-Lösung zur Senkung der Betriebskosten.,N/A,Gegen den Strommangel sollen Atomkraftwerke länger betrieben werden. US-Forscher entwickeln eine KI-Lösung zur Senkung der Betriebskosten.,Gegen den #Strommangel sollen #Atomkraftwerke länger betrieben werden. #US-Forscher entwickeln eine #KI-Lösung zur Senkung der #Betriebskosten.,https://schema.org,"[{'@type': 'Article', '@id': 'https://www.m-q.ch/atomkraftwerke-koennte-ki-helfen-betriebskosten-zu-senken/#article', 'isPartOf': {'@id': 'https://www.m-q.ch/atomkraftwerke-koennte-ki-helfen-betriebskosten-zu-senken/'}, 'author': {'name': 'Thomas Berner', '@id': 'https://www.m-q.ch/fr/#/schema/person/a8711938b1cfb3f056dec70eaa0b42ab'}, 'headline': 'Atomkraftwerke: Könnte KI helfen, Betriebskosten zu senken?', 'datePublished': '2022-08-15T07:12:36+00:00', 'dateModified': '2022-08-15T07:12:36+00:00', 'mainEntityOfPage': {'@id': 'https://www.m-q.ch/atomkraftwerke-koennte-ki-helfen-betriebskosten-zu-senken/'}, 'wordCount': 672, 'publisher': {'@id': 'https://www.m-q.ch/fr/#organization'}, 'image': {'@id': 'https://www.m-q.ch/atomkraftwerke-koennte-ki-helfen-betriebskosten-zu-senken/#primaryimage'}, 'thumbnailUrl': 'https://www.m-q.ch/wp-content/uploads/2022/08/Atomkraftwerke-Koennte-KI-helfen-Betriebskosten-zu-senken_MQ.jpg', 'keywords': ['Energie', 'Künstliche Intelligenz', 'Risikomanagement'], 'articleSection': ['Risikomanagement'], 'inLanguage': 'de-DE'}, {'@type': 'WebPage', '@id': 'https://www.m-q.ch/atomkraftwerke-koennte-ki-helfen-betriebskosten-zu-senken/', 'url': 'https://www.m-q.ch/atomkraftwerke-koennte-ki-helfen-betriebskosten-zu-senken/', 'name': 'Atomkraftwerke: Könnte KI helfen, Betriebskosten zu senken? - MQ Management und Qualität', 'isPartOf': {'@id': 'https://www.m-q.ch/fr/#website'}, 'primaryImageOfPage': {'@id': 'https://www.m-q.ch/atomkraftwerke-koennte-ki-helfen-betriebskosten-zu-senken/#primaryimage'}, 'image': {'@id': 'https://www.m-q.ch/atomkraftwerke-koennte-ki-helfen-betriebskosten-zu-senken/#primaryimage'}, 'thumbnailUrl': 'https://www.m-q.ch/wp-content/uploads/2022/08/Atomkraftwerke-Koennte-KI-helfen-Betriebskosten-zu-senken_MQ.jpg', 'datePublished': '2022-08-15T07:12:36+00:00', 'dateModified': '2022-08-15T07:12:36+00:00', 'description': 'Gegen den Strommangel sollen Atomkraftwerke länger betrieben werden. US-Forscher entwickeln eine KI-Lösung zur Senkung der Betriebskosten.', 'breadcrumb': {'@id': 'https://www.m-q.ch/atomkraftwerke-koennte-ki-helfen-betriebskosten-zu-senken/#breadcrumb'}, 'inLanguage': 'de-DE', 'potentialAction': [{'@type': 'ReadAction', 'target': ['https://www.m-q.ch/atomkraftwerke-koennte-ki-helfen-betriebskosten-zu-senken/']}]}, {'@type': 'ImageObject', 'inLanguage': 'de-DE', '@id': 'https://www.m-q.ch/atomkraftwerke-koennte-ki-helfen-betriebskosten-zu-senken/#primaryimage', 'url': 'https://www.m-q.ch/wp-content/uploads/2022/08/Atomkraftwerke-Koennte-KI-helfen-Betriebskosten-zu-senken_MQ.jpg', 'contentUrl': 'https://www.m-q.ch/wp-content/uploads/2022/08/Atomkraftwerke-Koennte-KI-helfen-Betriebskosten-zu-senken_MQ.jpg', 'width': 680, 'height': 408, 'caption': 'Kann KI helfen, Atomkraftwerke günstiger im Betrieb zu machen? US-Forscher zumindest glauben daran. (Bild: Pixabay.com)'}, {'@type': 'BreadcrumbList', '@id': 'https://www.m-q.ch/atomkraftwerke-koennte-ki-helfen-betriebskosten-zu-senken/#breadcrumb', 'itemListElement': [{'@type': 'ListItem', 'position': 1, 'name': 'Risikomanagement', 'item': 'https://www.m-q.ch/kategorie/risikomanagement/'}, {'@type': 'ListItem', 'position': 2, 'name': 'Atomkraftwerke: Könnte KI helfen, Betriebskosten zu senken?'}]}, {'@type': 'WebSite', '@id': 'https://www.m-q.ch/fr/#website', 'url': 'https://www.m-q.ch/fr/', 'name': 'MQ Management und Qualität', 'description': 'Plattform für integrierte Managementsysteme.', 'publisher': {'@id': 'https://www.m-q.ch/fr/#organization'}, 'potentialAction': [{'@type': 'SearchAction', 'target': {'@type': 'EntryPoint', 'urlTemplate': 'https://www.m-q.ch/fr/?s={search_term_string}'}, 'query-input': 'required name=search_term_string'}], 'inLanguage': 'de-DE'}, {'@type': 'Organization', '@id': 'https://www.m-q.ch/fr/#organization', 'name': 'Galledia Fachmedien AG', 'url': 'https://www.m-q.ch/fr/', 'logo': {'@type': 'ImageObject', 'inLanguage': 'de-DE', '@id': 'https://www.m-q.ch/fr/#/schema/logo/image/', 'url': 'https://www.m-q.ch/wp-content/uploads/2020/12/cropped-logo_small.png', 'contentUrl': 'https://www.m-q.ch/wp-content/uploads/2020/12/cropped-logo_small.png', 'width': 512, 'height': 512, 'caption': 'Galledia Fachmedien AG'}, 'image': {'@id': 'https://www.m-q.ch/fr/#/schema/logo/image/'}, 'sameAs': ['https://www.facebook.com/ManagementUndQualitaet', 'https://www.linkedin.com/showcase/17982321/admin/']}, {'@type': 'Person', '@id': 'https://www.m-q.ch/fr/#/schema/person/a8711938b1cfb3f056dec70eaa0b42ab', 'name': 'Thomas Berner', 'image': {'@type': 'ImageObject', 'inLanguage': 'de-DE', '@id': 'https://www.m-q.ch/fr/#/schema/person/image/', 'url': 'https://secure.gravatar.com/avatar/faea7857408f70478f976d576da10f96?s=96&d=mm&r=g', 'contentUrl': 'https://secure.gravatar.com/avatar/faea7857408f70478f976d576da10f96?s=96&d=mm&r=g', 'caption': 'Thomas Berner'}, 'url': 'https://www.m-q.ch/de/author/thomas-berner/'}]",N/A,N/A,"Atomkraftwerke: Könnte KI helfen, Betriebskosten zu senken? Die Schweiz hat den Ausstieg aus der Atomenergie zwar beschlossen, doch aufgrund eines drohenden Stromengpasses steht die Forderung im Raum, Atomkraftwerke länger in Betrieb zu halten. Doch der Betrieb älterer Reaktoren ist kostspielig. US-Forscher arbeiten deshalb an einer KI-Lösung, die die Betriebskosten senken helfen soll.  Redaktion   -   15. August 2022      Kann KI helfen, Atomkraftwerke günstiger im Betrieb zu machen? US-Forscher zumindest glauben daran. (Bild: Pixabay.com)Im Zuge der Diskussionen rund um die Strommangellage und der Energiewende erleben die Atomkraftwerke eine Art Renaissance: Sie sind in der Lage, sehr grosse Mengen an Strom zu liefern, und dies ohne Emissionen von CO2. Deshalb hat die EU sie kürzlich auch als „nachhaltig“ eingestuft. Befürworter der Atomkraft könnten nun ein weiteres Argument erhalten, und zwar aus den – ohnehin den Atomkraftwerken eher positiv eingestellten – USA: Künstliche Intelligenz für die Senkung der hohen Betriebskosten von Kernkraftanlagen.Atomkraftwerke: Wartung und Sicherheit generieren hohe KostenAtomkraftwerke mögen zwar die Luft nicht verschmutzen, haben aber andere Nachteile: Sie produzieren radioaktiven Abfall, dessen Entsorgung hoch problematisch ist. Und weiters sind Kernkraftwerke teuer im Betrieb: Der grösste Kostenfaktor beim Betrieb eines AKWs ist die ständige Überwachung und Wartung – je älter die Anlage, desto höher ist der Aufwand. Nicht nur seit Tschernobyl wissen wir, was passieren kann, wenn Sicherheitssysteme nicht richtig betrieben werden. Könnten nun intelligente, computergesteuerte Systeme Atomkraftwerke nicht nur sicherer machen, sondern auch deren Wirtschaftlichkeit erhöhen? Wissenschaftler am Argonne National Laboratory des US-Energieministeriums (DOE) arbeiten entsprechend an Systemen, die die Kernenergie mithilfe künstlicher Intelligenz wettbewerbsfähiger machen könnten. „Die Betriebs- und Wartungskosten sind für Kernkraftwerke von grosser Bedeutung, da sie derzeit eine grosse Anzahl von Mitarbeitern vor Ort und umfangreiche Wartungsarbeiten erfordern“, so Roberto Ponciroli, leitender Nuklearingenieur in Argonne gegenüber dem Webportal Techexplore.com. „Wir glauben, dass der autonome Betrieb dazu beitragen kann, ihre Rentabilität zu verbessern und auch die Einführung fortschrittlicher Reaktorkonzepte zu fördern.“ Das Forschungsprojekt des Argonne National Laboratory zielt darauf ab, eine Computerarchitektur zu entwickeln, mit der Probleme frühzeitig erkannt und dem menschlichen Bedienpersonal geeignete Massnahmen empfohlen werden könnten. Nach Schätzungen von Ponciroli und seiner Kollegen könnte die Atomindustrie mit dieser Technologie mehr als 500 Millionen Dollar pro Jahr einsparen.KI übernimmt Überwachung und hilft bei der EntscheidungsfindungSchon heute werden die verschiedensten Systemkomponenten eines Atomkraftwerks – Ventile, Pumpen, Wärmetauscher u. degl. – durch Sensoren überwacht. Diese Sensoren können aber, wie andere Komponenten auch, beschädigt werden. Deshalb müssen sie durch Mitarbeitende laufend überprüft werden. Dies erfolgt etwa durch regelmässige Begehungen der Anlage. Die Idee der Forscher: Was, wenn nun Algorithmen die Daten prüfen könnten, indem sie lernen, wie ein normaler Sensor funktioniert? Dann könnten sie nämlich nach Anomalien suchen, d.h. KI würde die Signale der Sensoren interpretieren und spezifische Massnahmen empfehlen. Ponciroli nennt ein Beispiel: „Angenommen, eine Anzeige am Armaturenbrett Ihres Autos macht Sie auf einen Reifen mit zu niedrigem Luftdruck aufmerksam. Sie wissen, dass Sie nicht sofort anhalten müssen, aber Sie könnten beschliessen, ein wenig langsamer zu fahren, um eine Reifenpanne zu vermeiden, bis Sie den Reifen mit Luft füllen können.“ Wir sehen die Information (niedriger Luftdruck), werten sie aus (anhalten oder weiterfahren?) und ergreifen Massnahmen (weiterfahren, aber mit tieferer Geschwindigkeit). Die KI kann nun diese Logik nachahmen. In einem Atomkraftwerk könnten demnach Computer Probleme erkennen und die Betreiber so früh wie möglich darauf hinweisen, um die Steuerung zu optimieren und teurere Reparaturen zu vermeiden. Gleichzeitig könnten Computer unnötige Wartungsarbeiten an Anlagen verhindern.Bestehende Systeme optimierenDie Forscher am Argonne National Laboratory haben nun eine solche Computersimulation entwickelt bzw. einen digitalen Zwilling eines Kernreaktors. Es ist ihnen gelungen, Systeme zur Steuerung und Diagnose seiner virtuellen Teile fertigzustellen. Der Rest des Projekts wird sich auf die Entscheidungsfähigkeit des Systems konzentrieren – was es mit den Diagnosedaten macht. Das Ziel der Forschungsarbeiten soll eine Systemarchitektur sein, die mehrere Algorithmen miteinander verknüpft. Zur Anwendung kommt ein bereits bestehendes Analysewerkzeug für moderne Reaktoren, das von Ingenieuren entsprechend angepasst wird. Es soll flexibel genug sein, um auch für bestehende Reaktoren einsetzbar zu sein.Quellen: SwissCognitive; Techexplore.com(Visited 425 times, 1 visits today)KategorienRisikomanagementTags Energie Künstliche Intelligenz Risikomanagement"
