URL link,Title,Date,Source,Source Link,description,keywords,og:description,twitter:description,article:section,article:summary,article text,@context,@type,itemListElement,mainEntityOfPage,headline,alternativeHeadline,name,datePublished,dateModified,author,speakable,image,articleSection,publisher,isAccessibleForFree,articleBody,copyrightYear,@graph,genre,inLanguage,url,thumbnailUrl,hasPart,@id,givenName,familyName,alternateName,jobTitle,Image
https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LmZvcmNlLW91dnJpZXJlLmZyL2ludGVsbGlnZW5jZS1hcnRpZmljaWVsbGUtZXQtdHJhdmFpbC11bi1lbmpldS1kZS1kaWFsb2d1ZS1zb2NpYWzSAQA?oc=5,Intelligence artificielle et travail : un enjeu de dialogue social - Force Ouvrière,2023-11-22,Force Ouvrière,https://www.force-ouvriere.fr,"Depuis quelques années, les débats sont marqués par une préoccupation croissante autour des transformations de notre société sous l'impulsion de l'Intelligence Artificielle (IA).",N/A,"Depuis quelques années, les débats sont marqués par une préoccupation croissante autour des transformations de notre société sous l'impulsion de l'Intelligence Artificielle (IA).","Depuis quelques années, les débats sont marqués par une préoccupation croissante autour des transformations de notre société sous l'impulsion de l'Intelligence Artificielle (IA).",N/A,N/A,"





Cadres


Droit du travail


IA


Intelligence artificielle









Communiqué de FO-Cadres
Depuis quelques années, les débats sont marqués par une préoccupation croissante autour des transformations de notre société sous l’impulsion de l’Intelligence Artificielle (IA). Or un écart croissant s’est creusé entre l’omniprésence des technologies numériques et le faible niveau de compréhension que nous en avons.
Dans le monde du travail la majorité des salariés est tenu distance des enjeux qui se dessinent et des finalités qui sont poursuivies par le déploiement de l’IA, mal ou peu informés par des entreprises, elles-mêmes parfois peu enclines à lever le voile sur leurs véritables intentions en la matière. Or les employeurs et salariés prennent progressivement conscience des enjeux liés au déploiement de ces technologies sur les lieux de travail. Le potentiel de ces technologies est suffisamment important pour qu’on commence à les craindre, ou à trop en espérer.
Aussi il convient d’agir tout au long de la chaîne algorithmique du concepteur à l’utilisateur au moyen d’une combinaison d’approches techniques, organisationnelles et juridiques pour veiller à ce que les systèmes d’intelligence artificielle (SIA) ne puissent remette en cause la pertinence des normes du droit du travail.
Car si la technologie peut avoir un caractère magique et fascinant, elle oppresse souvent les salariés et les agents publics lorsqu’elle est au cœur d’un univers professionnel dérégulé. Loin de céder aux sirènes d’un néo-luddisme fustigeant toutes innovations technologiques, c’est à l’appel d’un sursaut critique face au déploiement massif des SIA dans l’univers professionnel qu’il convient de répondre au plan syndical. Un sursaut critique pour interroger syndicalement la technologie à l’aune des besoins sociaux et mettre à l’abri les travailleurs de toutes tentatives à les rendre translucides. Ce sursaut que nous appelons de nos vœux trouve une traduction opérationnelle dans le présent plaidoyer FO-Cadres pour un dialogue social technologique autour de 5 enjeux, 10 principes et  20 propositions concrètes pour une IA socialement responsable. Un travail au service de la promotion d’un dialogue social  à même d’allier innovation et protection.
 






Intelligence artificielle  et travail  - Plaidoyer pour un dialogue social technologique - PDF





FO Cadres
Union des Cadres et Ingénieurs







Cadres


Droit du travail


IA


Intelligence artificielle



 
Partager cet article :

Partager sur Twitter 
Partager sur Facebook 
Partager sur LinkedIn 
Partager sur Whatsapp 
Partager par mail 
Télécharger le PDF 
Copier le lien 

 










",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LmpvdXJuYWxkdW5ldC5jb20vbWFuYWdlbWVudC92aWUtcGVyc29ubmVsbGUvMTUyNjUwMS1iaWxsLWdhdGVzLTMtam91cnMv0gEA?oc=5,"Selon Bill Gates, l'intelligence artificielle va permettre la semaine de travail de 3 jours, et plus vite qu'on ne le pense - JDN",2023-11-25,JDN,https://www.journaldunet.com,"Tout le monde en rêve, mais personne ne le croit possible. La semaine de 3 jours pourrait être rendue possible par les avancées de l'IA. Et c'est Bill Gates qui le dit.",N/A,"Tout le monde en rêve, mais personne ne le croit possible. La semaine de 3 jours pourrait être rendue possible par les avancées de l'IA. Et c'est Bill Gates qui le dit.","Tout le monde en rêve, mais personne ne le croit possible. La semaine de 3 jours pourrait être rendue possible par les avancées de l'IA. Et c'est Bill Gates qui le dit.",N/A,N/A,"



                                        Selon Bill Gates, l'intelligence artificielle va permettre la semaine de travail de 3 jours, et plus vite qu'on ne le pense                









La Rédaction
JDN





                                 
                                Mis à jour le 25/11/23 06:55








Twitter 














LinkedIn 



Facebook 



Whatsapp 



Email












                Tout le monde en rêve, mais personne ne le croit possible. La semaine de 3 jours pourrait être rendue possible par les avancées de l'IA. Et c'est Bill Gates qui le dit.        
L'intelligence artificielle transforme de plus en plus vite nos façons de travailler et de vivre. Au point que Bill Gates, milliardaire cofondateur de Microsoft devenu philanthrope, prévoit que la semaine de travail de trois jours va devenir la norme. Cette vision, partagée lors d'un entretien avec Trevor Noah dans son podcast ""What Now?"", suggère un monde où l'automatisation et l'IA libèrent l'humanité de la nécessité de travailler dur pour gagner sa vie.
Pour Bill Gates, bien que l'IA ne remplacera pas les humains, elle pourrait radicalement transformer la nature du travail. Il évoque une société où ""les machines peuvent faire la nourriture et beaucoup d'autres choses"", réduisant ainsi la nécessité pour les gens de travailler plus de trois jours par semaine pour gagner un salaire décent. 
L'impact potentiel de l'IA sur la société est comparable, selon lui, à des innovations majeures telles que les téléphones mobiles et Internet. Il prédit que l'IA changera la manière dont les gens travaillent, apprennent, voyagent, accèdent aux soins de santé et communiquent. Des industries entières pourraient s'orienter autour de cette technologie, et les entreprises se distingueront par leur capacité à l'utiliser efficacement.
Jamie Dimon, PDG de JPMorgan Chase, partage une vision similaire. Il prévoit que la prochaine génération de travailleurs pourrait n'avoir qu'une semaine de travail de trois jours et demi grâce à l'IA. Ces prédictions audacieuses sont soutenues par des exemples concrets, comme les tests de la semaine de travail de quatre jours menés par des entreprises aux États-Unis et à l'étranger, qui ont conclu à des améliorations de l'équilibre travail-vie personnelle et de l'efficacité des salariés.
Cependant, Gates reconnaît également les risques associés à l'intelligence artificielle s'ils sont mal gérés. Il a précédemment discuté des dangers potentiels de l'IA dans un article de blog, appelant à une utilisation responsable de cette technologie.
En dépit des craintes concernant les pertes d'emplois dues à l'IA, Gates et d'autres leaders du secteur considèrent que la technologie a toujours remplacé des emplois tout en apportant des avantages incroyables à l'humanité. Pour lui, il est avant tout important de soutenir les personnes dans l'apprentissage de nouvelles compétences pour s'adapter aux changements technologiques.
 









10 cadeaux de Noël originaux à moins de 20 euros pour faire plaisir à coup sûr












Votre téléphone rame ? Cette astuce méconnue le rendra tout de suite beaucoup plus rapide







Enfin, Bill Gates insiste sur le fait que la technologie ne remplacera pas les humains, mais plutôt libérera la main-d'œuvre pour des travaux plus constructifs. Il envisage un avenir où le travail n'est pas le seul but de la vie, mais plutôt un moyen de réaliser des objectifs plus significatifs. La réduction du temps de travail hebdomadaire grâce à l'IA pourrait ainsi offrir une opportunité unique pour repenser notre rapport au travail et à la vie. 


",http://schema.org,BreadcrumbList,"[{'@type': 'ListItem', 'position': 1, 'item': {'@id': 'https://www.journaldunet.com/', 'url': 'https://www.journaldunet.com/', 'name': 'Accueil'}}, {'@type': 'ListItem', 'position': 2, 'item': {'@id': 'https://www.journaldunet.com/management/', 'url': 'https://www.journaldunet.com/management/', 'name': 'Management'}}, {'@type': 'ListItem', 'position': 3, 'item': {'@id': 'https://www.journaldunet.com/management/vie-personnelle/', 'url': 'https://www.journaldunet.com/management/vie-personnelle/', 'name': 'Vie perso / vie pro'}}]",,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LmNuaWwuZnIvZnIvYmFjLXNhYmxlLWludGVsbGlnZW5jZS1hcnRpZmljaWVsbGUtZXQtc2VydmljZXMtcHVibGljcy1sYS1jbmlsLWFjY29tcGFnbmUtOC1wcm9qZXRzLWlubm92YW50c9IBAA?oc=5,« Bac à sable » intelligence artificielle et services publics : la CNIL accompagne 8 projets innovants - CNIL |,2023-11-22,CNIL |,https://www.cnil.fr,Un « bac à sable » pour favoriser une IA innovante et respectueuse de la vie privée Le « bac à sable » de la CNIL est un dispositif destiné aux acteurs à l’initiative de projets innovants. Il permet de bénéficier de l’accompagnement et de l’expertise de la CNIL sur des questions juridiques et techniques émergentes.,N/A,Un « bac à sable » pour favoriser une IA innovante et respectueuse de la vie privée Le « bac à sable » de la CNIL est un dispositif destiné aux acteurs à l’initiative de projets innovants. Il permet de bénéficier de l’accompagnement et de l’expertise de la CNIL sur des questions juridiques et techniques émergentes.,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiugFodHRwczovL3d3dy5vdWVzdC1mcmFuY2UuZnIvaGlnaC10ZWNoL2ludGVsbGlnZW5jZS1hcnRpZmljaWVsbGUvZW50cmVwcmlzZS1jb21tZW50LWNoYXRncHQtaW52aXRlLWxpbnRlbGxpZ2VuY2UtYXJ0aWZpY2llbGxlLWRhbnMtbGUtbW9uZGUtZHUtdHJhdmFpbC00MTdkNWUzYy04OTU1LTExZWUtYTkyYS0wYjRiYzA1ZjkxYWXSAQA?oc=5,Entreprise. Comment ChatGPT invite l'intelligence artificielle dans le monde du travail - Ouest-France,2023-11-25,Ouest-France,https://www.ouest-france.fr,"Un an après son lancement en novembre 2022, l’intelligence artificielle (IA) générative qu’est ChatGPT est devenue incontournable dans de nombreux secteurs professionnels. Mais son usage n’est pas toujours assumé. Explications et témoignages.","['Intelligence artificielle', 'Vie de bureau', 'High Tech', 'Entreprises', 'Économie', 'Numérique', 'Actualité en continu', 'Une']","Un an après son lancement en novembre 2022, l’intelligence artificielle (IA) générative qu’est ChatGPT est devenue incontournable dans de nombreux secteurs professionnels. Mais son usage n’est pas toujours assumé. Explications et témoignages.","Un an après son lancement en novembre 2022, l’intelligence artificielle (IA) générative qu’est ChatGPT est devenue incontournable dans de nombreux secteurs professionnels. Mais son usage n’est pas toujours assumé. Explications et témoignages.",Intelligence artificielle,N/A,"



Entreprise. Comment ChatGPT invite l’intelligence artificielle dans le monde du travail

Un an après son lancement en novembre 2022, l’intelligence artificielle (IA) générative qu’est ChatGPT est devenue incontournable dans de nombreux secteurs professionnels. Mais son usage n’est pas toujours assumé. Explications et témoignages.





ChatGPT est un outil d’intelligence artificielle qui aide notamment à rédiger des documents. | DADO RUVIC, REUTERS


Voir en plein écran





fermer



ChatGPT est un outil d’intelligence artificielle qui aide notamment à rédiger des documents. | DADO RUVIC, REUTERS 







Ouest-France

                            Charlotte HERVOT.
                        


Publié le 25/11/2023  à 15h01






Abonnez-vous






Lire plus tard





Partager





Newsletter La Matinale
Chaque matin, l’actualité du jour sélectionnée par Ouest-France




Merci de saisir votre adresse e-mail





OK





Votre e-mail, avec votre consentement, est utilisé par Ouest-France pour recevoir notre newsletter. En savoir plus.









ChatGPT est un outil d’intelligence artificielle qui aide à rédiger des documents.  En proposant une trame pour surmonter le syndrome de la page blanche, sans faute d’orthographe, dans plusieurs langues , éclaire Éric Sarrion, développeur et auteur de La révolution ChatGPT (18 €, Eyrolles). Elle attise les espoirs comme les pires craintes.




Depuis quelques mois, Jeanne (prénom d’emprunt), 37 ans, revit. Après des années à  s’empêcher d’écrire , l’illustratrice ose. Et ce, grâce à ChatGPT, devenue sa  béquille . Lancé le 30 novembre 2022, cet assistant virtuel développé par la firme américaine OpenAI lui a fait gagner en temps et en confiance.  Avant, je pouvais mettre une journée à écrire un mail de relance, une lettre de motivation… confie la trentenaire, atteinte de troubles    dys. Et je demandais à des potes de me relire. 








L’assistant virtuel développé par la firme américaine OpenAI a été lancé le 30 novembre 2022. | BUDRUL CHUKRUT / SOPA IMAGES/SIP
Voir en plein écran






L’assistant virtuel développé par la firme américaine OpenAI a été lancé le 30 novembre 2022. | BUDRUL CHUKRUT / SOPA IMAGES/SIP



Désormais, elle s’autorise même  des trucs nouveaux  : rédiger des dossiers de subventions, des scénarios… Auquel elle ajoute sa patte.  C’est une forme d’émancipation, se réjouit-elle. Je n’ai jamais autant correspondu avec des gens que depuis que j’utilise ChatGPT, ça m’enlève un poids.  En moins d’un an, cet outil s’est imposé dans le quotidien de nombreux travailleurs, dans des domaines variés. Des chercheurs aux communicants, en passant par des développeurs, des traducteurs, des juristes et des employés de banque… Ils sont toujours plus à l’utiliser, sans forcément l’avouer.




Cela reste un tabou
Parmi les Français sondés utilisant les IA génératives en entreprise, 68 % le cachent à leur supérieur, selon le sondage  Les Français et les IA génératives , publié par Ifop-Talan en mai.  On l’utilise tous, mais on ne le dit pas , résume Carole, 44 ans, qui tient aussi à l’anonymat. Pour cette autrice de livres jeunesse, Chat GPT est un  outil de travail comme un autre . Outre un gain de productivité lorsqu’elle l’utilise comme un moteur de recherche, ChatGPT lui ouvre des pistes de réflexion et stimule sa créativité.  Il m’aide à brainstormer. Par exemple, je lui demande de me donner une définition compréhensible par un enfant de 10 ans. J’affine et ça donne des réponses super-intéressantes. 




Lire aussi : ChatGPT peut augmenter la productivité des salariés, il peut également les rendre moins efficaces




La rédactrice entretient tout de même un rapport ambivalent avec ce nouvel outil et reste critique.  Je ne prends jamais ce que ChatGPT me dit pour argent comptant. Même quand je maîtrise le sujet, je revérifie toujours les informations générées. Et je ne suis pas dépendante, je peux passer un mois sans l’utiliser.  Si elle ne s’inquiète pas pour son emploi, elle y voit néanmoins la traduction d’une dégradation de ses conditions de travail.  Quelque part, c’est devenu l’outil pour répondre à des délais et une charge de travail impossible. 










Parmi les Français sondés utilisant les IA génératives en entreprise, 68 % le cachent à leur supérieur. | ARCHIVE MARTIN ROCHE, OUEST-FRANCE
Voir en plein écran






Parmi les Français sondés utilisant les IA génératives en entreprise, 68 % le cachent à leur supérieur. | ARCHIVE MARTIN ROCHE, OUEST-FRANCE



Lexique de l’intelligence artificielle générative
Un an après son lancement, ChatGPT continue de faire parler de lui. Voici quelques mots-clés pour comprendre ce qu’il en est.




Intelligence artificielle (IA) générative
Ce type d’IA est capable de générer du contenu de façon autonome : du texte – c’est ce que fait ChatGPT – mais aussi des images, des vidéos ou de la musique.




Prompt
C’est la consigne donnée au départ à ChatGPT. Plus elle sera précise, plus la réponse de l’assistant virtuel sera pertinente. Pour ce faire, mieux vaut détailler suffisamment le rôle assigné à l’IA (par exemple, recruteur), définir la tâche attendue (rédiger une offre d’emploi), l’objectif (trouver un candidat pour un poste ciblé) et le contexte (détails sur l’entreprise).




Lire aussi : On vous explique comment bien utiliser ChatGPT




Biais algorithmiques
Lorsque le résultat produit par un algorithme est biaisé, car partial, injuste, voire préjudiciable. C’est le cas quand l’algorithme relaie des stéréotypes racistes ou sexistes par exemple. Ce phénomène découle souvent des processus et des sources à la base de son apprentissage.  ChatGPT ne fait que réciter ce qu’il a appris, explicite Éric Sarrion, développeur et auteur de plusieurs guides pratiques. Donc si les données d’entraînement ne sont pas représentatives de la population globale, sa vision du monde est faussée et il y a un risque de discrimination. 








Hallucinations artificielles
Lorsque l’IA donne une réponse fausse, inopportune ou fictive, tout en la présentant de façon factuelle, avec une syntaxe juste, ce n’est pas sans conséquences. Mark Walters, un animateur de radio américain, a porté plainte contre OpenAI pour diffamation après que ChatGPT a inventé de fausses allégations à son encontre. Autre exemple : aux États-Unis, un avocat s’est appuyé dans sa plaidoirie sur une jurisprudence soufflée par ChatGPT… Mais totalement inventée.




Intelligence artificielle
Vie de bureau
High Tech
Entreprises
Économie
Numérique
Actualité en continu
gauchedroite




",https://schema.org,NewsArticle,"[{'@type': 'ListItem', 'position': 1, 'item': {'name': 'High Tech', '@id': 'https://www.ouest-france.fr/high-tech/'}}, {'@type': 'ListItem', 'position': 2, 'item': {'name': 'Intelligence artificielle', '@id': 'https://www.ouest-france.fr/high-tech/intelligence-artificielle/'}}]","{'@id': 'https://www.ouest-france.fr/high-tech/intelligence-artificielle/entreprise-comment-chatgpt-invite-lintelligence-artificielle-dans-le-monde-du-travail-417d5e3c-8955-11ee-a92a-0b4bc05f91ae', '@type': 'WebPage'}",Entreprise. Comment ChatGPT invite l’intelligence artificielle dans le monde du travail,"Un an après son lancement en novembre 2022, l’intelligence artificielle (IA) générative qu’est ChatGPT est devenue incontournable dans de nombreux secteurs professionnels. Mais son usage n’est pas toujours assumé. Explications et témoignages.",Entreprise. Comment ChatGPT invite l’intelligence artificielle dans le monde du travail,2023-11-25T15:01:04+01:00,2023-11-25T15:01:04+01:00,"[{'@type': 'Person', 'name': 'Charlotte HERVOT.'}]","{'@type': 'SpeakableSpecification', 'cssSelector': ['h1.titre', 'div#article-detail p.chapeau']}","[{'@type': 'ImageObject', 'url': 'https://media.ouest-france.fr/v1/pictures/MjAyMzExMzk4YjA1ZDE4YzJmNjZjZmMwMmI0ODhiNTcyYjk0YWM?width=1260&height=708&focuspoint=50%2C25&cropresize=1&client_id=bpeditorial&sign=95ace0bdc5e45fd8ab4d9ba3c6087e433654a49988f5860dd3b4a3425ab513e6', 'width': 1260, 'height': 708}, {'@type': 'ImageObject', 'url': 'https://media.ouest-france.fr/v1/pictures/MjAyMzExNDRlM2VkZDFmZTgyODJmOGMyMTlhNjQ2Y2RiMjJkZDk?width=1260&height=708&focuspoint=50%2C25&cropresize=1&client_id=bpeditorial&sign=0456339d06f7c3965c1e700a6e16d8d7c4fff13e38248d80aed757ec9df7c2cd', 'width': 1260, 'height': 708}, {'@type': 'ImageObject', 'url': 'https://media.ouest-france.fr/v1/pictures/MjAyMzExNjMzMjEzYTg5ZjI4Zjg3MzYxOGEzMjk0MzdlMmNhZWU?width=1260&height=708&focuspoint=50%2C25&cropresize=1&client_id=bpeditorial&sign=5671b36c72b932ca296ed5a29f1c410f095d603040c7e8413eae90deb76fb0d2', 'width': 1260, 'height': 708}]",Intelligence artificielle,"{'@type': 'Organization', 'name': 'Ouest-France', 'url': 'https://www.ouest-france.fr', 'logo': {'@type': 'ImageObject', 'url': 'https://media.ouest-france.fr/v1/pictures/7856ef084164c8f5002a882c557b04df-ouest-france-couleur-170x56.png', 'width': 170, 'height': 56}, 'sameAs': ['https://www.facebook.com/ouest.france', 'https://twitter.com/ouestfrance']}",True,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMihAFodHRwczovL3d3dy5jYXBpdGFsLmZyL3ZvdHJlLWNhcnJpZXJlL3NlbG9uLWxpbmtlZGluLWxpbnRlbGxpZ2VuY2UtYXJ0aWZpY2llbGxlLXRyYW5zZm9ybWVyYS02NS1kZXMtc2F2b2lyLWZhaXJlLWRpY2ktYS0yMDMwLTE0ODYxOTPSAQA?oc=5,"Selon LinkedIn, «l'intelligence artificielle transformera 65% des compétences d'ici à 2030» - Capital.fr",2023-11-22,Capital.fr,https://www.capital.fr,"Pour Capital, Fabienne Arata, directrice générale de LinkedIn France, revient sur l’importance de l’intelligence artificielle dans les processus de recrutement mais aussi dans la manière d’aborder sa relation au travail.",",linkedin,intelligence artificielle,Recrutement,emploi,carrière,","Pour Capital, Fabienne Arata, directrice générale de LinkedIn France, revient sur l’importance de l’intelligence artificielle dans les processus de recrutement mais aussi dans la manière d’aborder sa relation au travail.","Pour Capital, Fabienne Arata, directrice générale de LinkedIn France, revient sur l’importance de l’intelligence artificielle dans les processus de recrutement mais aussi dans la manière d’aborder sa relation au travail.",vie-au-travail,N/A,"



 


			Les 10 compétences professionnelles les plus recherchées par les recruteurs sur LinkedIn en 2024
					

				EXCLU CAPITAL
			

",http://schema.org,NewsArticle,"[{'@type': 'ListItem', 'position': 1, 'item': {'name': 'Accueil', '@id': 'https://www.capital.fr/'}}]",https://www.capital.fr/votre-carriere/selon-linkedin-lintelligence-artificielle-transformera-65-des-savoir-faire-dici-a-2030-1486193,"Selon LinkedIn, «l'intelligence artificielle transformera 65% des compétences d'ici à 2030»",,,2023-11-22T09:01:00+01:00,2023-11-22T16:22:06+01:00,"[{'@type': 'Person', 'name': 'Charlotte Rousset', 'url': 'https://www.capital.fr/auteur/charlotte-rousset', 'JobTitle': 'Journaliste au pôle serviciel de Capital.fr dans les rubriques emploi, droit du travail, actualités générales'}]",,"{'url': 'https://cap.img.pmdstatic.net/fit/https.3A.2F.2Fi.2Epmdstatic.2Enet.2Fcap.2F2023.2F11.2F21.2Fdcc055d3-4d97-4751-9e71-3c26aa1be605.2Ejpeg/1200x630/cr/wqkgSXB1d2Fkb2wvR2V0dHkgSW1hZ2VzIC8gQ0FQSVRBTA%3D%3D/selon-linkedin-lintelligence-artificielle-transformera-65-des-savoir-faire-dici-a-2030-1486193.jpg', 'width': 1200, 'height': 630, '@type': 'ImageObject'}",vie-au-travail,"{'@type': 'Organization', 'name': 'Capital.fr', 'url': 'https://www.capital.fr', 'logo': {'@type': 'ImageObject', 'url': 'https://www.capital.fr/assets/capital/modern/images/logo_capital.5e6f8109c8f4ffb474a4.png', 'height': 60, 'width': 175}}",,"Alors que LinkedIn c&eacute;l&egrave;bre son milliard de membres sur la plateforme au niveau international, le monde professionnel subit un tournant majeur : l&rsquo;impact croissant de l&rsquo;intelligence artificielle. Dans une nouvelle &eacute;tude* publi&eacute;e ce mercredi 22 novembre sur les transformations du monde professionnel gr&acirc;ce &agrave; l'IA, LinkedIn revient sur les mutations de l&rsquo;emploi pour les ann&eacute;es &agrave; venir. Dans un contexte marqu&eacute; par la sortie de la pand&eacute;mie et le verdissement de l&rsquo;&eacute;conomie, l&rsquo;intelligence artificielle se profile comme un facteur majeur dans la modification des carri&egrave;res et de la relation au travail des professionnels.L&rsquo;engouement pour l&rsquo;IA dans la sph&egrave;re professionnelleL&rsquo;adoption de l&rsquo;IA transcende les industries et les niveaux hi&eacute;rarchiques, constate Fabienne Arata. La directrice g&eacute;n&eacute;rale de LinkedIn France note une hausse significative de l&rsquo;int&eacute;r&ecirc;t pour la technologie : &laquo;Il y a un engouement tr&egrave;s marqu&eacute; mais surtout tr&egrave;s rapide pour l&rsquo;intelligence artificielle, et ce quel que soit l&rsquo;industrie ou le niveau de s&eacute;niorit&eacute;&raquo; avec une augmentation de 70% des discussions li&eacute;es &agrave; l&rsquo;IA sur la plateforme cette derni&egrave;re ann&eacute;e. Et cette tendance n&rsquo;est pas seulement figurative : elle se mat&eacute;rialise aussi au sein du march&eacute; de l&rsquo;emploi, o&ugrave; les offres de postes relatifs &agrave; l&rsquo;IA publi&eacute;es sur LinkedIn en France ont presque tripl&eacute; depuis deux ans.Mais malgr&eacute; cet int&eacute;r&ecirc;t croissant, un d&eacute;s&eacute;quilibre se dessine d&eacute;j&agrave; entre les genres : 70% des personnes travaillant dans l&rsquo;IA sont des hommes. Fabienne Arata met donc en garde sur les risques d&rsquo;une marginalisation des femmes dans ce secteur en &eacute;volution, et accentue l&rsquo;importance de l&rsquo;&eacute;quit&eacute; dans l&rsquo;acc&egrave;s &agrave; cette r&eacute;volution du travail.	
		&Agrave; lire aussi : 
		
			L&rsquo;intelligence artificielle devrait cr&eacute;er plus d&rsquo;emplois qu&rsquo;en d&eacute;truire, selon une &eacute;tude de l&rsquo;ONU
		
	
L&rsquo;IA, catalyseur de changement dans les m&eacute;tiersCar l&rsquo;intelligence artificielle permet des b&eacute;n&eacute;fices concrets : &laquo;l&rsquo;utilisation de l&rsquo;IA pour r&eacute;aliser des t&acirc;ches automatisables permet aux recruteurs de gagner &eacute;norm&eacute;ment de temps&raquo;, explique Fabienne Arata. La recherche d&rsquo;informations automatis&eacute;e permet par exemple aux recruteurs (mais aussi aux collaborateurs) une collecte de donn&eacute;es beaucoup plus large que si elle &eacute;tait r&eacute;alis&eacute;e manuellement. D&rsquo;autres t&acirc;ches m&eacute;caniques comme la r&eacute;daction de la description d&rsquo;un poste peut &ecirc;tre d&eacute;l&eacute;gu&eacute;e &agrave; l&rsquo;intelligence artificielle : le recruteur se concentrera donc davantage sur ses aptitudes de communication avec le potentiel candidat ou ses collaborateurs en interne.En effet, gr&acirc;ce &agrave; l&rsquo;int&eacute;gration de l&rsquo;IA, &laquo;les comp&eacute;tences comportementales prennent le pas sur les comp&eacute;tences jusqu&rsquo;ici techniques&raquo; pr&eacute;cise Fabienne Arata. Cela sugg&egrave;re donc un avenir o&ugrave; la communication, la r&eacute;solution de probl&egrave;mes ou encore la capacit&eacute; d&rsquo;adaptation seront au c&oelig;ur des processus de recrutements et du bon fonctionnement en interne. D&rsquo;ici 2030, &laquo;65% des comp&eacute;tences vont &eacute;voluer ou se transformer&raquo;, affirme-t-elle, anticipant un changement significatif dans des secteurs tels que la tech, le commerce ou encore les services financiers. L&rsquo;essor de l&rsquo;intelligence artificielle dessine donc les contours d&rsquo;un avenir o&ugrave; elle remod&egrave;le non seulement les m&eacute;tiers mais aussi les comp&eacute;tences professionnelles recherch&eacute;es.En fin de compte, l&rsquo;IA n&rsquo;est pas qu&rsquo;un moteur de changement : elle sera vraisemblablement cr&eacute;atrice d'emplois. En France, &laquo;40% des dirigeants consid&egrave;rent qu&rsquo;elle va g&eacute;n&eacute;rer des ouvertures de postes dans les prochaines ann&eacute;es&raquo;, constate Fabienne Arata. * &Eacute;tude men&eacute;e par LinkedIn chaque trimestre aupr&egrave;s des membres LinkedIn (vice-pr&eacute;sident ou poste sup&eacute;rieur). La plus r&eacute;cente &eacute;dition utilis&eacute;e ici a &eacute;t&eacute; r&eacute;alis&eacute;e du 6 au 18 septembre aupr&egrave;s de 1 069 membres en Europe s&eacute;lectionn&eacute;s au hasard (Royaume-Uni, France, Allemagne, Pays-Bas, Italie et Espagne). Les donn&eacute;es ont &eacute;t&eacute; pond&eacute;r&eacute;es en fonction de l'anciennet&eacute; et du secteur d'activit&eacute; afin de garantir la meilleure repr&eacute;sentativit&eacute; des dirigeants sur la plateforme.",2023,,,,,,,,,,,,
