URL link,Title,Date,Source,Source Link,description,keywords,og:description,twitter:description,@context,@graph,article:section,article:summary,article text,@type,headline,url,mainEntityOfPage,thumbnailUrl,image,articleSection,author,creator,publisher,dateCreated,datePublished,dateModified
https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vbmV3cy5taWNyb3NvZnQuY29tL2RlLWRlL3dpZS1rdWVuc3RsaWNoZS1pbnRlbGxpZ2Vuei1zY2h1ZWxlcmlubmVuLWJlaW0tbGVybmVuLWhpbGZ0L9IBAA?oc=5,KI hilft Schülerinnen beim Lernen | News Center Microsoft - Microsoft News,2019-07-15,Microsoft News,https://news.microsoft.com,"Unseren Schulen soll der Sprung in die digitale Zukunft gelingen: Neue Technologien, neue Kompetenzen. Wie KI Schülerinnen beim Lernen hilft.",N/A,"Unseren Schulen soll der Sprung in die digitale Zukunft gelingen: Neue Technologien, neue Kompetenzen. Wie KI Schülerinnen beim Lernen hilft.",N/A,https://schema.org,"[{'@type': 'WebPage', '@id': 'https://news.microsoft.com/de-de/wie-kuenstliche-intelligenz-schuelerinnen-beim-lernen-hilft/', 'url': 'https://news.microsoft.com/de-de/wie-kuenstliche-intelligenz-schuelerinnen-beim-lernen-hilft/', 'name': 'KI hilft Schülerinnen beim Lernen | News Center Microsoft', 'isPartOf': {'@id': 'https://news.microsoft.com/de-de/#website'}, 'primaryImageOfPage': {'@id': 'https://news.microsoft.com/de-de/wie-kuenstliche-intelligenz-schuelerinnen-beim-lernen-hilft/#primaryimage'}, 'image': {'@id': 'https://news.microsoft.com/de-de/wie-kuenstliche-intelligenz-schuelerinnen-beim-lernen-hilft/#primaryimage'}, 'thumbnailUrl': 'https://news.microsoft.com/wp-content/uploads/prod/sites/40/2019/07/WIN19_BTS_SurfaceGo_0012.jpg', 'datePublished': '2019-07-15T11:07:58+00:00', 'dateModified': '2019-07-22T07:41:15+00:00', 'author': {'@id': 'https://news.microsoft.com/de-de/#/schema/person/082fb6b27d0cb7b4cf1531c09fd839cf'}, 'description': 'Unseren Schulen soll der Sprung in die digitale Zukunft gelingen: Neue Technologien, neue Kompetenzen. Wie KI Schülerinnen beim Lernen hilft.', 'breadcrumb': {'@id': 'https://news.microsoft.com/de-de/wie-kuenstliche-intelligenz-schuelerinnen-beim-lernen-hilft/#breadcrumb'}, 'inLanguage': 'de-DE', 'potentialAction': [{'@type': 'ReadAction', 'target': ['https://news.microsoft.com/de-de/wie-kuenstliche-intelligenz-schuelerinnen-beim-lernen-hilft/']}]}, {'@type': 'ImageObject', 'inLanguage': 'de-DE', '@id': 'https://news.microsoft.com/de-de/wie-kuenstliche-intelligenz-schuelerinnen-beim-lernen-hilft/#primaryimage', 'url': 'https://news.microsoft.com/wp-content/uploads/prod/sites/40/2019/07/WIN19_BTS_SurfaceGo_0012.jpg', 'contentUrl': 'https://news.microsoft.com/wp-content/uploads/prod/sites/40/2019/07/WIN19_BTS_SurfaceGo_0012.jpg', 'width': 1920, 'height': 1280, 'caption': 'Schülerinnen in der Bibliothek'}, {'@type': 'BreadcrumbList', '@id': 'https://news.microsoft.com/de-de/wie-kuenstliche-intelligenz-schuelerinnen-beim-lernen-hilft/#breadcrumb', 'itemListElement': [{'@type': 'ListItem', 'position': 1, 'name': 'Home', 'item': 'https://news.microsoft.com/de-de/'}, {'@type': 'ListItem', 'position': 2, 'name': 'Recent News', 'item': 'https://news.microsoft.com/de-de/recent-news/'}, {'@type': 'ListItem', 'position': 3, 'name': 'Wie künstliche Intelligenz Schüler*innen beim Lernen hilft'}]}, {'@type': 'WebSite', '@id': 'https://news.microsoft.com/de-de/#website', 'url': 'https://news.microsoft.com/de-de/', 'name': 'Newsroom Microsoft Deutschland', 'description': '', 'potentialAction': [{'@type': 'SearchAction', 'target': {'@type': 'EntryPoint', 'urlTemplate': 'https://news.microsoft.com/de-de/?s={search_term_string}'}, 'query-input': 'required name=search_term_string'}], 'inLanguage': 'de-DE'}, {'@type': 'Person', '@id': 'https://news.microsoft.com/de-de/#/schema/person/082fb6b27d0cb7b4cf1531c09fd839cf', 'name': 'Paula Auksutat', 'image': {'@type': 'ImageObject', 'inLanguage': 'de-DE', '@id': 'https://news.microsoft.com/de-de/#/schema/person/image/197b9d64415b2648acccb14e4bdb614d', 'url': 'https://secure.gravatar.com/avatar/c5ecca576807a17160b1fcbcd4b367fc?s=96&d=mm&r=g', 'contentUrl': 'https://secure.gravatar.com/avatar/c5ecca576807a17160b1fcbcd4b367fc?s=96&d=mm&r=g', 'caption': 'Paula Auksutat'}, 'url': 'https://news.microsoft.com/de-de/author/paulaauksutat/'}]",N/A,N/A,"


			8. Juli 2019		

		Skribbeln und Designen ohne Medienbruch – So arbeiten Kreative mit dem Surface Studio 2	

Seit dem 7. Februar ist das Surface Studio 2 in Deutschland erhältlich. Das bisher leistungsstärkste Mitglied der Surface Familie erfreut sich bei Kreativen großer Beliebtheit nicht zuletzt dank 50 Prozent mehr Grafikleistung im Vergleich zu seinem Vorgänger und dem großflächigen und flexibel verstellbaren 28-Zoll-PixelSense-Bildschirm mit Touch-Funktion. 


",,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vd3d3LmNhcGdlbWluaS5jb20vZGUtZGUvaW5zaWdodHMvYmxvZy93aWUtd2lyZC1tYW4taXQtcHJvamVrdG1hbmFnZXIv0gEA?oc=5,Wie wird man IT-Projektmanager? - Capgemini,2019-07-15,Capgemini,https://www.capgemini.com,"Erfahre, welche Voraussetzungen du für den Job des IT-Projektmanagers mitbringen solltest und welche Herausforderungen der Job bereithält.",['karriere'],"Erfahre, welche Voraussetzungen du für den Job des IT-Projektmanagers mitbringen solltest und welche Herausforderungen der Job bereithält.",N/A,https://schema.org,"[{'@type': 'WebPage', '@id': 'https://www.capgemini.com/de-de/insights/blog/wie-wird-man-it-projektmanager/', 'url': 'https://www.capgemini.com/de-de/insights/blog/wie-wird-man-it-projektmanager/', 'name': 'Wie wird man IT-Projektmanager?', 'isPartOf': {'@id': 'https://www.capgemini.com/de-de/#website'}, 'primaryImageOfPage': {'@id': 'https://www.capgemini.com/de-de/insights/blog/wie-wird-man-it-projektmanager/#primaryimage'}, 'image': {'@id': 'https://www.capgemini.com/de-de/insights/blog/wie-wird-man-it-projektmanager/#primaryimage'}, 'thumbnailUrl': 'https://www.capgemini.com/de-de/wp-content/uploads/sites/8/2022/04/wie-wird-man-it-projektmanager-1.jpg', 'datePublished': '2019-07-15T11:04:00+00:00', 'dateModified': '2024-06-03T10:49:26+00:00', 'author': {'@id': 'https://www.capgemini.com/de-de/#/schema/person/e18c469582cc4e2dd2649041406912d2'}, 'description': 'Erfahre, welche Voraussetzungen du für den Job des IT-Projektmanagers mitbringen solltest und welche Herausforderungen der Job bereithält.', 'inLanguage': 'de-DE', 'potentialAction': [{'@type': 'ReadAction', 'target': ['https://www.capgemini.com/de-de/insights/blog/wie-wird-man-it-projektmanager/']}]}, {'@type': 'ImageObject', 'inLanguage': 'de-DE', '@id': 'https://www.capgemini.com/de-de/insights/blog/wie-wird-man-it-projektmanager/#primaryimage', 'url': 'https://www.capgemini.com/de-de/wp-content/uploads/sites/8/2022/04/wie-wird-man-it-projektmanager-1.jpg', 'contentUrl': 'https://www.capgemini.com/de-de/wp-content/uploads/sites/8/2022/04/wie-wird-man-it-projektmanager-1.jpg', 'width': 5434, 'height': 3623}, {'@type': 'WebSite', '@id': 'https://www.capgemini.com/de-de/#website', 'url': 'https://www.capgemini.com/de-de/', 'name': 'Capgemini Germany', 'description': 'Capgemini Germany', 'potentialAction': [{'@type': 'SearchAction', 'target': {'@type': 'EntryPoint', 'urlTemplate': 'https://www.capgemini.com/de-de/?s={search_term_string}'}, 'query-input': 'required name=search_term_string'}], 'inLanguage': 'de-DE'}, {'@type': 'Person', '@id': 'https://www.capgemini.com/de-de/#/schema/person/e18c469582cc4e2dd2649041406912d2', 'name': 'Sai Kiran', 'url': 'https://www.capgemini.com/de-de/author/saikiranb/'}]",N/A,N/A,"

Wie wird man IT-Projektmanager?Capgemini Karriere15. Juli 2019, aktualisiert am 18. Januar 2024 
FacebookLinkedinDu findest den Job des IT-Projektmanagers spannend und fragst dich, wie sich der Einstieg gestaltet? Johannes, IT-Projektmanager bei Capgemini, berichtet, welche Voraussetzungen wichtig sind und welche Skills zum Traumjob verhelfen.Johannes ist seit 2018 bei Capgemini in der Rolle des Project Analyst tätig. Nach seinem dualen Studium im Bereich International Business und einem Master in International Management sowie ersten Berufserfahrungen als Junior Projektmanager in einem Pharma-Unternehmen, hat er bei Capgemini direkt Projektmanagementaufgaben übernommen. Auf was es im IT-Projektmanagement ankommt und welche unterschiedlichen Wege zu dem Job des IT-Projektmanagers führen, verrät er im Interview. 

IT-Projektmanagement
Welche Aufgaben übernimmst du als IT-Projektmanager bei Capgemini?
Der Projektmanager ist dafür verantwortlich, dass Projekte, die im Auftrag des Kunden geliefert werden, erfolgreich durchgeführt werden. Er/ sie hat also verschiedene interne und externe Aufgaben.

Externe Aufgaben:Extern geht es darum, das Team zu koordinieren, in ständigem Austausch mit dem Kunden zu bleiben, aktuelle Ergebnisse zu präsentieren und zu diskutieren, wie es weitergeht. Dazu gehört auch, Empfehlungen zu geben, Schwachpunkte in Kundenprozessen aufzuzeigen, um das Beste für den Kunden zu erreichen.
Interne Aufgaben:Dazu gehört die Qualitätssicherung, die Einhaltung der internen Vorgaben und Standards und die Überwachung der Zahlen, wie z. B. der Reisekosten und Zeitbuchungen. Auch der Abgleich zwischen Planung und Status Quo und gegebenenfalls das Einleiten von Korrekturmaßnahmen ist Aufgabe des IT-Projektmanagers.

Zuletzt habe ich die Leitung eines Teilprojekts in einem Bankenprojekt übernommen und zwei dezentrale Teams in Hannover und Hamburg gesteuert. Die Aufgaben, die für den Kunden erfüllt wurden, sollten möglichst effizient erledigt werden. Daher lag in diesem Projekt ein besonderer Fokus darauf, Probleme und Lösungsstrategien zu kommunizieren, die Qualität zu sichern und das Team zu motivieren.

Get the future you want – als Projektmanager Life Sciences & Chemicals (w/m/d) Du behältst den Überblick und hast Spaß an der strategischen Planung und Steuerung von Projekten unterschiedlicher Größe? Dann komm zu Capgemini!Jetzt bewerben

Was zeichnet IT-Projektmanagement in Capgemini-Projekten aus?
Unser Beratungsansatz ist sehr kollaborativ. Wir liefern keine Standardlösungen, sondern entwickeln gemeinsam mit dem Kunden individuelle Lösungen. Dafür stehen wir in enger Abstimmung mit dem Kunden und tauschen uns regelmäßig über Projektfortschritte aus. Dieser Ansatz stellt den Menschen in den Mittelpunkt. Wir versuchen unser Team und die Fähigkeiten, die jeder mitbringt, bestmöglich ins Projekt einzubeziehen, um die besten Ergebnisse zu erzielen.
Wie wird man IT-Projektmanager?
Wie wird man IT-Projektmanager: Wie sieht der klassische Karriereweg aus?
Es gibt viele verschiedene Möglichkeiten. Ich bin nach dem Studium als Project Analyst eingestiegen und habe mich dann in Richtung Projektmanagement entwickelt. Es gibt aber auch die Möglichkeit, nach dem Hochschulabschluss als Business Analyst oder Software Engineer einzusteigen und dann im Rahmen der Weiterentwicklung IT-Projektmanager zu werden. Bei Capgemini kann man sagen, in welche Richtung man sich entwickeln möchte, dann wird die individuelle Weiterbildung darauf abgestimmt.
Wer IT-Projektmanager werden möchte, bringt klassischerweise einen Mix aus IT und BWL mit: zum Beispiel Wirtschaftsinformatiker oder Informatiker, die eine Affinität zu betriebswirtschaftlichen Zusammenhängen haben. Wir sind aber auch aufgeschlossen gegenüber Absolvent*innen der Wirtschaftswissenschaften, die IT-Affinität mitbringen.
Welche Rollen sollte man für den Job des IT-Projektmanagers durchlaufen?
Ich bin der Meinung, mit jedem Weg, den man einschlägt, kann man am Ende IT-Projektmanager werden. Denn Capgemini bietet sehr flexible Karrierepfade und man kann seine Aufgabenschwerpunkte wechseln. Um als IT-Projektmanager zu arbeiten, ist es wichtig, einmal ein komplettes Projekt begleitet zu haben – von Sales bis zum Abschluss. Bereits am Angebot für den Kunden mitzuarbeiten ist sehr sinnvoll, denn hier entscheidet sich meistens schon, wie der spätere Projektverlauf aussieht. Das kann man z. B. in der Rolle eines Business Analyst oder eines Software Engineers machen. Software Engineers sollten sich dessen bewusst sein, dass man als IT-Projektmanager nicht mehr so stark operativ mitarbeitet, sondern eher eine strategische Funktion einnimmt. Wenn man die nötige Berufserfahrung mitbringt, kann man auch direkt als IT-Projektmanager einsteigen.
Welche Skills sollten IT-Projektmanager mitbringen?
Soft Skills wie Empathie und Durchsetzungsvermögen sind sehr wichtig, genauso wie die Fähigkeit, auch mal auf eine Metaebene zu gehen und das große Ganze zu sehen. Man sollte Dinge vorantreiben, Leute motivieren und auch quer denken können. Manchmal kommt man mit Standardlösungen nicht weiter, sondern muss kreativ werden.
Hard Skills, die man im Studium lernt, wie z. B. Projektmanagement, Strategie, Managementmethoden und Controlling-Modelle sind wichtig für den Einstieg. Zertifizierungen wie z. B. Scrum Master, Prince2 und PMP kann man bei Capgemini während des Jobs machen. Der Hauptfokus liegt darauf, Skills im Projekt zu sammeln, mit Kolleg*innen und Kunden zu interagieren und den Projektalltag mitzubekommen. Die Theorie ist das Grundgerüst, aber erst durch praktische Erfahrung wird „das Haus gebaut“.
Wie viel technisches Know-how benötigt ein IT-Projektmanager?
Es ist sicher hilfreich, sich in IT-Fragen auszukennen, bestimmte Systeme und Sprachen zu kennen, aber man muss nicht selbst programmieren können. Eine Affinität zu aktuellen IT-Trends sollte man ebenfalls mitbringen, um bei Fragen des Kunden angemessen antworten zu können. Im Job setzt man sich häufig mit innovativen Themen auseinander, für diese sollte man sich begeistern können und Themen wie z. B. DevOps sollten einen nicht abschrecken.
Ist ein Quereinstieg als IT-Projektmanager möglich?
Prinzipiell ist ein Quereinstieg immer möglich. Es kommt darauf an, ob die Skills und das Mindset aus dem vorherigen Job passen. Wir erwarten von IT-Projektmanagern, dass sie komplette Teams anführen. Deshalb ist es für Quereinsteiger*innen schon sinnvoll, in einer Junioren-Position, wie dem Business Analyst, einzusteigen und sich im nächsten Schritt zum IT-Projektmanager zu entwickeln.
Welche Tipps kannst du Interessenten für den Job des IT-Projektmanagers mit auf den Weg geben?
Man sollte authentisch sein. Wenn man sich verstellt, dann fällt das auf und wirkt auf das Team nicht sehr motivierend. Wichtig ist, dass man in der Lage ist, interne und externe Mitarbeitende einzuschätzen, auf sie einzugehen, um intern die bestmögliche Performance zu generieren und extern Kompetenz zu vermitteln und als Einheit aufzutreten. Im IT-Projektmanagement geht es eher um Soft Skills – etwas steuern zu können und gleichzeitig auf die einzelnen Mitarbeitenden und Parameter eingehen zu können.
Was war deine größte persönliche Herausforderung?
Ich bin selbst noch ziemlich jung und als ich mein erstes Team übernommen habe, musste ich erst mal meinen eigenen Führungsstil entwickeln und finden. Für mich ist es der kollaborative Stil: Führen durch Vorbild. Das ist eine große Herausforderung, mit den Menschen freundschaftlich zusammenzuarbeiten, aber sie dennoch zu pushen und Projekte voranzutreiben. Da muss jeder seine ganz eigene Art und Weise finden.
Vielen Dank Johannes.

IT-Projektmanager*in klingt nach deinem Traumjob? Dann bewirb dich jetzt!  Zum Jobportal 
Mehr Infos rund um den Einstieg ins IT-Projektmanagement:Joballtag einer ProjektmanagerinIn diesem Interview gibt Michaela spannende Einblicke.SAP Engagement ManagerinKaroline liebt die Abwechslung, die die unterschiedlichen Projektphasen mitbringen. Erfahre mehr! Einstieg als Absolvent*inDu möchtest erfahren, wie du deinem Traumjob im IT-Projektmanagement ohne Berufserfahrung näher kommen kannst? Lies hier weiter. 

",NewsArticle,Wie wird man IT-Projektmanager?,http://www.capgemini.com/de-de/insights/blog/wie-wird-man-it-projektmanager/,"{'@type': 'WebPage', '@id': 'http://www.capgemini.com/de-de/insights/blog/wie-wird-man-it-projektmanager/'}",https://www.capgemini.com/de-de/wp-content/uploads/sites/8/2022/04/wie-wird-man-it-projektmanager-1.jpg?w=150&h=150&crop=1,"{'@type': 'ImageObject', 'url': 'https://www.capgemini.com/de-de/wp-content/uploads/sites/8/2022/04/wie-wird-man-it-projektmanager-1.jpg'}",Karriere,"[{'@type': 'Person', 'name': 'Sai Kiran'}]",['Sai Kiran'],"{'@type': 'Organization', 'name': 'Capgemini Germany', 'logo': ''}",2019-07-15T11:04:00Z,2019-07-15T11:04:00Z,2024-06-03T10:49:26Z
