URL link,Title,Date,Source,Source Link,description,keywords,og:description,twitter:description,@context,@graph,article:section,article:summary,article text,@type,url,articleSection,creator,datePublished,dateModified,mainEntityOfPage,author,publisher,image,headline,itemListElement,articleBody,aggregateRating,name,thumbnailUrl,uploadDate,duration,contentUrl,embedUrl,@id,width,height,id,caption,thumbnail,isFamilyFriendly,legalName,alternateName,logo,email,telephone,address,contactPoint,sameAs,isPartOf,primaryImageOfPage,breadcrumb,operatingSystem,applicationCategory,applicationSubcategory,offers,worksFor,isAccessibleForFree,video
https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vaW50ZXJuZXQtZnVlci1hcmNoaXRla3Rlbi5kZS93ZWJpbmFyL2t1ZW5zdGxpY2hlLWludGVsbGlnZW56LWFyY2hpdGVrdHVyL9IBAA?oc=5,Wie Künstliche Intelligenz die Arbeit von ArchitektInnen revolutionieren könnte - Internet für Architekten,2023-05-10,Internet für Architekten,https://internet-fuer-architekten.de,"Wir werden im Webinar ChatGPT und Midjourney vorstellen und an Beispielen zeigen, wie dadurch die Architektur verändert werden könnte.",N/A,"Wir werden im Webinar ChatGPT und Midjourney vorstellen und an Beispielen zeigen, wie dadurch die Architektur verändert werden könnte.",N/A,https://schema.org,"[{'@type': ['WebPage', 'ItemPage'], '@id': 'https://internet-fuer-architekten.de/webinar/kuenstliche-intelligenz-architektur/', 'url': 'https://internet-fuer-architekten.de/webinar/kuenstliche-intelligenz-architektur/', 'name': 'Wie Künstliche Intelligenz die Arbeit von ArchitektInnen revolutionieren könnte', 'isPartOf': {'@id': 'https://internet-fuer-architekten.de/#website'}, 'primaryImageOfPage': {'@id': 'https://internet-fuer-architekten.de/webinar/kuenstliche-intelligenz-architektur/#primaryimage'}, 'image': {'@id': 'https://internet-fuer-architekten.de/webinar/kuenstliche-intelligenz-architektur/#primaryimage'}, 'thumbnailUrl': 'https://internet-fuer-architekten.de/wp-content/uploads/2023/05/Webinar-Wie-Kuenstliche-Intelligenz-die-Arbeit-von-ArchitektInnen-revolutionieren-koennte-Midjourney-Compa.jpg', 'datePublished': '2023-05-10T16:18:47+00:00', 'dateModified': '2023-05-11T07:11:16+00:00', 'description': 'Wir werden im Webinar ChatGPT und Midjourney vorstellen und an Beispielen zeigen, wie dadurch die Architektur verändert werden könnte.', 'breadcrumb': {'@id': 'https://internet-fuer-architekten.de/webinar/kuenstliche-intelligenz-architektur/#breadcrumb'}, 'inLanguage': 'de-DE', 'potentialAction': [{'@type': 'ReadAction', 'target': ['https://internet-fuer-architekten.de/webinar/kuenstliche-intelligenz-architektur/']}]}, {'@type': 'ImageObject', 'inLanguage': 'de-DE', '@id': 'https://internet-fuer-architekten.de/webinar/kuenstliche-intelligenz-architektur/#primaryimage', 'url': 'https://internet-fuer-architekten.de/wp-content/uploads/2023/05/Webinar-Wie-Kuenstliche-Intelligenz-die-Arbeit-von-ArchitektInnen-revolutionieren-koennte-Midjourney-Compa.jpg', 'contentUrl': 'https://internet-fuer-architekten.de/wp-content/uploads/2023/05/Webinar-Wie-Kuenstliche-Intelligenz-die-Arbeit-von-ArchitektInnen-revolutionieren-koennte-Midjourney-Compa.jpg', 'width': 1024, 'height': 1024, 'caption': 'Wie KI die Arbeit von ArchitektInnen revolutionieren könnte (Grafik: Compa / Midjourney)'}, {'@type': 'BreadcrumbList', '@id': 'https://internet-fuer-architekten.de/webinar/kuenstliche-intelligenz-architektur/#breadcrumb', 'itemListElement': [{'@type': 'ListItem', 'position': 1, 'name': 'Startseite', 'item': 'https://internet-fuer-architekten.de/'}, {'@type': 'ListItem', 'position': 2, 'name': 'Wie Künstliche Intelligenz die Arbeit von ArchitektInnen revolutionieren könnte'}]}, {'@type': 'WebSite', '@id': 'https://internet-fuer-architekten.de/#website', 'url': 'https://internet-fuer-architekten.de/', 'name': 'Internet für Architekten', 'description': 'Online-Magazin für Architektur-Marketing, Social Media, Digitalisierung, KI und Büro-Organisation', 'publisher': {'@id': 'https://internet-fuer-architekten.de/#organization'}, 'alternateName': 'Internet-fuer-Architekten.de', 'potentialAction': [{'@type': 'SearchAction', 'target': {'@type': 'EntryPoint', 'urlTemplate': 'https://internet-fuer-architekten.de/?s={search_term_string}'}, 'query-input': 'required name=search_term_string'}], 'inLanguage': 'de-DE'}, {'@type': 'Organization', '@id': 'https://internet-fuer-architekten.de/#organization', 'name': 'Online-Magazin Internet für Architekten', 'alternateName': 'Online-Magazin Internet-fuer-Architekten.de', 'url': 'https://internet-fuer-architekten.de/', 'logo': {'@type': 'ImageObject', 'inLanguage': 'de-DE', '@id': 'https://internet-fuer-architekten.de/#/schema/logo/image/', 'url': 'https://internet-fuer-architekten.de/wp-content/uploads/2021/11/Smartphone-Ansicht-Fortbildung-Weiterbildung-online-Webinar-Grafik-Internet-fuer-Architekten-de.jpg', 'contentUrl': 'https://internet-fuer-architekten.de/wp-content/uploads/2021/11/Smartphone-Ansicht-Fortbildung-Weiterbildung-online-Webinar-Grafik-Internet-fuer-Architekten-de.jpg', 'width': 1600, 'height': 1200, 'caption': 'Online-Magazin Internet für Architekten'}, 'image': {'@id': 'https://internet-fuer-architekten.de/#/schema/logo/image/'}, 'sameAs': ['https://www.facebook.com/architekturmarketing', 'https://x.com/architekten_de', 'https://www.linkedin.com/company/online-magazin-internet-fuer-architekten-de', 'https://instagram.com/architekten_de']}]",N/A,N/A,"


10. Mai 2023
Kommentare deaktiviert




Wie Künstliche Intelligenz die Arbeit von ArchitektInnen revolutionieren könnte



Datum: 18. Mai 2023Uhrzeit: 17:00 bis 19:00Weitere Informationen und AnmeldungCompa Construction Solutions GmbHKünstliche Intelligenz (KI) revolutioniert unsere Welt und hat in den letzten Monaten und Wochen in vielen Branchen für Veränderungen gesorgt.
Wir sind uns sicher, auch die Architekturbranche steht vor einer Revolution: Früher oder später wird KI die Art und Weise, wie Gebäude geplant, entworfen und gebaut werden, prägend verändern.
Unser Webinar soll genau dafür eine Plattform bieten, um Ideen auszutauschen, Erfahrungen zu teilen und sich in bedeutungsvollen Diskussionen über das Potenzial von KI in der Architektur zu engagieren.
Wie KI die Arbeit von ArchitektInnen revolutionieren könnte (Grafik: Compa / Midjourney)
Wir werden euch zwei Tools, ChatGPT und Midjourney vorstellen und an Beispielen zeigen, wie durch ihren Einsatz Arbeitsbereiche der Architektur eventuell erleichtert bzw. verbessert werden könnten.
Wir freuen uns auf eine intensive, ideenreiche, gerne auch kritische Diskussion.
👉🏻 Interessantes Thema? Teilen Sie es mit anderen:teilen teilen teilen drucken 

Aktuelle Webinare, Online-Seminare und LivestreamsWebsite-Check: Ist Ihre Internetpräsenz noch zeitgemäß?Bestandssanierung – ökologisch und kosteneffizientTipps und Tricks für eine fehlerfreie und rechtskonforme ZeiterfassungTECE Web-Seminar: Wenn sanieren, dann barrierefrei!Das Sanierungsdach – Flachdachflächen und -details sicher sanierenKünstliche Intelligenz im Planungsbüro? Grundlagen, Tools und TippsZukünftige Möglichkeiten zur Brandschutzbemessung nach prEN 1995-1-2 
« Zurück zum Webinar-Kalender
Wichtige Hinweise: Die Vollständigkeit und Richtigkeit der hier aufgeführten Daten können wir leider nicht garantieren. Bitte überprüfen Sie alle Angaben immer auf den Seiten der jeweiligen Anbieter. Und: „Internet für Architekten“ ist NICHT der Veranstalter der hier genannten Webinare. Wir weisen hier lediglich auf diese Veranstaltungen hin.



Abonnieren Sie unsere Newsletter!

Die neuesten Meldungen zu Büromarketing und Internet (alle 2 bis 3 Monate)
Die aktuellen Einträge im Webinar-Kalender (alle 1 bis 2 Monate)
Sie können beide Newsletter jederzeit abbestellen




 

 
Ihre E-Mail-Adresse:



Thema auswählen (optional):
 Newsletter ""Internet für Architekten""
 Neue Einträge im Webinar-Kalender





Hinweise zum Datenschutz
Wenn du ein Mensch bist, lasse das Feld leer:  

Zur Startseite »


Meta-Daten

Veröffentlicht in: 



Veröffentlicht von Eric Sturm
Ich bin Gründer und Herausgeber von ""Internet für Architekten"" und arbeite als 
Webdesigner, Blogger und Fachjournalist in Berlin. Kontaktieren Sie mich gerne per E-Mail oder auf LinkedIn, Instagram, Twitter oder XING. Ich freue mich auf Ihre Nachricht!



",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMijgFodHRwczovL25ld3MubWljcm9zb2Z0LmNvbS9kZS1jaC8yMDIzLzA1LzA5L21pY3Jvc29mdC1zdHVkaWUtemVpZ3Qtc2Nod2VpemVyLWFuZ2VzdGVsbHRlLXdvbGxlbi1hdWZnYWJlbi1hbi1rdW5zdGxpY2hlLWludGVsbGlnZW56LWRlbGVnaWVyZW4v0gEA?oc=5,Microsoft-Studie zeigt: Schweizer Angestellte wollen Aufgaben an Künstliche Intelligenz delegieren - Microsoft ... - Microsoft News,2023-05-09,Microsoft News,https://news.microsoft.com,N/A,N/A,"Français | English Zentrale Ergebnisse der Studie sind: 59% der Schweizer Angestellten geben an, dass sie angesichts des zunehmenden Arbeitstempos und der Informationsflut Schwierigkeiten haben, genügend Zeit und Energie für ihre Arbeit aufzubringen Während 47% der Schweizer Angestellten befürchten, dass Künstliche Intelligenz ihre Arbeit ersetzen wird, würden 65% so viel Arbeit wie möglich an Künstliche […]",N/A,https://schema.org,"[{'@type': 'Article', '@id': 'https://news.microsoft.com/de-ch/2023/05/09/microsoft-studie-zeigt-schweizer-angestellte-wollen-aufgaben-an-kunstliche-intelligenz-delegieren/#article', 'isPartOf': {'@id': 'https://news.microsoft.com/de-ch/2023/05/09/microsoft-studie-zeigt-schweizer-angestellte-wollen-aufgaben-an-kunstliche-intelligenz-delegieren/'}, 'author': {'name': 'Microsoft Switzerland', '@id': 'https://news.microsoft.com/de-ch/#/schema/person/ccbc68971fe67c7352faaa7ab48ccb15'}, 'headline': 'Microsoft-Studie zeigt: Schweizer Angestellte wollen Aufgaben an Künstliche Intelligenz delegieren', 'datePublished': '2023-05-09T12:23:18+00:00', 'dateModified': '2023-05-09T13:37:24+00:00', 'mainEntityOfPage': {'@id': 'https://news.microsoft.com/de-ch/2023/05/09/microsoft-studie-zeigt-schweizer-angestellte-wollen-aufgaben-an-kunstliche-intelligenz-delegieren/'}, 'wordCount': 1543, 'publisher': {'@id': 'https://news.microsoft.com/de-ch/#organization'}, 'image': {'@id': 'https://news.microsoft.com/de-ch/2023/05/09/microsoft-studie-zeigt-schweizer-angestellte-wollen-aufgaben-an-kunstliche-intelligenz-delegieren/#primaryimage'}, 'thumbnailUrl': 'https://news.microsoft.com/wp-content/uploads/prod/sites/418/2023/05/MSFT_WTI-annual_hero_2400x1350.jpg', 'articleSection': ['Media releases'], 'inLanguage': 'de-CH'}, {'@type': 'WebPage', '@id': 'https://news.microsoft.com/de-ch/2023/05/09/microsoft-studie-zeigt-schweizer-angestellte-wollen-aufgaben-an-kunstliche-intelligenz-delegieren/', 'url': 'https://news.microsoft.com/de-ch/2023/05/09/microsoft-studie-zeigt-schweizer-angestellte-wollen-aufgaben-an-kunstliche-intelligenz-delegieren/', 'name': 'Microsoft-Studie zeigt: Schweizer Angestellte wollen Aufgaben an Künstliche Intelligenz delegieren - Microsoft Switzerland News Center', 'isPartOf': {'@id': 'https://news.microsoft.com/de-ch/#website'}, 'primaryImageOfPage': {'@id': 'https://news.microsoft.com/de-ch/2023/05/09/microsoft-studie-zeigt-schweizer-angestellte-wollen-aufgaben-an-kunstliche-intelligenz-delegieren/#primaryimage'}, 'image': {'@id': 'https://news.microsoft.com/de-ch/2023/05/09/microsoft-studie-zeigt-schweizer-angestellte-wollen-aufgaben-an-kunstliche-intelligenz-delegieren/#primaryimage'}, 'thumbnailUrl': 'https://news.microsoft.com/wp-content/uploads/prod/sites/418/2023/05/MSFT_WTI-annual_hero_2400x1350.jpg', 'datePublished': '2023-05-09T12:23:18+00:00', 'dateModified': '2023-05-09T13:37:24+00:00', 'breadcrumb': {'@id': 'https://news.microsoft.com/de-ch/2023/05/09/microsoft-studie-zeigt-schweizer-angestellte-wollen-aufgaben-an-kunstliche-intelligenz-delegieren/#breadcrumb'}, 'inLanguage': 'de-CH', 'potentialAction': [{'@type': 'ReadAction', 'target': ['https://news.microsoft.com/de-ch/2023/05/09/microsoft-studie-zeigt-schweizer-angestellte-wollen-aufgaben-an-kunstliche-intelligenz-delegieren/']}]}, {'@type': 'ImageObject', 'inLanguage': 'de-CH', '@id': 'https://news.microsoft.com/de-ch/2023/05/09/microsoft-studie-zeigt-schweizer-angestellte-wollen-aufgaben-an-kunstliche-intelligenz-delegieren/#primaryimage', 'url': 'https://news.microsoft.com/wp-content/uploads/prod/sites/418/2023/05/MSFT_WTI-annual_hero_2400x1350.jpg', 'contentUrl': 'https://news.microsoft.com/wp-content/uploads/prod/sites/418/2023/05/MSFT_WTI-annual_hero_2400x1350.jpg', 'width': 2400, 'height': 1349}, {'@type': 'BreadcrumbList', '@id': 'https://news.microsoft.com/de-ch/2023/05/09/microsoft-studie-zeigt-schweizer-angestellte-wollen-aufgaben-an-kunstliche-intelligenz-delegieren/#breadcrumb', 'itemListElement': [{'@type': 'ListItem', 'position': 1, 'name': 'Home', 'item': 'https://news.microsoft.com/de-ch/'}, {'@type': 'ListItem', 'position': 2, 'name': 'Alle Releases', 'item': 'https://news.microsoft.com/de-ch/alle-releases/'}, {'@type': 'ListItem', 'position': 3, 'name': 'Microsoft-Studie zeigt: Schweizer Angestellte wollen Aufgaben an Künstliche Intelligenz delegieren'}]}, {'@type': 'WebSite', '@id': 'https://news.microsoft.com/de-ch/#website', 'url': 'https://news.microsoft.com/de-ch/', 'name': 'Microsoft Schweiz Newsroom', 'description': 'Microsoft news and media materials in Switzerland.', 'publisher': {'@id': 'https://news.microsoft.com/de-ch/#organization'}, 'potentialAction': [{'@type': 'SearchAction', 'target': {'@type': 'EntryPoint', 'urlTemplate': 'https://news.microsoft.com/de-ch/?s={search_term_string}'}, 'query-input': 'required name=search_term_string'}], 'inLanguage': 'de-CH'}, {'@type': 'Organization', '@id': 'https://news.microsoft.com/de-ch/#organization', 'name': 'Microsoft Schweiz', 'url': 'https://news.microsoft.com/de-ch/', 'logo': {'@type': 'ImageObject', 'inLanguage': 'de-CH', '@id': 'https://news.microsoft.com/de-ch/#/schema/logo/image/', 'url': 'https://news.microsoft.com/wp-content/uploads/prod/sites/418/2018/06/Logo.jpg', 'contentUrl': 'https://news.microsoft.com/wp-content/uploads/prod/sites/418/2018/06/Logo.jpg', 'width': 1202, 'height': 432, 'caption': 'Microsoft Schweiz'}, 'image': {'@id': 'https://news.microsoft.com/de-ch/#/schema/logo/image/'}, 'sameAs': ['https://www.facebook.com/microsoftschweiz/', 'https://x.com/microsoft_ch', 'https://www.instagram.com/microsoftch/', 'https://www.linkedin.com/company/microsoft/', 'https://www.youtube.com/channel/UCpl5scPSpZ4XzN0eWAeMXyw']}, {'@type': 'Person', '@id': 'https://news.microsoft.com/de-ch/#/schema/person/ccbc68971fe67c7352faaa7ab48ccb15', 'name': 'Microsoft Switzerland', 'image': {'@type': 'ImageObject', 'inLanguage': 'de-CH', '@id': 'https://news.microsoft.com/de-ch/#/schema/person/image/', 'url': 'https://secure.gravatar.com/avatar/6828d92d209d4db63c3c91ffd143a769?s=96&d=mm&r=g', 'contentUrl': 'https://secure.gravatar.com/avatar/6828d92d209d4db63c3c91ffd143a769?s=96&d=mm&r=g', 'caption': 'Microsoft Switzerland'}, 'url': 'https://news.microsoft.com/de-ch/author/microsoftschweiz/'}]",N/A,N/A,"


		KPMG Schweiz gewinnt den Schweizer Microsoft Country Partner of the Year Award 2024	

KPMG Schweiz ist für seinen wegweisenden Einsatz von künstlicher Intelligenz (KI) in der Dienstleistungsbranche ausgezeichnet worden und hat den renommierten Partner of the Year Award für seine innovative Partnerschaft mit Microsoft erhalten. Dank dieser Zusammenarbeit konnte KMPG seine Dienstleistungen mithilfe modernster KI-Technologie, darunter Azure OpenAI und Copilot für Microsoft 365, entscheidend ausbauen.


",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3Lndpd28uZGUvZXJmb2xnL3RyZW5kcy9raS1ob21lb2ZmaWNlLWZhY2hrcmFlZnRlbWFuZ2VsLWRhcy1lbmRlLWRlci1hcmJlaXQtd2llLXdpci1zaWUta2VubmVuLzI5MTQ2MDE2Lmh0bWzSAQA?oc=5,„Work in Progress“: Wie sieht die Zukunft der Arbeit aus? - WirtschaftsWoche,2023-05-11,WirtschaftsWoche,https://www.wiwo.de,"Ranga Yogeshwar, Maja Göpel und weitere Speaker bei WiWo-Veranstaltung „Work in Progress“.","['Künstliche Intelligenz KI', 'Digitalisierte Arbeitswelt', 'Arbeitsmarkt', 'Arbeitsplatz', 'Personalwesen', 'Forschungsgebiet', 'Berufliche Fortbildung', 'Interview', 'Digitalisierung', 'Arbeitszeit', 'Arbeitnehmer', 'Zukunftsforschung', 'Handelsblatt', 'Telefonica', 'Stepstone', 'Homeoffice', 'Restrukturierung', 'Soft Skills', 'Efellow', 'HDI', 'Computerwoche', 'Informationstechnologie', 'Künstliche Intelligenz']","Ranga Yogeshwar, Maja Göpel und weitere Speaker bei WiWo-Veranstaltung „Work in Progress“.","Ranga Yogeshwar, Maja Göpel und weitere Speaker bei WiWo-Veranstaltung „Work in Progress“.",http://schema.org,,N/A,N/A,"

KI, Homeoffice, Fachkräftemangel Das Ende der Arbeit, wie wir sie kennen?
    


 von

Dominik Reintjes

11. Mai 2023






Wie wird Künstliche Intelligenz die Arbeitswelt verändern?
        Bild: 

            imago images





    Künstliche Intelligenz bedroht so manchen Job, der Fachkräftemangel gleich den gesamten Wohlstand. Wie müssen wir Arbeit in Zukunft organisieren? Das lernen Sie Anfang Juni bei unserer Veranstaltung „Work in Progress“.
  


















Teilen per:





Teilen per:


















































Wer von ChatGPT wissen will, wie die Zukunft der Arbeit aussieht, erhält von der Künstlichen Intelligenz zuallererst eine Einschränkung: „Als KI-Modell kann ich keine genauen Vorhersagen über die Zukunft der Arbeit machen“, teilt der Chatbot mit, nur um dann doch eine Liste mit verschiedenen Veränderungen auszuspucken. Und anders als es sich gehört, nennt sich die KI gleich zuerst. Im ersten Punkt heißt es nämlich, dass immer mehr Jobs durch Automatisierung und Künstliche Intelligenz ersetzt werden. 



So verblüffend die Fähigkeiten von ChatGPT sein mögen, so vorhersehbar sind die Zukunftsprognosen zur Arbeitswelt: Flexible Arbeitsformen werden wichtiger. Lebenslanges Lernen und Nachhaltigkeit ebenso. Überraschungen? Keine. 










Wir von der WirtschaftsWoche wollen tiefer ins Detail gehen. Darüber sprechen, welche Jobs KI denn tatsächlich ersetzen und welche sie bereichern kann. Wie wir damit umgehen, dass Babyboomer bald die Arbeitswelt verlassen – und Anhänger der Generation Z die Arbeit auf den Kopf stellen. Wie es gelingt, dass sich selbst Führungskräfte eine Stelle teilen. 

















            Psychologische Studie
          

            Diesen Mitarbeitern können Chefs im Homeoffice blind vertrauen
          




                von
                  Dominik Reintjes
              





Das wollen wir weder allein noch mit ChatGPT tun. Sondern mit Ihnen. Am 1. und 2. Juni 2023 lädt Sie die Handelsblatt Media Group, zu der auch die WirtschaftsWoche gehört, gemeinsam mit Stepstone zur Veranstaltung „Work in Progress“ nach Düsseldorf ein.  

















Vor Ort erleben Sie eine interaktive Erlebniswelt rund um die Arbeit der Zukunft sowie Vorträge, Diskussionen und Workshops von und mit verschiedenen Referentinnen und Referenten. 



Mit dabei sind unter anderem Ranga Yogeshwar, Wissenschaftlerin Maja Göpel, Arbeitsmarktforscher Enzo Weber und Valentina Daiber, die im Vorstand von Telefónica Deutschland sitzt. Sollten Sie es nicht nach Düsseldorf schaffen, können Sie die Veranstaltung auch im Livestream verfolgen.Weitere Informationen sowie die Möglichkeit zur Anmeldung finden Sie auf unserer Veranstaltungsseite. 








Ihr Ticket können Sie sich direkt hier sichern! 











 



              Dominik Reintjes
            

              Redakteur
            







    © Handelsblatt GmbH – Alle Rechte vorbehalten. Nutzungsrechte erwerben?





Auch interessant:

Empfohlen von

 






",NewsArticle,https://www.wiwo.de/erfolg/trends/ki-homeoffice-fachkraeftemangel-das-ende-der-arbeit-wie-wir-sie-kennen/29146016.html,Erfolg,['Dominik Reintjes'],2023-05-11T10:48:00+02:00,2023-05-11T10:48:00+02:00,"{'@type': 'WebPage', '@id': 'https://www.wiwo.de/erfolg/trends/ki-homeoffice-fachkraeftemangel-das-ende-der-arbeit-wie-wir-sie-kennen/29146016.html'}","[{'name': 'Dominik Reintjes', 'jobtitle': 'Redakteur', '@type': 'Person', 'url': '/dominik-reintjes/21229634.html', 'image': {'@type': 'ImageObject', 'url': '/images/dominik_reintjes_weiss/22705160/4-formatOriginal.jpg', 'width': 888, 'height': 500}}]","{'@type': 'Organization', 'name': 'Wirtschaftswoche', 'url': '', 'logo': {'@type': 'ImageObject', 'url': '/images/wiwo_logo_jsonld/23723352/1-formatOriginal.png', 'width': 75, 'height': 60}}","{'@type': 'ImageObject', 'url': '/images/imago0192747749h/29146050/3-formatOriginal.jpg', 'width': 7952, 'height': 5304}",„Work in Progress“: Wie sieht die Zukunft der Arbeit aus?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
