URL link,Title,Date,Source,Source Link,description,keywords,og:description,twitter:description,article:section,article:summary,article text,@context,@graph,@type,itemListElement,mainEntityOfPage,headline,dateCreated,datePublished,publisher,articleSection,author,image,isAccessibleForFree,isPartOf,hasPart,url,wordcount,dateModified,articleBody,speakable,video,@id,Image,inLanguage,name,alternativeHeadline,genre,thumbnailUrl,givenName,familyName,alternateName,jobTitle,copyrightHolder,sdPublisher,sourceOrganization,license,mainEntity,sdDatePublished,sameAs,issn,breadcrumb,potentialAction,duration,uploadDate,embedUrl,logo,foundingDate,contactPoint,dateline
https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LmNjb21wdGVzLmZyL2ZyL2FjdHVhbGl0ZXMvY29uZmVyZW5jZS1saW1wYWN0LWRlLWxpbnRlbGxpZ2VuY2UtYXJ0aWZpY2llbGxlLXN1ci1sZS10cmF2YWls0gEA?oc=5,Conférence - L'impact de l'intelligence artificielle sur le travail - Cour des comptes,2024-05-27,Cour des comptes,https://www.ccomptes.fr,"Dans le cadre de la signature d'une convention de coopération entre la Cour des comptes et Inria, une conférence s'est tenue jeudi 27 mai pour aborder l'impact de l'IA sur le travail. Jeudi 16 mai, la Cour des comptes et l’Institut national de recherche en sciences et technologies du numérique (Inria) organisaient conjointement une conférence sur l’impact de l’intelligence artificielle sur le travail. Cette conférence s’est tenue à l’occasion de la signature de la convention de coopération entre la Cour des comptes et Inria. Riche en échanges, cet événement s’est déroulé autour de deux tables rondes, afin de réunir des experts issus de la Cour, d'Inria, de France Travail, du ministère du travail, de la santé et des solidarités, du ministère de l'économie, des finances et de la souveraineté industrielle et numérique, ou encore de la CNIL. Les débats se sont articulés autour de deux questions : Que sait-on des impacts de l'IA sur le travail et l'emploi ? Comment contrôler la conformité des plateformes et des algorithmes d'IA ? Revivez la conférence en replay sur notre chaîne YouTube :   © Inria / Photo B. Fourrier",N/A,"Jeudi 16 mai, la Cour des comptes et l’Institut national de recherche en sciences et technologies du numérique (Inria) organisaient conjointement une conférence sur l’impact de l’intelligence artificielle sur le travail. Cette conférence s’est tenue à l’occasion de la signature de la convention de coopération entre la Cour des comptes et Inria. Riche en échanges, cet événement s’est déroulé autour de deux tables rondes, afin de réunir des experts issus de la Cour, d'Inria, de France Travail, du ministère du travail, de la santé et des solidarités, du ministère de l'économie, des finances et de la souveraineté industrielle et numérique, ou encore de la CNIL. Les débats se sont articulés autour de deux questions : Que sait-on des impacts de l'IA sur le travail et l'emploi ? Comment contrôler la conformité des plateformes et des algorithmes d'IA ? Revivez la conférence en replay sur notre chaîne YouTube :   © Inria / Photo B. Fourrier","Jeudi 16 mai, la Cour des comptes et l’Institut national de recherche en sciences et technologies du numérique (Inria) organisaient conjointement une conférence sur l’impact de l’intelligence artificielle sur le travail. Cette conférence s’est tenue à l’occasion de la signature de la convention de coopération entre la Cour des comptes et Inria. Riche en échanges, cet événement s’est déroulé autour de deux tables rondes, afin de réunir des experts issus de la Cour, d'Inria, de France Travail, du ministère du travail, de la santé et des solidarités, du ministère de l'économie, des finances et de la souveraineté industrielle et numérique, ou encore de la CNIL. Les débats se sont articulés autour de deux questions : Que sait-on des impacts de l'IA sur le travail et l'emploi ? Comment contrôler la conformité des plateformes et des algorithmes d'IA ? Revivez la conférence en replay sur notre chaîne YouTube :   © Inria / Photo B. Fourrier",N/A,N/A,"
Conférence - L'impact de l’intelligence artificielle sur le travail





Taille des textes






Augmenter la taille du texteRéduire la taille du texteRéinitialiser







Imprimer






Envoyer à un ami






Partager cette page sur Facebook






Partager cette page sur X






Partager cette page sur LinkedIn








                                              COUR DES COMPTES
                        
  27.05.2024




 Dans le cadre de la signature d'une convention de coopération entre la Cour des comptes et Inria, une conférence s'est tenue jeudi 27 mai pour aborder l'impact de l'IA sur le travail.


Jeudi 16 mai, la Cour des comptes et l’Institut national de recherche en sciences et technologies du numérique (Inria) organisaient conjointement une conférence sur l’impact de l’intelligence artificielle sur le travail. Cette conférence s’est tenue à l’occasion de la signature de la convention de coopération entre la Cour des comptes et Inria.
Riche en échanges, cet événement s’est déroulé autour de deux tables rondes, afin de réunir des experts issus de la Cour, d'Inria, de France Travail, du ministère du travail, de la santé et des solidarités, du ministère de l'économie, des finances et de la souveraineté industrielle et numérique, ou encore de la CNIL.
Les débats se sont articulés autour de deux questions :
Que sait-on des impacts de l'IA sur le travail et l'emploi ?
Comment contrôler la conformité des plateformes et des algorithmes d'IA ?
Revivez la conférence en replay sur notre chaîne YouTube :




 
© Inria / Photo B. Fourrier

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMikQFodHRwczovL2l0c29jaWFsLmZyL2NvbnRlbnVzL2FydGljbGVzLWRlY2lkZXVycy9saW1wYWN0LWRlLWxpbnRlbGxpZ2VuY2UtYXJ0aWZpY2llbGxlLXN1ci1sZW1wbG9pLWV0LWxlcy1jb21wZXRlbmNlcy1sYS1yZXZvbHV0aW9uLWVzdC1lbi1tYXJjaGUv0gEA?oc=5,"L'impact de l'intelligence artificielle sur l'emploi et les compétences, la révolution est en marche - IT SOCIAL - IT Social",2024-05-29,IT Social,https://itsocial.fr,N/A,N/A,"L'arrivée de l'intelligence artificielle dans le paysage informatique mondial a bouleversé de nombreux secteurs, notamment celui de l'emploi et des compétences. Cette évolution rapide a des conséquences importantes sur le marché du travail et la nature des compétences requises pour les emplois de demain. L'irruption impromptue de l’IA dans le paysage informatique mondial a rebattu […]",N/A,N/A,N/A,"



Tech  Intelligence artificielle  L’impact de l’intelligence artificielle sur l’emploi et les compétences, la révolution est...
CONTENUSARTICLESTechIntelligence artificielleIntelligence ArtificielleIntelligence Artificielle - ArticlesMétiersMétiers - ArticlesRessources HumainesTech & InnovationTech & Innovation - Articles

L’impact de l’intelligence artificielle sur l’emploi et les compétences, la révolution est en marche

Par Mourad Krim -   29/05/2024 



 





   L'arrivée de l'intelligence artificielle dans le paysage informatique mondial a bouleversé de nombreux secteurs, notamment celui de l'emploi et des compétences. Cette évolution rapide a des conséquences importantes sur le marché du travail et la nature des compétences requises pour les emplois de demain. 


L'irruption impromptue de l’IA dans le paysage informatique mondial a rebattu les cartes de bien des domaines, y compris de l’emploi et des compétences. Le phénomène estrécurrent : au 19ème siècle, l'industrialisation a transformé de nombreux secteurs, notamment l'agriculture et la fabrication.


Les travailleurs qui ont su utiliser les nouvelles machines et les nouveaux outils ont pu trouver de nouveaux emplois dans les usines, tandis que ceux qui ont résisté à cette évolution ont été laissés pour compte. Il en a été de même lorsque, quelques décennies plus tard, l’électrification a transformé l’industrie, créant de nouveaux métiers très recherchés.


L’IA ne déroge pas à cette nécessité évolutive, où le nouveau redéfinit l’ancien et l’intègre pour recommencer un nouveau cycle d’évolution. Elle entraîne une augmentation significative de la demande de compétences en IA, créant ainsi de nouvelles opportunités pour les salariés et les entreprises.


D’après une étude publiée par PwC, 69 % des dirigeants d'entreprise dans le monde estiment que l'IA nécessitera de nouvelles compétences de la part de leurs employés, un chiffre qui atteint 87 % chez les PDG ayant déjà déployé l'IA. Ceci explique pourquoi la tendance des offres d'emploi en IA est à la hausse, avec une multiplication significative des offres nécessitant des compétences en IA.


En France, par exemple, le nombre d'offres d'emploi en IA a été multiplié par 7, passant de 11 000 offres en 2018 à 77 000 offres en 2023. Cette augmentation rapide reflète la demande croissante de professionnels qualifiés dans le domaine de l'IA. D’après l’étude, certains secteurs sont plus demandeurs que d’autres, principalement les services financiers, les services professionnels et le secteur de l'information et de la communication.

 
Un impact positif sur les salaires
Suivant la loi de l’offre et de la demande, cette augmentation de la demande de compétences en IA a un impact positif sur les salaires. Les emplois nécessitant des compétences spécialisées en IA apportent un avantage salarial significatif dans plusieurs pays, allant jusqu'à 25 % en moyenne aux États-Unis.


Cette prime aux compétences souligne l’importance accordée par les entreprises aux capacités qui incluent l’IA sur le marché du travail. En conséquence, les salariés possédant des compétences en IA peuvent bénéficier non seulement d'une rémunération plus élevée, mais aussi meilleures opportunités professionnelles.


En France, l’étude met en évidence une corrélation positive entre l'exposition des professions à l'IA et l'évolution de leurs compétences. Cela suggère que les travailleurs des professions fortement utilisatrices d'IA devront acquérir davantage de nouvelles compétences au cours de leur carrière par rapport à ceux des professions moins exposées. Cela peut s'expliquer par le fait que l'IA remplace ou complète certaines compétences, en particulier dans les emplois les plus exposés à cette technologie.

 
Acquérir des compétences pertinentes pour l’IA
Pour s’adapter à cette nouvelle donne, le maître mot selon l’étude est l’agilité. Certes, on peut penser que l’IA, qui manie le langage naturel, ne devrait pas nécessiter des compétences particulières. C’est une erreur, car bien que les interactions en langage naturel soient une composante importante, elles doivent être accompagnées d'une profonde expertise technique et pratique dans divers aspects de l'intelligence artificielle.


Par exemple, un spécialiste en marketing devra maîtriser plus que les prompts pour concevoir et déployer un modèle de recommandation pour une plateforme de commerce électronique. Il devra utiliser des techniques de filtrage collaboratif, de traitement de données massives, et intégrer le modèle dans son application web via une API REST.


Il est donc essentiel pour les salariés de se former aux compétences numériques et techniques pertinentes pour leur secteur d'activité. Cela peut inclure l'apprentissage de la programmation, de l'apprentissage automatique, de l'analyse de données, etc. En somme, rester agile, continuer à apprendre et s'adapter aux nouvelles exigences du marché du travail liées à l'IA sont des stratégies clés pour que les salariés prospèrent dans un environnement professionnel qui n’a pas fini de redéfinir le contenu des postes à pourvoir.

 
Compétences : l’IA réduit certains besoins et en créé d’autres
Tout d'abord, l'IA a automatisé de nombreuses tâches répétitives et fastidieuses, ce qui a entraîné une réduction du nombre d'emplois dans certains secteurs. Par exemple, les caisses automatiques dans les supermarchés ont réduit le besoin de caissiers, tandis que les voitures autonomes pourraient réduire le nombre de chauffeurs de camion à long terme. Cependant, l'IA a également créé de nouveaux emplois dans des domaines tels que la science des données, l'apprentissage automatique et la robotique.


En outre, l'IA a modifié les compétences requises pour les emplois existants. Les travailleurs doivent désormais posséder des compétences techniques plus avancées pour travailler avec des systèmes d'IA et interpréter les résultats produits par ces systèmes.


Les compétences en communication, en résolution de problèmes et en pensée critique sont également de plus en plus importantes, car les travailleurs doivent collaborer avec des machines et prendre des décisions éclairées en fonction des données produites par ces machines.


Cette évolution a également mis en évidence le besoin de formation et de développement des compétences pour les travailleurs actuels et futurs. Les gouvernements, les entreprises et les établissements d'enseignement doivent travailler ensemble pour offrir des programmes de formation et de reconversion professionnelle pour aider les travailleurs à acquérir les compétences nécessaires pour travailler avec l'IA et d'autres technologies émergentes.


Outre ces compétences techniques, les salariés devront aussi comprendre les implications éthiques et légales de l'IA. Les compétences en IA doivent inclure une sensibilisation aux questions de biais algorithmique, de confidentialité des données et de conformité aux réglementations comme le RGPD.


Les savoirs en matière d'éthique et de responsabilité sociale sont d’une importance presque aussi prégnante que les connaissances technologiques. Il est de la responsabilité des entreprises de s'assurer que leurs systèmes d'IA sont équitables, transparents et respectueux de la vie privée des individus.    


MOTS CLEScompétencesemploiIAIntelligence ArtificielleRessources HumainesRH 
Mourad KrimJournaliste IT  
ARTICLES SIMILAIRESPLUS DE L'AUTEUR




 

L’IA dope la construction de datacenters en Europe 

 



 

Le coût de la réinitialisation des mots de passe est élevé 

 



 

Le marché noir de la cybercriminalité : une maturité alarmante 

 




 

Le marketing et l’IA, oui, mais avec de l’éthique 

 



 

Les applications restent toujours dans le collimateur des pirates 

 



 

Trois domaines dans lesquels la GenAI devrait avoir le plus d’impact 

 




 

La responsabilité écrasante des dirigeants sur les impacts d’lA 

 



 

Les attaques se multiplient, mais les entreprises ne sont pas prêtes 

 



 

NIS2 en approche : quelles mesures doivent être prises par les entités concernées ? 

  

 




Les vidéos Tech les plus waouh 
Suivre sur LinkedIn✉️ Newsletter quotidienne
	Recevez notre newsletter quotidienne comme 40,000 décideurs IT  et digital : articles de fond, actualités, interviews, tribunes... 


Conférence | On Demand 



Infographie – Zero Trust 


Derniers articles de fond




L’IA dope la construction de datacenters en Europe 
Intelligence Artificielle - Articles 10/07/2024 


 




Le coût de la réinitialisation des mots de passe est élevé 
Cyberécurité - Articles 10/07/2024 


 




Le marché noir de la cybercriminalité : une maturité alarmante 
Cyberécurité - Articles 09/07/2024 


 




Le marketing et l’IA, oui, mais avec de l’éthique 
Intelligence Artificielle - Articles 09/07/2024 


 




Les applications restent toujours dans le collimateur des pirates 
Cyberécurité - Articles 08/07/2024 


 Charger plus Derniers livres blancs




Tirez parti de toute la puissance de l’IA pour les vendeurs 
Intelligence Artificielle - Livres blancs 21/06/2024 


 




Stimulez l’innovation avec Microsoft Power Platform et l’IA 
Intelligence Artificielle - Livres blancs 21/06/2024 


 




Accélérez votre chiffre d’affaires avec Microsoft Dynamics 365 Sales 
Intelligence Artificielle - Livres blancs 21/06/2024 


 




Pourquoi votre stratégie de tests end-to-end échoue ? 
Logiciel & Agilité - Livres blancs 19/06/2024 


 




Groupe Mane : Privileged Remote Access garantit la sécurité et la... 
Cyberécurité - Livres blancs 19/06/2024 


 Charger plus Dernières actualités




Signature électronique : Foxit lance de nouveaux packs d’abonnement 
Transformation digitale - Actualités 10/07/2024 


 




Vertiv dévoile Trinergy, sa nouvelle génération d’ASI pour le HPC et... 
Cloud & Infrastructure IT - Actualités 10/07/2024 


 




GitGuardian Confidence Scorer mêle probabilisme et déterminisme pour déceler les secrets... 
Cyberécurité - Actualités 09/07/2024 


 




Yext Listings Recommendations permet aux marques d’optimiser leur visibilité au quotidien 
Intelligence Artificielle - Actualités 09/07/2024 


 




Getac S510, un PC portable durci et AI-Ready 
Intelligence Artificielle - Actualités 08/07/2024 


 Charger plus Social Attitude 

 
",http://schema.org,"[{'@type': 'WebPage', '@id': 'https://itsocial.fr/enjeux-it/enjeux-tech/intelligences-artificielles/limpact-de-lintelligence-artificielle-sur-lemploi-et-les-competences-la-revolution-est-en-marche/', 'url': 'https://itsocial.fr/enjeux-it/enjeux-tech/intelligences-artificielles/limpact-de-lintelligence-artificielle-sur-lemploi-et-les-competences-la-revolution-est-en-marche/', 'name': ""L'impact de l'intelligence artificielle sur l'emploi et les compétences, la révolution est en marche - IT SOCIAL"", 'isPartOf': {'@id': 'https://itsocial.fr/#website'}, 'primaryImageOfPage': {'@id': 'https://itsocial.fr/enjeux-it/enjeux-tech/intelligences-artificielles/limpact-de-lintelligence-artificielle-sur-lemploi-et-les-competences-la-revolution-est-en-marche/#primaryimage'}, 'image': {'@id': 'https://itsocial.fr/enjeux-it/enjeux-tech/intelligences-artificielles/limpact-de-lintelligence-artificielle-sur-lemploi-et-les-competences-la-revolution-est-en-marche/#primaryimage'}, 'thumbnailUrl': 'https://itsocial.fr/wp-content/uploads/2024/05/Article-943.jpg', 'datePublished': '2024-05-29T14:00:25+00:00', 'dateModified': '2024-07-01T11:32:52+00:00', 'author': {'@id': 'https://itsocial.fr/#/schema/person/3c25d07cf1666f6fe669f8ea4210b5e6'}, 'breadcrumb': {'@id': 'https://itsocial.fr/enjeux-it/enjeux-tech/intelligences-artificielles/limpact-de-lintelligence-artificielle-sur-lemploi-et-les-competences-la-revolution-est-en-marche/#breadcrumb'}, 'inLanguage': 'fr-FR', 'potentialAction': [{'@type': 'ReadAction', 'target': ['https://itsocial.fr/enjeux-it/enjeux-tech/intelligences-artificielles/limpact-de-lintelligence-artificielle-sur-lemploi-et-les-competences-la-revolution-est-en-marche/']}]}, {'@type': 'ImageObject', 'inLanguage': 'fr-FR', '@id': 'https://itsocial.fr/enjeux-it/enjeux-tech/intelligences-artificielles/limpact-de-lintelligence-artificielle-sur-lemploi-et-les-competences-la-revolution-est-en-marche/#primaryimage', 'url': 'https://itsocial.fr/wp-content/uploads/2024/05/Article-943.jpg', 'contentUrl': 'https://itsocial.fr/wp-content/uploads/2024/05/Article-943.jpg', 'width': 1400, 'height': 800}, {'@type': 'BreadcrumbList', '@id': 'https://itsocial.fr/enjeux-it/enjeux-tech/intelligences-artificielles/limpact-de-lintelligence-artificielle-sur-lemploi-et-les-competences-la-revolution-est-en-marche/#breadcrumb', 'itemListElement': [{'@type': 'ListItem', 'position': 1, 'name': 'Home', 'item': 'https://itsocial.fr/'}, {'@type': 'ListItem', 'position': 2, 'name': 'L&rsquo;impact de l&rsquo;intelligence artificielle sur l&#8217;emploi et les compétences, la révolution est en marche'}]}, {'@type': 'WebSite', '@id': 'https://itsocial.fr/#website', 'url': 'https://itsocial.fr/', 'name': 'IT SOCIAL', 'description': 'Média IT, Tech et Innovation', 'potentialAction': [{'@type': 'SearchAction', 'target': {'@type': 'EntryPoint', 'urlTemplate': 'https://itsocial.fr/?s={search_term_string}'}, 'query-input': 'required name=search_term_string'}], 'inLanguage': 'fr-FR'}, {'@type': 'Person', '@id': 'https://itsocial.fr/#/schema/person/3c25d07cf1666f6fe669f8ea4210b5e6', 'name': 'Mourad Krim', 'image': {'@type': 'ImageObject', 'inLanguage': 'fr-FR', '@id': 'https://itsocial.fr/#/schema/person/image/', 'url': 'https://itsocial.fr/wp-content/uploads/avatars/640/64ca4020d8d48-bpfull.jpg', 'contentUrl': 'https://itsocial.fr/wp-content/uploads/avatars/640/64ca4020d8d48-bpfull.jpg', 'caption': 'Mourad Krim'}, 'description': 'Journaliste IT'}]",BreadcrumbList,"[{'@type': 'ListItem', 'position': 1, 'item': {'@type': 'WebSite', '@id': 'https://itsocial.fr/', 'name': 'Accueil'}}, {'@type': 'ListItem', 'position': 2, 'item': {'@type': 'WebPage', '@id': 'https://itsocial.fr/category/enjeux-it/enjeux-tech/', 'name': 'Tech'}}, {'@type': 'ListItem', 'position': 3, 'item': {'@type': 'WebPage', '@id': 'https://itsocial.fr/category/enjeux-it/enjeux-tech/intelligences-artificielles/', 'name': 'Intelligence artificielle'}}, {'@type': 'ListItem', 'position': 4, 'item': {'@type': 'WebPage', '@id': 'https://itsocial.fr/enjeux-it/enjeux-tech/intelligences-artificielles/limpact-de-lintelligence-artificielle-sur-lemploi-et-les-competences-la-revolution-est-en-marche/', 'name': 'L&rsquo;impact de l&rsquo;intelligence artificielle sur l&#8217;emploi et les compétences, la révolution est...'}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMimgFodHRwczovL3d3dy5mcmFuY2V0cmF2YWlsLm9yZy9hY2N1ZWlsL2FjdHVhbGl0ZXMvMjAyNC9mcmFuY2UtdHJhdmFpbC12aXZhdGVjaDIwMjQtbCdpbnRlbGxpZ2VuY2UtYXJ0aWZpY2llbGxlLXBvdXItdmlzZXItbGUtcGxlaW4tZW1wbG9pLmh0bWw_dHlwZT1hcnRpY2xl0gEA?oc=5,France Travail @VivaTech2024 : l'intelligence artificielle pour viser le plein-emploi - France Travail.org,2024-05-29,France Travail.org,https://www.francetravail.org,VivaTech est marqué cette année par l’intelligence artificielle. France Travail l’expérimente activement pour trouver une solution à chaque demandeur d’emploi et faciliter le travail de ses équipes. ,N/A,VivaTech est marqué cette année par l’intelligence artificielle. France Travail l’expérimente activement pour trouver une solution à chaque demandeur d’emploi et faciliter le travail de ses équipes. ,VivaTech est marqué cette année par l’intelligence artificielle. France Travail l’expérimente activement pour trouver une solution à chaque demandeur d’emploi et faciliter le travail de ses équipes. ,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmxlbW9uZGUuZnIvZW1wbG9pL2FydGljbGUvMjAyNC8wNS8yOS9sLWlhLWV0LWxlcy1mYW50b21lc182MjM2MTIwXzE2OTg2MzcuaHRtbNIBAA?oc=5,L'IA et les « fantômes » - Le Monde,2024-05-29,Le Monde,https://www.lemonde.fr,"Si l’intelligence artificielle est en bonne place dans les échanges entre recruteurs et candidats, particulièrement en France, sa montée en puissance dans l’économie doit être relativisée, explique Anne Rodier dans sa chronique au « Monde ».","['Management', 'Emploi', 'Économie', 'Intelligences artificielles génératives', 'Intelligence artificielle', 'Pixels', 'Entreprises']","CHRONIQUE. Si l’intelligence artificielle est en bonne place dans les échanges entre recruteurs et candidats, particulièrement en France, sa montée en puissance dans l’économie doit être relativisée, explique Anne Rodier dans sa chronique au « Monde ».","CHRONIQUE. Si l’intelligence artificielle est en bonne place dans les échanges entre recruteurs et candidats, particulièrement en France, sa montée en puissance dans l’économie doit être relativisée, explique Anne Rodier dans sa chronique au « Monde ».",N/A,N/A," Carnet de bureau. Le 21 mai, le cabinet de conseil PwC alerte sur l’accélération du besoin de compétences en intelligence artificielle (IA) dans les offres d’emploi ; le lendemain, le site américain d’accompagnement à la recherche d’emploi CVGenius met en garde l’écosystème du recrutement sur les « annonces fantômes », et, le surlendemain, la plate-forme d’emploi HelloWork, qui a interviewé les recruteurs, révèle que les usages de l’IA générative sont encore très timides. Le salon Viva Technology, qui s’est tenu à Paris du 22 au 25 mai, était certes une bonne période pour communiquer, aux yeux de ces acteurs de l’emploi. Mais le contraste des résultats de leurs travaux mérite de s’y arrêter. L’IA aurait-elle largement investi le marché de l’emploi ? L’analyse de 500 millions d’offres d’emploi dans quinze pays, c’est ce que met en avant le cabinet PwC pour souligner le sérieux de sa mesure de l’impact de l’IA sur le marché du travail. Dans cet univers de petites annonces, le nombre de celles qui exigent des compétences en IA augmente 3,5 fois plus vite que les autres, selon la dernière étude du cabinet de conseil, « Baromètre mondial de l’emploi en IA » (« AI Jobs Barometer : a Workforce Transformed »), publiée le 21 mai. Une montée en puissance à relativiser Un phénomène qui s’amplifie si l’on zoome sur la France : « On y a multiplié par sept le nombre d’offres qui concernent l’IA, passé de 11 000 en 2018 à 77 000 en 2023 », précise Philippe Trouchaud. Pour le chief technology and products officer de PwC France et Maghreb, « les dirigeants savent que la transformation de leur activité est urgente, sauf à condamner leur entreprise. En France, le premier secteur en demande de compétences IA, c’est l’industrie, qui vient chercher des gains de productivité ».  Lire aussi | Article réservé à nos abonnés Des entretiens d’embauche menés par « chatbots » : les DRH s’interrogent sur les usages de l’intelligence artificielle      Ajouter à vos sélections    L’IA serait ainsi en bonne place dans les échanges entre recruteurs et candidats, particulièrement en France. L’accélération est avérée, mais la montée en puissance de l’IA dans l’économie doit être relativisée : 77 000 annonces est un volume très modeste au regard des 3,5 millions d’offres recensées par France Travail en 2023. D’autant que, sur ce total, il faut décompter les « annonces fantômes », un phénomène qui s’est accru depuis vingt ans.  Selon les données diffusées par CVGenius, sur 1,3 million d’annonces analysées, il y aurait 338 000 « fantômes » potentiels : des offres qui restent en ligne parce que les recruteurs ne les ont pas supprimées bien que le poste soit pourvu, ou encore des annonces multiples et continuellement renouvelées pour un seul et même poste, afin de se constituer des « réserves de talents ». Pour l’équipe de CVGenius, l’émergence de l’IA sur le marché de l’emploi, c’est avant tout un plus grand intérêt des recruteurs pour la capacité d’adaptation et la rapidité d’apprentissage des candidats, qui devront se former plus régulièrement. Il vous reste 14.64% de cet article à lire. La suite est réservée aux abonnés. ",https://schema.org,,BreadcrumbList,"[{'@type': 'ListItem', 'position': 1, 'name': 'A la une', 'item': {'@id': 'https://www.lemonde.fr'}}, {'@type': 'ListItem', 'position': 2, 'name': 'Emploi', 'item': {'@id': 'https://www.lemonde.fr/emploi/'}}, {'@type': 'ListItem', 'position': 3, 'name': 'Management', 'item': {'@id': 'https://www.lemonde.fr/management/'}}]","{'@type': 'WebPage', '@id': 'https://www.lemonde.fr/emploi/article/2024/05/29/l-ia-et-les-fantomes_6236120_1698637.html'}",L’IA et les « fantômes »,2024-05-29T06:30:10+02:00,2024-05-29T06:30:10+02:00,"{'@type': 'Organization', 'name': 'Le Monde', 'logo': {'@type': 'ImageObject', 'url': 'https://asset.lemde.fr/medias/img/logos/lemonde.png', 'width': '240', 'height': '55'}}","['Emploi', 'Management']","[{'@type': 'Person', 'name': 'Anne Rodier'}]","{'@type': 'ImageObject', 'url': 'https://img.lemde.fr/2024/05/22/265/0/4000/2000/1342/671/60/0/f14e6bb_2024-05-22t050023z-107535417-rc2gv7aexuwp-rtrmadp-3-europe-stocks-ai.JPG', 'width': '1342', 'height': '696'}",False,"{'@type': ['CreativeWork', 'Product'], 'name': 'LeMonde.fr : accès aux articles réservés aux abonnés', 'productID': 'lemonde.fr:premium'}","{'@type': 'WebPageElement', 'isAccessibleForFree': 'False', 'cssSelector': '.paywall'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
