URL link,Title,Date,Source,Source Link,description,keywords,og:description,twitter:description,@context,@graph,article:section,article:summary,article text,@type,headline,image,datePublished,dateModified,author,isAccessibleForFree,hasPart,articleSection,url,articleSource,publisher,mainEntityOfPage,itemListElement,articleBody
https://news.google.com/rss/articles/CBMiggFodHRwczovL2VnbGlzZS5jYXRob2xpcXVlLmZyL3NlbmdhZ2VyLWRhbnMtbGEtc29jaWV0ZS9lZ2xpc2UtZXQtYmlvZXRoaXF1ZS9jb21wcmVuZHJlLWxlcy1lbmpldXgvNDUyOTAzLWludGVsbGlnZW5jZS1hcnRpZmljaWVsbGUv0gEA?oc=5,Intelligence artificielle - Église catholique en France - Portail - Église Catholique en France,2018-02-16,Portail - Église Catholique en France,https://eglise.catholique.fr,N/A,N/A,"Fiche proposée par le groupe de travail ""bioéthique"", de la Conférence des évêques de France. Télécharger la fiche « Intelligence artificielle », en PDF Téléchargez toutes les fiches ""bioéthique"" en PDF Données scientifiques et juridiques Le dernier rapport[1] sur « l’Intelligence artificielle » (IA) de la Commission Nationale Informatique et Li­bertés (CNIL) de décembre 2017 [...]",N/A,https://schema.org,"[{'@type': 'Organization', '@id': 'https://eglise.catholique.fr/#organization', 'name': 'Conférence des évêques de France', 'url': 'https://eglise.catholique.fr/', 'sameAs': ['https://www.facebook.com/eglise.catholique.fr/', 'https://www.instagram.com/eglisecatho', 'https://www.youtube.com/c/ÉglisecatholiqueenFrance', 'https://fr.wikipedia.org/wiki/Conférence_des_évêques_de_France', 'https://twitter.com/Eglisecatho'], 'logo': {'@type': 'ImageObject', '@id': 'https://eglise.catholique.fr/#logo', 'inLanguage': 'fr-FR', 'url': 'https://eglise.catholique.fr/wp-content/uploads/sites/2/2016/03/logo-CEF.png', 'width': 418, 'height': 224, 'caption': 'Conférence des évêques de France'}, 'image': {'@id': 'https://eglise.catholique.fr/#logo'}}, {'@type': 'WebSite', '@id': 'https://eglise.catholique.fr/#website', 'url': 'https://eglise.catholique.fr/', 'name': 'Église catholique en France', 'description': 'Portail de l&#039;Église catholique, édité par la Conférence des évêques de France', 'publisher': {'@id': 'https://eglise.catholique.fr/#organization'}, 'potentialAction': [{'@type': 'SearchAction', 'target': 'https://eglise.catholique.fr/?s={search_term_string}', 'query-input': 'required name=search_term_string'}], 'inLanguage': 'fr-FR'}, {'@type': 'ImageObject', '@id': 'https://eglise.catholique.fr/sengager-dans-la-societe/eglise-et-bioethique/comprendre-les-enjeux/452903-intelligence-artificielle/#primaryimage', 'inLanguage': 'fr-FR', 'url': 'https://eglise.catholique.fr/wp-content/uploads/sites/2/2018/02/20.jpg', 'width': 560, 'height': 315}, {'@type': 'WebPage', '@id': 'https://eglise.catholique.fr/sengager-dans-la-societe/eglise-et-bioethique/comprendre-les-enjeux/452903-intelligence-artificielle/#webpage', 'url': 'https://eglise.catholique.fr/sengager-dans-la-societe/eglise-et-bioethique/comprendre-les-enjeux/452903-intelligence-artificielle/', 'name': 'Intelligence artificielle - Église catholique en France', 'isPartOf': {'@id': 'https://eglise.catholique.fr/#website'}, 'primaryImageOfPage': {'@id': 'https://eglise.catholique.fr/sengager-dans-la-societe/eglise-et-bioethique/comprendre-les-enjeux/452903-intelligence-artificielle/#primaryimage'}, 'datePublished': '2018-02-16T10:29:12+00:00', 'dateModified': '2018-03-08T17:26:11+00:00', 'breadcrumb': {'@id': 'https://eglise.catholique.fr/sengager-dans-la-societe/eglise-et-bioethique/comprendre-les-enjeux/452903-intelligence-artificielle/#breadcrumb'}, 'inLanguage': 'fr-FR', 'potentialAction': [{'@type': 'ReadAction', 'target': ['https://eglise.catholique.fr/sengager-dans-la-societe/eglise-et-bioethique/comprendre-les-enjeux/452903-intelligence-artificielle/']}]}, {'@type': 'Article', '@id': 'https://eglise.catholique.fr/sengager-dans-la-societe/eglise-et-bioethique/comprendre-les-enjeux/452903-intelligence-artificielle/#article', 'isPartOf': {'@id': 'https://eglise.catholique.fr/sengager-dans-la-societe/eglise-et-bioethique/comprendre-les-enjeux/452903-intelligence-artificielle/#webpage'}, 'author': {'@id': 'https://eglise.catholique.fr/#/schema/person/5d924c3acbb2243e956d3006d487b754'}, 'headline': 'Intelligence artificielle', 'datePublished': '2018-02-16T10:29:12+00:00', 'dateModified': '2018-03-08T17:26:11+00:00', 'mainEntityOfPage': {'@id': 'https://eglise.catholique.fr/sengager-dans-la-societe/eglise-et-bioethique/comprendre-les-enjeux/452903-intelligence-artificielle/#webpage'}, 'publisher': {'@id': 'https://eglise.catholique.fr/#organization'}, 'image': {'@id': 'https://eglise.catholique.fr/sengager-dans-la-societe/eglise-et-bioethique/comprendre-les-enjeux/452903-intelligence-artificielle/#primaryimage'}, 'keywords': 'bioéthique', 'inLanguage': 'fr-FR'}]",N/A,N/A,N/A,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LmFjdHVpYS5jb20vYWN0dWFsaXRlL3NlcmEtbGltcGFjdC1kZS1saW50ZWxsaWdlbmNlLWFydGlmaWNpZWxsZS1saW5kdXN0cmllLWhvdGVsaWVyZS_SAQA?oc=5,Quel sera l'impact de l'intelligence artificielle sur l'hôtellerie? - Intelligence artificielle - Actu IA,2018-02-20,Intelligence artificielle - Actu IA,https://www.actuia.com,"Le rapport du McKinsey Global Institute 2017 indiquait que d'ici 2055, 50% des tâches actuelles pourront être automatisées. Avec les progrès des",N/A,"Le rapport du McKinsey Global Institute 2017 indiquait que d'ici 2055, 50% des tâches actuelles pourront être automatisées. Avec les progrès des","Le rapport du McKinsey Global Institute 2017 indiquait que d'ici 2055, 50% des tâches actuelles pourront être automatisées. Avec les progrès des",,,N/A,N/A,"

Quel sera l’impact de l’intelligence artificielle sur l’hôtellerie?


Le 20 février 2018, par
Johanna Diaz.




Le rapport du McKinsey Global Institute 2017 indiquait que d’ici 2055, 50% des tâches actuelles pourront être automatisées. Avec les progrès des technologies numériques et surtout de l’intelligence artificielle, le secteur hôtelier connait de nombreuses innovations et bouleversements. 
Selon l’étude KPMG sur l’industrie hôtelière française, la France compte plus de 18.000 hôtels, ce qui représente, comme le dévoilait l’Union des Métiers des Industries de l’Hôtellerie, près de 160.000 emplois et a généré un chiffre d’affaires de 15,8 milliards d’euros en 2015. Si certains établissements, notamment dans le haut de gamme, commencent à penser ‘technologie et IA’, beaucoup d’hôtels indépendants ne se lancent toujours pas. Et pourtant : optimisation des services proposés aux clients, fidélisation mais également développement technologique au niveau du marketing, de l’infrastructure et de la maîtrise des coûts, l’IA peut jouer un rôle important dans l’industrie hôtelière. De leur côté, les clients reconnaissent dans la technologie une façon d’améliorer leur expérience comme le dévoilait l’an dernier le sondage Oracle Hospitality effectué auprès de 777 voyageurs américains.
Réseau Veille Tourisme
Des agences de voyages aux établissements, le machine learning entraîne une réorganisation profonde du secteur en introduisant davantage de complexité dans la chaîne de valeur entre client et hôtel. L’intelligence artificielle et ses applications en matière de logiciels, de robotique, de digitalisation ou encore de véhicules autonomes vont permettre le développement de services personnalisés de gestion numérique pour que les clients vivent des expériences plus significatives. Parallèlement, le contexte mobile actuel, avec l’essor des smartphones, a fait évoluer le comportement du public, notamment au niveau de la découverte d’hôtels et de la réservation.
Recherche d’hôtels : Les algorithmes IA de Google, par exemple, déterminent les meilleurs résultats en fonction de l’utilisateur, de sa localisation et de ses historiques de navigation. L’arrivée des assistants vocaux comme Alexa, Echo ou Google Home, favorise pour des raisons ergonomiques la création d’algorithmes encore plus restrictifs afin de pouvoir proposer à l’utilisateur une présélection limitée à une ou deux réponses à la question posée à l’oral. Les algorithmes de ces outils jouent alors le rôle de prescripteurs plus que de simples moteurs de recherche.
Marketing personnalisé : De nombreuses entreprises utilisent le marketing personnalisé afin d’optimiser les interactions avec leurs clients. Avec le machine learning et le Big Data, la collecte et le traitement des données ont connu une forte évolution et les algorithmes ont des applications particulièrement pertinentes dans le secteur de l’hôtellerie. Personnalisation des contenus visibles par le client, de la communication et recommandations de produits spécifiques ont pour objectif d’optimiser le taux de conversion des établissements au-delà des investissements publicitaires et de la communication traditionnelle.
Chatbot, traitement du langage naturel et réservation : La digitalisation a permis l’émergence de nouveaux acteurs dans le secteur. Près de 98% des voyageurs ont déjà réservé sur Internet et les sites tels que Booking, Expedia ou encore TripAdvisor se sont positionnés en tant que leaders dans le domaine. D’autres acteurs sont également présents sur le marché. Avvio a lancé l’an dernier Allora, la première plateforme de réservation pour hôtels et clients, alimentée par l’IA, qui permet d’optimiser l’expérience en ligne. De son côté The Colossal Factory a présenté Quicktext pour réinventer la relation client avec l’intelligence artificielle au service de l’hôtellerie pour que clients et établissements puissent mieux communiquer avec des outils de messagerie instantanée, live chat, SMS, IA et chatbot.
La communication client-hôtel est également repensée dans le contexte mobile et l’essor des smartphones.
Réseau Veille Tourisme
En ce sens, les services de messagerie instantanée commencent donc à s’imposer. Les clients doivent pouvoir réserver et interagir directement sur leurs mobiles, dans un environnement adapté. Ils peuvent ainsi communiquer en direct avec l’entreprise, poser des questions pratiques ou effectuer des modifications, ce qui suppose un gain de confort et de temps pour eux, tout en libérant du temps pour le personnel des sociétés hôtelières.
Réseau Veille Tourisme
Les chatbots basés sur l’intelligence artificielle, le traitement du langage naturel et la traduction automatique se présentent donc comme une solution efficace autant pour les plateformes de réservation que pour les établissements. Booking a dévoilé en ce sens Booking Assistant tandis que le site de réservation Kayak a lancé un chatbot sur plusieurs plateformes et assistants vocaux dont Alexa. Selon le Mobile Travel Report, une étude du comparateur Kayak sur le digital parue l’an dernier, l’usage de chatbots par les Français reste balbutiant mais ce manque de familiarité cache un intérêt certain pour cet outil dont la disponibilité immédiate a de nombreux avantages.
Optimisation des prix : Le machine learning  permet aux hôtels d’optimiser leurs prix grâce à des analyses prédictives basées sur des données telles que la demande, la saisonnalité, la concurrence, la disponibilité, de potentiels effets macroéconomiques ou encore les préférences des clients. L’optimisation des tarifs et la création d’offres ultra-personnalisées grâce à l’IA demandent de solides bases de données mais constitue l’opportunité principale d’évolution dans le secteur du transport, logistique et voyage comme l’indique McKinsey&Company. LodgIQ, Hotelsoft, BookingSuite, SnapShot ou encore EPC-Expedia Partner Central, entre autres, offrent désormais des outils d’optimisation tarifaire et des systèmes de revenue management basés sur l’IA. Ce type d’algorithmes peut également prendre en compte le profil du client pour proposer une tarification personnalisée.
Check-in, Check-out et E-Welcome : La digitalisation permet une réorganisation de nombreux aspects de l’industrie hôtelière, l’objectif étant de générer davantage de profit en offrant aux clients une meilleure expérience. Le E-Welcome que propose Qualitelis permet par exemple d’anticiper l’accueil du client tout en lui proposant des services internes ou extérieurs et en créant une relation privilégiée, pendant et après son séjour, grâce à un questionnaire de satisfaction.
Par ailleurs, des tâches comme le check-in et le check-out peuvent désormais être totalement repensées comme le mettent en avant deux start-ups françaises : 1Check et RoomChecking. Intelligence artificielle, applications de Fast check-in/Fast check-out et reconnaissance faciale simplifient l’enregistrement dans les hôtels. Par ailleurs, l’utilisation des smartphones comme clé électronique ou en tant que moyen de paiement automatique fluidifie de nombreux aspects de la relation client. L’interaction de paiement est transformée et permet à l’hôtel de proposer dans le même temps des services et produits complémentaires, comme des souvenirs, de renforcer la relation et la fidélisation.
Robotisation : Avec l’essor des robots, c’est tout une partie de l’expérience client qui est bouleversée. Leur présence dans les hôtels reste pour l’heure le privilège de certaines régions géographiques particulièrement développées au niveau technologique. Au Japon vous pouvez ainsi trouver le robot Aico Chihira et dans Silicon Valley officie le robot-majordome A.L.O. Les créateurs des robots Relay, à l’essai dans plusieurs hôtels américains, indiquent que plus de 80% du personnel trouve que le robot les aide dans leur travail et leur permet d’être plus efficace. À l’hôtel Hilton McLean, en Virginie, les clients peuvent interagir avec Connie, le robot concierge, qui peut leur recommander des endroits à visiter, des restaurants ou les aider à s’orienter dans l’établissement.
Même si cela reste des initiatives originales constituant plus une attraction et un coup marketing qu’une véritable “cyber main d’oeuvre”, l’idée est bien présente et continue de se développer. Créés pour le service et l’hôtellerie en particulier, ils sont utilisés afin d’effectuer les tâches d’un réceptionniste, de transporter des valises, de la nourriture, des boissons ou des articles de toilette, de programmer un réveil et même de gérer les thermostats des chambres et d’un établissement en général. Nous pouvons toutefois douter de l’installation dans la durée des robots d’accueil une fois passé l’effet de mode.
Room service, services tactiles et Internet des Objets: Commander un room service devient plus simple avec l’intelligence artificielle et les nouvelles technologies. Les assistants vocaux comme Alexa, Echo ou Google Home peuvent prendre directement votre commande et la transmettre. Certains hôtels des chaînes Marriott International et Best Western Hotels & Resorts, sont en train de tester des assistants personnels tels qu’Alexa et Echo en les intégrant dans les chambres. Comme l’indique Travel Weekly, les retours clients semblent positifs.
Via son smartphone, il est également possible de communiquer en temps réel grâce au chatbot de l’établissement. Les services tactiles permettent de proposer aux clients une large gamme de services via une app et de leur offrir la possibilité de réserver rapidement. Les clients semblent développer de plus en plus d’intérêt pour les outils technologiques permettant de contrôler facilement la luminosité et la température de la chambre, via une tablette fournie par l’établissement (32 %), un téléphone intelligent (27 %) ou même un système d’activation de la voix (25 %) selon l’étude Oracle Hospitality/Phocuswright 2017.
Réseau Veille Tourisme
La personnalisation et le marketing digital peuvent quant à eux aider à optimiser le taux de conversion. La start-up Victor&Charles analyse par exemple les informations publiques des futurs clients grâce à une intelligence artificielle afin d’adresser aux hôteliers une liste de recommandations pour proposer aux clients un service personnalisé et augmenter ainsi le taux de conversion. Outre le room service, le client peut également agir sur son environnement grâce aux objets connectés, à la domotique et aux plateformes IoT. Cela permet une personnalisation poussée durant tout le séjour du client, dans sa chambre mais également dans les parties communes et aux abords de l’hôtel. Il s’agit encore une fois d’un outil de fidélisation et satisfaction client.
Reconnaissance faciale : La technologie de reconnaissance visuelle permet d’identifier automatiquement les clients et peut être utilisée pour faciliter le check-in et la sécurité de l’hôtel. Elle peut également être associée à des algorithmes d’analyse prédictive pour mesurer la satisfaction des clients et leurs réactions face à tel ou tel élément de l’établissement.
La Royal Caribbean par exemple a décidé d’implémenter cette technologie de reconnaissance faciale pour le check-in sur son paquebot Symphony of the Seas. Cette technologie a l’avantage de réduire la charge du personnel qui peut alors se consacrer à des tâches à plus haute valeur ajoutée pour le client. Le temps d’attente des voyageurs est par ailleurs réduit. Cette technologie d’enregistrement automatisé présente un autre avantage : la possibilité, pour de petits établissements, de proposer un enregistrement sécurisé 24/24.
Personnalisation et recommandation de produits sur mesure : Les algorithmes d’intelligence artificielle vont pouvoir identifier les habitudes des clients en regroupant toutes les informations les concernant comme leur provenance, le nombre de séjours effectués, les préférences gastronomiques, leurs habitudes, etc. Les données sont la base des algorithmes d’intelligence artificielle et permettent la mise en place de nouvelles stratégies de fidélisation. Ces outils combinés à l’analyse prédictive et à la reconnaissance faciale offrent la possibilité de créer un accueil sur-mesure mais également de vendre des produits ou services supplémentaires et donc d’améliorer la productivité des établissements. La personnalisation, qui était jusqu’à présent la chasse gardée des palaces dotés d’un registre des préférences de leurs clients afin de pouvoir leur proposer un service sur-mesure lors de leur venue, se démocratise donc grâce à l’informatisation du recueil des préférences des clients.
Il ne s’agit pas seulement d’envoyer des bons de réductions ou des offres mais bien de faire des recommandations sur mesure avant et pendant le séjour grâce à des algorithmes prédictifs. Les hôtels peuvent donc proposer aux clients d’ajouter une bouteille de champagne, de réserver un spa ou une table au restaurant de l’établissement. Ce type de personnalisation permet évidemment d’augmenter le taux de conversion et de vendre des produits supplémentaires. Si les algorithmes gérant le room service connaissent les préférences des clients, en fonction de leurs commandes précédentes ou des données publiques disponibles sur leurs réseaux sociaux, ils seront plus à même de recommander certains produits et d’inciter à l’achat.
“La technologie va nous permettre de connaître les besoins du client avant qu’il en soit lui-même conscient”, explique Alvaro Carrillo de Albornoz Braojos, directeur de l’Institut technologique hôtelier au point.
“Si l’algorithme sait que quand tu viens avec ta femme à l’hôtel, tu ne dînes pas au restaurant mais commandes à dîner dans ta chambre, il va te proposer un menu spécial en chambre avec une bouteille de champagne. Mais si tu viens en famille, il te proposera une réduction sur les menus enfant.”
Maintenance prédictive : La gestion du personnel de nettoyage, la supervision et la vérification pourront être améliorées pour que les clients disposent d’une chambre dans des conditions optimales. L’analyse prédictive permettra de connaître en temps réel l’état des infrastructures pour maximiser la prise de décision et minimiser les coûts et les erreurs. Ainsi, les technologies intelligentes permettront de mieux gérer la consommation énergétique des établissements. De plus, l’intelligence artificielle pourra utiliser les données de chaque client pour mémoriser ses préférences en matière d’illumination et de température et préparer ses prochaines visites.
Gestion et optimisation logistique : La gestion des hôtels peut être grandement optimisée grâce aux algorithmes d’intelligents. Les logiciels de gestion évoluent et proposent désormais d’utiliser les données et l’interconnexion entre des systèmes de PMS, Channel Manager mais aussi de communication-marketing et de gestion de l’e-réputation. Les outils Big Data sont désormais intégrés afin d’être exploités au travers des Customer Data Platform.
Comment commencer à exploiter l’IA à travers les outils d’analyse avancée dans le secteur de l’hôtellerie?
Si plusieurs technologies citées ci-dessus semblent encore futuristes ou difficilement accessibles pour les hôtels indépendants ou de petite et moyenne taille, certains outils peuvent toutefois déjà permettre d’améliorer l’expérience client et leur efficacité opérationnelle. L’analyse de données semble désormais indispensable pour innover, satisfaire les clients en jouant sur la valeur ajoutée et bien évidemment facturer davantage.
Il est tout d’abord primordial d’identifier la source de valeur mais également les éventuels soucis rencontrés. McKinsey recommande de commencer par un problème métier à analyser avant de sélectionner différents cas concrets complémentaires. Cela permet de tester l’intérêt de l’analyse de données au niveau marketing, commercial ou même logistique et de pouvoir constater directement l’impact des outils.
Pour cela, les établissements doivent pouvoir constituer ou avoir accès à une base de données de qualité. C’est un souci récurrent pour beaucoup de professionnels qui utilisent encore des solutions quelque peu obsolètes qui ne permettent pas toujours la collecte et le traitement de données véritablement utiles par rapport à la situation du marché actuel. Un système regroupant la data dans une infrastructure facilitant une analyse rapide est indispensable pour explorer efficacement les opportunités et les nécessités d’amélioration.
Ce sont ces données qui vont permettre de développer un processus analytique avancé. Pour cela, les établissements doivent pouvoir compter sur un ou plusieurs partenaires et tester des concepts d’analyse différents. Il existe désormais de nombreux acteurs dans l’écosystème de la data science proposant des plateformes et outils basés sur l’intelligence artificielle pour optimiser la stratégie commerciale, marketing et la gestion. Il s’agit d’un investissement conséquent et, pour générer un retour sur investissement et constater un réel impact commercial, les données fournies par ces solutions intelligentes doivent être intégrées dans les flux et processus de travail et de décision existants. C’est pour cela qu’il est plus intéressant pour les professionnels de commencer par un cas concret, une sorte de projet pilote, avant d’institutionnaliser l’usage des technologies basées sur l’IA et l’analyse de données.
Connexion internet irréprochable, cloud, algorithmes, outils intelligents et applications digitales, la technologie représente un investissement nécessaire qu’il peut être intéressant pour les sociétés hôtelières d’intégrer dès aujourd’hui. Elle permet d’offrir aux clients une interaction optimisée tout en gagnant en productivité. Les applications digitales et outils technologiques représentent un gain de temps pour le personnel, des économies au niveau de la maintenance et se traduit également par un plus fort taux de remplissage, de conversion et de satisfaction client.
L’intelligence artificielle est en train de révolution le secteur de l’hôtellerie et d’offrir aux sociétés ayant déjà adopté des outils intelligents, notamment d’analyse de données, un avantage concurrentiel durable. Il s’agit d’un nouveau cycle technologique demandant aux hôtels de se moderniser pour pouvoir prendre le virage et gagner en efficacité opérationnelle.
Vous êtes hôtelier ou vous travaillez dans l’industrie hôtelière ? vous pensez que nous avons oublié certains apports de l’intelligence artificielle dans votre travail ou souhaitez témoigner ? N’hésitez pas à nous contacter.




Recevez gratuitement l'actualité de l'intelligence artificielle
Suivez la Newsletter de référence sur l'intelligence artificielle (+ de 18 000 membres), quotidienne et 100% gratuite.  

Adresse e-mail 



Prénom



Nom



Organisme/Société


Fréquence

 Quotidienne


 Hebdomadaire - lundi matin


 Hebdomadaire - vendredi après-midi






Tout comme vous, nous n'apprécions pas le spam. Vos coordonnées ne seront transmises à aucun tiers.Laissez ce champ vide si vous êtes humain :  
 ",,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vZnIuc3RhdGlzdGEuY29tL2luZm9ncmFwaGllLzEyOTU2L2xhLWZpbi1kZS1sYS1tYWlubWlzZS1zdXItbGlhL9IBTGh0dHBzOi8vZnIuc3RhdGlzdGEuY29tL2luZm9ncmFwaGllL2FtcC8xMjk1Ni9sYS1maW4tZGUtbGEtbWFpbm1pc2Utc3VyLWxpYS8?oc=5,La fin de la mainmise des États-Unis sur l'IA - Statista,2018-02-19,Statista,https://fr.statista.com,Ce graphique montre la provenance des investissements dans les start-ups travaillant sur l&#039;intelligence artificielle. ,N/A,Ce graphique montre la provenance des investissements dans les start-ups travaillant sur l'intelligence artificielle. ,Ce graphique montre la provenance des investissements dans les start-ups travaillant sur l'intelligence artificielle. ,,,N/A,N/A,"
                        La fin de la mainmise des États-Unis sur l'IA
                    
                            Intelligence artificielle
                        de Pascaline Boittiaux,
    
             
                        
                            19 févr. 2018
                        
                                L’intelligence artificielle, toujours plus présente au quotidien, génère de plus en plus de dépôts de brevets et de financements selon un récent rapport CB Insights. L’engouement pour l’IA est palpable dans le monde entier, à tel point que les États-Unis perdent peu à peu leur emprise sur ce domaine. 
Alors que 77 % des financements aux start-ups travaillant sur l’intelligence artificielle provenaient d’investisseurs américains en 2013, cette part s’est réduite à 50 % l’année passée. La Chine est d’ailleurs en passe de devenir le principal concurrent des États-Unis : une analyse des brevets déposés en Chine révèle en effet que les mots-clefs « deep learning », « artificial intelligence » et « machine learning » explosent dans le pays, laissant les États-Unis à la traîne.   

                            
                                            Pascaline Boittiaux
                                    
                            Data Journalist
                        
                                        Description
                                    
                                        Ce graphique montre la provenance des investissements dans les start-ups travaillant sur l'intelligence artificielle. 
                                    
                                            Signaler
                                        
                                        Téléchargement de graphiques
                                    
    URL à utiliser comme lien de référence:
https://fr.statista.com/infographie/12956/la-fin-de-la-mainmise-sur-lia/
            Code HTML pour intégrer un graphique
             
                
                    Puis-je intégrer infographies sur mon blog ou site web?
                
            
                
                    Tout à fait. Statista permet une intégration facile de nombreuses infographies gratuites sur d'autres sites internet. Il vous suffit de copier le code HTML qui s'affiche pour la statistique pour pouvoir ensuite l'intégrer. Notre standard est 660 pixels, mais vous pouvez modifier la largeur et la taille de la statistique afin de l'adapter à votre site. Le code doit être intégré dans le code HTML ( pas seulement le texte ) pour les pages WordPress et autres systèmes de gestion de contenu (CMS).
                    
            
                
                    Puis-je intégrer infographies sur mon blog ou site web?
                
            
                
                    Tout à fait. Statista permet une intégration facile de nombreuses infographies gratuites sur d'autres sites internet. Il vous suffit de copier le code HTML qui s'affiche pour la statistique pour pouvoir ensuite l'intégrer. Notre standard est 660 pixels, mais vous pouvez modifier la largeur et la taille de la statistique afin de l'adapter à votre site. Le code doit être intégré dans le code HTML ( pas seulement le texte ) pour les pages WordPress et autres systèmes de gestion de contenu (CMS).
                    
            <a href=""https://fr.statista.com/infographie/12956/la-fin-de-la-mainmise-sur-lia/"" title=""Infographie: La fin de la mainmise des États-Unis sur l'IA | Statista""><img src=""https://cdn.statcdn.com/Infographic/images/normal/12956.jpeg"" alt=""Infographie: La fin de la mainmise des États-Unis sur l'IA | Statista"" width=""100%"" height=""auto"" style=""width: 100%; height: auto !important; max-width:960px;-ms-interpolation-mode: bicubic;""/></a> Vous trouverez plus d'infographie sur <a href=""https://fr.statista.com/graphique-du-jour/"">Statista</a>",,,,,,,,,,,,,,,
