URL link,Title,Date,Source,Source Link,description,keywords,og:description,twitter:description,@context,@type,itemListElement,mainEntityOfPage,headline,alternativeHeadline,name,datePublished,dateModified,author,image,publisher,isAccessibleForFree,article:section,article:summary,article text,thumbnailUrl,articleSection,url,wordcount,articleBody,speakable,copyrightYear,countryOfOrigin,inLanguage,isFamilyFriendly,logo,sameAs,genre,dateCreated,potentialAction,Image,hasPart,@graph
https://news.google.com/rss/articles/CBMivAFodHRwczovL3d3dy5vdWVzdC1mcmFuY2UuZnIvbGVkaXRpb25kdXNvaXIvMjAyMi0wOC0yMy91bmUtaW50ZWxsaWdlbmNlLWFydGlmaWNpZWxsZS1saWNlbmNpZS1kZXMtc2FsYXJpZXMtYXV4LWV0YXRzLXVuaXMtbWFpcy1lc3QtY2UtcG9zc2libGUtZW4tZnJhbmNlLWNkNGM4Y2RmLTdmNmQtNGU5OC05MWJhLWIzMjliZWJiZDVhY9IBAA?oc=5,"Une intelligence artificielle licencie des salariés aux États-Unis, mais est-ce possible en France ? - Edition du soir ... - L'édition du soir",2022-08-23,L'édition du soir,https://www.ouest-france.fr,"60 salariés d’une entreprise qui travaille avec Meta, la maison-mère de Facebook, ont appris qu’ils étaient licenciés mercredi 17 août 2022. Pourquoi ? Il leur a été expliqué...",[],"60 salariés d’une entreprise qui travaille avec Meta, la maison-mère de Facebook, ont appris qu’ils étaient licenciés mercredi 17 août 2022. Pourquoi ? Il leur a été expliqué...","60 salariés d’une entreprise qui travaille avec Meta, la maison-mère de Facebook, ont appris qu’ils étaient licenciés mercredi 17 août 2022. Pourquoi ? Il leur a été expliqué...",https://schema.org,NewsArticle,"[{'@type': 'ListItem', 'position': 1, 'item': {'name': ""L'édition du soir"", '@id': 'https://www.ouest-france.fr/leditiondusoir/'}}, {'@type': 'ListItem', 'position': 2, 'item': {'name': 'Edition du soir du 23/08/2022', '@id': 'https://www.ouest-france.fr/leditiondusoir/2022-08-23/'}}]","{'@id': 'https://www.ouest-france.fr/leditiondusoir/2022-08-23/une-intelligence-artificielle-licencie-des-salaries-aux-etats-unis-mais-est-ce-possible-en-france-cd4c8cdf-7f6d-4e98-91ba-b329bebbd5ac', '@type': 'WebPage'}","Une intelligence artificielle licencie des salariés aux États-Unis, mais est-ce possible en France ? - Edition","60 salariés d’une entreprise qui travaille avec Meta, la maison-mère de Facebook, ont appris qu’ils étaient licenciés mercredi 17 août 2022. Pourquoi ? Il leur a été expliqué...","Une intelligence artificielle licencie des salariés aux États-Unis, mais est-ce possible en France ? - Edition du soir Ouest-France - 23/08/2022",2022-08-23T19:00:00+02:00,2022-08-25T10:52:28+02:00,"[{'@type': 'Person', 'name': 'Par Marion FLOCH'}]","[{'@type': 'ImageObject', 'url': 'https://media.ouest-france.fr/v1/pictures/0627f4ae2890fdddaa58b51d63c5d388-21526109.jpg?width=1260&client_id=eds&sign=4d5c735247381c9d6a3f492c60441941dbf65e9330271032d13b339b715c80c7', 'width': 1260, 'height': 839}]","{'@type': 'Organization', 'name': 'Ouest-France', 'url': 'https://www.ouest-france.fr', 'logo': {'@type': 'ImageObject', 'url': 'https://media.ouest-france.fr/v1/pictures/7856ef084164c8f5002a882c557b04df-ouest-france-couleur-170x56.png', 'width': 170, 'height': 56}, 'sameAs': ['https://www.facebook.com/ouest.france', 'https://twitter.com/ouestfrance']}",True,L'édition du soir,N/A,"


Mardi 23 août 2022

Emploi

 



Aux États-Unis, soixante employés ont été licenciés par un algorithme qui les a désignés au hasard. (Photo d’illustration : pcess609/iStockphoto) 

    Actualité
     

Une intelligence artificielle licencie des salariés aux États-Unis, mais est-ce possible en France ? 
Par Marion FLOCH

60 salariés d’une entreprise qui travaille avec Meta, la maison-mère de Facebook, ont appris qu’ils étaient licenciés mercredi 17 août 2022. Pourquoi ? Il leur a été expliqué qu’ils avaient été désignés… au hasard, par une intelligence artificielle, un algorithme. Mais cela serait-il possible en France ? 




. (Carte : Ouest-France) 

Être licencié par une intelligence artificielle, c’est désormais une réalité. C’est ce qui est arrivé à soixante employés d’Accenture, une entreprise de conseil qui fournit des services au groupe Meta, la maison-mère de Facebook. Le mercredi 17 août 2022, des salariés de la société basés à Austin, aux États-Unis, ont appris qu’ils étaient remerciés, relate le média américain   Business Insider . Après avoir demandé à leurs responsables la raison de leur renvoi, les désormais ex-employés ont appris qu’ils avaient été désignés au hasard par un algorithme, sans davantage de détails. Augmenter la pression sur les salariés Les salariés licenciés travaillaient avec Facebook, selon les informations du quotidien britannique  The Daily Mail . Le 30 juin 2022, le patron de Meta, Mark Zuckerberg avait annoncé que l’entreprise comptait « augmenter la pression » afin d’éliminer les travailleurs qui n’atteindraient pas les objectifs qui leur ont été fixés. « En réalité, il y a probablement beaucoup de personnes dans l’entreprise qui ne devraient pas être ici, avait alors déclaré le fondateur de Facebook, lors d’une réunion vidéo avec ses employés. En augmentant la pression, avec des objectifs plus agressifs, j’espère que certains d’entre vous se diront simplement que cette entreprise n’est pas pour eux. » Pourtant, la société Accenture, qui a renvoyé les soixante salariés via une intelligence artificielle, n’est pas une filiale directe de la société Meta. Il s’agit d’une entreprise prestataire qui a signé un contrat avec le groupe, d’un montant de 500 millions de dollars par an (soit environ 503 millions d’euros), pour leur fournir des collaborateurs notamment en charge de la modération de contenus. Licencier des salariés  via  l’intelligence artificielle, cela s’était déjà produit en août 2021. L’entreprise russe Xsolla, une société spécialisée dans les paiements dans l’industrie des jeux vidéo, avait licencié 150 employés, soit un tiers de ses effectifs, après qu’un algorithme avait jugé le personnel pas assez productif, ni suffisamment engagé,  racontait le site spécialisé   Game Developer  . L’intelligence artificielle utilisée par la compagnie avait analysé l’activité des salariés, leurs mails, leurs documents, le taux de présence sur le lieu de travail… Avant de déterminer qu’il fallait, selon elle, les licencier ! En France, que dit la loi ? Être licencié au hasard, via l’utilisation d’un algorithme, serait-ce possible en France ? Selon Me Bénédicte Fleury-Mariage, avocate au barreau de Rennes et intervenant exclusivement en Droit du travail, la réponse est non. « Cela est impossible, les règles édictées en matière de licenciement collectif pour motifs économiques sont très strictes », assure-t-elle. Ainsi, en France, en cas de licenciements multiples, l’employeur doit appliquer des critères d’ordre pour désigner les salariés qui seront licenciés : des critères établis par la convention collective, des accords d’entreprise ou par la loi. C’est l’article L-1233-5 du Code du travail qui doit être appliqué. « Lorsque l’employeur procède à un licenciement collectif pour motif économique et en l’absence de convention ou accord collectif de travail applicable, il définit les critères retenus pour fixer l’ordre des licenciements, après consultation du comité social et économique », indique le texte. Ces critères prennent en compte, par exemple, les charges familiales, l’ancienneté au sein de l’entreprise, les difficultés de réinsertion professionnelle pour les personnes âgées ou handicapées notamment, ainsi que les compétences selon la catégorie socioprofessionnelle (CSP) concernée. « Plus un employé remplit les critères légaux et plus il aura de chance que son poste soit protégé, indique Me Fleury-Mariage. Il y a également toute une procédure préalable à respecter très stricte dans les entreprises de plus de cinquante salariés. » Et qu’en est-il du fait d’utiliser l’intelligence artificielle pour désigner les employés à renvoyer ? « Il n’y a rien d’existant aujourd’hui, mais si les critères d’ordre des licenciements sont pris en compte par un tel système, cela pourrait être un outil pour simplifier la gestion des ressources humaines, notamment pour les groupes avec des milliers d’employés. Mais il faut que ça se cantonne à ce que la loi autorise », conclut l’avocate.


 
",,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3LnNpbGljb24uZnIvYnJhbmR2b2ljZS9sZXMtZW5qZXV4LWRlLWxpbnRlbGxpZ2VuY2UtYXJ0aWZpY2llbGxlLWRlLWRlbWFpbtIBAA?oc=5,Les enjeux de l'intelligence artificielle de demain - Silicon.fr,2022-08-23,Silicon.fr,https://www.silicon.fr,"Avec une croissance annoncée de 21% pour le marché mondial en 2022, l’intelligence artificielle est un secteur qui semble avoir de belles années devant soi. Les récentes innovations dans le domaine ont effectivement montré que le développement de l’intelligence artificielle n’est pas près de s’arrêter. Comment l’intelligence artificielle va-t-elle révolutionner les méthodes de travail dans les années à venir ? Et comment préparer une future carrière dans ce domaine si passionnant ?",N/A,"Avec une croissance annoncée de 21% pour le marché mondial en 2022, l’intelligence artificielle est un secteur qui semble avoir de belles années devant soi. Les récentes innovations dans le domaine ont effectivement montré que le développement de l’intelligence artificielle n’est pas près de s’arrêter. Comment l’intelligence artificielle va-t-elle révolutionner les méthodes de travail dans les années à venir ? Et comment préparer une future carrière dans ce domaine si passionnant ?",N/A,https://schema.org,BreadcrumbList,"[{'@type': 'ListItem', 'position': 1, 'item': 'https://www.silicon.fr/', 'name': 'Accueil'}, {'@type': 'ListItem', 'position': 2, 'item': 'https://www.silicon.fr/brandvoice', 'name': 'Brandvoice Posts'}, {'@type': 'ListItem', 'position': 2, 'item': 'https://www.silicon.fr/brandvoice', 'name': 'Brandvoice Posts'}, {'@type': 'ListItem', 'position': 3, 'item': 'https://www.silicon.fr/brandvoice/les-enjeux-de-lintelligence-artificielle-de-demain', 'name': 'Les enjeux de l’intelligence artificielle de demain'}]","{'@type': 'WebPage', 'id': 'https://www.silicon.fr/brandvoice/les-enjeux-de-lintelligence-artificielle-de-demain'}",Les enjeux de l’intelligence artificielle de demain,,Les enjeux de l’intelligence artificielle de demain,2022-08-23T14:11:23+02:00,2022-08-23T14:13:04+02:00,"{'@type': 'Person', 'name': 'Saad Bouaicha'}","{'@type': 'ImageObject', 'url': 'https://www.silicon.fr/wp-content/uploads/2022/08/article.jpeg', 'width': '1080', 'height': '608'}","{'@type': 'Organization', 'name': 'Silicon', 'logo': {'@type': 'ImageObject', 'url': 'https://www.silicon.fr/wp-content/themes/kamino/assets/images/favicons_silicon/mstile-70x70.png', 'width': '', 'height': ''}}",,N/A,N/A,"


Les enjeux de l’intelligence artificielle de demain

Saad Bouaicha, 23 août 2022, 14:11 
Qu'est-ce que  Brand Voice ? 




 


 Facebook
                        




  Twitter




  Linkedin

















Avec une croissance annoncée de 21% pour le marché mondial en 2022, l’intelligence artificielle est un secteur qui semble avoir de belles années devant soi. Les récentes innovations dans le domaine ont effectivement montré que le développement de l’intelligence artificielle n’est pas près de s’arrêter. Comment l’intelligence artificielle va-t-elle révolutionner les méthodes de travail dans les années à venir ? Et comment préparer une future carrière dans ce domaine si passionnant ?

 Une multiplicité d’applications
Si l’intelligence artificielle attire autant les convoitises, c’est tout particulièrement en raison de sa possible intégration dans un très grand nombre de secteurs. La conception d’algorithmes d’intelligence artificielle toujours plus poussés a notamment grandement augmenté leur fiabilité et leur précision sur des sujets complexes. À cela se rajoute la capacité des intelligences artificielles à améliorer constamment leur travail en s’appuyant sur les gigantesques bases de données mises à leur disposition.
L’une des principales craintes observées concernant l’intelligence artificielle est que cette dernière en vienne à supplanter le travail réalisé par des humains. En réalité, l’IA pourrait être utilisée afin de régler des problématiques qui ne semblent pas pouvoir être résolues par l’humain à l’heure actuelle. Peuvent particulièrement être cités la découverte de nouvelles molécules et de traitements dans le secteur médical, la prédiction de catastrophes naturelles ou encore la mise au point de nouvelles méthodes pour réduire l’empreinte carbone. Autant d’applications concrètes qui pourraient avoir un impact majeur sur l’évolution de la société aussi bien à court qu’à long terme.
Les débouchés autour de l’intelligence artificielle et de son développement sont logiquement en constante augmentation. Que ce soit pour le développement de nouvelles intelligences, la maintenance technique de celles-ci, ou encore la gestion de projets informatiques, les opportunités de carrière liées à l’intelligence artificielle sont nombreuses. De manière générale, le secteur de l’IA va représenter une part considérable dans le marché de l’emploi. Il est donc logique de voir de plus en plus d’étudiants se tourner vers des études dans l’optique de travailler plus tard dans cette filière d’avenir.
 
Comment se former dans le milieu de l’intelligence artificielle ?
Les formations liées à l’intelligence artificielle sont légion, mais rares sont celles qui forment véritablement aux métiers numériques. L’intelligence artificielle étant en constante évolution, il est logique de s’attendre à ce que les formations correspondantes soient basées sur les dernières innovations dans le domaine. Le master intelligence artificielle de l’IA School propose à ses étudiants un cursus complet en 5 ans autour de l’intelligence artificielle et de ses différents métiers. Une partie technique centrée autour du développement algorithmique est destinée aux étudiants souhaitant devenir ingénieur en IA ou développeur, tandis qu’une autre partie est davantage tournée vers la gestion de projets et le développement business. Les étudiants peuvent ainsi choisir l’orientation qu’ils souhaitent donner à leur carrière tout en bénéficiant d’une formation valorisée sur le marché de l’emploi.
Deux cursus différents sont proposés à chacun selon les formations effectuées précédemment : 

Le Mastère Data Analyst est plutôt tourné vers les personnes ayant suivi une formation de 3 ou 4 ans dans le marketing, le droit ou la gestion d’entreprise. Il permet à ceux n’ayant pas ou peu de connaissance dans le développement informatique de se former aux métiers de l’IA. Une remise à niveau en mathématique et en développement leur permet d’avoir tout le bagage théorique nécessaire tout en reliant les connaissances acquises lors de leurs formations précédentes.
Le Mastère Data Scientist est quant à lui tourné vers ceux qui ont déjà de solides connaissances en développement informatique et qui souhaitent se spécialiser encore plus dans l’intelligence artificielle et le Deep Learning. À l’issue de cette formation, les étudiants peuvent alors prétendre à des postes en tant que chef de projet ou responsable data.

Les Podcasts de SplunksponsoriséL’IA, un atout pour une continuité de service public p…00:0000:0000:0000:00L’IA, un atout pour une continuité de service public p…16:50Une cyber-résilience à l’aune de l’IA et des régulatio…19:25Decathlon : une culture agile à l’international20:08Comment Carrefour a transformé la crise sanitaire en t…12:48Comment Groupama s’assure d’être résilient face aux cr…13:48Comment impulser une culture data dans une grande entr…14:17Hors-série : La data du futur (Volume 1)08:28Cegid : la tête dans le Cloud22:16Hors-série : La data du futur (Volume 2)07:30La data au service des verres intelligents chez Essilo…09:42La vision conseil de Deloitte sur la data et l’IA19:04Data altruisme et IA responsable au Crédit Mutuel Arkéa11:54[BONUS] La Data Responsable : une vision écologique23:08S’abonnerEdisoundFlux RSSSpotifyDeezerAmazon MusicApple PodcastsPartager l'épisodeFacebookXLinkedInLien de l'épisodeCopié !
 





Recommander cet article :




                    0                









                    0                




					﻿                        				






					﻿                                


 NEWSLETTER 
 Abonnez-vous pour recevoir nos meilleurs articles 









 


 Facebook
                            




  Twitter




  Linkedin








 Abonnez-vous 











Recevez le magazine directement chez vous, et en version numérique
97 € / an
Je m'abonne




Nos Événements 


 Replay 



                            Le grand dîner de gala de la Communauté                        


Voir le Replay











 Replay 



                            La Matinale Silicon : IA & Cybersécurité                        


Voir le Replay











 Replay 



                            Silicon Day Cybersécurité et Data                        


Voir le Replay









Tous nos événements

Publicité 
",https://www.silicon.fr/wp-content/uploads/2022/08/article.jpeg,Data &amp; Stockage,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMikQFodHRwczovL3d3dy5iZm10di5jb20vdGVjaC91bmUtaW50ZWxsaWdlbmNlLWFydGlmaWNpZWxsZS1jcmVlZS1wb3VyLW9jY2lkZW50YWxpc2VyLWwtYWNjZW50LWRlcy1lbXBsb3llcy1kZS1jZW50cmVzLWQtYXBwZWxzX0FOLTIwMjIwODI2MDAyMS5odG1s0gGVAWh0dHBzOi8vd3d3LmJmbXR2LmNvbS9hbXAvdGVjaC91bmUtaW50ZWxsaWdlbmNlLWFydGlmaWNpZWxsZS1jcmVlZS1wb3VyLW9jY2lkZW50YWxpc2VyLWwtYWNjZW50LWRlcy1lbXBsb3llcy1kZS1jZW50cmVzLWQtYXBwZWxzX0FOLTIwMjIwODI2MDAyMS5odG1s?oc=5,"Une intelligence artificielle créée pour ""occidentaliser"" l'accent des employés de centres d'appels - BFMTV",2022-08-26,BFMTV,https://www.bfmtv.com,"Pour &quot;éviter les discriminations&quot;, Sanas propose à des employés de masquer leur accent au moyen d&#39;une intelligence artificielle. Une pratique qui inquiète.",N/A,"Pour ""éviter les discriminations"", Sanas propose à des employés de masquer leur accent au moyen d'une intelligence artificielle. Une pratique qui inquiète.",N/A,https://schema.org/,NewsArticle,"[{'@type': 'ListItem', 'position': 1, 'name': 'BFMTV', 'item': 'https://www.bfmtv.com/'}, {'@type': 'ListItem', 'position': 2, 'name': 'Tech', 'item': 'https://www.bfmtv.com/tech/'}]","{'@type': 'WebPage', '@id': 'https://www.bfmtv.com/tech/une-intelligence-artificielle-creee-pour-occidentaliser-l-accent-des-employes-de-centres-d-appels_AN-202208260021.html'}",Une intelligence artificielle créée pour &quot;occidentaliser&quot; l&#39;accent des employés de centres d&#39;appels,,,2022-08-26T06:30:00+02:00,2022-08-26T06:30:00+02:00,"[{'@type': 'Person', 'name': 'Victoria Beurnez'}]","{'@type': 'ImageObject', 'url': 'https://images.bfmtv.com/eU2cKtXMud3Lw9HuAyyDX4VqFbk=/4x39:1252x741/1248x0/images/1242722.jpg', 'contentUrl': 'https://images.bfmtv.com/eU2cKtXMud3Lw9HuAyyDX4VqFbk=/4x39:1252x741/1248x0/images/1242722.jpg', 'width': {'@type': 'QuantitativeValue', 'value': 1248}, 'height': {'@type': 'QuantitativeValue', 'value': 702}, 'name': 'Un centre d&#39;appels pour une compagnie d&#39;assurance, au Maroc.', 'author': 'AFP'}","{'@type': 'Organization', 'name': 'Tech&Co', 'logo': {'@type': 'ImageObject', 'url': 'https://www.bfmtv.com/assets/v5/images/Techandco_richSnippets_rectangulaire.6e8d539924a765de175f3ac2ff0c5514.png', 'contentUrl': 'https://www.bfmtv.com/assets/v5/images/Techandco_richSnippets_rectangulaire.6e8d539924a765de175f3ac2ff0c5514.png', 'width': {'@type': 'QuantitativeValue', 'value': 400}, 'height': {'@type': 'QuantitativeValue', 'value': 75}}, 'sameAs': ['https://www.facebook.com/BFMTV', 'https://twitter.com/techandco']}",,N/A,N/A,"BFMTVTechTechUne intelligence artificielle créée pour ""occidentaliser"" l'accent des employés de centres d'appelsVictoria BeurnezLe 26/08/2022 à 6:30PartagerTwitterWhatsappLinkedInMailmessengerUn centre d'appels pour une compagnie d'assurance, au Maroc. - AFPPour ""éviter les discriminations"", Sanas propose à des employés de masquer leur accent au moyen d'une intelligence artificielle. Une pratique qui inquiète.Dans la Silicon Valley, la jeune entreprise Sanas a mis au point une intelligence artificielle ayant pour but ""d'occidentaliser"" les accents, rapporte, ce jeudi 25 août, le quotidien britannique The Guardian.Le dispositif s'adresse particulièrement aux centrales d'appels en Afrique ou en Asie, où les employés sont régulièrement victimes d'irrespect de la part des clients, selon Marty Massih Sarim, actuel patron de l'entreprise.Pour l'heure, l'intelligence artificielle est fixée sur des voix américaines - et donc uniquement anglophone. Elle a pour but de lisser et de masquer les accents. L'effet est immédiat et ""indétectable"" pour la personne au bout du fil.Utilisable au choixSanas affirme que son système est déjà utilisé par plus d'un millier d'employés de centrales d'appels, aux Phillippines et en Inde. Il précise que les employés sont libres de l'utiliser ou non, selon leur choix.Un grand nombre d'entreprises occidentales ont délocalisé leur centrale d'appels dans des pays d'Asie ou d'Afrique. ""Evidemment, c'est moins coûteux de traiter ces appels dans d'autres pays que les Etats-Unis. [...] C'est pour cette raison que tout le travail est désormais délocalisé"", affirme Marty Massih Sarim, président de Sanas et auparavant employé de longue date dans des centres d'appel. En conséquence, les employés font parfois face à des clients furieux.""Si un client est énervé à propos d'une facture trop haute, ou de sa télévision qui ne fonctionne plus, ils va être d'autant plus frustré en entendant l'accent étranger de leur interlocuteur. De manière générale, il va demander à parler à quelqu'un aux Etats-Unis. [...] Les employés ne reçoivent donc pas le respect qu'ils méritent dès le départ, et cela commence donc comme une conversation d'autant plus compliquée. Mais si nous pouvons soustraire ce biais, alors il s'agit d'une conversation normale"", justifie le président.En outre, Sanas indique que de nombreuses entreprises demandent à leurs employés de s'entraîner à parler ""américain"". L'intelligence artificielle a donc, aux yeux de son créateur, pour but d'éviter cette charge de travail supplémentaire.Masquer les accents, mais pas les discriminationsMais la pratique inquiète. Aneesh Aneesh, un sociologue interrogé par The Guardian, évoque ses craintes. Sur le court terme, éviter aux employés un entrainement linguistique semble une bonne chose. Mais sur le long terme ""c'est un danger"", estime-t-il. Le sociologue craint que cela ne mène à de ""l'indifférence à la différence"".""Cela nous autorise à fuir la réalité sociale, qui est que vous êtes deux humains sur une même planète, que vous avez des obligations l'un envers l'autre"", dit-il.Sur le même sujetLe doublage par intelligence artificielle est-il le futur du cinéma?""Comme bien des systèmes présentés comme des solutions, cela ne tient compte ni de la dignité ni de l'humanité"" regrette Chris Gilliard, chercheur spécialisé sur l'effet de la technologie dans les communautés marginalisées, auprès du quotidien britannique. ""Cela ne fera que soutenir les éventuelles croyances racistes et discriminantes des gens"". ""Perte de l'individualité"", ""oubli de l'autre"": le chercheur est formel, pour lui, cette solution n'en est pas une.Victoria Beurnez",,,https://www.bfmtv.com/tech/une-intelligence-artificielle-creee-pour-occidentaliser-l-accent-des-employes-de-centres-d-appels_AN-202208260021.html,567,"Dans la Silicon Valley, la jeune entreprise Sanas a mis au point une intelligence artificielle ayant pour but &quot;d&#39;occidentaliser&quot; les accents, rapporte, ce jeudi 25 août, le quotidien britannique The Guardian. Le dispositif s&#39;adresse particulièrement aux centrales d&#39;appels en Afrique ou en Asie, où les employés sont régulièrement victimes d&#39;irrespect de la part des clients, selon Marty Massih Sarim, actuel patron de l&#39;entreprise. Pour l&#39;heure, l&#39;intelligence artificielle est fixée sur des voix américaines - et donc uniquement anglophone. Elle a pour but de lisser et de masquer les accents. L&#39;effet est immédiat et &quot;indétectable&quot; pour la personne au bout du fil. Utilisable au choix Sanas affirme que son système est déjà utilisé par plus d&#39;un millier d&#39;employés de centrales d&#39;appels, aux Phillippines et en Inde. Il précise que les employés sont libres de l&#39;utiliser ou non, selon leur choix. Un grand nombre d&#39;entreprises occidentales ont délocalisé leur centrale d&#39;appels dans des pays d&#39;Asie ou d&#39;Afrique. &quot;Evidemment, c&#39;est moins coûteux de traiter ces appels dans d&#39;autres pays que les Etats-Unis. [...] C&#39;est pour cette raison que tout le travail est désormais délocalisé&quot;, affirme Marty Massih Sarim, président de Sanas et auparavant employé de longue date dans des centres d&#39;appel. En conséquence, les employés font parfois face à des clients furieux. &quot;Si un client est énervé à propos d&#39;une facture trop haute, ou de sa télévision qui ne fonctionne plus, ils va être d&#39;autant plus frustré en entendant l&#39;accent étranger de leur interlocuteur. De manière générale, il va demander à parler à quelqu&#39;un aux Etats-Unis. [...] Les employés ne reçoivent donc pas le respect qu&#39;ils méritent dès le départ, et cela commence donc comme une conversation d&#39;autant plus compliquée. Mais si nous pouvons soustraire ce biais, alors il s&#39;agit d&#39;une conversation normale&quot;, justifie le président. En outre, Sanas indique que de nombreuses entreprises demandent à leurs employés de s&#39;entraîner à parler &quot;américain&quot;. L&#39;intelligence artificielle a donc, aux yeux de son créateur, pour but d&#39;éviter cette charge de travail supplémentaire. Masquer les accents, mais pas les discriminations Mais la pratique inquiète. Aneesh Aneesh, un sociologue interrogé par The Guardian, évoque ses craintes. Sur le court terme, éviter aux employés un entrainement linguistique semble une bonne chose. Mais sur le long terme &quot;c&#39;est un danger&quot;, estime-t-il. Le sociologue craint que cela ne mène à de &quot;l&#39;indifférence à la différence&quot;. &quot;Cela nous autorise à fuir la réalité sociale, qui est que vous êtes deux humains sur une même planète, que vous avez des obligations l&#39;un envers l&#39;autre&quot;, dit-il. &quot;Comme bien des systèmes présentés comme des solutions, cela ne tient compte ni de la dignité ni de l&#39;humanité&quot; regrette Chris Gilliard, chercheur spécialisé sur l&#39;effet de la technologie dans les communautés marginalisées, auprès du quotidien britannique. &quot;Cela ne fera que soutenir les éventuelles croyances racistes et discriminantes des gens&quot;. &quot;Perte de l&#39;individualité&quot;, &quot;oubli de l&#39;autre&quot;: le chercheur est formel, pour lui, cette solution n&#39;en est pas une.","{'@type': 'SpeakableSpecification', 'xpath': ['/html/head/title', ""/html/head/meta[@name='description']/@content""]}",,,,,,,,,,,,
