URL link,Title,Date,Source,Source Link,description,keywords,og:description,twitter:description,article:section,article:summary,article text,@context,@type,name,thumbnailUrl,uploadDate,duration,expires,contentUrl,embedUrl,publisher,headline,image,datePublished,dateModified,author,isAccessibleforFree,@graph,itemListElement,mainEntityOfPage,isAccessibleForFree,isPartOf,speakable
https://news.google.com/rss/articles/CBMipAFodHRwczovL3d3dy5zcGllZ2VsLmRlL3N0YXJ0L2t1ZW5zdGxpY2hlLWludGVsbGlnZW56LWluZm9ybWF0aWstb2Rlci1kYXRhLXNjaWVuY2Utc3R1ZGllcmVuLWtpLXN0dWRpZW5nYWVuZ2UtdW5kLWF1c2JpbGR1bmdlbi1hLTI2YTg2ODVkLWU2ZjEtNDYyNS1iZDIzLWNjMzA3ZWNmMzNhYdIBAA?oc=5,Künstliche Intelligenz: Informatik oder Data Science studieren? - KI-Studiengänge und Ausbildungen - DER SPIEGEL,2024-02-01,DER SPIEGEL,https://www.spiegel.de,"Alle reden über künstliche Intelligenz, Fachleute sind auf dem Arbeitsmarkt gefragt. Welche Fächer man belegen muss, um neue Technologien mitzuentwickeln – und welche Fähigkeiten es dazu braucht.",N/A,"Alle reden über künstliche Intelligenz, Fachleute sind auf dem Arbeitsmarkt gefragt. Welche Fächer man belegen muss, um neue Technologien mitzuentwickeln – und welche Fähigkeiten es dazu braucht.",N/A,N/A,N/A,"





Arbeiten mit Zukunftstechnologie

Kann man KI studieren?



Alle reden über künstliche Intelligenz, Fachleute sind auf dem Arbeitsmarkt gefragt. Welche Fächer man belegen muss, um neue Technologien mitzuentwickeln – und welche Fähigkeiten es dazu braucht.


Von

Veronika Silberg

01.02.2024, 06.19 Uhr






Artikel zum Hören•7 Min









Zur Playlist









Anhören


















Zur Merkliste hinzufügen






















X.com






Facebook








E-Mail







Messenger







WhatsApp










Link kopieren







Weitere Optionen zum Teilen













E-Mail











Messenger











WhatsApp














Link kopieren






























Bild vergrößern



Informatik, Data Science oder etwas ganz anderes studieren? Die Wege zur Arbeit mit KI sind vielfältig.

Foto: Andriy Onufriyenko / Moment RF / Getty Images












Spätestens mit ChatGPT ist künstliche Intelligenz in unserem Alltag angekommen. Egal, ob in der Medizin- oder Agrarindustrie: Die Entwicklung neuer Technologien mithilfe von KI bietet der deutschen Wirtschaft vielfältige neue Chancen. Kein Wunder also, dass Unternehmen händeringend nach KI-Spezialist:innen suchen.











Mit der steigenden Nachfrage wächst auch das Angebot an Ausbildungswegen, die in das Berufsfeld führen. »Das Schöne ist, dass jeder in der KI-Entwicklung seinen Platz findet«, sagt Kinga Schumacher, Senior Researcherin am Deutschen Forschungszentrum für Künstliche Intelligenz (DFKI) in Berlin – ob beim fokussierten Programmieren oder in interdisziplinärer, kreativer Projektarbeit.Sie habe zu Beginn ihrer Karriere klassisch Informatik studiert, erzählt Schumacher. KI sei damals in den Nullerjahren noch kaum Thema gewesen. Heute sieht das anders aus.











Informatik oder Data Science? – Der Weg in die KI-Entwicklung»Vor fünfzehn Jahren hätte ich Ihnen noch gesagt: Studieren Sie Informatik!«, sagt Schumacher. Inzwischen sei die Antwort nicht mehr so einfach, die Wege in die KI-Entwicklung sind vielfältig. Es gebe immer mehr Studiengänge, die sich auf spezielle Bereiche der künstlichen Intelligenz fokussieren, so die Forscherin. Meist sind das Formen der angewandten Informatik oder sie sind in der Mathematik angesiedelt. 














Welches Fach sich am besten eignet, sei eine Frage der persönlichen Neigungen. »Wenn ich gern rumbastele, dann studiere ich vielleicht Robotik, wenn ich zwei linke Hände habe, eher etwas Datenzentriertes«, sagt Schumacher. Bei Data Science etwa liegt der Fokus auf der Auswertung großer Datenmengen. In einem Studiengang Künstliche Intelligenz liege der Fokus dagegen mehr auf möglichen Anwendungsbereichen von KI, etwa Mobilität, Gesundheitswesen oder Chatbots.







Die Grundlagen seien jedoch meist die gleichen, sagt Schumacher. Das betont auch Thomas Röser von der Berufsberatung der Agentur für Arbeit Aachen-Düren. Man solle sich von den vielen unterschiedlichen Fachrichtungen nicht abschrecken lassen. »Das ist wie in der BWL: Da heißt der Studiengang vielleicht Marketing – im Grunde genommen machen Sie aber auch BWL.« Wer sich früh spezialisieren möchte, könne seinen Bachelor in einem Anwendungsfach machen. Wer sich unsicher sei, dem rate er allerdings zum klassischen Grundstudium Informatik oder Mathematik. »Spezialisieren ja, aber warum schon im Bachelor?« Im Master könne man dann immer noch seinen Fokus setzen. Auch ein Wechsel sei innerhalb der unterschiedlichen Fächer meist unkompliziert.















Studiengänge im Bereich künstliche Intelligenz




Bereich
Klassische Informatik
aufklappen



























Was? Die klassische Informatik vermittelt Grundlagen der systemischen Verarbeitung von Informationen. Neben den grundlegenden Fächern der angewandten, praktischen und technischen Informatik kommen immer mehr Spezialisierungsfelder hinzu. Dazu gehört auch künstliche Intelligenz.Wo? An den meisten Hochschulen wird Informatik als Bachelor und Master angeboten, besonders an Technischen Hochschulen. Renommiert sind etwa die RWTH Aachen 





, die TU München  oder die FU Berlin . In Deutschland gibt es über 600 Studienangebote.








Bereich
Angewandte Informatik
aufklappen











Was? Angewandte Informatik hat im Vergleich zum klassischen Fach meist eine stärkere Spezialisierung auf einen Anwendungsbereich. Eigentlich ist es ein Überbegriff für verschiedene spezialisierte Informatikstudiengänge, wie Medieninformatik oder Cybersecurity. Die Spezialisierung kann sich von Hochschule zu Hochschule stark unterscheiden. Voraussetzung sollte also ein Interesse am jeweiligen Schwerpunktthema sein.Wo? Mehr als 100 Hochschulen bieten Studiengänge in der angewandten Informatik an. Siehe unten.








Bereich
Künstliche Intelligenz
aufklappen











Was? Die Studiengänge Künstliche Intelligenz oder Artificial Intelligence sind von Anfang an auf KI fokussiert.Wo? Technische Hochschule Ingolstadt , Ostbayerische Technische Hochschule Amberg-Weiden , BTU Cottbus-Senftenberg , Uni Würzburg , TH Rosenheim , Hochschule Landshut , Hochschule Ansbach ; Master: Universität Ulm , THWS Würzburg , Uni Erlangen-Nürnberg , Uni Lübeck  (Auswahl)








Bereich
Data Science
aufklappen











Was? Data Scientists gewinnen mit Methoden der Mathematik, Informatik und Statistik Erkenntnisse aus großen Mengen von Daten. Ebenfalls ein Spezialisierungsbereich der Informatik.Wo? Uni Erlangen-Nürnberg , Uni Gießen , TU Dortmund , BHT Berlin , Uni Göttingen , TU Hamburg , Uni Hildesheim , Uni Marburg , LMU München , Uni Trier ; Master: Hochschule Darmstadt , Hochschule Harz , RWTH Aachen , FU Berlin , Uni Bielefeld , TU Braunschweig , TU Chemnitz , Hochschule Coburg , Hochschule Fulda , Hochschule Bielefeld , Fernuni Hagen , FH Kiel , Hochschule Anhalt , Uni Leipzig , Uni Mannheim , UE Innovation Hub Potsdam , Uni Potsdam , IU Internationale Hochschule Erfurt , (Auswahl)








Bereich
Maschinelles Lernen
aufklappen











Was? Machine Learning ist ein Teilbereich der künstlichen Intelligenz. Algorithmen erkennen Muster in Datensätzen und entwickeln daraus Lösungen.Wo? Den Studiengang gibt es bislang als Masterstudium an der Uni Tübingen  und als Artificial Intelligence and Machine Learning an der TU Darmstadt .








Bereich
Medieninformatik
aufklappen











Was? Medieninformatik ist eine Variante der angewandten Informatik und hat einen berufsorientierten Praxisbezug. Der Studiengang konzentriert sich auf die digitale Informationsverarbeitung in Medien – etwa Computerspielen, Onlineplattformen oder Apps. Der Schwerpunkt liegt auf Multimedia und Softwaretechnik, es kommen aber auch interdisziplinäre Themen dazu wie Mediengestaltung und Wahrnehmungspsychologie. Künstliche Intelligenz ist hier nur eines der möglichen Themenfelder.Wo? Den Studiengang gibt es vergleichsweise häufig, der thematische Schwerpunkt variiert. Bachelorstudiengänge gibt es etwa an der TU Dresden , der LMU München , der Universität des Saarlandes  oder der Uni Tübingen .








Bereich
Robotik
aufklappen











Was? Ein angewandtes Studium der Informatik mit Schwerpunkt auf Robotern und autonomen Systemen, zum Beispiel autonomen Fahrzeugen.Wo? Bachelorstudiengänge gibt es etwa an der Uni Lübeck , der TH Ingolstadt , FH Südwestfalen , HS Kempten , THWS Schweinfurt , EAH Jena  oder an der TH Deggendorf . Einen Master in angewandter Robotik gibt es an der HTW Dresden , Neurobotik an der TU Chemnitz .








Bereich
Ähnliche Fächer
aufklappen











Artificial Intelligence and Data Science: Universität des Saarlandes ; Master: Heinrich-Heine-Universität Düsseldorf , TH Deggendorf , Hochschule Neu-Ulm , Universität Stuttgart , Hochschule Trier Beispiele für weitere Kombinationsfächer oder Spezialisierungen: Computer Science an der TU Darmstadt , Angewandte Data Science und Künstliche Intelligenz in Stralsund , Artificial Intelligence for Smart Sensors and Actuators an der TH Deggendorf , Angewandte Künstliche Intelligenz und Digitale Transformation an der HS Ansbach , Mind, Brain and Behavior an der Uni Gießen , Digital Technologies an der TU Clausthal und Ostfalia Hochschule ,KI und Computer Vision an der Hochschule Kempten , Artificial Intelligence Engineering an der Uni Passau , Angewandte Künstliche Intelligenz an der FH Südwestfalen  (Auswahl)










Voraussetzungen für KI-StudiengängeEines haben jedoch alle Studiengänge gemeinsam, die auf die Entwicklung von künstlicher Intelligenz abzielen. »Um Mathematik kommen Sie nicht herum«, sagt Röser. Logisches Denken und gute mathematische Grundkenntnisse werden in allen Fachbereichen der Informatik gefordert. Auch gute Englischkenntnisse seien heutzutage zunehmend wichtig, sagt Röser. Eine erste Neugier und Affinität zu Programmierung sei ebenfalls hilfreich. An den hohen Abbruchquoten in der Informatik und verwandten Naturwissenschaften zeigt sich zudem, wie wichtig strukturiertes Arbeiten und Durchhaltevermögen sind.














Wer vor Mathematik zurückschreckt und technisch weniger versiert ist, kann sich der KI-Forschung über Umwege nähern. KI-Entwicklerin wird man dann vielleicht nicht – aber man arbeitet mit ihnen zusammen. »Wir haben auch bei uns am Forschungsinstitut Quereinsteiger:innen aus anderen Fachrichtungen«, sagt Forscherin Schumacher. Häufig kämen die aus der Mathematik, Physik und Chemie, aber auch die Psychologie sei in der KI-Entwicklung unheimlich wichtig. An der Beschäftigung mit KI im weitesten Sinne kommt man 2024 ohnehin nicht mehr ganz vorbei. In keinem Fachbereich.





Mehr zum Thema











Studienfächer erklärt: Was ich als Erstsemester gern über Informatik gewusst hätte


Aufgezeichnet von Lisa Srikiow
























































Quereinstieg in die IT-Branche: »Mittlerweile bekomme ich wöchentlich neue Jobangebote«


Aufgezeichnet von Ronja Ebeling




































Viel Geld für MINT-Berufe, weniger Geld für Frauen: Welches Gehalt angehende Akademiker erwarten



































Was suchen die Unternehmen?Auch die Wirtschaft ist Taktgeber. KI-Spezialist:innen werden inzwischen in fast allen Branchen gesucht. Von Januar bis April vergangenen Jahres schrieben Arbeitgeber in Deutschland fast 44.000 Stellen mit KI-Bezug aus, so eine Auswertung 


 der Personalagentur Index. Besonders gefragt waren demnach Informatiker:innen sowie Mitarbeitende im Bereich Forschung und Entwicklung. In Zukunft würden Unternehmen zudem stark nach Expert:innen angrenzender Fachbereiche suchen, sagt Berufsberater Röser. »KI allein ist nicht funktionsfähig. Geld wird ja mit den Produkten gemacht, die mittels KI funktionieren und gesteuert werden. Autonome Fahrzeuge etwa.« Auch ein Studium in den Fächern Maschinenbau, Elektrotechnik oder Energietechnik kann also indirekt in die KI-Entwicklung führen.














Noch wichtiger als ein Master sei für die Unternehmen Praxiserfahrung, sagt Röser. »Das sehen Sie auch bei den Stellenangeboten. Häufig ist mehrjährige Erfahrung im Bereich der Softwareentwicklung gefragt.« Er empfehle deshalb häufig anwendungsbezogene Studiengänge und duale Angebote, etwa an der RWTH Aachen.Wer später in die Forschung möchte, kann sich an Forschungs- und Kompetenzzentren für künstliche Intelligenz orientieren (siehe Kasten). Inzwischen gibt es immer mehr Kooperationen zwischen den Zentren mit bestimmten Universitäten und Studiengängen. Das kann Synergien und Projekte schaffen und den Weg in die Forschung erleichtern.















Standorte für KI-Forschung in Deutschland




Bereich
Berlin Institute for the Foundations of Learning and Data (BIFOLD)
aufklappen











Standort: BerlinPartneruniversitäten: TU Berlin, TU Braunschweig, HU Berlin, FU Berlin, Uni PotsdamMehr Informationen auf der Website des BIFOLD 








Bereich
Das Deutsches Forschungszentrum für Künstliche Intelligenz (DFKI)
aufklappen











Standorte: Bremen, Kaiserslautern, Saarbrücken und OsnabrückLabore in Berlin und Darmstadt sowieAußenstellen in Lübeck und TrierPartneruniversitäten: RPTU Kaiserslautern-Landau, Universität des Saarlandes, Uni Bremen, Hochschule Bremen, TU Berlin, Uni Osnabrück, Hochschule Osnabrück, Uni Oldenburg, Jade Hochschule, Constructor University Bremen (privat), Uni LübeckDas DFKI ist die bundesweit größte Forschungseinrichtung. Mehr Informationen auf der Website des DFKI 








Bereich
Munich Center for Machine Learning (MCML)
aufklappen











Standort: MünchenPartneruniversitäten: LMU München und TU MünchenMehr Informationen auf der Website des MCML 








Bereich
Institute for Machine Learning and Artificial Intelligence LAMARR
aufklappen











Standort: DortmundPartneruniversitäten: TU Dortmund und Uni BonnMehr Informationen auf der Website des LAMARR 








Bereich
Center for Scalable Data Analytics and Artificial Intelligence Dresden/Leipzig (ScaDS)
aufklappen











Standort: Dresden und LeipzigPartneruniversitäten: TU Dresden und Uni LeipzigMehr Informationen auf der Website des ScaDS 








Bereich
Das Tübingen AI Center
aufklappen











Standort: TübingenPartneruniversitäten: Uni TübingenMehr Informationen auf der Website des AI Centers 








Bereich
Konrad Zuse Schools of Excellence in Artificial Intelligence
aufklappen











Die Zuse Schools  werden vom Deutschen Akademischen Austauschdienst (DAAD) gefördert und jeweils von einer Technischen Universität betrieben. Aktuell gibt es die Graduiertenschulen an der TU Darmstadt, der TU Dresden und der TU München.








Bereich
Hasso-Plattner-Institut
aufklappen











Standort: PotsdamDas gemeinnützige, private Institut  forscht und lehrt zu IT-Systems Engineering, Data Engineering und Digital Health in Kooperation mit der Uni Potsdam.








Bereich
AI Grid
aufklappen











Auch AI Grid  ist ein Netzwerk zur Förderung von jungen Talenten in der KI-Forschung. Es koordiniert Nachwuchsprogramme im Informatik-Umfeld und hat seinen Sitz in Berlin.








Bereich
Cyber Valley
aufklappen











Der Forschungsverbund  will in Baden-Württemberg privatwirtschaftliche Unternehmen und akademische Partner zusammenbringen, um die KI-Forschung voranzutreiben. Partner sind etwa das Max-Planck-Institut für Intelligente Systeme und das Fraunhofer-Institut. Zu den beteiligten Unternehmen gehören unter anderem Amazon, BMW oder Bosch.Partneruniversitäten: Uni Stuttgart und Uni Tübingen











Deutschland als KI-Standort?



















Deutschlands Schwächen bei künstlicher Intelligenz: »Lasst die Leute rein!«


Ein Interview von Marcel Rosenbach und Hilmar Schmundt












































Lernende Roboter: »Wenn wir KI komplett den privaten Firmen überlassen, dann überlassen wir ihnen auch die Zukunft der Menschheit«


Ein SPIEGEL-Gespräch von Simon Book und Thomas Schulz

































Ausbildungen im Bereich künstliche IntelligenzAuch eine Ausbildung bietet Berufsmöglichkeiten im Bereich der künstlichen Intelligenz. Infrage kommen insbesondere eine Ausbildung als Fachinformatiker:in mit der Spezialisierung Anwendungsentwicklung oder eine Ausbildung als Softwareentwickler:in. Hier ist man für die Umsetzung und Programmierung zuständig.Fachinformatiker:in mit der Spezialisierung Anwendungsentwicklung arbeiten in der Softwareentwicklung: Sie konzipieren und programmieren Anwendungen und Benutzeroberflächen – entweder für den eigenen Betrieb oder für Kunden. Sie entwickeln dabei unter Umständen auch KI-gestützte Software, wie etwa Chatbots.Mathematisch-technische Softwareentwickler:in:Mithilfe mathematischer Modelle entwerfen sie Softwaresysteme, programmieren und warten diese. Dabei verwenden sie auch KI-Modelle. Arbeitsorte sind größere Unternehmen, Softwarehäuser und Forschungseinrichtungen.Als inklusive Optionen für Menschen mit Behinderung bieten sich eine Ausbildung zum Fachpraktiker oder Fachpraktikerin für IT-Systemelektronik oder IT-Systemintegration an.














Mehr Frauen in die KI-Entwicklung







»Als ich studiert habe, hieß es jeden Tag: Guten Morgen Frau Schumacher, guten Morgen meine Herren. Ich konnte nicht mal schwänzen, weil ich eigentlich immer die einzige Frau war.«

Kinga Schumacher, KI-Forscherin








In vielen MINT-Fächern überwiegen männliche Studierende. Immer wieder zeigen Studien wie diese aus dem Jahr 2022, dass sich Frauen nicht für das Studium eines MINT-Faches gerüstet fühlen.Kinga Schumacher ist es deshalb ein persönliches Anliegen, dass sich junge Frauen nicht von einer Karriere im Bereich KI abschrecken lassen. Auch aufgrund ihrer persönlichen Erfahrung. »Als ich studiert habe, hieß es jeden Tag: Guten Morgen Frau Schumacher, guten Morgen meine Herren«, erzählt sie. »Ich konnte nicht mal schwänzen, weil ich eigentlich immer die einzige Frau war.« Inzwischen habe sich viel getan. Sie selbst habe inzwischen ein kleines Team mit überwiegend Frauen. Mehr Diversität sei in der KI-Entwicklung unheimlich wichtig: »Wenn wir KI-Systeme für Menschen entwickeln, die nicht diskriminierend und für alle gleich gut sein sollen, dann benötigen wir eben auch diverse Teams.«














Anmerkung der Redaktion: In einer früheren Version des Textes konnte der Eindruck entstehen, die Mathematik sei lediglich Grundlage der Informatik. Es gibt jedoch auch Studiengänge im Bereich der KI, die in der Mathematik angesiedelt sind. Wir haben den Text entsprechend ergänzt.
















Feedback


",,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMif2h0dHBzOi8vd3d3Lm5kci5kZS9uYWNocmljaHRlbi9zY2hsZXN3aWctaG9sc3RlaW4vQ2hhdEdQVC1TdHVkZW50LWF1cy1XZWRlbC1lbnRsYXJ2dC1rdWVuc3RsaWNoZS1JbnRlbGxpZ2VueixraWRldGVrdG9yMTA4Lmh0bWzSAQA?oc=5,ChatGPT: Student aus Wedel entlarvt künstliche Intelligenz - NDR.de,2024-02-03,NDR.de,https://www.ndr.de,"Der Student Tom Tlok von der Fachhochschule Wedel hat für seine Masterarbeit ein besonderes Tool entwickelt. Es erkennt Texte, die mithilfe Künstlicher Intelligenz geschrieben wurden. Das Programm wurde mit Zehntausenden Daten trainiert.","ChatGPT, FH Wedel, Künstliche Intelligenz","Der Student Tom Tlok von der Fachhochschule Wedel hat für seine Masterarbeit ein besonderes Tool entwickelt. Es erkennt Texte, die mithilfe Künstlicher Intelligenz geschrieben wurden. Das Programm wurde mit Zehntausenden Daten trainiert.","Der Student Tom Tlok von der Fachhochschule Wedel hat für seine Masterarbeit ein besonderes Tool entwickelt. Es erkennt Texte, die mithilfe Künstlicher Intelligenz geschrieben wurden. Das Programm wurde mit Zehntausenden Daten trainiert.",N/A,N/A,"



Dieser Artikel wurde ausgedruckt unter der Adresse:
https://www.ndr.de/nachrichten/schleswig-holstein/ChatGPT-Student-aus-Wedel-entlarvt-kuenstliche-Intelligenz,kidetektor108.html





ChatGPT: Student aus Wedel entlarvt künstliche Intelligenz

Stand: 03.02.2024 07:00 Uhr

Der Student Tom Tlok von der Fachhochschule Wedel hat für seine Masterarbeit ein besonderes Tool entwickelt. Es erkennt Texte, die mithilfe Künstlicher Intelligenz geschrieben wurden. Das Programm wurde mit Zehntausenden Daten trainiert.

von Johannes Tran
Stammt dieser Text, den Sie gerade lesen, von einem Menschen? Oder von einer Maschine, einer künstlichen Intelligenz? Schwierig zu sagen. Sprachmodelle wie ChatGPT haben das Schreiben revolutioniert. Sie können Texte erstellen, die auf den ersten Blick wie menschliche daherkommen. Die Chatbots generieren Aufsätze, Rezepte, Gedichte und vieles mehr. Kostenlos und innerhalb von Sekunden. Nur zwei Monate nach Veröffentlichung stieg die Zahl der Nutzerinnen und Nutzer von ChatGPT auf über 100 Millionen.
ChatGPT: Ein Werkzeug für Kriminelle?
Die Sprachmodelle könnten Menschen viel Arbeit abnehmen, jubeln Befürworter. Einer Studie des McKinsey Global Institutes zufolge könnte die neue Technologie weltweit einen gewaltigen Produktivitätszuwachs ermöglichen: von umgerechnet 2,4 bis 4,1 Billionen Euro. Die Chatbots könnten etwa die Interaktion zwischen Firmen und ihren Kunden erleichtern - im Kundenservice, Marketing oder Vertrieb. So würden Mitarbeitende entlastet, die dadurch mehr Zeit für andere Aufgaben hätten.
Skeptiker halten dagegen, die Tools würden zum Missbrauch einladen. So erklärte die europäische Polizeibehörde Europol in einem Statement: Kriminelle könnten ChatGPT nutzen, um betrügerische Texte zu verfassen und das Vertrauen ihrer Opfer zu erschleichen. Europol sprach gar von einem ""düsteren Ausblick"". Auch das Weltwirtschaftsforum warnte jüngst vor Desinformationen, die mithilfe von Künstlicher Intelligenz publiziert werden könnten. Nicht zuletzt, so die Befürchtung von Lehrkräften, könnten Schülerinnen und Schüler sowie Studierende die Software missbrauchen, um Hausarbeiten erstellen zu lassen.
Tool mit 140.000 Texten gefüttert












Prof. Hendrik Annuth ist vom Tool seines Studenten begeistert.
Tom Tlok hat Verständnis für beide Seiten. ""Sprachmodelle wie ChatGPT faszinieren mich"", sagt er. ""Aber ein Leser sollte erkennen können, ob ein Text von einem Menschen kommt oder einer KI."" Für seine Masterarbeit an der Fachhochschule Wedel (Kreis Pinneberg) hat der 25-Jährige ein Programm entwickelt, das solche KI-generierten Texte erkennen kann - einen sogenannten KI-Detektor.
Fünf Monate lang programmierte er das Tool und fütterte es mit 140.000 Texten. Die eine Hälfte war maschinell erstellt, die andere von Menschen geschrieben - darunter  Zeitungsartikel, Produktbewertungen, Social-Media-Kommentare und wissenschaftliche Aufsätze. ""Mein Computer lief Tag und Nacht"", erzählt Tlok.
KI-Detektoren drängen auf den Markt
Das Ergebnis: Sein Programm erreicht nach Angaben der Hochschule eine Trefferquote von rund 98 Prozent und ist dabei der erste Detektor, der mit einem umfangreichen deutschsprachigen Datensatz trainiert wurde. Zu erwähnen ist allerdings auch, dass diverse weitere KI-Detektoren derzeit auf den Markt drängen, die ebenfalls mit einer hohen Zuverlässigkeit werben.
""Ich wollte eine möglichst große Bandbreite von Daten, damit das Tool gut funktioniert"", sagt Tlok. Beim Interview mit NDR Schleswig-Holstein demonstriert er das Programm: Er lässt ChatGPT einen Zeitungsartikel erstellen und kopiert den Text in die Eingabemaske seines Tools. Ein roter Balken erscheint. Treffer. ""Zu 99,85 Prozent ist der Text von einer KI erstellt worden"", erklärt Tlok.
Ein Mensch schreibt anders als eine KI
Weitere Informationen












ChatGPT an Schule: Fortbildungsinitiative für Lehrkräfte nötig




Wie stark hat der Einsatz von KI Schule und Studium verändert? Ein Gespräch mit Expert*innen in Hannover, die fordern: ""Wir brauchen Lernplattformen.""
mehr





Sein Programm analysiert Texte Wort für Wort. Denn während die Wortwahl eines Menschen kreativer, beliebiger, ja zufälliger ist, arbeiten Sprachmodelle wie ChatGPT mit Wahrscheinlichkeiten; sie verwenden also Worte, die sie an einer bestimmten Stelle für besonders wahrscheinlich halten. Hier setzt Tloks Tool an und versucht herauszufinden: Was spricht für einen menschlichen Autoren und was für eine Maschine?
Betreut hat die Arbeit Hendrik Annuth, Studiengangsleiter für Data Science & Artificial Intelligence an der Fachhochschule Wedel. ""Ich bin begeistert"", sagt der Professor. ""Das ist ein herausragendes Ergebnis."" Zwar könne ein KI-Detektor wie der seines Studenten keine absolute Gewissheit bringen, ob ein Text von einem Menschen geschrieben wurde oder von einem Computer. Das Programm liefere aber eine gute Grundlage, um im Zweifelsfall kritische Fragen zu stellen.
Tool erkennt absichtliche Rechtschreibfehler
Dazu komme, dass Tloks Tool auch dann Alarm schlage, wenn ein Text von einem Menschen noch mal verändert wurde, betont der Professor. Wenn also jemand extra Rechtschreibfehler in einen Text einbaue, um nicht aufzufliegen, lasse sich das Tool dadurch nicht einfach austricksen. ""Da ist Tom wirklich die Extrameile gegangen.""
Tlok hat sein Studium mittlerweile abgeschlossen und sich selbständig gemacht. Seinen KI-Detektor hat er kostenlos auf der Internetseite der Fachhochschule Wedel veröffentlicht; eine weiterentwickelte Version des Tools bietet er Firmen und Bildungseinrichtungen zum Kauf an. ""Ich habe viele Interessenten"", berichtet er. So könnte die Abschlussarbeit eines Wedeler Masterstudenten dazu führen, dass andere Prüflinge zittern müssen - ob sie mit ihrer gefälschten Abschlussarbeit durchkommen oder nicht.
Ist dieser Text jetzt echt?
Übrigens: Falls Sie misstrauisch geworden sind, ob dieser Artikel von einer künstlichen Intelligenz verfasst wurde, können Sie aufatmen. Tloks KI-Detektor geht davon aus, dass dieser Text von einem Menschen stammt - mit einer Wahrscheinlichkeit von 99,94 Prozent.
Weitere Informationen







10 Min





Wie mächtig wird die KI?




Die Entwicklung von Künstlicher Intelligenz wird sich nach Ansicht von Experten noch beschleunigen, und sie wird selbstverständlicher.
10 Min











6 Min





Was sind die Risiken von KI? - Gespräch mit einem Osnabrücker Wissenschaftler




Der allergrößte Teil der KI ist unsichtbar. KI wertet schon jetzt unsere Daten aus und beeinflusst Entscheidungen, die uns betreffen.
6 Min











7 Min





Schulleiter: ""KI ist kein Aufreger mehr - neue Prüfungskultur nötig""




Gert Mengel, Leiter der Don-Bosco-Gesamtschule in Rostock, meint, dass Künstliche Intelligenz den Arbeitsalltag von Lehrern auch erleichtern könne. Es brauche eine neue Prüfungskultur.
7 Min

















Künstliche Intelligenz in Schulen: Zukunftsvision oder Alltag?




KI lasse sich nicht mehr aus den Klassenräumen heraushalten, so Niedersachsens Kultusministerin Hamburg. Aber es gibt ethische Bedenken.
mehr










Schleswig-Holstein Magazin
































Dieses Thema im Programm:

Schleswig-Holstein Magazin |
05.02.2024 | 19:30 Uhr



Schlagwörter zu diesem Artikel
ChatGPTKreis Pinneberg

Beitrag teilen
Link zur Seite per Mail versenden
Seite ausdrucken




",https://schema.org,Article,KI-Detektor - Student entwickelt Tool gegen KI-Texte,https://www.ndr.de/nachrichten/schleswig-holstein/kidetektor100_v-contentxl.jpg,2024-02-03T08:29:52.876+01:00,PT3M14S,,https://mediandr-a.akamaihd.net/progressive/2024/0202/TV-20240202-1445-3900.hq.mp4,https://www.ndr.de/fernsehen/sendungen/schleswig-holstein_magazin/shmag113164-ardplayer.html,"{'@type': 'Organization', 'name': 'NDR', 'url': 'https://www.ndr.de', 'sameAs': ['https://www.facebook.com/NDR.de', 'https://twitter.com/ndr'], 'logo': {'@type': 'ImageObject', 'url': 'https://www.ndr.de/resources/images/logos/ndr_printlogo.gif', 'width': 53, 'height': 51}}",ChatGPT: Student aus Wedel entlarvt künstliche Intelligenz,"['https://www.ndr.de/nachrichten/schleswig-holstein/kidetektor100_v-fullhd.jpg', 'https://www.ndr.de/nachrichten/schleswig-holstein/kidetektor100_v-quadratxl.jpg', 'https://www.ndr.de/nachrichten/schleswig-holstein/kidetektor100_v-gallery.jpg']",2024-02-03T08:29:52.876+01:00,2024-02-03T07:00:00.000+01:00,"[{'@type': 'Person', 'name': 'Johannes Tran'}]",True,,,,,,
