URL link,Title,Date,Source,Source Link,description,keywords,og:description,twitter:description,@context,@type,mainEntityOfPage,headline,image,datePublished,genre,inLanguage,articleSection,author,publisher,name,thumbnailUrl,duration,embedUrl,uploadDate,article:section,article:summary,article text,dateModified,itemListElement,@graph,@id,url,logo,foundingDate,sameAs,alternativeHeadline,articlebody,copyrightHolder,sdPublisher,sourceOrganization,articleBody,dateCreated,isPartOf,license,mainEntity,sdDatePublished,isAccessibleForFree,speakable,alternateName,contactPoint,creator
https://news.google.com/rss/articles/CBMijAFodHRwczovL3d3dy5ydHMuY2gvaW5mby9zY2llbmNlcy10ZWNoL3RlY2hub2xvZ2llcy8xNDA0MjI5MS1lbi1jaGluZS1sZS1tYXJjaGUtZHUtdHJhdmFpbC1lc3QtYm91bGV2ZXJzZS1wYXItbGludGVsbGlnZW5jZS1hcnRpZmljaWVsbGUuaHRtbNIBAA?oc=5,"En Chine, le marché du travail est bouleversé par l'intelligence artificielle - RTS.ch",2023-05-27,RTS.ch,https://www.rts.ch,"La Chine veut dépasser les États-Unis dans la course à l’IA pour devenir le numéro un mondial d’ici à 2030. Le marché du travail chinois est d'ores et déjà bouleversé: dans plusieurs domaines ou certaines entreprises, l'IA remplace certains salariés, voire même des dirigeants.",['19h30'],"La Chine veut dépasser les États-Unis dans la course à l’IA pour devenir le numéro un mondial d’ici à 2030. Le marché du travail chinois est d'ores et déjà bouleversé: dans plusieurs domaines ou certaines entreprises, l'IA remplace certains salariés, voire même des dirigeants.","La Chine veut dépasser les États-Unis dans la course à l’IA pour devenir le numéro un mondial d’ici à 2030. Le marché du travail chinois est d'ores et déjà bouleversé: dans plusieurs domaines ou certaines entreprises, l'IA remplace certains salariés, voire même des dirigeants.",http://schema.org,VideoObject,"{'@type': 'WebPage', '@id': 'https://www.rts.ch/info/sciences-tech/technologies/14042291-en-chine-le-marche-du-travail-est-bouleverse-par-lintelligence-artificielle.html'}","En Chine, le marché du travail est bouleversé par l’intelligence artificielle","[{'@type': 'ImageObject', 'url': 'https://img.rts.ch/medias/2023/image/6zs4bg-26933366.image?w=1200&h=627', 'width': 1200, 'height': 627}, {'@type': 'ImageObject', 'url': 'https://img.rts.ch/medias/2023/image/6zs4bg-26933366.image?w=1280&h=720', 'width': 1280, 'height': 720}, {'@type': 'ImageObject', 'url': 'https://img.rts.ch/medias/2023/image/6zs4bg-26933366.image?w=640&h=640', 'width': 640, 'height': 640}]",2023-05-22T19:30:00+02:00,news,fr,Info,"{'@type': 'Organization', 'name': 'Radio Télévision Suisse'}","{'@type': 'Organization', 'name': 'Radio Télévision Suisse', 'logo': {'@type': 'ImageObject', 'url': 'https://www.rts.ch/hbv7/static/images/favicon/rts/192x192.png', 'width': 192, 'height': 192}}",En Chine le marché du travail est bouleversé par le recours à l’Intelligence Artificielle.,"[{'@type': 'ImageObject', 'url': 'https://img.rts.ch/medias/2023/image/6zs4bg-26933366.image?w=1200&h=627', 'width': 1200, 'height': 627}, {'@type': 'ImageObject', 'url': 'https://img.rts.ch/medias/2023/image/6zs4bg-26933366.image?w=1280&h=720', 'width': 1280, 'height': 720}, {'@type': 'ImageObject', 'url': 'https://img.rts.ch/medias/2023/image/6zs4bg-26933366.image?w=640&h=640', 'width': 640, 'height': 640}]",PT2M53S,https://www.rts.ch/play/embed/?urn=urn:rts:video:14042505,2023-05-22T19:30:00+02:00,Sciences-Tech.,N/A,"       Sciences-Tech.    Publié le 27 mai 2023 à 16:25       En Chine, le marché du travail est bouleversé par l’intelligence artificielle              En Chine le marché du travail est bouleversé par le recours à l’Intelligence Artificielle. / 19h30 / 2 min. / le 22 mai 2023         La Chine veut dépasser les États-Unis dans la course à l’IA pour devenir le numéro un mondial d’ici à 2030. Le marché du travail chinois est d'ores et déjà bouleversé: dans plusieurs domaines ou certaines entreprises, l'IA remplace certains salariés, voire même des dirigeants. Ce n’est ni un jeu vidéo, ni de la science-fiction: à Fuzhou, dans le sud-est de la Chine, l'entreprise technologique Netdragon est dirigée par Tang Yu, une femme virtuelle, créée par les employés eux-mêmes.""On l’a imaginée pour que les employés la trouvent sympathique et qu’en même temps elle montre le sérieux d’une dirigeante"", explique dans le 19h30 Ge Yan, le responsable technique de la société.Tang Yu est une intelligence artificielle. Elle est donc disponible 24 heures sur 24. Cette patronne a sous ses ordres 6000 salariés, qui n'ont aucun secret pour elle. Horaires, projets, performances: elle sait tout d'eux.""Tang Yu bonjour, quel est mon bilan ce mois-ci?"" lui demande Ge Yan. ""Bonjour camarade"", répond-elle. ""D’après le règlement, au vu de tes données, de tes résultats et de tes évaluations de compétences, tu mérites une augmentation"", lui annonce-t-elle.Influenceurs dématérialisésEn Chine, l’intelligence artificielle prend de plus en plus de place. Chanteurs ou compagnons virtuels remplacent peu à peu les êtres humains.Chez Nanjing Silicon Intelligence à Nanjing (est), on a créé des centaines de milliers d’influenceurs virtuels, qui ont l'avantage, eux aussi, d'être infatigables.""Regardez cette fille sur l’écran: c’est un personnage virtuel généré par l’IA. Elle est en ligne en direct pour vendre des produits"", déclare Sima Huapeng, le PDG de Nanjing Silicon Intelligence. ""La mission de notre entreprise est de créer des vies virtuelles. C’est comme un laboratoire qui produit de nouveaux êtres"", explique le dirigeant.   Sima Huapeng présente les influenseuses virtuelles que crée Nanjing Silicon Intelligence, la société qu'il dirige. [RTS] Alter ego 2.0Hong Hui, une influenceuse en chair et en os, souhaite se dédoubler à l'aide de cette technologie. Pour générer son avatar, elle doit débourser 8000 francs. Son double numérique sera ensuite capable d’interagir avec ses 500'000 abonnés.""Avec cette IA, je pourrai utiliser mon image pour produire du contenu à tout moment et n’importe où"", se réjouit-elle. ""Ça me permettra de réaliser plus de vidéos et d’avoir encore plus d’échanges avec mes clients et mes partenaires"", précise-t-elle.   L'influenseuse Hong Hui veut créer un double numérique de sa personne, afin d'augmenter sa production de vidéos. [RTS] Concurrence sur le marché de l'emploiRevers de la médaille, certains emplois sont menacés. En quelques mois, l’industrie du jeu vidéo s'est mise à avoir recours à l’intelligence artificielle, plus rapide et moins coûteuse.""Avec l’IA, cela prend cinq minutes de faire un dessin. Pour avoir un rendu aussi précis, il me faudrait deux à trois semaines minimum"", déplore à Shangaï Da Quan, graphiste de jeux vidéo au chômage.   Selon le graphiste Da Quan, l'être humain ne peut pas rivaliser avec l'IA lorsqu'il s'agit de dessiner rapidement avec un haut degré de détails. [RTS] Malgré ses dix ans d’expérience, il ne trouve plus de travail. ""Autour de moi, j’ai entendu parler de beaucoup de licenciements à cause de l’IA. Presque tout le monde cherche un emploi, c’est très difficile"", indique-t-il.En Chine, le marché de l’intelligence artificielle pèse aujourd'hui près de 27 milliards de francs. Un quart des emplois du pays pourraient être remplacés par l’intelligence artificielle d’ici vingt ans.Reportage de Lou Kisiela, Antoine Morel et Yan ChenAdaptation web: ami   Publié le 27 mai 2023 à 16:25      ",,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiO2h0dHBzOi8vd3d3LnNpbGljb24uZnIvaWEtZGV0cnVpcmUtZW1wbG9pcy1jcmVlLTQ2MjE4Ny5odG1s0gE_aHR0cHM6Ly93d3cuc2lsaWNvbi5mci9pYS1kZXRydWlyZS1lbXBsb2lzLWNyZWUtNDYyMTg3Lmh0bWwvYW1w?oc=5,L’IA va-t-elle détruire plus d’emplois qu’elle n’en crée ? - Silicon.fr,2023-05-29,Silicon.fr,https://www.silicon.fr,L'hypothèse d'un remplacement significatif d'emplois à l'ère de l'intelligence artificielle est relancée. Quel équilibre pour les métiers IT ?,N/A,L'hypothèse d'un remplacement significatif d'emplois à l'ère de l'intelligence artificielle est relancée. Quel équilibre pour les métiers IT ?,N/A,https://schema.org,BreadcrumbList,"{'@type': 'WebPage', 'id': 'https://www.silicon.fr/ia-detruire-emplois-cree-462187.html'}",L&#039;IA va-t-elle détruire plus d&#039;emplois qu&#039;elle n&#039;en crée ?,"{'@type': 'ImageObject', 'url': 'https://www.silicon.fr/wp-content/uploads/2017/09/emploi-competences-automatisation-rapport-COE.jpg', 'width': '817', 'height': '612'}",2023-04-04T18:15:59+02:00,,,Automatisation,"{'@type': 'Person', 'name': 'Ariane Beky'}","{'@type': 'Organization', 'name': 'Silicon', 'logo': {'@type': 'ImageObject', 'url': 'https://www.silicon.fr/wp-content/themes/kamino/assets/images/favicons_silicon/mstile-70x70.png', 'width': '', 'height': ''}}",L&#039;IA va-t-elle détruire plus d&#039;emplois qu&#039;elle n&#039;en crée ?,https://www.silicon.fr/wp-content/uploads/2017/09/emploi-competences-automatisation-rapport-COE.jpg,,,,N/A,N/A,"


L’IA va-t-elle détruire plus d’emplois qu’elle n’en crée ?

Ariane Beky, 4 avril 2023, 18:15 | Mis à jour le 29 mai 2023, 9:19 





 


 Facebook
                        




  Twitter




  Linkedin

















L’hypothèse d’un remplacement significatif d’emplois à l’ère de l’intelligence artificielle est relancée. Quel équilibre pour les métiers IT ?

  La popularité de ChatGPT relance le débat sur l’automatisation. L’hypothèse d’une destruction nette d’emplois par des applications d’intelligence artificielle (IA) est redoutée.
Étude à l’appui, les analystes de Goldman Sachs estiment que 25% des tâches actuelles effectuées par l’humain pourraient être automatisées par l’IA aux États-Unis et en Europe.
Certains métiers sont plus exposés que d’autres, comme a relevé ZDNet.com.
Les professions administratives (46%) et juridiques (44%) seraient les plus impactées. Les métiers informatiques (29%) et les travailleurs des médias (26%) ne seraient pas épargnés.
En revanche, les actifs de secteurs à forte intensité de main d’oeuvre seraient moins touchés, des métiers de services à la personne (19%) aux « cols bleus » de la construction (6%).
L’IA générative impacte l’emploi et dope le PIB
Les rapporteurs Joseph Briggs et Devesh Kodnani indiquent dans leur étude :
« Aux États-Unis et en Europe, nous constatons que près des deux tiers des emplois actuels sont exposés à un certain degré d’automatisation, et que l’intelligence artificielle générative [Ndlr : seule] pourrait remplacer jusqu’à un quart de ces emplois ».
Les économistes ajoutent : « en extrapolant nos estimations à l’échelle mondiale, il apparaît que l’IA générative pourrait automatiser l’équivalent de 300 millions d’emplois à temps plein. » Or, la population active mondiale est estimée à 3,5 milliards de personnes*.
Malgré tout, Goldman Sachs prévoit que de nouveaux métiers profiteront de l’automatisation. Par ailleurs, le groupe financier anticipe une amélioration de la productivité des professions partiellement touchées par le phénomène, notamment dans les métiers IT.
Aussi, la banque américaine d’investissement estime que ChatGPT et ses rivaux pourraient contribuer, à terme, à faire progresser de 7% le PIB annuel mondial.
*Source : la Banque Mondiale.
(crédit photo © Shutterstock)
PublicitéPublicité
 Lire aussi : 
Emploi IT : un marché encore porteur pour les cadres
Les Podcasts de SplunksponsoriséL’IA, un atout pour une continuité de service public p…00:0000:0000:0000:00L’IA, un atout pour une continuité de service public p…16:50Une cyber-résilience à l’aune de l’IA et des régulatio…19:25Decathlon : une culture agile à l’international20:08Comment Carrefour a transformé la crise sanitaire en t…12:48Comment Groupama s’assure d’être résilient face aux cr…13:48Comment impulser une culture data dans une grande entr…14:17Hors-série : La data du futur (Volume 1)08:28Cegid : la tête dans le Cloud22:16Hors-série : La data du futur (Volume 2)07:30La data au service des verres intelligents chez Essilo…09:42La vision conseil de Deloitte sur la data et l’IA19:04Data altruisme et IA responsable au Crédit Mutuel Arkéa11:54[BONUS] La Data Responsable : une vision écologique23:08S’abonnerEdisoundFlux RSSSpotifyDeezerAmazon MusicApple PodcastsPartager l'épisodeFacebookXLinkedInLien de l'épisodeCopié !
 




 
Recommander cet article :




                    0                









                    0                




					﻿                        				




Publicité


					﻿                                


 NEWSLETTER 
 Abonnez-vous pour recevoir nos meilleurs articles 









 


 Facebook
                            




  Twitter




  Linkedin








 Abonnez-vous 











Recevez le magazine directement chez vous, et en version numérique
97 € / an
Je m'abonne




Nos Événements 


 Replay 



                            Le grand dîner de gala de la Communauté                        


Voir le Replay











 Replay 



                            La Matinale Silicon : IA & Cybersécurité                        


Voir le Replay











 Replay 



                            Silicon Day Cybersécurité et Data                        


Voir le Replay









Tous nos événements

Publicité 
",2023-05-29T09:19:28+02:00,"[{'@type': 'ListItem', 'position': 1, 'item': 'https://www.silicon.fr/', 'name': 'Accueil'}, {'@type': 'ListItem', 'position': 2, 'item': 'https://www.silicon.fr/actualites/chatgpt', 'name': 'ChatGPT'}, {'@type': 'ListItem', 'position': 3, 'item': 'https://www.silicon.fr/ia-detruire-emplois-cree-462187.html', 'name': 'L&rsquo;IA va-t-elle détruire plus d&#8217;emplois qu&rsquo;elle n&rsquo;en crée ?'}]",,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiMWh0dHBzOi8vd3d3LmJiYy5jb20vYWZyaXF1ZS9hcnRpY2xlcy9jcHc2bGo0cHFkMG_SATVodHRwczovL3d3dy5iYmMuY29tL2FmcmlxdWUvYXJ0aWNsZXMvY3B3NmxqNHBxZDBvLmFtcA?oc=5,Les trois stades de l'intelligence artificielle : dans lequel nous nous trouvons et pourquoi beaucoup pensent que le troisième pourrait être fatal ? - BBC.com,2023-05-31,BBC.com,https://www.bbc.com,"Depuis son lancement fin novembre 2022, ChatGPT, le chatbot qui utilise l'intelligence artificielle (IA) pour répondre à des questions ou générer des textes à la demande, est devenu l'application internet à la croissance la plus rapide de l'histoire.",N/A,"Depuis son lancement fin novembre 2022, ChatGPT, le chatbot qui utilise l'intelligence artificielle (IA) pour répondre à des questions ou générer des textes à la demande, est devenu l'application internet à la croissance la plus rapide de l'histoire.","Depuis son lancement fin novembre 2022, ChatGPT, le chatbot qui utilise l'intelligence artificielle (IA) pour répondre à des questions ou générer des textes à la demande, est devenu l'application internet à la croissance la plus rapide de l'histoire.",http://schema.org,,,,,,,,,,,,,,,,N/A,N/A,N/A,,,"[{'@type': 'ReportageNewsArticle', 'url': 'https://www.bbc.com/afrique/articles/cpw6lj4pqd0o', 'publisher': {'@type': 'NewsMediaOrganization', 'name': 'BBC News Afrique', 'publishingPrinciples': 'https://www.bbc.com/afrique/institutionelles-49283281', 'logo': {'@type': 'ImageObject', 'width': 1024, 'height': 576, 'url': 'https://news.files.bbci.co.uk/ws/img/logos/og/afrique.png'}}, 'thumbnailUrl': 'https://ichef.bbci.co.uk/news/1024/branded_afrique/c82e/live/073eace0-fee4-11ed-92cc-b3a9bf1f67e9.jpg', 'image': {'@type': 'ImageObject', 'width': 1024, 'height': 576, 'url': 'https://ichef.bbci.co.uk/news/1024/branded_afrique/c82e/live/073eace0-fee4-11ed-92cc-b3a9bf1f67e9.jpg'}, 'mainEntityOfPage': {'@type': 'WebPage', '@id': 'https://www.bbc.com/afrique/articles/cpw6lj4pqd0o', 'name': ""Les trois stades de l'intelligence artificielle : dans lequel nous nous trouvons et pourquoi beaucoup pensent que le troisième pourrait être fatal ?""}, 'headline': ""Les trois stades de l'intelligence artificielle : dans lequel nous nous trouvons et pourquoi beaucoup pensent que le troisième pourrait être fatal ?"", 'description': ""Depuis son lancement fin novembre 2022, ChatGPT, le chatbot qui utilise l'intelligence artificielle (IA) pour répondre à des questions ou générer des textes à la demande, est devenu l'application internet à la croissance la plus rapide de l'histoire."", 'datePublished': '2023-05-31T08:53:42.898Z', 'dateModified': '2023-05-31T08:53:42.898Z', 'inLanguage': {'@type': 'Language', 'name': 'French', 'alternateName': 'fr'}, 'about': [{'@type': 'Thing', 'name': 'Technologie', 'sameAs': ['http://dbpedia.org/resource/Technology']}, {'@type': 'Thing', 'name': 'Intelligence artificielle', 'sameAs': ['http://dbpedia.org/resource/Artificial_intelligence']}], 'author': {'@type': 'Person', 'name': 'Veronica Smink'}}]",,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3LmpvdXJuYWxkdW5ldC5jb20vaW50ZWxsaWdlbmNlLWFydGlmaWNpZWxsZS8xNTIyNjMzLWwtaWEtYXUtc2VydmljZS1kZXMtY3JlYXRldXJzLW91LWF1LWRldHJpbWVudC1kZS1sYS1jcmVhdGlvbi_SAQA?oc=5,L'IA : au service des créateurs ou au détriment de la création ? - JDN,2023-05-31,JDN,https://www.journaldunet.com,"Quels sont les impacts de l'intégration de l'intelligence artificielle dans la création de contenu, en termes d'avantages et de défis pour les créatifs ?",N/A,"Quels sont les impacts de l'intégration de l'intelligence artificielle dans la création de contenu, en termes d'avantages et de défis pour les créatifs ?","Quels sont les impacts de l'intégration de l'intelligence artificielle dans la création de contenu, en termes d'avantages et de défis pour les créatifs ?",http://schema.org,BreadcrumbList,,,,,,,,,,,,,,,N/A,N/A,"



                                        L'IA : au service des créateurs ou au détriment de la création ?                









Chronique de Franck Thomas
Fiverr





                                 
                                Mis à jour le 31/05/23 11:23








Twitter 














LinkedIn 



Facebook 



Whatsapp 



Email






            Quels sont les impacts de l'intégration de l'intelligence artificielle dans la création de contenu, en termes d'avantages et de défis pour les créatifs ?        
L'intelligence artificielle est en train de révolutionner le processus de création de contenu et de rebattre les cartes de la conception et de la créativité. Elle est particulièrement utile dans la création de contenu appliquée à des secteurs tels que le marketing ou le divertissement par exemple. Elle permet, entre autres, d’automatiser l'analyse des données, la curation de contenu et l'optimisation du référencement. Grâce à l'apprentissage automatique et à une maîtrise approfondie de l'IA, elle peut agir comme un réel assistant pour les créatifs. Elle suscite cependant une certaine méfiance et un certain nombre de critiques sont faites à son égard, notamment de la part des créatifs et des indépendants qui, pour certains d’entre eux, la voient comme une réelle menace qui empiéterait sur leur travail. 
Une collaboration IA-humain
Les outils et les technologies alimentés par l'IA transforment notre façon de travailler. Elle peut rendre accessible à des responsables d’entreprises des contenus et des technologies qu’ils ne pouvaient pas maîtriser avant. L’IA ouvre le champ des possibles à beaucoup d’utilisateurs qui s’autorisent désormais à imaginer pouvoir accéder à des outils ou des solutions qui ne leur étaient pas accessibles auparavant tout en gagnant en vitesse d'exécution et en disposant d’un cadre de réflexion amélioré.  Les spécialistes de ces technologies ont-ils à craindre de ces avancées ? L’IA va-t-elle affecter le travail en freelance ? De manière positive ou négative ?
Au vu des développements rapides des capacités des IA, ces questions sont pertinentes. En l’état actuel, l'intelligence artificielle ne peut remplacer en totalité l’expertise humaine. Tout au mieux elle la complète :  un freelance compétent peut utiliser des outils d'intelligence artificielle pour améliorer ses flux de travail et augmenter sa production. Les créatifs s'appuient avant tout sur leurs talents uniques pour créer des contenus personnalisés et attrayants pour leurs clients. Si l'IA peut automatiser l'optimisation et la recherche de contenu, elle ne peut absolument pas rivaliser face à la créativité d'un professionnel puisqu’elle se limitera à proposer des réponses à des requêtes, les plus précises soient elles, qui ne seront que le résultat de  l’assimilation de contenus déjà existants.
Entre les mains du profane, l'IA peut aussi trouver rapidement ses limites. Sa maîtrise nécessite une formation et une personnalisation approfondie pour fournir des résultats précis et efficaces. Il faut donc un certain temps pour se l’approprier avant de pouvoir l’utiliser efficacement. En outre, il lui est parfois difficile de comprendre les subtilités du langage humain, ce qui rend difficile la production de contenu véritablement authentique. L’intelligence artificielle offre seulement une base, un canevas de réflexion qu’il convient d’alimenter pour en tirer tout le bénéfice. C’est là que le travail du freelance et son expertise entrent en jeu. 

Comment peut-elle profiter aux freelances ?
Indéniablement, les freelances peuvent trouver un réel avantage à l’implémentation d’outils d’intelligence artificielle pour leur travail ; elle peut les dédouaner des tâches fastidieuses en automatisant les routinières et les chronophages. Ainsi s’agissant des freelances qui sont amenés à travailler avec de gros volumes de données, tels que les métriques des réseaux sociaux ; et ils sont nombreux dans ce cas, les outils d'IA peuvent analyser et interpréter ces données et fournir des informations et des recommandations précieuses pour les aider à prendre des décisions éclairées. Les outils d’IA peuvent aussi agir comme des assistants de rédaction afin d’aider les freelances à produire des contenus : l’idéation, la structuration, la reformulation voire la rédaction sont ainsi grandement facilitées. Autant de tâches utiles aux rédacteurs en général et aux spécialistes du SEO en particulier.
De même, ces outils peuvent aider les freelances à gérer les aspects pratiques de leur travail : prise de notes, transcriptions, automatisation de tâches de gestion courante. Cela leur permet de se concentrer sur un travail plus créatif en réduisant les efforts nécessaires à la gestion de ces tâches. En termes de productivité, les outils d'analyse prédictive alimentés par l'IA peuvent aider les freelances à gérer leur charge de travail en leur donnant un aperçu de leurs niveaux de productivité et en identifiant les domaines dans lesquels ils peuvent s'améliorer. Ils peuvent ainsi optimiser leurs horaires de travail et réduire le risque d'épuisement professionnel. 

De manière générale, l’IA peut aider les freelances de différentes manières : de l’inspiration à l’édition de contenus en passant par la conception ou encore de la recherche, etc. L'IA peut accélérer le processus créatif en fournissant des outils et des technologies automatisés. C’est par un usage raisonné et rationnel de l’IA que les freelances pourront se concentrer sur les aspects créatifs et stratégiques de leur travail, c’est-à-dire leur cœur de métier, ce qui se traduit par des résultats plus percutants et plus gratifiants. Les freelances qui souhaitent rester dans la course seraient bien avisés d’appréhender ces évolutions technologiques comme une aide à l’accomplissement des tâches et des missions qui leur sont confiées. 


",,"[{'@type': 'ListItem', 'position': 1, 'item': {'@id': 'https://www.journaldunet.com/', 'url': 'https://www.journaldunet.com/', 'name': 'Accueil'}}, {'@type': 'ListItem', 'position': 2, 'item': {'@id': 'https://www.journaldunet.com/intelligence-artificielle/', 'url': 'https://www.journaldunet.com/intelligence-artificielle/', 'name': 'Intelligence artificielle'}}]",,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMilAFodHRwczovL3d3dy5sYXByZXNzZS5jYS9kZWJhdHMvb3BpbmlvbnMvMjAyMy0wNS0zMS9pbnRlbGxpZ2VuY2UtYXJ0aWZpY2llbGxlLWV0LW1pbGlldXgtZGUtdHJhdmFpbC91bmUtYm9tYmUtYS1yZXRhcmRlbWVudC1wb3VyLWxhLXNhbnRlLW1lbnRhbGUucGhw0gEA?oc=5,Intelligence artificielle et milieux de travail | Une bombe à retardement pour la santé mentale ? - La Presse,2023-05-31,La Presse,https://www.lapresse.ca,"Sans un coffre à outils pour gérer l’anxiété et les troubles d’adaptation, de nombreux employés peineront à naviguer à travers la quantité et la vitesse des changements qui seront propulsés par l’intelligence artificielle dans nos milieux de travail. Que ce soit pour veiller à la santé mentale de chacun ou éviter une explosion des coûts d’invalidité à long terme, les entreprises gagnent à outiller les équipes dès maintenant. ",,"Sans un coffre à outils pour gérer l’anxiété et les troubles d’adaptation, de nombreux employés peineront à naviguer à travers la quantité et la vitesse des changements qui seront propulsés par l’intelligence artificielle dans nos milieux de travail. Que ce soit pour veiller à la santé mentale de chacun ou éviter une explosion des coûts d’invalidité à long terme, les entreprises gagnent à outiller les équipes dès maintenant. ","Sans un coffre à outils pour gérer l’anxiété et les troubles d’adaptation, de nombreux employés peineront à naviguer à travers la quantité et la vitesse des changements qui seront propulsés par l’intelligence artificielle dans nos milieux de travail. Que ce soit pour veiller à la santé mentale de chacun ou éviter une explosion des coûts d’invalidité à long terme, les entreprises gagnent à outiller les équipes dès maintenant. ",https://schema.org,NewsMediaOrganization,,,,,,,,,,La Presse,,,,,Opinions,N/A,"







        Opinions
    





            Intelligence artificielle et milieux de travail
        

        Une bombe à retardement pour la santé mentale ? 
    












                    PHOTO KOBUS LOUW, GETTY IMAGES
                

                    « L’humain et la machine sont en train de remplacer l’humain. [...] Il faudra néanmoins moins d’employés pour générer la productivité que nous connaissons aujourd’hui », écrit l’autrice.
                





Sans un coffre à outils pour gérer l’anxiété et les troubles d’adaptation, de nombreux employés peineront à naviguer à travers la quantité et la vitesse des changements qui seront propulsés par l’intelligence artificielle dans nos milieux de travail. Que ce soit pour veiller à la santé mentale de chacun ou éviter une explosion des coûts d’invalidité à long terme, les entreprises gagnent à outiller les équipes dès maintenant. 




Mis à jour le 31 mai 2023




































Annie Boilard
                    
Présidente du Réseau Annie RH, spécialiste de la formation en leadership, des RH et du monde du travail
                    



Le Forum économique mondial prévoit une transformation majeure de nos environnements de travail au cours des cinq prochaines années. L’intelligence artificielle à elle seule forcera six terriens sur dix à se (re)former afin d’apprendre à faire son métier en complicité avec l’informatique. 
Parallèlement, nos indicateurs de santé mentale sont au jaune foncé. Selon l’Institut national de santé publique du Québec (INSPQ), 38 % des jeunes travailleurs témoignent ressentir des symptômes modérés à sévères d’enjeux psychologiques.
L’analyse des diagnostics d’invalidité longue durée fait émaner deux constats : le nombre d’absences reliées à l’épuisement professionnel est relativement stable. En revanche, les absences dues aux troubles de l’adaptation et de l’anxiété sont en hausse.
Rappelons que selon le Bilan de l’emploi de l’Institut du Québec⁠1, l’absentéisme pour des fins de santé s’est accru de 14 % au cours des cinq dernières années, avant l’arrivée massive de l’intelligence artificielle (IA) dans les organisations. 
Changements majeurs, troubles de l’anxiété et de l’adaptation ne font pas bon ménage
IBM a annoncé la suppression de 7900 emplois de type back-office, remplacés par l’intelligence artificielle dès cette année⁠2. Les transformations sont en cours ; l’humain et la machine sont en train de remplacer l’humain (et non pas la machine qui remplacera l’humain). Il faudra néanmoins moins d’employés pour générer la productivité que nous connaissons aujourd’hui. Le rapport de 296 pages sur l’avenir du travail réalisé par le Forum économique mondial (FEM)⁠3 par l’entremise des représentants de 803 entreprises qui emploient plus de 11,3 millions de personnes explique de façon détaillée que d’ici 2027 : 










83 millions d’emplois seront supprimés ; 
69 millions de nouveaux emplois seront créés ; 
44 % des travailleurs devront changer d’expertise ; 
23 % des métiers actuels seront transformés. 

Considérant les enjeux d’anxiété et d’adaptation déjà responsables de la majorité des absences dues à la santé mentale et l’impact multiplicateur d’intenses changements sur ces pathologies, serons-nous témoins d’une bombe de destruction massive en matière de santé mentale ? 
Soutenir les employés les plus concernés
En comparant les métiers appelés à disparaître et les nouveaux emplois qui seront créés, on ne peut que constater que les vases ne sont pas communicants (les commis mis à pied ne remplaceront pas les ingénieurs informatiques du jour au lendemain). Le passage le plus accessible pour les employés touchés demeure de muscler leur productivité grâce à l’informatique. Leur valeur ajoutée s’opérera en encadrant, validant et guidant l’ordinateur. 
Les métiers appelés à disparaître : tout ce qui a trait au back-office, par exemple : caissier, commis, adjoint administratif, tenue de livres. 
Les nouveaux emplois créés : intégrateur d’intelligence artificielle, responsable de sécurité informatique, intégrateur robotique, ingénieur informatique, spécialiste en intelligence d’affaires et commerce électronique et opérateur de machinerie agricole. 
En matière de santé mentale, il n’y a pas de solutions simples et universelles. À chacun d’expérimenter et de s’approprier différents outils de gestion de l’anxiété et de l’adaptation. L’objectif : fortifier son coffre à outils individuel pour être paré au moment opportun. 
L’humain est fait fort. Nous avons survécu aux méandres de la peste et des époques où l’espérance de vie était de moins de 40 ans. Nous avons récemment traversé une pandémie. Il est évident que nous saurons nous adapter aux changements technologiques attendus. 


        1. Consultez le Bilan 2022 de l’emploi au Québec
    



        2. Lisez l’article (en anglais) du Daily Mail concernant IBM
    



        3. Consultez le rapport du Forum économique mondial
    



        Qu'en pensez-vous? Exprimez votre opinion
    




































",,,,https://www.lapresse.ca/#organization,https://www.lapresse.ca,"{'@type': 'ImageObject', 'url': 'https://static.lpcdn.ca/lpweb/lapresse/img/lp_facebook_1.91x1.png', 'width': 1203, 'height': 630}",1884-10-20,"['https://www.facebook.com/LaPresseFB', 'https://twitter.com/lp_lapresse', 'https://www.linkedin.com/company/la-presse', 'https://www.instagram.com/lp_lapresse', 'https://fr.wikipedia.org/wiki/La_Presse_(Montr%C3%A9al)']",,,,,,,,,,,,,,,,
