URL link,Title,Date,Source,Source Link,description,keywords,og:description,twitter:description,article:section,article:summary,article text,@context,@graph
https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmxlbW9uZGVpbmZvcm1hdGlxdWUuZnIvYWN0dWFsaXRlcy9saXJlLXBhbG1hcmVzLWZyYW5jZS0yMDIwLWRlcy1wb3N0ZXMtZXQtc2FsYWlyZXMtZGFucy1sLWlhLTgyMTA5Lmh0bWzSAXZodHRwczovL3d3dy5sZW1vbmRlaW5mb3JtYXRpcXVlLmZyL2FjdHVhbGl0ZXMvbGlyZWFtcC1wYWxtYXJlcy1mcmFuY2UtMjAyMC1kZXMtcG9zdGVzLWV0LXNhbGFpcmVzLWRhbnMtbC1pYS04MjEwOS5odG1s?oc=5,Palmarès France 2020 des postes et salaires dans l'IA - LeMondeInformatique,2021-02-26,LeMondeInformatique,https://www.lemondeinformatique.fr,Salaire : La montée en puissance des projets en intelligence artificielle s'accompagne mécaniquement d'une hausse en recherche de compétences associées. Une...,N/A,La montée en puissance des projets en intelligence artificielle s'accompagne mécaniquement d'une hausse en recherche de compétences associées. Une...,N/A,N/A,N/A,"




Toute l'actualité /
Emploi / Salaire

Palmarès France 2020 des postes et salaires dans l'IA


Dominique Filippone,

publié le 26 Février 2021












0
Réaction















Cyberattaques : ces ransomwares qui terrassent les hôpitaux 


1L'hôpital sous tension
2Des SI particulièrement à risques
3...

Lire le dossier 




La montée en puissance des projets en intelligence artificielle s'accompagne mécaniquement d'une hausse en recherche de compétences associées. Une dizaine de profils sont appréciés comme les ingénieurs dataops et apprentissage automatique, pour des fourchettes de salaires qui peuvent rapidement grimper avec l'expérience.

Pour la majorité des profils recherchés en IA avec une expérience intermédiaire entre 2 et 5 ans, le gros des rémunérations s'établit entre 45 et 60 k€. (crédit : Polina Zimmerman / Pexels)


Dans un marché de l'IA en pleine explosion, avec des revenus estimés à plus de 156 milliards de dollars en 2020, en croissance de près de 12,5% d'après le cabinet IDC, il est tout à fait logique que les profils et compétences dans ce domaine soient recherchés. En effet, si les technologies sont une chose, les besoins humains pour les mettre en oeuvre, les déployer, les administrer et les maintenir sont grandissants. Avec à la clé une augmentation logique des personnes qualifiées : « En 2020, nous avons observé une hausse de 40% des recrutements dans l’IA et la Data en France, et nous nous attendons à une croissance continue de ces métiers émergents dans les années à venir », explique Sacha Kalusevic, directeur senior chez Michael Page Technology, entité de PageGroup. « Alors que nous constatons déjà un déficit structurel de compétences dans ces domaines, le manque d’adéquation entre l’offre de formation et ces évolutions technologiques risque fort d’impacter le développement des entreprises ».
Parmi les secteurs où l'adoption des technologies IA est la plus importante, on trouve l'IT (63%), suivi par l'industrie (47%) ainsi que l'assurance-finance (40%). En termes de recrutement de profils en intelligence artificielle, certains s'avèrent plus recherchés que d'autres pour des fourchettes de salaires pouvant varier de 1 à 5 suivant le type de poste et les années d'expérience. Michael Page Technology s'est justement penché sur la question et il ressort de son étude plusieurs enseignements intéressants. « Déjà situées dans la fourchette haute des salaires d’entrée sur les métiers IT, les rémunérations des métiers de l’IA sont renforcées par la rareté des profils expérimentés dans ce domaine ; une rareté qui, compte tenu des évolutions de l’IA, devrait perdurer a minima sur les cinq ans à venir. Les métiers porteurs de l’informatique restent autant d’opportunités de carrière pour les plus jeunes comme pour les professionnels en quête de reconversion », indique le cabinet.

Top 10 des postes en intelligence artificielle et data et fourchettes annuelles de salaires en k€ en région parisienne. (crédit : Michael Page Technology)
Un ventre mou des rémunérations entre 45-60 k€
Dans le top 10 des postes recherchés en IA/data de Michael Page Technology, on trouve aussi bien des ingénieurs en programmation linguistique, que des analystes data ou encore des ingénieurs dataops et en apprentissage automatique. Sans surprise, c'est dans les postes à responsabilité que les salaires sont les plus élevés, pouvant par exemple dépasser les 150 k€ pour les chief data officier ayant jusqu'à 15 ans ou plus d'expérience. Cela étant, il est intéressant de constater que parmi les profils plus opérationnels, tels que les ingénieurs en apprentissage machine, les salaires peuvent également être très confortables, dépassant parfois les 90 k€ par an brut.
Mais pour la majorité des profils recherchés en IA avec une expérience intermédiaire entre 2 et 5 ans, le gros des rémunérations s'établit entre 45-60 k€, tandis que pour les débutants, ce sera plutôt autour des 35-45 k€. Des salaires qui demeurent attractifs pour bien commencer dans la vie pour peu, bien sûr, d'avoir dans sa besace l'incontournable triptyque bagage technique, compétences et savoirs-être.
Une erreur dans l'article? Proposez-nous une correction


Article rédigé par
Dominique FilipponeChef des actualités LMI 



Cet article vous a plu? Partagez le !











Newsletter LMI
Recevez notre newsletter comme plus de 50000 abonnés



OK








A lire aussi


Salaires IT 2024:  DevOps, ingénieurs data et pentesters en bonne place


La Dinum révise ses salaires pour mieux recruter


Salaires 2024 en hausse dans les métiers cloud, IA et cybersécurité


Pour attirer, l'Etat révise sa grille salariale des métiers IT


Les salaires IT vont moins flamber en 2024




Commentaire 








							Commenter cet article en tant que 
							visiteur ou connectez-vous 



Renseignez votre email pour être prévenu d'un nouveau commentaire
Pour tout savoir sur la manière dont nous traitons vos données personnelles, consultez notre Charte de Confidentialité.



Le code HTML est interdit dans les commentaires














Suivre toute l'actualité
Newsletter
Recevez notre newsletter comme plus de 50 000 professionnels de l'IT!
Je m'abonne



 













Sur le même thème








Numeric'Emploi accélère les reconversions IT en PACA







1er diplôme en cybercriminologie à l'université Bordeaux Montaigne







Microsoft et Google sabrent dans leurs effectifs cloud







L'université de Poitiers ouvre une école axée risques IT et data




",,
https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LnByZXNzZS1jaXRyb24ubmV0L2F2ZWMtZW1tYS1tZW1lLXZvdHJlLW1hdGVsYXMtcGV1dC1ldHJlLWJvb3N0ZS1hLWxpYS_SAQA?oc=5,"Emma Motion, le premier matelas boosté à l'intelligence artificielle - Presse-citron",2021-02-27,Presse-citron,https://www.presse-citron.net,La startup allemande veut « révolutionner notre manière de dormir ».,N/A,La startup allemande veut « révolutionner notre manière de dormir ».,N/A,N/A,N/A,"


        Emma Motion, le premier matelas boosté à l’intelligence artificielle
    

La startup allemande veut « révolutionner notre manière de dormir ».







      Publié le 27 février 2021 à 10 h 53 min
    

              Par 
          Jean-Yves Alric        








 
              © Emma 
            








𝕏










C’est un travail de longue haleine qui s’achève pour les équipes d’Emma. L’entreprise de literie allemande vient en effet de présenter son premier modèle de matelas connecté. Baptisé Emma Motion, il a nécessité deux ans de développement avant son lancement en France dès ce mois de janvier. Il fait la part belle à l’innovation en s’appuyant notamment sur l’intelligence artificielle. Le PDG de la startup, Manuel Mueller, précise à ce sujet :



Lorsque nous avons fondé Emma, ​​nous avons décidé d’améliorer la vie des gens en changeant leur façon de dormir. Avec le lancement de notre matelas intelligent Emma Motion, nous ne changeons pas seulement, mais révolutionnons la façon dont les gens dorment. La technologie au service de la qualité du sommeil Dans le détail, ce nouveau produit comprend ainsi le « Infinite AI Sensor », un tapis qui mise sur l’IA pour détecter la position de sommeil. Dès lors le « Silent Move IQ » entre en action pour adapter « automatiquement et silencieusement le matelas à chaque changement de position de sommeil ». L’idée est donc d’obtenir un alignement optimal de la colonne vertébrale tout au long de la nuit. C’est justement sur ce facteur que se joue en grande partie la qualité du sommeil, selon Manuel Mueller. Depuis l’application mobile ou via une télécommande, il est possible d’activer ce système dynamique qui comprimera (ou décomprimera) la mousse sous le dormeur. La mousse assurera ainsi la pleine relaxation des articulations pour un sommeil plus récupérateur.



© Emma Le Emma Motion embarque par ailleurs une technologie dénommée «Diamond Degree » qui adapte la température grâce à des particules de graphite présentes sur la couche supérieure du matelas. Enfin, le matelas peut transmettre ces données sur votre smartphone et il sera donc possible de scruter de près la qualité de votre sommeil et de paramétrer au mieux votre objet connecté. Emma Motion à partir de 2 400€ Pour rappel, Emma est parvenu à s’imposer comme une marque réputée très fiable sur un marché hautement concurrentiel. L’entreprise permet à ses clients de tester leur matelas pendant cent jours pour se faire un avis. Un remboursement complet sans justificatif sur le principe du satisfait ou remboursé est aussi au programme. Ces garanties commerciales semblent convaincre et ont fait d’Emma un des leaders du secteur de la vente de matelas en ligne en Europe. Avec son nouveau matelas Emma Motion, la société allemande affiche sa capacité d’innovation. Cela dit, le produit est réservé à une petite élite en raison de son prix. Il varie entre 2 400 et 4 000€ selon le modèle choisi. En ce moment, une remise de 15% est disponible pour les early-adopters. On est loin des tarifs affichés par son best-seller, le modèle Original, qui oscille entre 400 et 800€. Ce dernier représente une archi-majorité des 1,5 million de matelas qui ont été écoulés par la marque en 2020.



Le Emma Motion offre les mêmes avantages que n’importe quel matelas de la gamme existante. En l’occurrence, les clients pourront tester le produit pendant 100 nuits chez eux pour se faire un avis. A tout moment, la marque peut venir récupérer le couchage en cas d’insatisfaction. La livraison et le retour sont gratuits. A noter qu’une garantie de 10 ans sur ce matelas connectée est offerte.          Emma Original, le n°1 en France                     100 nuits d'essai    Emma Hybride II : notre préféré                     9.5 /10   Voir l'offre Notre test  1    📍 Pour ne manquer aucune actualité de Presse-citron, suivez-nous sur Google Actualités et WhatsApp.   Newsletter 🍋 Abonnez-vous, et recevez chaque matin un résumé de l’actu tech  Votre email :   Je m'inscris            	J'ai lu et accepte        	          	les termes et les conditions        	    Laissez ce champ vide si vous êtes humain :  


ecommerce 







Sur le même sujet






Comment payer moins cher vos achats en ligne ? Cet internaute a trouvé une méthode infaillible







Temu : derrière ses prix mini, la plateforme vous arnaque-t-elle ?







Les mannequins Levi’s sont désormais virtuels, « pour plus d’inclusivité »







Arrêtez d’utiliser votre carte bancaire sur Internet (et utilisez celle-ci)






1 commentaire





        1 commentaire
        






 Ybus dit : 

24 juillet 2021 à 18 h 45 min 


La promesse est belle sur le papier. Je possède ce matelas depuis quelques semaines maintenant et malheureusement toutes les promesses ne sont pas tenus. Le silence est bien là pour le reste ce n’est pas encore au point. Le lit se met en erreur régulièrement, plusieurs fois par nuit; Impossible de le connecter à l’app; l’IA a du mal à détecter la position, elle change de réglage alors que rien ne bouge enfin la garantie de 10 ans ne porte que sur la partie “non électrique”, le reste n’est garantie que 2 ans. J’ai essayé de faire intervenir Emma mais pour l’instant sans succès. Je vais probablement devoir le renvoyer sans savoir si se sont les miens qui plantent ou le produit qui n’est pas fini.

Répondre 



Laisser un commentaire Votre adresse e-mail ne sera pas publiée. Les champs obligatoires sont indiqués avec *Commentaire * Nom * 
E-mail * 
 Je veux recevoir la newsletter Presse-citron DailyCliquez ici pour annuler la réponse. 

Δ 



Les dernières actualités





 

              Quand la voix peut révéler précocement Alzheimer : une nouvelle IA fait des miracles            





 

              Des scientifiques chinois découvrent une plante capable de survivre sur Mars            





 

              7 films Pixar cultes à voir absolument            





 

              Législatives 2024 : on a demandé le programme idéal à ChatGPT, et il est… surprenant            





 

              Comment Jungle Bike veut réinventer la réparation de vélos            





 

              Ces 2 produits qui ont révolutionné l’écosystème Apple sont désormais “vintage”            





 

              Grâce au badge télépéage Fulli Nomade, arrêtez de perdre du temps inutile dans les bouchons            





 

              Switch 2 : Pour éviter les pénuries, Nintendo a trouvé la solution miracle            











Dernières news




          Quand la voix peut révéler précocement Alzheimer : une nouvelle IA fait des miracles        




          Des scientifiques chinois découvrent une plante capable de survivre sur Mars        




          7 films Pixar cultes à voir absolument        


À la une




          Dyson : découvrez les soldes d’été et économisez jusqu’à 200€ sur une sélection de technologies        







Les meilleurs forfaits 






ILLIMITÉ
2 Go


1,99 €







ILLIMITÉ
150 Go


11,99 €




Les tests




          J’ai testé : remplacer mes AirPods Pro par les Fairbuds, les écouteurs éco-responsables        




          Test Dreame X40 Ultra Complete : une machine exceptionnelle oui, mais son tarif est-il vraiment raisonnable ?        




          J’ai testé l’Apple Vision Pro pendant un mois : pourquoi ceci n’est pas une révolution (6 raisons)        


Logiciels les + téléchargés




            Opera One
          




            Google Play Store
          




            Adobe Reader
          




            WhatsApp
          




            WinRAR
          




            uTorrent
          




            ChatGPT
          




            VLC Media Player
          




            CCleaner
          




            Microsoft 365
          




            Google Chrome
          




            Xender
          




            Avast Gratuit
          




            Mozilla Firefox
          




            Avast One
          







 

",https://schema.org,"[{'@type': 'Article', '@id': 'https://www.presse-citron.net/avec-emma-meme-votre-matelas-peut-etre-booste-a-lia/#article', 'isPartOf': {'@id': 'https://www.presse-citron.net/avec-emma-meme-votre-matelas-peut-etre-booste-a-lia/'}, 'author': {'name': 'Jean-Yves Alric', '@id': 'https://www.presse-citron.net/#/schema/person/a8892a563992afbe9d672f90f4fb5bf2'}, 'headline': 'Emma Motion, le premier matelas boosté à l&#8217;intelligence artificielle', 'datePublished': '2021-02-27T09:53:32+00:00', 'dateModified': '2023-01-23T08:53:56+00:00', 'mainEntityOfPage': {'@id': 'https://www.presse-citron.net/avec-emma-meme-votre-matelas-peut-etre-booste-a-lia/'}, 'wordCount': 603, 'commentCount': 1, 'publisher': {'@id': 'https://www.presse-citron.net/#organization'}, 'image': {'@id': 'https://www.presse-citron.net/avec-emma-meme-votre-matelas-peut-etre-booste-a-lia/#primaryimage'}, 'thumbnailUrl': 'https://www.presse-citron.net/app/uploads/2021/01/emmamatelas-1.jpg', 'keywords': ['ecommerce'], 'articleSection': ['Intelligence Artificielle'], 'inLanguage': 'fr-FR', 'potentialAction': [{'@type': 'CommentAction', 'name': 'Comment', 'target': ['https://www.presse-citron.net/avec-emma-meme-votre-matelas-peut-etre-booste-a-lia/#respond']}]}, {'@type': 'WebPage', '@id': 'https://www.presse-citron.net/avec-emma-meme-votre-matelas-peut-etre-booste-a-lia/', 'url': 'https://www.presse-citron.net/avec-emma-meme-votre-matelas-peut-etre-booste-a-lia/', 'name': ""Emma Motion, le premier matelas boosté à l'intelligence artificielle"", 'isPartOf': {'@id': 'https://www.presse-citron.net/#website'}, 'primaryImageOfPage': {'@id': 'https://www.presse-citron.net/avec-emma-meme-votre-matelas-peut-etre-booste-a-lia/#primaryimage'}, 'image': {'@id': 'https://www.presse-citron.net/avec-emma-meme-votre-matelas-peut-etre-booste-a-lia/#primaryimage'}, 'thumbnailUrl': 'https://www.presse-citron.net/app/uploads/2021/01/emmamatelas-1.jpg', 'datePublished': '2021-02-27T09:53:32+00:00', 'dateModified': '2023-01-23T08:53:56+00:00', 'description': 'La startup allemande veut «\xa0révolutionner notre manière de dormir\xa0».', 'breadcrumb': {'@id': 'https://www.presse-citron.net/avec-emma-meme-votre-matelas-peut-etre-booste-a-lia/#breadcrumb'}, 'inLanguage': 'fr-FR', 'potentialAction': [{'@type': 'ReadAction', 'target': ['https://www.presse-citron.net/avec-emma-meme-votre-matelas-peut-etre-booste-a-lia/']}]}, {'@type': 'ImageObject', 'inLanguage': 'fr-FR', '@id': 'https://www.presse-citron.net/avec-emma-meme-votre-matelas-peut-etre-booste-a-lia/#primaryimage', 'url': 'https://www.presse-citron.net/app/uploads/2021/01/emmamatelas-1.jpg', 'contentUrl': 'https://www.presse-citron.net/app/uploads/2021/01/emmamatelas-1.jpg', 'width': 1400, 'height': 932, 'caption': '© Emma'}, {'@type': 'BreadcrumbList', '@id': 'https://www.presse-citron.net/avec-emma-meme-votre-matelas-peut-etre-booste-a-lia/#breadcrumb', 'itemListElement': [{'@type': 'ListItem', 'position': 1, 'name': 'Accueil', 'item': 'https://www.presse-citron.net/'}, {'@type': 'ListItem', 'position': 2, 'name': 'Emma Motion, le premier matelas boosté à l&#8217;intelligence artificielle'}]}, {'@type': 'WebSite', '@id': 'https://www.presse-citron.net/#website', 'url': 'https://www.presse-citron.net/', 'name': 'Presse-citron', 'description': 'Connectez-vous à l&#039;innovation', 'publisher': {'@id': 'https://www.presse-citron.net/#organization'}, 'potentialAction': [{'@type': 'SearchAction', 'target': {'@type': 'EntryPoint', 'urlTemplate': 'https://www.presse-citron.net/?s={search_term_string}'}, 'query-input': 'required name=search_term_string'}], 'inLanguage': 'fr-FR'}, {'@type': 'Organization', '@id': 'https://www.presse-citron.net/#organization', 'name': 'Presse-Citron', 'url': 'https://www.presse-citron.net/', 'logo': {'@type': 'ImageObject', 'inLanguage': 'fr-FR', '@id': 'https://www.presse-citron.net/#/schema/logo/image/', 'url': 'https://www.presse-citron.net/app/uploads/2020/02/presse-citron-logo.png', 'contentUrl': 'https://www.presse-citron.net/app/uploads/2020/02/presse-citron-logo.png', 'width': 441, 'height': 60, 'caption': 'Presse-Citron'}, 'image': {'@id': 'https://www.presse-citron.net/#/schema/logo/image/'}, 'sameAs': ['https://www.facebook.com/pressecitron.blog', 'https://twitter.com/pressecitron', 'https://www.instagram.com/presse_citron/', 'https://www.youtube.com/user/StuffiFR']}, {'@type': 'Person', '@id': 'https://www.presse-citron.net/#/schema/person/a8892a563992afbe9d672f90f4fb5bf2', 'name': 'Jean-Yves Alric', 'image': {'@type': 'ImageObject', 'inLanguage': 'fr-FR', '@id': 'https://www.presse-citron.net/#/schema/person/image/', 'url': 'https://secure.gravatar.com/avatar/975f2e57566b334052ec2b172e60c9ee?s=96&d=https%3A%2F%2Fwww.presse-citron.net%2Fapp%2Fthemes%2Fpresse-citron%2Fpublic%2Fimages%2Favatars%2Fpressecitron.png&r=g', 'contentUrl': 'https://secure.gravatar.com/avatar/975f2e57566b334052ec2b172e60c9ee?s=96&d=https%3A%2F%2Fwww.presse-citron.net%2Fapp%2Fthemes%2Fpresse-citron%2Fpublic%2Fimages%2Favatars%2Fpressecitron.png&r=g', 'caption': 'Jean-Yves Alric'}, 'description': 'Journaliste sur Presse-citron depuis 2019 - Suivez moi sur Twitter : @jyalric !', 'sameAs': ['https://twitter.com/https://twitter.com/jyalric'], 'url': 'https://www.presse-citron.net/author/jean-yves/'}]"
https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LmxlbW9uZGVpbmZvcm1hdGlxdWUuZnIvYWN0dWFsaXRlcy9saXJlLWxlLXF1ZWJlYy1yZWNoZXJjaGUtMjAwLWluZm9ybWF0aWNpZW5zLWVuLWZyYW5jZS04MjEwNi5odG1s0gFxaHR0cHM6Ly93d3cubGVtb25kZWluZm9ybWF0aXF1ZS5mci9hY3R1YWxpdGVzL2xpcmVhbXAtbGUtcXVlYmVjLXJlY2hlcmNoZS0yMDAtaW5mb3JtYXRpY2llbnMtZW4tZnJhbmNlLTgyMTA2Lmh0bWw?oc=5,Le Québec recherche 200 informaticiens en France - LeMondeInformatique,2021-02-25,LeMondeInformatique,https://www.lemondeinformatique.fr,"Recrutement : Organisé jusqu'au 18 avril en mode virtuel, le salon de recrutement Journées Québec Monde permettra aux informaticiens français souhaitant faire...",N/A,"Organisé jusqu'au 18 avril en mode virtuel, le salon de recrutement Journées Québec Monde permettra aux informaticiens français souhaitant faire...",N/A,N/A,N/A,"




Toute l'actualité /
Emploi / Recrutement

Le Québec recherche 200 informaticiens en France


Véronique Arène,

publié le 25 Février 2021












1
Réaction















Cyberattaques : ces ransomwares qui terrassent les hôpitaux 


1L'hôpital sous tension
2Des SI particulièrement à risques
3...

Lire le dossier 




Organisé jusqu'au 18 avril en mode virtuel, le salon de recrutement Journées Québec Monde permettra aux informaticiens français souhaitant faire carrière au Canada de postuler à 200 offres d'emplois dans des catégories variées. Une trentaine d'entreprises installées principalement dans la région du Grand Montréal participent à l'évènement.

Cette année, les postes IT à pourvoir lors des Journées Quebec Monde sont principalement basés dans la métropole du Grand Montréal. (Crédit Martin St-Amant - Wikipedia - CC-BY-SA-3.0). 


Malgré la pandémie, la province du Québec occupe toujours une place de choix dans le domaine des technologies. Pour répondre aux besoins d’un secteur en plein développement, l'économie québécoise pousse davantage d’entreprises à se tourner vers l'international et en particulier vers la France pour recruter des professionnels de l’IT. C’est dans ce but que Montréal International, à travers son initiative Talent Montréal, invite les informaticiens français tentés pour une expatriation à l’événement de recrutement virtuel « Journées Québec Monde ». Ouvert depuis le 22 février, ce rendez-vous réunit une trentaine d’entreprises IT, des startups, PME et grands groupes évoluant dans divers secteurs d’activité : conseil en transformation numérique, ingénierie, BI, CRM, édition de logiciels, intelligence artificielle, cybersécurité, commerce électronique, audionumérique et services financiers.
Des opportunités dans des SSII et groupes de conseil
Au total, 200 postes sont à pourvoir dans diverses spécialités.  Il s’agit en grande majorité de développeurs (front-end, back-end, full-stack, etc.), d’architectes applicatifs, de chefs de projets, de DevOps et d’experts en cybersécurité. Sont également recherchés des consultants BI, des administrateurs systèmes, des analystes en qualité des données (QA),des consultants fonctionnels et bien d’autres encore. A l’instar des éditions précédentes, les candidats français souhaitant faire carrière au Canada pourront rencontrer une forte proportion de groupes de conseil IT et de SSII, parmi lesquels Astek, Alten, Acensi Consultants, Alithya  Adnm International, Cofomo,  Esi Technologies, Maltem Consulting Group  ou SII.  A noter, la présence du centre d’innovation client d’IBM Montréal, aux côtés de Maplr, une communauté de développeurs, de l’éditeur Berger-Levrault et de la banque américaine Morgan Stanley.
Les participants qui souhaitent postuler devront déposer leur dossier de candidature sur la plateforme Talent Montréal avant le 18 avril 2021. Seuls, les profils retenus seront conviés à une entrevue virtuelle. Pour plus d’informations, le site contient des détails concernant la qualité de vie dans la métropole, le marché du travail et les démarches d’immigration dans le contexte de la crise sanitaire. De même, chaque employeur coordonnera les procédures d’immigration en vue de la venue au Canada des personnes recrutées. Les organisateurs précisent que la longueur des processus et formalités d’embauches devraient permettre de démarrer les recrutements à la sortie du confinement.
Une erreur dans l'article? Proposez-nous une correction


Article rédigé par
Véronique ArèneJournaliste 



Cet article vous a plu? Partagez le !











Newsletter LMI
Recevez notre newsletter comme plus de 50000 abonnés



OK








Commentaire 








							Commenter cet article en tant que 
							visiteur ou connectez-vous 



Renseignez votre email pour être prévenu d'un nouveau commentaire
Pour tout savoir sur la manière dont nous traitons vos données personnelles, consultez notre Charte de Confidentialité.



Le code HTML est interdit dans les commentaires















Visiteur16601 • 26/02/2021 à 09h51
Ville splendide ! Pays magnifique !
Pourtant, même si l'expression ""Maudits Français"" a disparu du langage, elle a été remplacée par ""Parisiens"". Et si la ""Loi 101"" existe, elle *impose* de fait l'obligation d'être parfaitement bilingue Anglais-Français pour occuper un poste en relation avec le public.
Signaler un abus










Suivre toute l'actualité
Newsletter
Recevez notre newsletter comme plus de 50 000 professionnels de l'IT!
Je m'abonne



 







",,
