URL link,Title,Date,Source,Source Link,description,keywords,og:description,twitter:description,article:section,article:summary,article text,@context,@graph,@type,@id,name,url,logo,foundingDate,sameAs,mainEntityOfPage,headline,articleBody,wordCount,datePublished,dateModified,author,publisher,articleSection,image,itemListElement,copyrightYear,isAccessibleForFree,hasPart,contentUrl,caption,width,height,potentialAction,speakable,copyrightHolder,sdPublisher,sourceOrganization,dateCreated,inLanguage,isPartOf,license,mainEntity,sdDatePublished
https://news.google.com/rss/articles/CBMisgFodHRwczovL3d3dy5yZmkuZnIvZnIvcG9kY2FzdHMvYXVqb3VyZC1odWktbC0lQzMlQTljb25vbWllLzIwMjMwODA3LXMlQzMlQTlyaWUtZC0lQzMlQTl0JUMzJUE5LSVFMiU4MCU5My1sZXMtY291bGlzc2VzLWRlLWwtaW50ZWxsaWdlbmNlLWFydGlmaWNpZWxsZS0xLTUtbGVzLWVmZmV0cy1zcCVDMyVBOWNpYXV40gEA?oc=5,Série d'été – Les coulisses de l'intelligence artificielle [1/5]: les effets spéciaux - Aujourd'hui l'économie - RFI,2023-08-07,RFI,https://www.rfi.fr,"Comment l'intelligence artificielle bouleverse-t-elle le monde du travail ? Comment est-elle utilisée aujourd'hui dans la santé, l'agriculture, ou encore l'audiovisuel ? Tout au long de cette semaine,…","Économie,Aujourd'hui l'économie,Économie,Intelligence artificielle,Nouvelles technologies,Emploi et Travail,Connaissances Sciences","Comment l'intelligence artificielle bouleverse-t-elle le monde du travail ? Comment est-elle utilisée aujourd'hui dans la santé, l'agriculture, ou encore l'audiovisuel ? Tout au long de cette semaine,…",N/A,economie,N/A,"

Voir l'émissionS'abonner


 







Aujourd'hui l'économie
Série d’été – Les coulisses de l'intelligence artificielle [1/5]: les effets spéciaux

Publié le : 07/08/2023 - 07:43



Écouter - 03:26




Partager 
Ajouter à la file d'attente





                                                Comment l'intelligence artificielle bouleverse-t-elle le monde du travail ? Comment est-elle utilisée aujourd'hui dans la santé, l'agriculture, ou encore l'audiovisuel ? Tout au long de cette semaine, RFI vous plonge dans les coulisses de l'intelligence artificielle sous toutes ses formes et ses applications. Ce lundi, un graphiste spécialisé dans les effets spéciaux nous raconte comment l'IA change son métier.                    

 




L'intelligence artificielle générative a profondément transformé le métier de graphiste. © Tung Nguyen de Pixabay 







Publicité








 







NewsletterRecevez toute l'actualité internationale directement dans votre boite mail

Je m'abonne





Suivez toute l'actualité internationale en téléchargeant l'application RFI










                Par :
             

                        Justine Fontaine
                    


    Suivre






Poursuivez votre lecture sur les mêmes thèmes :


Économie

Intelligence artificielle

Nouvelles technologies

Emploi et Travail

Connaissances Sciences
 

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiH2h0dHBzOi8vd3d3LmZvcmJlcy5mci8_cD0zMDYxMTjSAQA?oc=5,Les trois compétences pour tirer parti de l'ère de l'IA qui se profile - Forbes France,2023-08-10,Forbes France,https://www.forbes.fr,S'appuyer sur les compétences professionnelles et sur ce qui fait de nous des êtres humains est le secret pour libérer tout le potentiel de l'intelligence...compétences,N/A,S'appuyer sur les compétences professionnelles et sur ce qui fait de nous des êtres humains est le secret pour libérer tout le potentiel de l'intelligence...compétences,N/A,N/A,N/A,"






Les restructurations d’entreprises devraient s’accélérer au cours des deux prochaines années 


",https://schema.org,"[{'@type': 'Article', '@id': 'https://www.forbes.fr/?p=306118#article', 'isPartOf': {'@id': 'https://www.forbes.fr/?p=306118'}, 'author': {'name': 'Forbes', '@id': 'https://www.forbes.fr/#/schema/person/9d8207ded8cf76db7aa59a66421123c5'}, 'headline': 'Les trois compétences pour tirer parti de l&rsquo;ère de l&rsquo;IA qui se profile', 'datePublished': '2023-08-10T12:58:58+00:00', 'dateModified': '2023-08-10T12:58:58+00:00', 'mainEntityOfPage': {'@id': 'https://www.forbes.fr/?p=306118'}, 'wordCount': 1378, 'publisher': {'@id': 'https://www.forbes.fr/#organization'}, 'image': {'@id': 'https://www.forbes.fr/?p=306118#primaryimage'}, 'thumbnailUrl': 'https://www.forbes.fr/wp-content/uploads/2023/08/gettyimages-1478457136.jpg', 'keywords': ['#IA', 'Travail'], 'articleSection': ['Management', 'Technologie'], 'inLanguage': 'fr-FR'}, {'@type': 'WebPage', '@id': 'https://www.forbes.fr/?p=306118', 'url': 'https://www.forbes.fr/?p=306118', 'name': ""Les trois compétences pour tirer parti de l'ère de l'IA qui se profile - Forbes France"", 'isPartOf': {'@id': 'https://www.forbes.fr/#website'}, 'primaryImageOfPage': {'@id': 'https://www.forbes.fr/?p=306118#primaryimage'}, 'image': {'@id': 'https://www.forbes.fr/?p=306118#primaryimage'}, 'thumbnailUrl': 'https://www.forbes.fr/wp-content/uploads/2023/08/gettyimages-1478457136.jpg', 'datePublished': '2023-08-10T12:58:58+00:00', 'dateModified': '2023-08-10T12:58:58+00:00', 'description': ""S'appuyer sur les compétences professionnelles et sur ce qui fait de nous des êtres humains est le secret pour libérer tout le potentiel de l'intelligence...compétences"", 'breadcrumb': {'@id': 'https://www.forbes.fr/?p=306118#breadcrumb'}, 'inLanguage': 'fr-FR', 'potentialAction': [{'@type': 'ReadAction', 'target': ['https://www.forbes.fr/?p=306118']}]}, {'@type': 'ImageObject', 'inLanguage': 'fr-FR', '@id': 'https://www.forbes.fr/?p=306118#primaryimage', 'url': 'https://www.forbes.fr/wp-content/uploads/2023/08/gettyimages-1478457136.jpg', 'contentUrl': 'https://www.forbes.fr/wp-content/uploads/2023/08/gettyimages-1478457136.jpg', 'width': 861, 'height': 405, 'caption': ""3 compétences pour tirer parti de l'ère de l'IA qui se profile. Getty Images""}, {'@type': 'BreadcrumbList', '@id': 'https://www.forbes.fr/?p=306118#breadcrumb', 'itemListElement': [{'@type': 'ListItem', 'position': 1, 'name': 'Accueil', 'item': 'https://www.forbes.fr/'}, {'@type': 'ListItem', 'position': 2, 'name': '#IA', 'item': 'https://www.forbes.fr/tag/ia/'}, {'@type': 'ListItem', 'position': 3, 'name': '3 compétences pour tirer parti de l&#8217;ère de l&#8217;IA qui se profile'}]}, {'@type': 'WebSite', '@id': 'https://www.forbes.fr/#website', 'url': 'https://www.forbes.fr/', 'name': 'Forbes France', 'description': 'L’actualité business pour les entrepreneurs et les décisionnaires', 'publisher': {'@id': 'https://www.forbes.fr/#organization'}, 'potentialAction': [{'@type': 'SearchAction', 'target': {'@type': 'EntryPoint', 'urlTemplate': 'https://www.forbes.fr/?s={search_term_string}'}, 'query-input': 'required name=search_term_string'}], 'inLanguage': 'fr-FR'}, {'@type': 'Organization', '@id': 'https://www.forbes.fr/#organization', 'name': 'Forbes France', 'url': 'https://www.forbes.fr/', 'logo': {'@type': 'ImageObject', 'inLanguage': 'fr-FR', '@id': 'https://www.forbes.fr/#/schema/logo/image/', 'url': 'https://www.forbes.fr/wp-content/uploads/2017/03/forbesfrance.jpg', 'contentUrl': 'https://www.forbes.fr/wp-content/uploads/2017/03/forbesfrance.jpg', 'width': 50, 'height': 50, 'caption': 'Forbes France'}, 'image': {'@id': 'https://www.forbes.fr/#/schema/logo/image/'}, 'sameAs': ['https://www.facebook.com/ForbesFR/', 'https://x.com/forbes_fr', 'https://www.linkedin.com/company/10956867?trk=tyah&amp;amp;amp;trkInfo=clickedVertical:company,clickedEntityId:10956867,idx:3-1-10,tarId:1479296380313,tas:forbes france', 'https://www.youtube.com/channel/UCcPUeCUS7RVK1p-V4bt87Nw']}, {'@type': 'Person', '@id': 'https://www.forbes.fr/#/schema/person/9d8207ded8cf76db7aa59a66421123c5', 'name': 'Forbes', 'image': {'@type': 'ImageObject', 'inLanguage': 'fr-FR', '@id': 'https://www.forbes.fr/#/schema/person/image/', 'url': 'https://www.forbes.fr/wp-content/uploads/2017/03/forbes-logo.jpg', 'contentUrl': 'https://www.forbes.fr/wp-content/uploads/2017/03/forbes-logo.jpg', 'caption': 'Forbes'}, 'url': 'https://www.forbes.fr/author/forbesus/'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LmxhZnJlbmNoZmFiLmZyLzIwMjMvMDgvMDgvY29tbWVudC1saW50ZWxsaWdlbmNlLWFydGlmaWNpZWxsZS1zaW50ZWdyZS1hdS1zZWluLWRlLWxpbmR1c3RyaWUv0gEA?oc=5,Comment l’intelligence artificielle s’intègre au sein de l’industrie ? - La French Fab,2023-08-08,La French Fab,https://www.lafrenchfab.fr,N/A,N/A,"À l’occasion de l’édition 2023 de VivaTech, La French Fab a donné la parole aux jeunes présents sur le salon. 150 000 visiteurs, c’est le bilan impressionnant de l’édition 2023 de VivaTech ! Un millésime exceptionnel marqué notamment par la présence d’Elon Musk (Tesla, SpaceX, Twitter), mais également du stand de La French Fab, placé…",N/A,N/A,N/A,N/A,https://schema.org,"[{'@type': 'Article', '@id': 'https://www.lafrenchfab.fr/2023/08/08/comment-lintelligence-artificielle-sintegre-au-sein-de-lindustrie/#article', 'isPartOf': {'@id': 'https://www.lafrenchfab.fr/2023/08/08/comment-lintelligence-artificielle-sintegre-au-sein-de-lindustrie/'}, 'author': {'name': '', '@id': ''}, 'headline': 'Comment l’intelligence artificielle s’intègre au sein de l’industrie ?', 'datePublished': '2023-08-08T05:30:31+00:00', 'dateModified': '2023-08-08T05:30:31+00:00', 'mainEntityOfPage': {'@id': 'https://www.lafrenchfab.fr/2023/08/08/comment-lintelligence-artificielle-sintegre-au-sein-de-lindustrie/'}, 'wordCount': 354, 'commentCount': 0, 'publisher': {'@id': 'https://www.lafrenchfab.fr/#organization'}, 'image': {'@id': 'https://www.lafrenchfab.fr/2023/08/08/comment-lintelligence-artificielle-sintegre-au-sein-de-lindustrie/#primaryimage'}, 'thumbnailUrl': 'https://www.lafrenchfab.fr/storage/sites/2/2023/08/ai-industrie.png', 'keywords': ['industrie du futur', 'viva tech'], 'articleSection': ['News'], 'inLanguage': 'fr-FR', 'potentialAction': [{'@type': 'CommentAction', 'name': 'Comment', 'target': ['https://www.lafrenchfab.fr/2023/08/08/comment-lintelligence-artificielle-sintegre-au-sein-de-lindustrie/#respond']}]}, {'@type': 'WebPage', '@id': 'https://www.lafrenchfab.fr/2023/08/08/comment-lintelligence-artificielle-sintegre-au-sein-de-lindustrie/', 'url': 'https://www.lafrenchfab.fr/2023/08/08/comment-lintelligence-artificielle-sintegre-au-sein-de-lindustrie/', 'name': 'Comment l’intelligence artificielle s’intègre au sein de l’industrie ? - La French Fab', 'isPartOf': {'@id': 'https://www.lafrenchfab.fr/#website'}, 'primaryImageOfPage': {'@id': 'https://www.lafrenchfab.fr/2023/08/08/comment-lintelligence-artificielle-sintegre-au-sein-de-lindustrie/#primaryimage'}, 'image': {'@id': 'https://www.lafrenchfab.fr/2023/08/08/comment-lintelligence-artificielle-sintegre-au-sein-de-lindustrie/#primaryimage'}, 'thumbnailUrl': 'https://www.lafrenchfab.fr/storage/sites/2/2023/08/ai-industrie.png', 'datePublished': '2023-08-08T05:30:31+00:00', 'dateModified': '2023-08-08T05:30:31+00:00', 'breadcrumb': {'@id': 'https://www.lafrenchfab.fr/2023/08/08/comment-lintelligence-artificielle-sintegre-au-sein-de-lindustrie/#breadcrumb'}, 'inLanguage': 'fr-FR', 'potentialAction': [{'@type': 'ReadAction', 'target': ['https://www.lafrenchfab.fr/2023/08/08/comment-lintelligence-artificielle-sintegre-au-sein-de-lindustrie/']}]}, {'@type': 'ImageObject', 'inLanguage': 'fr-FR', '@id': 'https://www.lafrenchfab.fr/2023/08/08/comment-lintelligence-artificielle-sintegre-au-sein-de-lindustrie/#primaryimage', 'url': 'https://www.lafrenchfab.fr/storage/sites/2/2023/08/ai-industrie.png', 'contentUrl': 'https://www.lafrenchfab.fr/storage/sites/2/2023/08/ai-industrie.png', 'width': 1200, 'height': 800, 'caption': 'IA industrie'}, {'@type': 'BreadcrumbList', '@id': 'https://www.lafrenchfab.fr/2023/08/08/comment-lintelligence-artificielle-sintegre-au-sein-de-lindustrie/#breadcrumb', 'itemListElement': [{'@type': 'ListItem', 'position': 1, 'name': 'Accueil', 'item': 'https://www.lafrenchfab.fr/'}, {'@type': 'ListItem', 'position': 2, 'name': 'Comment l’intelligence artificielle s’intègre au sein de l’industrie ?'}]}, {'@type': 'WebSite', '@id': 'https://www.lafrenchfab.fr/#website', 'url': 'https://www.lafrenchfab.fr/', 'name': 'La French Fab', 'description': '', 'publisher': {'@id': 'https://www.lafrenchfab.fr/#organization'}, 'potentialAction': [{'@type': 'SearchAction', 'target': {'@type': 'EntryPoint', 'urlTemplate': 'https://www.lafrenchfab.fr/?s={search_term_string}'}, 'query-input': 'required name=search_term_string'}], 'inLanguage': 'fr-FR'}, {'@type': 'Organization', '@id': 'https://www.lafrenchfab.fr/#organization', 'name': 'La French Fab', 'url': 'https://www.lafrenchfab.fr/', 'logo': {'@type': 'ImageObject', 'inLanguage': 'fr-FR', '@id': 'https://www.lafrenchfab.fr/#/schema/logo/image/', 'url': 'https://www.lafrenchfab.fr/storage/sites/2/2023/12/Logo-hexagone.png', 'contentUrl': 'https://www.lafrenchfab.fr/storage/sites/2/2023/12/Logo-hexagone.png', 'width': 306, 'height': 338, 'caption': 'La French Fab'}, 'image': {'@id': 'https://www.lafrenchfab.fr/#/schema/logo/image/'}, 'sameAs': ['https://x.com/lafrenchfab', 'https://www.linkedin.com/company/la-french-fab/', 'https://www.instagram.com/lafrenchfab/']}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmxlZmlnYXJvLmZyL3ZveC9lY29ub21pZS9jb2xzLWJsZXVzLWJsYW5jcy1yb3Nlcy1zZXJvbnMtbm91cy10b3VzLWF1LWNob21hZ2UtYS1jYXVzZS1kZS1sLWlhLTIwMjMwODEw0gEA?oc=5,"Cols bleus, blancs, roses: serons-nous tous au chômage à cause de l'IA? - Le Figaro",2023-08-10,Le Figaro,https://www.lefigaro.fr,"IA, L’AUBE D’UN MONDE NOUVEAU (5/5) - Pour Daniel Susskind, économiste et professeur à Oxford, l’intelligence artificielle va bouleverser en profondeur le marché du travail.","Daniel Susskind, Intelligence artificielle, Débats économiques, débat économie, économie, débat, questions, opinions, chroniqueurs, figarovox","IA, L’AUBE D’UN MONDE NOUVEAU (5/5) - Pour Daniel Susskind, économiste et professeur à Oxford, l’intelligence artificielle va bouleverser en profondeur le marché du travail.","IA, L’AUBE D’UN MONDE NOUVEAU (5/5) - Pour Daniel Susskind, économiste et professeur à Oxford, l’intelligence artificielle va bouleverser en profondeur le marché du travail.",Vox Économie,N/A,"
Réservé aux abonnés
Cols bleus, blancs, roses: serons-nous tous au chômage à cause de l’IA?



Par Martin Bernier

Publié 
                le 10/08/2023 à 18:59,        
 Mis à jour le 11/08/2023 à 09:06





Suivre
    









Lire dans l’app









Copier le lien







Lien copié









Mail









Facebook









Twitter









Linkedin









Messenger









WhatsApp
















L’économiste Daniel Susskind.
            Pierre Teyssot/MAXPPP
        


IA, L’AUBE D’UN MONDE NOUVEAU (5/5) - Pour Daniel Susskind, économiste et professeur à Oxford, l’intelligence artificielle va bouleverser en profondeur le marché du travail.

C’est le début d’une nouvelle ère. L’intelligence artificielle, qui a émergé avec le robot conversationnel ChatGPT et ses 200 millions d’utilisateurs, va bouleverser en profondeur nos sociétés. Pour le meilleur et pour le pire… Quelles seront les conséquences sur le monde du travail, la vie politique, le droit ou encore la création artistique? Nous avons demandé à des spécialistes: scientifique, écrivain, historien, économiste, juriste, qu’ils nous aident à penser cette révolution technologique en passe de changer le monde.

À découvrir







PODCAST - Écoutez le club Le Club Le Figaro Idées avec Eugénie Bastié






LE FIGARO. - Bien que l’on ait prédit à tort maintes fois le remplacement des humains par les machines, la menace du chômage technologique est aujourd’hui bien réelle, écrivez-vous dans Un monde sans travail. Pourquoi? Est-ce dû à l’intelligence artificielle?
Daniel SUSSKIND. - Depuis que la croissance économique moderne a commencé il y a trois cents ans, les gens ont souffert de crises d’angoisse périodiques concernant les technologies de l’époque qui prennent en charge…


        Cet article est réservé aux abonnés.        Il vous reste 93% à découvrir.







Vente Flash
1€ par mois pendant 3 mois. Sans engagement.


                    J'EN PROFITE
                


                Déjà abonné ?                
                    Connectez-vous
                



",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy5sYXByZXNzZS5jYS9kZWJhdHMvb3BpbmlvbnMvMjAyMy0wOC0xMC9tYXJjaGUtZHUtdHJhdmFpbC9wb3VyLXVuZS12aXNpb24tcGFuY2FuYWRpZW5uZS1kZS1sLWludGVsbGlnZW5jZS1hcnRpZmljaWVsbGUucGhw0gEA?oc=5,Marché du travail | Pour une vision pancanadienne de l'intelligence artificielle - La Presse,2023-08-10,La Presse,https://www.lapresse.ca,"Au mois de mai dernier, des dizaines d’experts de l’intelligence artificielle (IA) parmi les plus grands au monde – dont celui que l’on considère comme le « parrain » de l’IA, le Canadien Geoffrey Hinton – ont publié une déclaration massue de 22 mots prévenant que l’IA présentait un risque existentiel pour l’humanité. ",,"Au mois de mai dernier, des dizaines d’experts de l’intelligence artificielle (IA) parmi les plus grands au monde – dont celui que l’on considère comme le « parrain » de l’IA, le Canadien Geoffrey Hinton – ont publié une déclaration massue de 22 mots prévenant que l’IA présentait un risque existentiel pour l’humanité. ","Au mois de mai dernier, des dizaines d’experts de l’intelligence artificielle (IA) parmi les plus grands au monde – dont celui que l’on considère comme le « parrain » de l’IA, le Canadien Geoffrey Hinton – ont publié une déclaration massue de 22 mots prévenant que l’IA présentait un risque existentiel pour l’humanité. ",Opinions,N/A,"







        Opinions
    





            Marché du travail
        

        Pour une vision pancanadienne de l’intelligence artificielle
    












                    PHOTO SKYNESHER, GETTY IMAGES
                

                    « Les conséquences sur le terrain du recours croissant à une information générée par l’IA sont déjà manifestes », écrit l’auteur.
                





Au mois de mai dernier, des dizaines d’experts de l’intelligence artificielle (IA) parmi les plus grands au monde – dont celui que l’on considère comme le « parrain » de l’IA, le Canadien Geoffrey Hinton – ont publié une déclaration massue de 22 mots prévenant que l’IA présentait un risque existentiel pour l’humanité. 




Mis à jour le 10 août 2023




































Massimo Bergamini 
                    
Directeur général du Conseil de l’information sur le marché du travail (CIMT)
                    



Quoiqu’au Canada et ailleurs dans le monde plusieurs ont semblé prendre note de cette mise en garde, le sentiment d’urgence dont elle était porteuse manque à l’appel.
Or, si le ciel n’est pas encore en train de nous tomber sur la tête, les conséquences sur le terrain du recours croissant à une information générée par l’IA sont déjà manifestes. 
Prenons le marché du travail. 









Nous avons tous entendu parler de la crainte justifiée que l’IA pourrait éliminer des millions de bons emplois partout dans le monde en remplaçant les humains par des algorithmes. 
Mais l’incidence d’une IA non ou mal réglementée sur l’information sur laquelle nous comptons pour faire des choix de carrière et de vie est encore plus insidieuse – parce que cela risque de se produire sous le radar. 
Déjà aujourd’hui, demandeurs d’emploi, employeurs et décideurs prennent des décisions de grande importance sur la base d’une information générée avec l’aide de l’IA. Cela ne va qu’augmenter, et pourtant on se préoccupe relativement peu de savoir qui, ou quoi, assemble et diffuse cette information générée par l’IA, ou quelle est son exactitude. 
L’avertissement de Geoffrey Hinton et d’autres devrait rappeler aux divers gouvernements au Canada qu’il est essentiel de mieux comprendre et, surtout, mieux apprivoiser ces nouvelles technologies devenues essentielles pour notre bien-être économique et social. 
L’IA et les outils d’apprentissage automatique sont déjà largement utilisés pour démêler le fouillis d’information existant sur le marché du travail – emplois offerts, salaires, tendances du chômage, etc. 
Défendre notre souveraineté numérique
Or, le Canada risque de céder un élément important de sa souveraineté numérique s’il ne contrôle pas la technologie utilisée pour réunir et analyser des données essentielles sur le milieu de travail. 
Le risque que présentent des données erronées et des modèles prédictifs biaisés est important. Les fournisseurs privés d’analyses du marché du travail, souvent sous contrôle étranger, peuvent fournir une image floue ou incorrecte de ce qui se produit réellement sur le marché du travail canadien, et nous n’aurions aucun moyen de le savoir. 
Par exemple, un leader mondial de l’analyse du marché du travail établi aux États-Unis, dont les services sont largement utilisés au Canada, n’exploite pas de données figurant sur des sites d’offres d’emplois francophones.
En conséquence, l’information qu’il génère peut négliger de vastes sections du marché du travail québécois, entraînant une analyse imparfaite qui déferle à travers le pays. 
De plus, comme la plupart des développements dans ce domaine sont maintenant la chasse gardée du secteur privé, les utilisateurs d’information ou d’analyses générées par l’IA ont rarement une prise de vue sur les modèles d’apprentissage automatique, les algorithmes et les données étayant l’information qu’ils utilisent. 
Utilisés judicieusement et avec des garde-fous clairement définis, les outils d’IA peuvent être d’une grande utilité. Ils peuvent passer au crible de vastes ensembles de données sur le lieu de travail et de données connexes provenant de diverses sources, notamment les enquêtes gouvernementales, les tableaux d’offres d’emplois, les réseaux sociaux et les sites d’agences immobilières. 
À partir de ces données, la technologie peut repérer les tendances, prévoir les perspectives d’emploi et les salaires futurs, repérer les lacunes en matière de compétences entre les régions, les industries et les groupes démographiques, et même indiquer le coût de la vie et les possibilités d’éducation préscolaire dans une région spécifique. 
Dans un système fédéral encadré par un accord de libre-échange canadien qui vise notamment à faciliter la mobilité de la main-d’œuvre, l’importance de telles applications semble évidente. 
Tirer le meilleur parti du potentiel de l’IA sur le marché de travail constitue une vaste entreprise – et nos gouvernements doivent être non seulement partie prenante, mais des chefs de file. 
Il faut que nos gouvernements s’engagent en faveur d’une vision et d’une approche pancanadiennes pour développer et réglementer l’IA. 
Comme nous l’a rappelé Geoffrey Hinton, l’urgence d’agir est claire. 


        Qu'en pensez-vous? Exprimez votre opinion
    




































",https://schema.org,,NewsMediaOrganization,https://www.lapresse.ca/#organization,La Presse,https://www.lapresse.ca,"{'@type': 'ImageObject', 'url': 'https://static.lpcdn.ca/lpweb/lapresse/img/lp_facebook_1.91x1.png', 'width': 1203, 'height': 630}",1884-10-20,"['https://www.facebook.com/LaPresseFB', 'https://twitter.com/lp_lapresse', 'https://www.linkedin.com/company/la-presse', 'https://www.instagram.com/lp_lapresse', 'https://fr.wikipedia.org/wiki/La_Presse_(Montr%C3%A9al)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
