URL link,Title,Date,Source,Source Link,description,keywords,og:description,twitter:description,@context,@type,itemListElement,mainEntityOfPage,headline,publisher,image,copyrightHolder,datePublished,dateModified,author,thumbnailUrl,name,embedUrl,uploadDate,commentText,commentTime,creator,discusses,article:section,article:summary,article text,isAccessibleForFree,hasPart,isPartOf,articleSection,speakable,articleBody,copyrightYear,url,sameAs,@id,logo,dateCreated,@graph,slogan,potentialAction,genre,inLanguage,givenName,familyName,alternateName,jobTitle
https://news.google.com/rss/articles/CBMimAFodHRwczovL3d3dy5sZXBvaW50LmZyL2hpZ2gtdGVjaC1pbnRlcm5ldC9pbnRlbGxpZ2VuY2UtYXJ0aWZpY2llbGxlLWRlcy1taWxsaW9ucy1kZS1wZXJzb25uZXMtdm9udC1iaWVudG90LXBlcmRyZS1sZXVyLXRyYXZhaWwtMDMtMTEtMjAyMy0yNTQxNzg4XzQ3LnBocNIBAA?oc=5,Intelligence artificielle : « Des millions de personnes vont bientôt perdre leur travail » - Le Point,2023-11-03,Le Point,https://www.lepoint.fr,Intelligence artificielle : « Des millions de personnes vont bientôt perdre leur travail »,N/A,"ENTRETIEN. Expert du numérique, Alex Krasodomski dresse le bilan du premier sommet mondial sur les risques de l’IA et met en garde contre la menace immédiate qui pèse sur les emplois.","ENTRETIEN. Expert du numérique, Alex Krasodomski dresse le bilan du premier sommet mondial sur les risques de l’IA et met en garde contre la menace immédiate qui pèse sur les emplois.",https://schema.org,UserComments,"[{'@type': 'ListItem', 'position': 1, 'item': {'@id': 'https://www.lepoint.fr'}, 'name': 'Actualité'}, {'@type': 'ListItem', 'position': 2, 'item': {'@id': 'https://www.lepoint.fr//high-tech-internet/'}, 'name': 'High Tech'}]","{'@type': 'WebPage', 'id': 'https://www.lepoint.fr/high-tech-internet/intelligence-artificielle-des-millions-de-personnes-vont-bientot-perdre-leur-travail-03-11-2023-2541788_47.php'}",Intelligence artificielle : « Des millions de personnes vont bientôt perdre leur travail »,"{'@type': 'Organization', 'name': 'Le Point', 'logo': {'@type': 'ImageObject', 'url': 'https://static.lpnt.fr/static/img/logo/logo-lepoint_112x112.png', 'width': 600, 'height': 60}}","{'@type': 'ImageObject', 'url': 'https://static.lpnt.fr//images/2023/11/03/25480121lpw-25480134-article-jpg_9877557.jpg', 'description': 'Jeudi soir, Rishi Sunak a eu un tête-à-tête critiqué avec le milliardaire Elon Musk\xa0à l&#039;issue du sommet sur l&#039;IA.\n', 'height': 960, 'width': 1440}",{'@type': 'Thing'},2023-11-03T10:30:00+01:00,2023-11-03T10:30:00+01:00,"[{'@type': 'Person', 'name': 'Laure Van Ruymbeke', 'url': 'https://www.lepoint.fr/journalistes-du-point/laure-van-ruymbeke'}]",https://www.dailymotion.com/thumbnail/video/x8pbmid,Intelligence artificielle : « Des millions de personnes vont bientôt perdre leur travail »,https://www.dailymotion.com/embed/video/x8pbmid,2023-11-03 12:52:07,"@Jepirad Bill Gates - @Jepirad, Gates n'est pour rien à l'évolution de Microsoft ces 20 dernières années. Il dit des énormités sur le climat et les capacités de régler le problème par des technologies. Il n'est pour strictement rien dans les récentes avancées hallucinantes en matière d'IA. Croyez bien que si Musk, Sam Altman, et d'autres, qui sont au cœur de cette révolution, sont les premiers à paniquer, c'est qu'ils ont quelques raisons. Je suis le domaine d'assez près pour raisons professionnelles, et les évolutions sont fulgurantes. CDT",2023-11-03T21:56+01:00,QWERTIC,https://www.lepoint.fr/high-tech-internet/intelligence-artificielle-des-millions-de-personnes-vont-bientot-perdre-leur-travail-03-11-2023-2541788_47.php,N/A,N/A,"




Interview
Intelligence artificielle : « Des millions de personnes vont bientôt perdre leur travail »
ENTRETIEN. Expert du numérique, Alex Krasodomski dresse le bilan du premier sommet mondial sur les risques de l’IA et met en garde contre la menace immédiate qui pèse sur les emplois.
Propos recueillis par notre correspondante à Londres, Laure Van Ruymbeke
Publié le 03/11/2023 à 10h30, mis à jour le 03/11/2023 à 12h49












Temps de lecture : 5 min




Ajouter à mes favoris

L'article a été ajouté à vos favoris




Google News





Commenter





Partager




Facebook



Twitter



LinkedIn



WhatsApp



Instagram



Copier le lien










Les 1er et 2 novembre, sous la tempête Ciaran, une centaine de dirigeants politiques et de la tech se sont rassemblés lors du premier sommet mondial de l'intelligence artificielle (IA), à Bletchley, au nord de Londres. Est née la déclaration de Bletchley, signée par 28 pays, parmi lesquels la Chine et les États-Unis, ainsi que l'Union européenne. Un texte non contraignant mais qui pose les fondements pour un développement sûr de l'IA.
Le point du soir

Tous les soirs à partir de 18h
Recevez l’information analysée et décryptée par la rédaction du Point.




Votre adresse email

Votre adresse email n'est pas valide
Veuillez renseigner votre adresse email





Merci !Votre inscription a bien été prise en compte avec l'adresse email :
Pour découvrir toutes nos autres newsletters, rendez-vous ici : MonCompte

En vous inscrivant, vous acceptez les conditions générales d’utilisations et notre politique de confidentialité.
Pour le Premier ministre Rishi Sunak, qui a annoncé la création de l'AI Safety Institute, c'est une réussite. Kamala Harris, vice-présidente américaine, a fait la même annonce à l'ambassade des États-Unis à Londres. Présent, Elon Musk a réclamé un « arbitre » de l'IA. Lors d'un tête-à-tête, critiqué, avec Rishi Sunak jeudi soir, le milliardaire a affirmé qu'« il viendra un moment où aucun travail ne sera nécessaire ».Alex Krasodomski, chercheur associé à la Digital Society Initiative du think tank Chatham House à Londres, revient sur l'importance d'un tel sommet. L'IA, dit-il, est déjà dans notre quotidien et menacera bientôt des millions d'emplois.À LIRE AUSSI Terroristes, États voyous… « Il faut se préparer à des utilisations dangereuses de l'IA »Le Point : La déclaration de Bletchley est-elle une étape importante ?Alex Krasodomski : Oui, pour une raison majeure : il s'agit d'un accord international impliquant les États-Unis, l'Europe, le Royaume-Uni, l'Inde, la Chine, qui se réunissent pour convenir d'un certain niveau de coopération sur la gouvernance technologique. Cette déclaration, qui n'est pas contraignante, engage les signataires à poursuivre la recherche et à organiser d'autres réunions à l'avenir. Le fait que ces acteurs géopolitiques, qui ont tendance à ne pas vraiment coopérer en matière de technologie, se réunissent pour au moins afficher une certaine unité sur cette question est un point positif.La présence de la Chine a été critiquée, notamment en raison de craintes d'espionnage. Devait-elle être là ?Oui, car ce sommet privilégie les risques existentiels à long terme de l'IA, difficiles à prédire et dont on sait peu de choses. Comme l'utilisation de l'IA pour fabriquer génétiquement ou biologiquement de nouvelles armes ou maladies, ce qui pourrait condamner l'humanité. Et, si vous voulez en savoir plus sur la fin du monde, la Chine doit être présente. Il y a une autre école, celle de se concentrer sur les risques à court terme : désinformation, surveillance, marché de l'emploi. Pour ces risques-là, il sera plus facile d'obtenir un accord entre des pays partageant les mêmes idées sur ces questions.Le Royaume-Uni et les États-Unis ont chacun annoncé la création d'un institut sur la sécurité de l'IA. Qui peut s'imposer en leader ?Les États-Unis resteront le leader dans un avenir prévisible. Plus précisément, les entreprises américaines. C'est un défi pour tout type d'accord multilatéral mondial parce que ce ne sont pas les gouvernements qui font avancer cette technologie. Il suffit de regarder les plateformes de réseaux sociaux pour voir que ce sont les plateformes d'entreprises technologiques américaines qui ont un impact mondial. D'ailleurs, les États-Unis ont été plutôt réticents à l'idée de les réglementer ou de les contrôler.À LIRE AUSSI « Avec l'IA, nous allons perdre certaines capacités, mais en gagner d'autres »Elon Musk a insisté sur la nécessité d'un « arbitre » dans l'IA. Qu'en pensez-vous ?Je pense qu'il fait référence à l'idée que nous avons besoin d'une organisation internationale capable d'observer le développement de l'IA et de tenir les gouvernements informés des dernières avancées, de leur expliquer ce qu'ils peuvent contrôler ou ne pas contrôler. Un observatoire n'est pas une instance de réglementation. C'est un organisme de recherche. Elon Musk pense que c'est une bonne idée. Il n'est pas le seul. C'est d'ailleurs la création d'un institut de ce type qui a été annoncée à la fois par les États-Unis et le Royaume-Uni.Un texte contraignant pourrait-il voir le jour ?S'agissant des applications spécifiques de l'IA, il devrait y avoir une impulsion – applications militaires, médicales –, là où il existe déjà des lois et des normes éthiques. Par exemple, nous avons des règles sur la façon dont les guerres doivent être menées. Il est beaucoup plus aisé d'adapter les applications que d'essayer de réglementer une intelligence artificielle générale d'une puissance inconnue.À quel point l'IA est-elle déjà présente dans nos sociétés ?Garry Kasparov a perdu aux échecs contre une intelligence artificielle dans les années 1990. Il se retrouvait face à un simulateur d'échecs écrit avec une seule ligne de code. Il faisait un kilo-octet. Personnellement, je n'ai jamais réussi à battre ce programme. Chaque match Tinder, chaque itinéraire que vous choisissez sur Google Maps, chaque tweet, chaque vidéo YouTube qui vous est recommandée, chaque prime d'assurance, chaque offre de prêt hypothécaire, tout cela est dicté d'une certaine façon par l'intelligence artificielle : un modèle statistique relevant de l'informatique. L'IA est dans notre quotidien. Très souvent, nous ne savons pas comment ces décisions automatisées fonctionnent. Et la plupart du temps elles sont créées par le secteur privé, qui ne rend aucun compte aux organismes publics. À qui se plaindre si Google vous dirige sur une mauvaise voie ?À LIRE AUSSI Obsession amoureuse ou suicide : quand l'IA s'immisce dans la vie privéeQuelles sont les principales menaces ?À mon avis, les risques les plus importants et immédiats sont les perturbations sur le marché de l'emploi : des millions de personnes vont bientôt perdre leur travail. Je pense aux comptables, avocats, relecteurs, codeurs… Ce sont là des emplois où les machines font beaucoup mieux que les humains à l'heure actuelle. Le contre-exemple, ce sont les travailleurs sociaux.L'intelligence artificielle finira-t-elle par dominer l'homme ?Sans aucun doute, selon certains ; jamais, selon d'autres ; moi, je ne sais pas. Si l'IA suit une courbe exponentielle, cela se produira, d'où l'intérêt de ce sommet. Nous devons nous y préparer dès maintenant, car, quand cela arrivera, cela ira très vite.Un commentaire sur « Now and Then », la chanson des Beatles créée grâce à l'IA et sortie jeudi ?Je ne l'ai pas encore écoutée ! God bless the Beatles, beau travail, mais… Cela soulève des questions car on n'a jamais demandé à John Lennon s'il voulait sortir cette chanson, n'est-ce pas ?



À ne pas manquer




L’IA, un cauchemar pour les Bourses ?





L’arsenalisation des échanges





En diagnostiquant des patients, les IA reproduisent des biais racistes






















Un avis, un commentaire ?
Partagez votre opinion avec les autres membres du Point.
S'abonner



Ce service est réservé aux abonnés. S’identifier
Commentaires (20)







serdav

                    22-02-2024 • 17h00                


Faut-il dire l'IA ou les IA, pour l'instant elles sont assez spécialisées : tout dépend des bases de données dont elles ...disposent, les plus terre à terre servent à améliorer les compétences humaines : analyse d'image médicale, compilation des atomes pour former de nouvelles molécules, traduction de langue, etc. Et dans tous ces cas l'homme doit revérifier et alimenter les bases de données et développer des langages informatiques mieux adaptés et corrigeant les erreurs ; comme nous devons toujours se méfier des savants'cosinus'il faudra se méfier des IA. Par contre il est indéniable qu'elles seront utilisées pour remplacer l'homme sur le travail à la chaine et faciliter la recherche par leurs dextérités d'analyse. Déjà que l’accroissement mondiale du nombre des savants et des ingénieurs propulse l'augmentation du nombre des découvertes, l'apport des IA donnera un formidable coup de pouce dès que les nouvelles générations d'humain l'auront apprivoisé, espérons en bien.
Lire plus


Signaler



PA2

                    05-11-2023 • 23h27                


Cet article comprend quelques inexactitudes : 
- le simulateur qui a battu Kasparov dans les années 90 n'était pas d...u tout un programe qui tenait en une ligne de code, il s'aigssait d'un système disposant de 14 puces personnalisées spécifiquement pour la résolution de ce type de problèmes et comprenait des bases de données de centaines de miliers d'ouverture et de fins de parties (cf article wikipedia ""Deep blue chess computer"" et livre de Feng-Hsiung Hsu ""Behind Deep Blue : Building the Computer that Defeated the World Chess Champion""). 
- il est inexacte de dire que les IA font déjà mieux que les codeurs, avocats, ... Ils sont de formidables asssitants pour ces métiers mais sont encore loin de les remplacer. 
- il est inexacte de dire que les IA ne sont pas une menace pour les travailleurs sociaux, bien au contraire, elles sont très pertinantes dans ces cas là car n'ayant pas d'émotionnel, elles se garderont d'avoir un jugement et libérerons le patient ou l'interlocuteur qui ne sentira pas de jugement à son égard. 

Bref je suis resté sur ma faim en lisant cet article.
Lire plus


Signaler



QWERTIC

                    03-11-2023 • 21h56                


@Jepirad, Gates n'est pour rien à l'évolution de Microsoft ces 20 dernières années. Il dit des énormités sur le climat e...t les capacités de régler le problème par des technologies. Il n'est pour strictement rien dans les récentes avancées hallucinantes en matière d'IA. Croyez bien que si Musk, Sam Altman, et d'autres, qui sont au cœur de cette révolution, sont les premiers à paniquer, c'est qu'ils ont quelques raisons. Je suis le domaine d'assez près pour raisons professionnelles, et les évolutions sont fulgurantes. CDT
Lire plus


Signaler



Voir les commentaires suivants













L'info en continu



18H20

L’intelligence artificielle, une technologie particulièrement...





11H45

Entrepreneurs : les quadras et les quinquas votent Macron, les plus...





09H00

Cette informatique qui nous laisse les mains libres





09H30

Quand l’intelligence artificielle s’invite au débat politique




Toute l'actualité Tech & Net

















La sélection de la rédaction


Pourquoi LFI risque de perdre de sa superbe dimanche







Pierre-Henri Tavoillot : « Il y a une perspective réelle de non-gouvernement de la France »







« Comme un deuil » : quand les enfants quittent la maison, l'ultime séparation



















Les plus lus


Pourquoi le smic à 1 600 euros du NFP est une mesure antisociale


« Un chef-d’œuvre à l’envers de Macron » : en Italie, stupéfaction et inquiétude après les législatives françaises


Législatives 2024 : découvrez les résultats définitifs


Le dealer de Matthieu Delormeau se confie à la barre


Au RN, anatomie d’une chute


Législatives : Clémentine Autain souhaite siéger dans un nouveau groupe







Nos Hors-Séries








Mardi 4 juin 2024






Voir les hors-séries







Le classement des hôpitaux









EXCLUSIF. Les tableaux d’honneur 2021 des hôpitaux et cliniques




Palmarès des hôpitaux : un professeur de médecine dénonce la censure




Trouver le meilleur hôpital







",,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMikQFodHRwczovL3d3dy5mcmFuY2UyNC5jb20vZnIvJUMzJUE5Y28tdGVjaC8yMDIzMTEwMS1kaXNjcmltaW5hdGlvbi1tYW5pcHVsYXRpb24tZGVzdHJ1Y3Rpb24tZC1lbXBsb2ktbGVzLXBsdXMtZ3JhbmRzLXJpc3F1ZXMtbGklQzMlQTlzLSVDMyVBMC1sLWlh0gEA?oc=5,"Discrimination, manipulation, destruction d'emploi... Les plus grands risques liés à l'IA - FRANCE 24",2023-11-01,FRANCE 24,https://www.france24.com,"Le Royaume-Uni accueille pour deux jours le premier sommet mondial sur les risques de l'intelligence artificielle (IA). Mercredi, l’UE et la trentaine de pays participants – dont les États-Unis et la…","Éco/Tech,Tech,Intelligence artificielle,Technologie,Pour aller plus loin,Internet,ChatGPT","Le Royaume-Uni accueille pour deux jours le premier sommet mondial sur les risques de l'intelligence artificielle (IA). Mercredi, l’UE et la trentaine de pays participants – dont les États-Unis et la…",N/A,,,,,,,,,,,,,,,,,,,,eco/tech,N/A,"


                    éthique et ia
                

Discrimination, manipulation, destruction d'emploi... Les plus grands risques liés à l'IA

                        Le Royaume-Uni accueille pour deux jours le premier sommet mondial sur les risques de l'intelligence artificielle (IA). Mercredi, l’UE et la trentaine de pays participants – dont les États-Unis et la Chine – ont signé une déclaration pour un développement ""sûr"" de l’IA. Quelles sont les menaces que cette technologie représente pour la société ? France 24 fait le point.         

Publié le : 01/11/2023 - 20:38

 8 mn


 




Les États-Unis, la Chine et l'UE ont signé une première déclaration mondiale sur les risques de l'IA. © Olivier Morin, AFP 







                Par :
             

                        Barbara GABEL
                    









Publicité







Lire la suite
            



Une inquiétude de plus en plus forte. Le Royaume-Uni organise, mercredi 1er et jeudi 2 novembre, le premier sommet mondial sur les risques de l'intelligence artificielle (IA). Ce sommet, qui se tient à Bletchley Park, l'emblématique centre de décryptage des codes de la Seconde guerre mondiale, vise à identifier et à discuter des dangers potentiels liés aux IA d'avant-garde, comme le robot conversationnel ChatGPT. Des smartphones aux voitures, l'IA est déjà présente dans de nombreux aspects de notre vie. Ces dernières années, ses progrès se sont accélérés avec le développement des IA génératives, capables de produire du texte, des sons et des images en quelques secondes. Son potentiel suscite d’immenses espoirs : elle pourrait révolutionner de nombreux domaines, comme la médecine, l'éducation ou l'environnement.  Mais son développement effréné peut également entraîner des risques, tels que des atteintes à la vie privée, des campagnes de désinformation ou même la possibilité de ""fabriquer des armes chimiques ou biologiques"", s'est inquiété le Premier ministre britannique Rishi Sunak, tout en réfutant tout alarmisme. Tour d’horizon des principaux dangers de l’IA.   Désinformation  Utilisés pour générer du texte, des voix et des images, les systèmes d’IA sont capables de produire des contenus qui sont de plus en plus difficiles à distinguer de ceux produits par l’humain. Ces productions peuvent être utilisés à mauvais escient pour tromper les utilisateurs, notamment en créant de fausses vidéos ou témoignages qui semblent authentiques. C’est particulièrement le cas depuis le 7 octobre et le début de la guerre entre Israël et le Hamas, marquée par une multitude de nouveaux contenus trompeurs partagés chaque jour sur les réseaux sociaux. Une image générée par l’IA, montrant des supporters de l’Atletico Madrid arborant un drapeau palestinien géant dans leur stade, a été massivement partagée sur X et Facebook. Il y a quelques jours, une vidéo de la mannequin d'origine palestinienne Bella Hadid a été manipulée pour lui faire dire qu'elle soutenait Israël. Dans cette guerre de l’information entre Israël et le Hamas, ces contenus sont utilisés pour influencer l'opinion publique et pour nuire à la réputation du camp adverse. Les ""deepfakes"", ces images générées de toutes pièces par l'IA, ont atteint un niveau de réalisme sans précédent, et représentent une menace pour les dirigeants politiques. Emmanuel Macron en éboueur, le pape François portant une doudoune blanche, Donald Trump en état d'arrestation... Ces images d'apparence douteuse ont pourtant été largement partagées sur les réseaux sociaux, atteignant des millions de vues.À lire aussiGuide de vérification des Observateurs de France 24  Manipulation   Tromperie, pression ou exploitation de la vulnérabilité... La manipulation représente l’un des problèmes éthiques majeurs de l'IA, selon les chercheurs. Parmi les exemples les plus connus, on peut citer le suicide, il y a quelques mois, d'un homme belge ayant noué une relation intense avec un chatbot, une IA capable de répondre en temps réel aux questions d'internautes. Mais aussi la suggestion de l'assistant personnel Alexa à une enfant de toucher une prise électrique avec une pièce de monnaie. ""Même si un chatbot est clairement identifié comme un agent conversationnel, les utilisateurs peuvent projeter sur lui des qualités humaines"", avance Giada Pistilli, éthicienne pour la start-up française Hugging Face et chercheuse à Sorbonne Université, qui parle d’un ""risque d'anthropomorphisme"", cette tendance à attribuer aux animaux et aux choses des réactions humaines. ""Cela est dû au fait que les chatbots sont de plus en plus performants dans la simulation d'une conversation humaine. C'est très simple de tomber dans le piège. Dans certains cas, l'utilisateur devient tellement fragile qu'il est prêt à faire n'importe quoi pour maintenir la relation."" En février, l’application Replika, qui permet de créer et de discuter avec un chatbot personnalisé, a décidé de suspendre des fonctionnalités érotiques. ""Cette décision a suscité un choc émotionnel et psychologique chez certains utilisateurs, qui ont ressenti la perte d'une relation proche"", relate l’experte. ""Les ingénieurs qui développent ces outils pensent souvent que leurs utilisateurs sont capables de les utiliser de manière sûre et responsable. Mais ce n'est pas toujours le cas. Les mineurs ou les personnes âgées, par exemple, peuvent être particulièrement vulnérables."" À lire aussiChatbots de Meta : la grande illusion de la personnalité des IA  Destruction d’emploi  L'arrivée du robot conversationnel ChatGPT dans la vie de millions d'individus, à l’automne 2022, a suscité de nombreuses craintes quant à la transformation du monde du travail et à son impact sur l'emploi. À moyen terme, les experts redoutent que l’IA permette de supprimer de nombreux postes, comme le personnel administratif, les avocats, les médecins, les journalistes ou les enseignants.Une étude de la banque américaine Goldman Sachs publiée en mars 2023 conclut ainsi que l'IA capable de générer des contenus pourrait automatiser un quart des emplois actuels. Pour les États-Unis et l'Union européenne, la banque envisage la perte de l’équivalent de 300 millions d'emplois à temps plein. Les fonctions administratives et juridiques seraient les plus touchées. ""Ce sont des arguments qui sont mis en avant pour éveiller les consciences face à l'arrivée de l'intelligence artificielle"", explique Clémentine Pouzet, doctorante Ater en intelligence artificielle et droits européens à l’université Jean Moulin Lyon 3. ""Certes, des emplois sont amenés à disparaître. Néanmoins, d’autres emplois vont apparaître en lien avec l'intelligence artificielle et le numérique de manière générale, domaines qui seront de plus en plus importants dans nos sociétés."" En ce sens, une étude de l'Organisation internationale du travail (OIT) publiée en août suggère que la plupart des emplois et des industries ne sont que partiellement exposés à l'automatisation. L'agence onusienne estime que cette technologie va ""permettre d'accompagner plutôt que de remplacer certaines activités"". À lire aussiGrève des scénaristes : bientôt le remplacement par l’IA ?  Discrimination  À l’heure actuelle, les risques de discrimination représentent l’un des principaux points faibles de l’IA, selon les chercheurs. Les algorithmes d'intelligence artificielle figent des stéréotypes racistes ou sexistes. Un exemple frappant est celui de l’algorithme de recrutement qui était utilisé par Amazon il y a quelques années. En octobre 2018, les analystes se sont rendu compte que leur programme, basé sur un système de notation automatisé, pénalisait les candidatures où figuraient une référence aux femmes. Lors de sa création, le logiciel intelligent avait été entraîné avec des banques de CV d'anciens candidats qui étaient très majoritairement des hommes. Dans sa logique interne, la machine a donc défavorisé les candidates dont les CV mentionnaient par exemple une participation à une ""ligue sportive féminine"".""Les systèmes d'IA sont souvent entraînés sur des données qui ne représentent pas, voire jamais, la diversité de la population"", détaille Giada Pistilli. ""Cela peut conduire à des biais qui se manifestent par une mauvaise reconnaissance des personnes de couleur ou de celles qui ont des traits physiques peu communs. La machine ne fait que perpétuer les biais qui existent déjà dans la société.""  Atteinte à la vie privée et aux données personnelles  

Le résumé de la semaineFrance 24 vous propose de revenir sur les actualités qui ont marqué la semaine

Je m'abonne

Autre atteinte directe aux droits humains : l'IA peut compromettre notre vie privée. Les grands modèles de langage étant entraînés sur des données pouvant contenir des informations personnelles, il est difficile en pratique de garantir que ces modèles ne compromettent pas la confidentialité des utilisateurs. Comme il y a cinq ans avec le règlement européen sur les données personnelles (RGPD)​​​​​​, le Conseil de l'Europe et l'Union européenne souhaitent être les premiers à mettre en place des règles strictes en matière d'IA. ""Les atteintes aux droits fondamentaux sont considérées comme l'un des risques majeurs issus de l'intelligence artificielle par les institutions européennes"", explique Clémentine Pouzet. ""L'UE essaie de trouver un équilibre entre la protection des droits fondamentaux des utilisateurs européens et la mise en avant de l'innovation.""   Vol de propriété intellectuelle  Enfin, l'utilisation par l’IA de données en libre accès soulève des questions de propriété intellectuelle. Les outils d'IA générative sont souvent alimentés par des modèles entraînés sur des quantités massives de données textuelles ou visuelles. ""Comme de nombreux articles de presse sont en libre accès sur Internet, rien n'empêche un développeur ou un ingénieur en IA de collecter ces données et de les utiliser pour entraîner un modèle"", explicite Giada Pistilli. ""On peut donc se poser la question du consentement et de la juste rémunération quant à la propriété intellectuelle.""Il existe déjà des cas de poursuites judiciaires contre des entreprises développant des IA pour ce type de violations. En juillet, trois auteurs ont notamment poursuivi OpenAI pour avoir utilisé des extraits de leurs livres afin d'alimenter ChatGPT. Quelques mois plus tôt, des artistes ont collectivement porté plainte contre Midjourney, Stable Diffusion et DreamUp, qu’ils accusent d’avoir indûment utilisé des milliards d’images protégées pour entraîner leurs intelligences artificielles. À lire aussiMusique et intelligence artificielle : ""l'idée d'une substitution de l'artiste est un fantasme""



Emportez l'actualité internationale partout avec vous ! Téléchargez l'application France 24






Partager :













 



Poursuivez votre lecture sur les mêmes thèmes :


Tech

Intelligence artificielle

Technologie

Pour aller plus loin

Internet

ChatGPT
 




Contenus liés







Des États-Unis à l'Europe, des initiatives pour mieux encadrer l'intelligence artificielle








Panique à Hollywood

Grève des scénaristes : bientôt le remplacement par l’IA ?








TU QUOQUE IA

Chatbots de Meta : la grande illusion de la personnalité des IA








",,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMinQFodHRwczovL3d3dy5saWJlcmF0aW9uLmZyL2lkZWVzLWV0LWRlYmF0cy90cmlidW5lcy9pYS10cm9pcy1tZXN1cmVzLXVyZ2VudGVzLXBvdXItcHJvdGVnZXItbGVzLXRyYXZhaWxsZXVycy1kZS1sYS1kb25uZWUtMjAyMzExMDFfT0c0SERHN1JMTkFGTEdETFVYUUdLWVk2SkEv0gEA?oc=5,IA : trois mesures urgentes pour protéger les travailleurs de la donnée - Libération,2023-11-01,Libération,https://www.liberation.fr,"L’intelligence artificielle doit ses progrès au travail d’au moins 150 millions de personnes qui, dans le monde entier, l’aident à différencier une banane d’un pot de yaourt. Pourtant, aucune réglementation tangible du secteur n’existe.",voyage-au-coeur-de-l-ia,"L’intelligence artificielle doit ses progrès au travail d’au moins 150 millions de personnes qui, dans le monde entier, l’aident à différencier une banane d’un pot de yaourt. Pourtant, aucune réglementation tangible du secteur n’existe.","L’intelligence artificielle doit ses progrès au travail d’au moins 150 millions de personnes qui, dans le monde entier, l’aident à différencier une banane d’un pot de yaourt. Pourtant, aucune réglementation tangible du secteur n’existe.",https://schema.org,NewsArticle,"[{'@type': 'ListItem', 'position': 1, 'name': 'Accueil', 'item': 'https://www.liberation.fr/'}, {'@type': 'ListItem', 'position': 2, 'name': 'Idées et Débats', 'item': 'https://www.liberation.fr/idees-et-debats/'}, {'@type': 'ListItem', 'position': 3, 'name': 'Tribunes', 'item': 'https://www.liberation.fr/idees-et-debats/tribunes/'}]","{'@type': 'WebPage', '@id': 'https://www.liberation.fr/idees-et-debats/tribunes/ia-trois-mesures-urgentes-pour-proteger-les-travailleurs-de-la-donnee-20231101_OG4HDG7RLNAFLGDLUXQGKYY6JA/'}",IA : trois mesures urgentes pour protéger les travailleurs de la donnée,"{'@type': 'NewsMediaOrganization', 'name': 'Libération', 'url': 'https://www.liberation.fr', 'logo': {'@type': 'ImageObject', 'url': 'https://journal.liberation.fr/img/logo.svg?d=152', 'width': 272, 'height': 100}, 'sameAs': ['https://www.facebook.com/Liberation/', 'https://twitter.com/libe']}","{'@context': 'https://schema.org', '@type': 'ImageObject', 'url': 'https://www.liberation.fr/resizer/L6KmwbjK22mrTy4DsHP76_sQ_LA=/1440x0/filters:format(jpg):quality(70):focal(4252x3224:4262x3234)/cloudfront-eu-central-1.images.arcpublishing.com/liberation/RHKYCX4DGNHQZG7XXD36N6V5DM.jpg', 'height': 0, 'width': 1440, 'name': 'Selon la Banque mondiale, 154 à 435 millions de personnes dans le monde travailleraient pour une plateforme numérique, soit entre 4,4 % à 12,5 % de la main-d’œuvre mondiale.', 'author': [{'@type': 'Person', 'name': 'Oscar Wong'}]}",,2023-11-01T15:14:20.926Z,2023-11-01T07:44:00Z,"[{'@type': 'Person', 'name': 'Antonio Casilli'}, {'@type': 'Person', 'name': 'Intérêt à agir'}]",,,,,,,,,Tribunes,N/A,"En Corée du Sud, une enquête ouverte après la mystérieuse chute d’un robot «employé municipal»La mairie de la ville de Gumi, dans le centre du pays, a lancé des investigations après la découverte d’un robot inerte au bas d’un escalier. Il y accomplissait des tâches administratives, à l’instar d’un employé humain.Asie Pacifique27 juin 2024",False,"{'@type': 'WebPageElement', 'isAccessibleForFree': False, 'cssSelector': '.article-body-paywall'}","{'@type': ['CreativeWork', 'Product'], 'name': 'Libération', 'productID': 'liberation.fr:premium'}",Tribunes,"{'@type': 'SpeakableSpecification', 'xpath': ['/html/head/title', ""/html/head/meta[@name='description']/@content""]}",,,,,,,,,,,,,,,,
