URL link,Title,Date,Source,Source Link,description,keywords,og:description,twitter:description,@context,@graph,article:section,article:summary,article text,publisher,@type,mainEntityOfPage,headline,datePublished,dateModified,author,image,articleBody,name,url,logo,sameAs,alternativeHeadline,dateCreated,articleSection,thumbnailUrl,hasPart,itemListElement,@id,speakable,wordCount,isAccessibleForFree,Image,inLanguage,copyrightYear,potentialAction,breadcrumb
https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vZ3JhcGhpc20uZnIvY29tbWVudC1qYWktaW50ZWdyZS1saW50ZWxsaWdlbmNlLWFydGlmaWNpZWxsZS1kYW5zLW1vbi10cmF2YWlsLWRlLWdyYXBoaXN0ZS1pYS_SAQA?oc=5,Comment j'ai intégré l'intelligence artificielle dans mon travail de graphiste. #IA - Graphism.fr,2022-12-02,Graphism.fr,https://graphism.fr,"Derrière ce titre, il y a une question qui m'anime depuis longtemps en matière de numérique : comment utiliser les outils que j'ai à disposition, à ma manière","graphisme, design, designer, graphiste, creation, création, dorne, geoffrey, geoffrey dorne, numerique, art, numérique, interactif, design graphique, graphique, interactivité, interactivite, technologie, datavisualisation, street art, graffiti, tangible, hacking, diy","Derrière ce titre, il y a une question qui m'anime depuis longtemps en matière de numérique : comment utiliser les outils que j'ai à disposition, à ma manière","Derrière ce titre, il y a une question qui m'anime depuis longtemps en matière de numérique : comment utiliser les outils que j'ai à disposition, à ma manière",https://schema.org,"[{'@type': ['Person', 'Organization'], '@id': 'https://graphism.fr/#person', 'name': 'Graphisme et interactivité'}, {'@type': 'WebSite', '@id': 'https://graphism.fr/#website', 'url': 'https://graphism.fr', 'name': 'Graphisme et interactivité', 'publisher': {'@id': 'https://graphism.fr/#person'}, 'inLanguage': 'fr-FR'}, {'@type': 'ImageObject', '@id': 'https://graphism.fr/wp-content/uploads/2022/12/wooood.gif', 'url': 'https://graphism.fr/wp-content/uploads/2022/12/wooood.gif', 'width': '480', 'height': '352', 'inLanguage': 'fr-FR'}, {'@type': 'WebPage', '@id': 'https://graphism.fr/comment-jai-integre-lintelligence-artificielle-dans-mon-travail-de-graphiste-ia/#webpage', 'url': 'https://graphism.fr/comment-jai-integre-lintelligence-artificielle-dans-mon-travail-de-graphiste-ia/', 'name': 'Comment j&#039;ai intégré l&#039;intelligence artificielle dans mon travail de graphiste. #IA - Graphisme et interactivité', 'datePublished': '2022-12-02T12:32:04+02:00', 'dateModified': '2022-12-02T12:32:05+02:00', 'isPartOf': {'@id': 'https://graphism.fr/#website'}, 'primaryImageOfPage': {'@id': 'https://graphism.fr/wp-content/uploads/2022/12/wooood.gif'}, 'inLanguage': 'fr-FR'}, {'@type': 'Person', '@id': 'https://graphism.fr/author/geoffreydorne/', 'name': 'Geoffrey Dorne', 'url': 'https://graphism.fr/author/geoffreydorne/', 'image': {'@type': 'ImageObject', '@id': 'https://secure.gravatar.com/avatar/e1e5be595b41fe3cf014cab6b2ef2a85?s=96&amp;d=https%3A%2F%2Fgraphism.fr%2Fwp-content%2Fthemes%2Fgraphism%2Fdist%2Fimages%2Fblank_gravatar.png&amp;r=g', 'url': 'https://secure.gravatar.com/avatar/e1e5be595b41fe3cf014cab6b2ef2a85?s=96&amp;d=https%3A%2F%2Fgraphism.fr%2Fwp-content%2Fthemes%2Fgraphism%2Fdist%2Fimages%2Fblank_gravatar.png&amp;r=g', 'caption': 'Geoffrey Dorne', 'inLanguage': 'fr-FR'}, 'sameAs': ['https://graphism.fr', 'https://twitter.com/geoffreydorne']}, {'@type': 'BlogPosting', 'headline': 'Comment j&#039;ai intégré l&#039;intelligence artificielle dans mon travail de graphiste. #IA - Graphisme et', 'datePublished': '2022-12-02T12:32:04+02:00', 'dateModified': '2022-12-02T12:32:05+02:00', 'articleSection': 'Graphisme', 'author': {'@id': 'https://graphism.fr/author/geoffreydorne/', 'name': 'Geoffrey Dorne'}, 'publisher': {'@id': 'https://graphism.fr/#person'}, 'description': 'Derrière ce titre, il y a une question qui m&#039;anime depuis longtemps en matière de numérique : comment utiliser les outils que j&#039;ai à disposition, à ma manière', 'name': 'Comment j&#039;ai intégré l&#039;intelligence artificielle dans mon travail de graphiste. #IA - Graphisme et', '@id': 'https://graphism.fr/comment-jai-integre-lintelligence-artificielle-dans-mon-travail-de-graphiste-ia/#richSnippet', 'isPartOf': {'@id': 'https://graphism.fr/comment-jai-integre-lintelligence-artificielle-dans-mon-travail-de-graphiste-ia/#webpage'}, 'image': {'@id': 'https://graphism.fr/wp-content/uploads/2022/12/wooood.gif'}, 'inLanguage': 'fr-FR', 'mainEntityOfPage': {'@id': 'https://graphism.fr/comment-jai-integre-lintelligence-artificielle-dans-mon-travail-de-graphiste-ia/#webpage'}}]",Graphisme,N/A,"

Derrière ce titre, il y a une question qui m’anime depuis longtemps en matière de numérique : comment utiliser les outils que j’ai à disposition, à ma manière de créer ? Depuis mes études en design, j’ai toujours eu un rapport décalé à l’outil de création. Lorsque j’étais étudiants aux Beaux Arts (avant de l’être aux Arts décoratifs de Paris), le simple fait d’utiliser un fusain pour un projet, me poussait à explorer les potentialités de l’outil de manière classique et académique, puis de trouver ma propre manière de le faire, une manière parfois décalée ou singulière. Ça a été pareil pour les objets numériques (exemple avec les imprimantes laser que j’utilisais discrètement en classe pour imprimer sur du tissu, les claviers USB que je démontais pour en faire des instruments de musique, etc.), ou encore lors de mon apprentissage du code HTML (je bricolais des outils web alors qu’il était, à l’époque, plus classique de créer des sites vitrines). J’ai aussi fait cela avec les réseaux sociaux (par exemple, j’ai attendu d’avoir une véritable idée pour utiliser Instagram en me lançant un challenge de faire un dessin par jour par exemple…). Certains diront que cela vient peut-être de ma passion pour le hacking, le détournement ? 
Bref, aujourd’hui, je m’amuse comme tout le monde avec les IA mais faire de jolies images réalistes « à la manière de… » ne m’intéresse pas plus que ça. Alors j’ai creusé, testé, bidouillé et je voulais vous montrer 3 exemples sur comment j’ai intégré l’usage de l’intelligence artificielle dans mon travail de designer graphique. Ça ne sera pas « bling bling » ou « impressionnant » car je crois que j’ai passé le cap de la fascination pour ces millions d’images générées toutes plus esthétiques les unes que les autres. Pour info, j’utilise Midjourney car pour l’instant c’est le meilleur outil pour ce que j’ai à faire 
1. Pour créer des pictogrammes
Là, c’est l’usage qui me sert peut-être le plus : créer des pictogrammes avec Midjourney est une façon différente de représenter des concepts. Actuellement, je dessine souvent moi-même mes pictogrammes (ça va plus vite), ou alors j’utilise NounProject (pour lequel je paye un abonnement). Avec Midjourney, j’arrive à créer des bibliothèques de pictos apparentées à un univers. Évidemment, je les retravaille sur Illustrator, en vectoriel, je corrige les courbes, je passe tout en noir et blanc ou en couleur. J’apprécie aussi pouvoir utiliser Midjourney dans sa version dégradée. Je m’explique : avant d’avoir l’image ultra détaillée et réaliste, Midjourney génère des images un peu floues, avec moins de détails. C’est l’idéal pour moi et pour ce travail de pictogrammes. Voici quelques exemples retravaillés :




2. La création de photomontages.
Pour certains clients, je crée des affiches, bannières, et autres outils de communication visuelle. Et parfois il me faut faire des montages photos ou des prises de vue que je viens retoucher ensuite sur Photoshop. Avec Midjourney, je peux créer plus simplement ces visuels, et même si leur esthétique ne me plait pas de prime abord, je les retravaille bien évidemment. Là encore, je ne cherche pas à donner au client une image toute faite venant d’une IA puisque je trouve que ces images ont l’odeur du cerveau de machine… vous savez l’odeur du style illustré-science-fiction-ultra-détaillé-avec-une-ambiance-un-peu-gênante et qui devient, par la force des choses, le cliché et la caricature baroque des images générées par des IA. Alors ci-dessous, voici des visuels réalisés pour le Parti Pirate avec qui je travaille. Visuels dont j’ai généré la base graphique avec une IA puis que j’ai évidemment retouché sur Photoshop et retravaillé.




3. Pour créer des images-valises.
Vous connaissez forcément les mots-valises. Ce sont des mots qui sont formés par la fusion d’au moins deux mots existants pour en créer un troisième comme par exemple cuichette, alicament, motel, infox, franglais, etc.. Et bien, ce principe, je l’applique sur mes créations d’images depuis des années pour réaliser des affiches, que je publie notamment sur https://Jaffiche.fr. Par exemple, j’ai recréé le logo de total pour lui donner une forme d’avion, j’ai fait cette affiche avec un hockeyeur devant une nasse de CRS (pour jouer au « Hockey sur Nasse »), j’ai créé cette légion du déshonneur, etc.
Ces affiches ne sont pas créées par des IA car je suis bien trop attentif aux détails et j’aime faire les choses moi-même. Cependant, j’aime utiliser l’absence d’intelligence… de l’intelligence artificielle pour savoir comment elle interprète un sujet. Pas plus tard qu’hier je lui ai demandé de me dessiner un cocktail molotov. Et bien, comme elle est un peu bête (#team1erDegré), elle m’a dessiné la représentation d’un cocktail avec des flammes dessus. Cela m’a interpelé car j’interprète cette forme de verre comme un cliché issus des objets de la bourgeoisie alors que le cocktail molotov est justement là pour détruire la bourgeoisie et les symboles de domination et du capitalisme. Bref, d’une interprétation par une IA, il est possible ensuite de trouver un fil graphique pour en faire une affiche, comme ça, en me laissant surprendre ! Voici donc ci-dessous un exemple d’image-valise dont la base a été générée avec Midjourney et pour lequel j’ai repris la finalité conceptuelle mais avec mon univers graphique.


L’affiche est publiée sur Jaffiche.fr
Conclusion : ce qui ne marche pas encore (pour moi)
En conclusion, l’Intelligence Artificielle (et plus précisément Midjourney) est, pour moi, simplement un surprenant outil de créativité supplémentaire que j’apprends à utiliser. Cela ne remplace pas mon travail d’idées, de revendications, de message politique ni non plus mon travail de composition typographique, de micro et macrotypographie, de création de logo (avec une forme / contreforme, un concept, avec un choix de typo en fonction de son histoire, de son contexte etc.), ni la relation que je peux avoir avec un client sur ses enjeux, ses envies, ses projets, sa vision. Au contraire, je présente l’outil aux gens avec qui je travaille tout comme j’explique depuis des années, quels sont outils avec lesquels je travaille comme inDesign, le code, Illustrator, etc. Il est important pour moi que les gens avec qui je travaille connaissent les outils avec lesquels je travaille. Enfin, les IA ne me sont pas encore très utile en matière de design d’interface, quand je crée des sites web ou des applications puisque ces outils n’ont aucune notion d’ergonomie ni d’originalité. J’ai déjà essayé et je me retrouve avec des clichés de mockup inspirés de Dribbble et plein de mauvais goût. 
Mes prochaines explorations porteront sur des domaines qui m’étaient jusqu’alors difficilement accessible par manque de technique comme l’illustration de petits livres pour enfant et le design d’objet en vue de les modéliser (en 3D) ou de les prototyper (en bois).
Une histoire à suivre donc… 













",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LnBob25hbmRyb2lkLmNvbS9kZWNvdXZyZXotY2hhdGdwdC1saW50ZWxsaWdlbmNlLWFydGlmaWNpZWxsZS1xdWktcG91cnJhaXQtdm91cy12b2xlci12b3RyZS1lbXBsb2kuaHRtbNIBdmh0dHBzOi8vd3d3LnBob25hbmRyb2lkLmNvbS9kZWNvdXZyZXotY2hhdGdwdC1saW50ZWxsaWdlbmNlLWFydGlmaWNpZWxsZS1xdWktcG91cnJhaXQtdm91cy12b2xlci12b3RyZS1lbXBsb2kuaHRtbC9hbXA?oc=5,"Découvrez ChatGPT, l’intelligence artificielle qui pourrait vous voler votre emploi - PhonAndroid",2022-12-05,PhonAndroid,https://www.phonandroid.com,L'Intelligence artificielle se perfectionne tous les jours un peu plus. ChatGPT écrit si bien qu'elle pourrait facilement vous remplacer.,N/A,L'Intelligence artificielle se perfectionne tous les jours un peu plus. ChatGPT écrit si bien qu'elle pourrait facilement vous remplacer.,N/A,http://schema.org,"[{'@type': 'Article', '@id': 'https://www.phonandroid.com/decouvrez-chatgpt-lintelligence-artificielle-qui-pourrait-vous-voler-votre-emploi.html#article', 'isPartOf': {'@id': 'https://www.phonandroid.com/decouvrez-chatgpt-lintelligence-artificielle-qui-pourrait-vous-voler-votre-emploi.html'}, 'author': {'name': 'Andry Nirina', '@id': 'https://www.phonandroid.com/#/schema/person/67f2bc6bb88f474341af110793c64939'}, 'headline': 'Découvrez ChatGPT, l&#8217;intelligence artificielle qui pourrait vous voler votre emploi', 'datePublished': '2022-12-05T14:04:13+00:00', 'dateModified': '2023-03-30T09:58:47+00:00', 'mainEntityOfPage': {'@id': 'https://www.phonandroid.com/decouvrez-chatgpt-lintelligence-artificielle-qui-pourrait-vous-voler-votre-emploi.html'}, 'wordCount': 463, 'commentCount': 2, 'publisher': {'@id': 'https://www.phonandroid.com/#organization'}, 'image': {'@id': 'https://www.phonandroid.com/decouvrez-chatgpt-lintelligence-artificielle-qui-pourrait-vous-voler-votre-emploi.html#primaryimage'}, 'thumbnailUrl': 'https://wp-pa.phonandroid.com/uploads/2022/12/arseny-togulev-MECKPoKJYjM-unsplash-.jpg', 'articleSection': ['Actualités'], 'inLanguage': 'fr-FR', 'potentialAction': [{'@type': 'CommentAction', 'name': 'Comment', 'target': ['https://www.phonandroid.com/decouvrez-chatgpt-lintelligence-artificielle-qui-pourrait-vous-voler-votre-emploi.html#respond']}], 'copyrightYear': '2022', 'copyrightHolder': {'@id': 'https://www.phonandroid.com/#organization'}}, {'@type': 'WebPage', '@id': 'https://www.phonandroid.com/decouvrez-chatgpt-lintelligence-artificielle-qui-pourrait-vous-voler-votre-emploi.html', 'url': 'https://www.phonandroid.com/decouvrez-chatgpt-lintelligence-artificielle-qui-pourrait-vous-voler-votre-emploi.html', 'name': ""Découvrez ChatGPT, l'intelligence artificielle qui pourrait prendre votre emploi"", 'isPartOf': {'@id': 'https://www.phonandroid.com/#website'}, 'primaryImageOfPage': {'@id': 'https://www.phonandroid.com/decouvrez-chatgpt-lintelligence-artificielle-qui-pourrait-vous-voler-votre-emploi.html#primaryimage'}, 'image': {'@id': 'https://www.phonandroid.com/decouvrez-chatgpt-lintelligence-artificielle-qui-pourrait-vous-voler-votre-emploi.html#primaryimage'}, 'thumbnailUrl': 'https://wp-pa.phonandroid.com/uploads/2022/12/arseny-togulev-MECKPoKJYjM-unsplash-.jpg', 'datePublished': '2022-12-05T14:04:13+00:00', 'dateModified': '2023-03-30T09:58:47+00:00', 'description': ""L'Intelligence artificielle se perfectionne tous les jours un peu plus. ChatGPT écrit si bien qu'elle pourrait facilement vous remplacer."", 'breadcrumb': {'@id': 'https://www.phonandroid.com/decouvrez-chatgpt-lintelligence-artificielle-qui-pourrait-vous-voler-votre-emploi.html#breadcrumb'}, 'inLanguage': 'fr-FR', 'potentialAction': [{'@type': 'ReadAction', 'target': ['https://www.phonandroid.com/decouvrez-chatgpt-lintelligence-artificielle-qui-pourrait-vous-voler-votre-emploi.html']}]}, {'@type': 'ImageObject', 'inLanguage': 'fr-FR', '@id': 'https://www.phonandroid.com/decouvrez-chatgpt-lintelligence-artificielle-qui-pourrait-vous-voler-votre-emploi.html#primaryimage', 'url': 'https://wp-pa.phonandroid.com/uploads/2022/12/arseny-togulev-MECKPoKJYjM-unsplash-.jpg', 'contentUrl': 'https://wp-pa.phonandroid.com/uploads/2022/12/arseny-togulev-MECKPoKJYjM-unsplash-.jpg', 'width': 1200, 'height': 750, 'caption': 'Un robot / Crédit : Unsplash'}, {'@type': 'BreadcrumbList', '@id': 'https://www.phonandroid.com/decouvrez-chatgpt-lintelligence-artificielle-qui-pourrait-vous-voler-votre-emploi.html#breadcrumb', 'itemListElement': [{'@type': 'ListItem', 'position': 1, 'name': 'Accueil', 'item': 'https://www.phonandroid.com/'}, {'@type': 'ListItem', 'position': 2, 'name': 'Découvrez ChatGPT, l&#8217;intelligence artificielle qui pourrait vous voler votre emploi'}]}, {'@type': 'WebSite', '@id': 'https://www.phonandroid.com/#website', 'url': 'https://www.phonandroid.com/', 'name': 'PhonAndroid', 'description': 'PhonAndroid', 'publisher': {'@id': 'https://www.phonandroid.com/#organization'}, 'potentialAction': [{'@type': 'SearchAction', 'target': {'@type': 'EntryPoint', 'urlTemplate': 'https://www.phonandroid.com/?s={search_term_string}'}, 'query-input': 'required name=search_term_string'}], 'inLanguage': 'fr-FR'}, {'@type': 'Organization', '@id': 'https://www.phonandroid.com/#organization', 'name': 'PhonAndroid', 'url': 'https://www.phonandroid.com/', 'logo': {'@type': 'ImageObject', 'inLanguage': 'fr-FR', '@id': 'https://www.phonandroid.com/#/schema/logo/image/', 'url': 'https://www.phonandroid.com/wp-content/themes/phonadroid-v3/assets/images/lg-phonandroid-amp-4.png', 'contentUrl': 'https://img.phonandroid.com/2023/06/dark.png', 'width': 280, 'height': 60, 'caption': 'PhonAndroid'}, 'image': {'@id': 'https://www.phonandroid.com/#/schema/logo/image/'}, 'sameAs': ['https://www.facebook.com/phonandroid', 'https://twitter.com/phonandroid', 'https://www.youtube.com/user/Phonandroidtv']}, {'@type': 'Person', '@id': 'https://www.phonandroid.com/#/schema/person/67f2bc6bb88f474341af110793c64939', 'name': 'Andry Nirina', 'image': {'@type': 'ImageObject', 'inLanguage': 'fr-FR', '@id': 'https://www.phonandroid.com/#/schema/person/image/', 'url': 'https://secure.gravatar.com/avatar/c93ef547f92f7537abd94237f6aaa337?s=96&d=mm&r=g', 'contentUrl': 'https://secure.gravatar.com/avatar/c93ef547f92f7537abd94237f6aaa337?s=96&d=mm&r=g', 'caption': 'Andry Nirina'}, 'description': 'J’aurais voulu être un artiste, mais comme j’étais un peu paresseux, je suis devenu bassiste. Je voulais également écrire des romans de SF. Chanceux que je suis, me voilà rédacteur, car notre réalité dépasse ma fiction. « Hit Play, Love ».', 'url': 'https://www.phonandroid.com/author/andry'}]",N/A,N/A,"
 

Phonandroid.comActualités   Découvrez ChatGPT, l’intelligence artificielle qui pourrait vous voler votre emploi   
Découvrez ChatGPT, l’intelligence artificielle qui pourrait vous voler votre emploi 

 

Par  Andry Nirina Le 05/12/2022


2 com's


















ChatGPT, l'Intelligence artificielle conversationnelle fait toujours plus parler d'elle. Il se murmure qu'elle pourra bientôt prendre la place des journalistes et des autres travailleurs du savoir. Qu'en est-il exactement ?
 Un robot / Crédit : Unsplash
L’intelligence artificielle peut tout faire, et mieux que nous. Elle peut diriger une entreprise chinoise qui pèse plusieurs milliards de dollars, ou fluidifier le trafic routier, tout cela en nous battant à plate couture au jeu de go. La dernière avancée en la matière réside dans la création de contenu textuel : l’IA pourrait bientôt remplacer les journalistes et autres rédacteurs. Elle serait capable de rédiger en quelques secondes un texte parfait qu’un humain mettrait des heures à écrire.
À lire — Une IA devient PDG d’une grande entreprise chinoise, une première mondiale
C’est la promesse de ChatGPT (pour Chat Generative Pre-Trained Transformer), une intelligence artificielle créée par OpenAI capable de comprendre le langage humain conversationnel et d’y interagir. Pour la petite histoire, notons qu’Elon Musk, le PDG de Twitter, était actionnaire de cette compagnie. Il vient de la quitter après avoir appris que ChatGPT utilisait l’API de Twitter pour former son IA. Le multimilliardaire déclare : « OpenAI a commencé en tant qu’organisation open source à but non lucratif. Aucun des deux n’est plus vrai ».

L'Intelligence artificielle n'est pas encore aussi performante que les humains dans nombre de domaines
Selon ses concepteurs, le logiciel peut répondre à des questions complexes, admettre ses erreurs, s’engager dans des débats rhétoriques ou encore refuser de répondre aux demandes jugées incorrectes. Autant d’attributs qui sont l’apanage des humains. Nombre de testeurs l’ont déjà utilisé dans la programmation informatique, un domaine dans lequel il s’est montré extrêmement efficace. Le champ des applications possibles pour ChatGPT est cependant bien plus vaste : il pourrait remplacer les rédacteurs de sites Web pour créer du contenu écrit. Dans le domaine du service au client, il pourrait prendre la place du personnel SAV. Plus pointu encore, il pourrait prendre la place des juristes dans les cabinets de notaires ou d’avocats.

Cela dit, ce grand remplacement n’est pas pour tout de suite. De l’avis de tous les experts, les chatbots manquent encore d’esprit critique et de finesse pour remplacer les êtres humains les plus compétents. Leurs connaissances se limitent pour l’instant à ce qu’il s’est passé jusqu’en 2021. Par ailleurs, l’IA n’est pas infaillible, et les robots l’admettent volontiers : ils font des erreurs et énoncent parfois des contre-vérités.

Source : OpenAI











ChatGPT 







 Partager

  Tweeter
  Partager
  Envoyer à un ami







La rédaction vous conseille aussi…




AliExpress frappe fort avec le Samsung Galaxy A15 à moins de 100€ pendant le Choice Day ! (sponso)





CyberGhost VPN : l'outil idéal pour optimiser votre expérience IPTV (sponso)













Abonnez-vous gratuitement à la newsletter
Chaque jour, le meilleur de Phonandroid dans votre boite mail !









Les informations recueillies sont destinées à CCM Benchmark Group pour vous assurer l'envoi de votre newsletter.
Elles seront également utilisées sous réserve des options souscrites, par CCM Benchmark Group à des fins de ciblage publicitaire et prospection commerciale au sein du Groupe Le Figaro, ainsi qu’avec nos partenaires commerciaux.
Le traitement de votre email à des fins de publicité et de contenus personnalisés est réalisé lors de votre inscription sur ce formulaire. Toutefois, vous pouvez vous y opposer à tout moment
Plus généralement, vous bénéficiez d'un droit d'accès et de rectification de vos données personnelles, ainsi que celui d'en demander l'effacement dans les limites prévues par la loi. 
Vous pouvez également à tout moment revoir vos options en matière de prospection commerciale et ciblage. En savoir plus sur notre politique de confidentialité et notre politique Cookies.




Réagissez à cet article !





Voir tous les commentaires


Demandez nos derniers articles !









Cette combine pour voler votre colis Amazon peut coûter cher, mais il y a un moyen d’être remboursé Un client d’Amazon a eu la désagréable surprise d’être victime d’une astuce très simple permettant de voler un colis Amazon. Si vous êtes vous aussi tombé dans le panneau, voici comment vous en sortir. En règle générale, les arnaques mettant…


Actualités

01/07/2024










L’espace personnel France Travail est inaccessible, vous n’êtes pas le seul Si vous essayez de vous connecter à votre espace personnel sur France Travail sans y parvenir, c’est normal : il est inaccessible en ce moment. On ignore ce qui cause le problème. Inscrit à France Travail (ex-Pôle Emploi), vous savez…


Actualités

01/07/2024










Un astéroïde de la taille de la pyramide de Kheops vient de passer entre la Terre et la Lune Samedi matin, un astéroïde nommé 2024 MK, de la taille de la Grande Pyramide de Gizeh en Egypte, est passé très près de la Terre. Des événements comme celui-ci nous rappellent l’importance de surveiller ces géants du cosmos. Un astéroïde…


Actualités

01/07/2024










Stack disparait du Play Store, une nouvelle IA lancée par Anthropic, c’est le récap’ de la semaine L’application de scan de documents de Google disparait, Anthropic lance Claude Sonnet 3.5, le menu Démarrer de Windows 11 fera bientôt peau neuve, c’est le récap’ de la semaine. Pendant qu’Anthropic lance Claude Sonnet 3.5, un modèle IA qui pourrait…


Actualités

30/06/2024










ChatGPT remplace les profs de langues, les Raspberry Pi bientôt beaucoup plus rapides, le récap L’IA d’OpenAI est devenue si performante qu’elle peut remplacer les professeurs, les Raspberry Pï vont recevoir une mise à jour améliorant leurs performances, Samsung est dépassé par Honor sur les smartphones pliables, c’est le récap. Vous avez probablement entendu parler…


Actualités

29/06/2024










Google Chrome va devenir plus rapide et moins énergivore si vous êtes équipé de ce type de PC La version ARM 64 de Chrome va bénéficier d’une nouvelle fonctionnalité permettant d’améliorer ses performances et de consommer moins d’énergie. Cela a été moins rapide que prévu, mais Google a finalement publié une version native de Chrome pour ARM64. De…


Internet

28/06/2024










Facebook pourrait bloquer toute la presse dans ce pays, voici pourquoi Meta envisage de bloquer l’affichage des articles de presse et autres reportages sur son réseau social Facebook. Un seul pays serait concerné, mais qu’a-t-il fait pour provoquer cette réaction ? Pourquoi vous connectez-vous au réseau social Facebook ? Pour regarder…


Internet

28/06/2024










Amazon déclare la guerre du low-cost à Shein et Temu Face à la concurrence acharnée de certaines plateformes chinoises récentes comme Temu ou Shein, Amazon a décidé d’agir. Le constructeur américain a annoncé la création d’une nouvelle section sur son site dédiée aux produits low-cost.  AliExpress, Shein ou encore Temu,…


Actualités

27/06/2024










Voici ce qui se cache à l’intérieur d’un nuage, ce satellite révèle une image inédite Moins d’un mois après son lancement, le satellite EarthCARE de l’Agence spatiale européenne a pris la première image au monde de la structure et des dynamiques internes d’un nuage depuis l’espace. Même si l’on pense que certains satellites participent au…


Actualités

27/06/2024










Ce robot fonctionnaire serait le premier au monde à s’être suicidé, une enquête est ouverte Un robot fonctionnaire en poste depuis un an dans une mairie a été retrouvé inerte. Son comportement précédant sa “mort” laisse penser qu’il aurait mis fin à ses jours de lui-même. Les robots autonomes feront bientôt partie de notre quotidien….


Actualités

27/06/2024


















Newsletter

Inscrivez-vous à la newsletter de PhonAndroid, des news sans pub rien que pour vous !










Les informations recueillies sont destinées à CCM Benchmark Group pour vous assurer l'envoi de votre newsletter.
Elles seront également utilisées sous réserve des options souscrites, par CCM Benchmark Group à des fins de ciblage publicitaire et prospection commerciale au sein du Groupe Le Figaro, ainsi qu’avec nos partenaires commerciaux.
Le traitement de votre email à des fins de publicité et de contenus personnalisés est réalisé lors de votre inscription sur ce formulaire. Toutefois, vous pouvez vous y opposer à tout moment
Plus généralement, vous bénéficiez d'un droit d'accès et de rectification de vos données personnelles, ainsi que celui d'en demander l'effacement dans les limites prévues par la loi. 
Vous pouvez également à tout moment revoir vos options en matière de prospection commerciale et ciblage. En savoir plus sur notre politique de confidentialité et notre politique Cookies.




 

C'est tendance !


Meilleur forfait mobile pas cher 2024
Meilleur forfait mobile 5G pas cher 2024
Meilleur smartphone 2024
Meilleur VPN 2024
Nouveautés Netflix juin 2024
Nouveautés Disney+ juin 2024
Nintendo Switch 2
iPhone 16
Galaxy S24
Xiaomi 14
Pixel 8
Windows 11
Wi-Fi 7












","{'@type': 'Organization', 'name': 'PhonAndroid', 'logo': {'@type': 'ImageObject', 'url': 'https://www.phonandroid.com/wp-content/themes/phonadroid-v3/assets/images/lg-phonandroid-amp-4.png', 'height': 60, 'width': 280}}",BlogPosting,https://www.phonandroid.com/decouvrez-chatgpt-lintelligence-artificielle-qui-pourrait-vous-voler-votre-emploi.html,"Découvrez ChatGPT, l&#8217;intelligence artificielle qui pourrait vous voler votre emploi",2022-12-05T15:04:13+01:00,2023-03-30T11:58:47+02:00,"{'@type': 'Person', 'name': 'Andry Nirina'}",https://wp-pa.phonandroid.com/uploads/2022/12/arseny-togulev-MECKPoKJYjM-unsplash-.jpg,"ChatGPT, l'Intelligence artificielle conversationnelle fait toujours plus parler d'elle. Il se murmure qu'elle pourra bientôt prendre la place des journalistes et des autres travailleurs du savoir. Qu'en est-il exactement ?

[caption id=""attachment_2499913"" align=""alignnone"" width=""1200""] Un robot / Crédit : Unsplash[/caption]

L’intelligence artificielle peut tout faire, et mieux que nous. Elle peut diriger une entreprise chinoise qui pèse plusieurs milliards de dollars, ou fluidifier le trafic routier, tout cela en nous battant à plate couture au jeu de go. La dernière avancée en la matière réside dans la création de contenu textuel : l’IA pourrait bientôt remplacer les journalistes et autres rédacteurs. Elle serait capable de rédiger en quelques secondes un texte parfait qu’un humain mettrait des heures à écrire.

À lire — Une IA devient PDG d’une grande entreprise chinoise, une première mondiale

C’est la promesse de ChatGPT (pour Chat Generative Pre-Trained Transformer), une intelligence artificielle créée par OpenAI capable de comprendre le langage humain conversationnel et d’y interagir. Pour la petite histoire, notons qu’Elon Musk, le PDG de Twitter, était actionnaire de cette compagnie. Il vient de la quitter après avoir appris que ChatGPT utilisait l’API de Twitter pour former son IA. Le multimilliardaire déclare : « OpenAI a commencé en tant qu’organisation open source à but non lucratif. Aucun des deux n’est plus vrai ».


L'Intelligence artificielle n'est pas encore aussi performante que les humains dans nombre de domaines
Selon ses concepteurs, le logiciel peut répondre à des questions complexes, admettre ses erreurs, s’engager dans des débats rhétoriques ou encore refuser de répondre aux demandes jugées incorrectes. Autant d’attributs qui sont l’apanage des humains. Nombre de testeurs l’ont déjà utilisé dans la programmation informatique, un domaine dans lequel il s’est montré extrêmement efficace. Le champ des applications possibles pour ChatGPT est cependant bien plus vaste : il pourrait remplacer les rédacteurs de sites Web pour créer du contenu écrit. Dans le domaine du service au client, il pourrait prendre la place du personnel SAV. Plus pointu encore, il pourrait prendre la place des juristes dans les cabinets de notaires ou d’avocats.



Cela dit, ce grand remplacement n’est pas pour tout de suite. De l’avis de tous les experts, les chatbots manquent encore d’esprit critique et de finesse pour remplacer les êtres humains les plus compétents. Leurs connaissances se limitent pour l’instant à ce qu’il s’est passé jusqu’en 2021. Par ailleurs, l’IA n’est pas infaillible, et les robots l’admettent volontiers : ils font des erreurs et énoncent parfois des contre-vérités.



Source : OpenAI",,,,,,,,,,,,,,,,,,,
