URL link,Title,Date,Source,Source Link,description,keywords,og:description,twitter:description,article:section,article:summary,article text,@context,@graph,@type,name,url,potentialAction,logo,sameAs,mainEntityOfPage,headline,image,datePublished,dateModified,author,publisher,isAccessibleForFree,itemListElement,dateCreated,speakable,articleSection,@id,embedUrl,thumbnailUrl,uploadDate,duration,countryOfOrigin,inLanguage,isFamilyFriendly
https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vbGVzam91cnMuZnIvb2JzZXNzaW9ucy9hbWF6b24tdHVya2Vycy10cmF2YWlsL2VwMy1pbnRlcnZpZXctY2FzaWxsaS1kZXNzYWxsZXMv0gEA?oc=5,« L'intelligence artificielle s'attaque au propre de l'être humain : son cerveau » - Les Jours,2019-02-28,Les Jours,https://lesjours.fr,Les chercheurs Antonio Casilli et Jean-Louis Dessalles sont d’accord : les machines ont encore besoin des humains. Pour le moment.,"Amazon,Mechanical Turk,internet,travail",Les chercheurs Antonio Casilli et Jean-Louis Dessalles sont d’accord : les machines ont encore besoin des humains. Pour le moment.,Les chercheurs Antonio Casilli et Jean-Louis Dessalles sont d’accord : les machines ont encore besoin des humains. Pour le moment.,N/A,N/A,"



















D’autres épisodes










Épisode n° 2 : 




Je travaille pour un robot












Épisode n° 4 : 




Les turkers d’Amazon, ces prolos du web





















Working class robot





« L’intelligence artificielle s’attaque au propre de l’être humain : son cerveau »

Les chercheurs Antonio Casilli et Jean-Louis Dessalles sont d’accord : les machines ont encore besoin des humains. Pour le moment.


28 février 2019









Épisode n° 3


Les épisodes












Texte

Sophian Fanen 





Illustration

Sébastien Calvet 





Édité par

Lucile Sourdès-Cadiou 























Découvrez « Scrountch », la newsletter éditoriale des Jours 
Inscrivez-vous gratuitement pour la recevoir.


 






Les recherches d’Antonio Casilli et de Jean-Louis Dessalles, tous deux enseignants à l’école d’ingénieurs Telecom ParisTech, n’étaient pas faites pour se croiser. Le premier, maître de conférences en humanités numériques, travaille principalement sur le digital labor, c’est-à-dire le travail plus ou moins volontaire des internautes dont les grandes plateformes comme Google, Amazon ou Facebook tirent un profit technique et financier : liker une page, écouter de la musique en streaming, diffuser ses photos en ligne ou carrément réaliser des tâches rémunérées sur une plateforme de microtravail comme Amazon Mechanical Turk. C’est ce que raconte son ouvrage En attendant les robots sorti il y a peu, qui pointe aussi comment cette armée de travailleurs éparpillés et invisibilisés permet à ces mêmes plateformes de vanter leurs intelligences artificielles qui ne pourraient pourtant pas fonctionner aujourd’hui sans travail humain pour les corriger et les tester.C’est sur ce point que le travail d’Antonio Casilli se connecte aujourd’hui avec le livre publié par Jean-Louis Dessalles, Des intelligences très artificielles. Informaticien, chercheur en intelligence artificielle et en sciences cognitives, ce dernier y raconte avec des mots simples les grandes découvertes qui ont marqué la construction de machines capables d’actions autonomes. 




				Working class robot
			


			Derrière les algorithmes et les intelligences artificielles qui dominent aujourd’hui nos vies en ligne, se cache une armée de travailleurs humains pauvres et invisibles. Connectés sur des plateformes comme Amazon Mechanical Turk, ils enrichissent, corrigent, testent et éduquent contre quelques centimes les sites et applications qui nous servent. « Les Jours » descendent dans la salle des machines d’internet.
		
 


Suivre
	














Antonio Casilli
46 ans, chercheur













Amazon
Géant de l’internet



« En attendant les robots »
D’Antonio Casilli, éd. Seuil, 2019.


« Des intelligences très artificielles »
De Jean-Louis Dessalles, éd. Odile Jacob, 2019.










Lisez la suite en vous abonnant
S’abonner
Les prochaines semaines sont cruciales pour notre démocratie. Prenez part à une information indépendante et de qualité en profitant de nos prix réduits : 1€ pour 3 mois ou 59€ pour 1 an.




Déjà abonné·e ? Connectez-vousDécouvrez les épisodes en accès libre ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LndpZG9vYml6LmNvbS8yMDE5LzAyLzI4L2xpYS12YS10LWVsbGUtcmV2b2x1dGlvbm5lci1sZXMtcmVzc291cmNlcy1odW1haW5lcy_SAQA?oc=5,L’IA va-t-elle révolutionner les ressources humaines ? - Widoobiz,2019-02-28,Widoobiz,https://www.widoobiz.com,More than business,N/A,L’arrivée tonitruante de l'IA dans le secteur des RH est-elle une bonne chose ? Éléments de réponse avec Vincent Binétruy.,N/A,N/A,N/A, Carrières Comment les cadres du privés réinventent le travail en 2024  ,https://schema.org,"[{'@type': 'WebSite', '@id': 'https://www.widoobiz.com/#website', 'url': 'https://www.widoobiz.com/', 'name': 'Widoobiz', 'description': 'More than business', 'potentialAction': [{'@type': 'SearchAction', 'target': {'@type': 'EntryPoint', 'urlTemplate': 'https://www.widoobiz.com/?s={search_term_string}'}, 'query-input': 'required name=search_term_string'}], 'inLanguage': 'fr-FR'}, {'@type': 'ImageObject', '@id': 'https://www.widoobiz.com/2019/02/28/lia-va-t-elle-revolutionner-les-ressources-humaines/#primaryimage', 'inLanguage': 'fr-FR', 'url': 'https://www.widoobiz.com/wp-content/uploads/2019/02/intelligence-artificielle-ressources-humaines.jpg', 'contentUrl': 'https://www.widoobiz.com/wp-content/uploads/2019/02/intelligence-artificielle-ressources-humaines.jpg', 'width': 1200, 'height': 739, 'caption': 'L’IA pourrait révolutionner les ressources humaines'}, {'@type': 'WebPage', '@id': 'https://www.widoobiz.com/2019/02/28/lia-va-t-elle-revolutionner-les-ressources-humaines/#webpage', 'url': 'https://www.widoobiz.com/2019/02/28/lia-va-t-elle-revolutionner-les-ressources-humaines/', 'name': 'L’IA va-t-elle révolutionner les ressources humaines\xa0? - Widoobiz', 'isPartOf': {'@id': 'https://www.widoobiz.com/#website'}, 'primaryImageOfPage': {'@id': 'https://www.widoobiz.com/2019/02/28/lia-va-t-elle-revolutionner-les-ressources-humaines/#primaryimage'}, 'datePublished': '2019-02-28T09:30:02+00:00', 'dateModified': '2019-03-22T14:28:53+00:00', 'author': {'@id': 'https://www.widoobiz.com/#/schema/person/fae1289d1c943f576acd0ecfbfd1bfc5'}, 'description': ""L’arrivée tonitruante de l'IA dans le secteur des RH est-elle une bonne chose\xa0? Éléments de réponse avec Vincent Binétruy."", 'breadcrumb': {'@id': 'https://www.widoobiz.com/2019/02/28/lia-va-t-elle-revolutionner-les-ressources-humaines/#breadcrumb'}, 'inLanguage': 'fr-FR', 'potentialAction': [{'@type': 'ReadAction', 'target': ['https://www.widoobiz.com/2019/02/28/lia-va-t-elle-revolutionner-les-ressources-humaines/']}]}, {'@type': 'BreadcrumbList', '@id': 'https://www.widoobiz.com/2019/02/28/lia-va-t-elle-revolutionner-les-ressources-humaines/#breadcrumb', 'itemListElement': [{'@type': 'ListItem', 'position': 1, 'name': 'Home', 'item': 'https://www.widoobiz.com/'}, {'@type': 'ListItem', 'position': 2, 'name': 'L’IA va-t-elle révolutionner les ressources humaines\xa0?'}]}, {'@type': 'Person', '@id': 'https://www.widoobiz.com/#/schema/person/fae1289d1c943f576acd0ecfbfd1bfc5', 'name': 'Hélène Faucher', 'image': {'@type': 'ImageObject', '@id': 'https://www.widoobiz.com/#personlogo', 'inLanguage': 'fr-FR', 'url': 'https://www.widoobiz.com/wp-content/uploads/2019/03/photoauteurhelene-96x96.jpg', 'contentUrl': 'https://www.widoobiz.com/wp-content/uploads/2019/03/photoauteurhelene-96x96.jpg', 'caption': 'Hélène Faucher'}, 'description': 'Journaliste - Animatrice.', 'url': 'https://www.widoobiz.com/auteur/helenefaucher/'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiwAFodHRwczovL3d3dy5hY3R1aWEuY29tL2FjdHVhbGl0ZS9maW5hbmNlLWlubm92YXRpb24tcHVibGllLXNvbi1saXZyZS1ibGFuYy1pbnRlbGxpZ2VuY2UtYXJ0aWZpY2llbGxlLWJsb2NrY2hhaW4tdGVjaG5vbG9naWVzLXF1YW50aXF1ZXMtMy10ZWNobm9sb2dpZXMtcXVpLXJldm9sdXRpb25uZW50LWxpbmR1c3RyaWUtZmluYW5jaWVyZS_SAQA?oc=5,"Finance Innovation publie son livre blanc : « Intelligence artificielle, blockchain, technologies quantiques : 3 ... - Intelligence artificielle - Actu IA",2019-02-26,Intelligence artificielle - Actu IA,https://www.actuia.com,"Finance Innovation, pôle de compétitivité mondial, a publié un livre blanc intitulé « Intelligence artificielle, blockchain, technologies quantiques : 3",N/A,"Finance Innovation, pôle de compétitivité mondial, a publié un livre blanc intitulé « Intelligence artificielle, blockchain, technologies quantiques : 3","Finance Innovation, pôle de compétitivité mondial, a publié un livre blanc intitulé « Intelligence artificielle, blockchain, technologies quantiques : 3",N/A,N/A,"

Finance Innovation publie son livre blanc : « Intelligence artificielle, blockchain, technologies quantiques : 3 technologies qui révolutionnent l’industrie financière »


Le 26 février 2019, par
Thomas Calvi.




Finance Innovation, pôle de compétitivité mondial, a publié un livre blanc intitulé « Intelligence artificielle, blockchain, technologies quantiques : 3 technologies qui révolutionnent l’industrie financière ». Mené en mode projet, il a pour objectif d’identifier les domaines d’innovation prioritaires de la prochaine décennie, faisant ainsi émerger une vision prospective pour l’industrie financière.
Lancé en décembre 2017 à l’initiative du Pôle de compétitivité mondial Finance Innovation et parrainé par Antoine Petit, Président Directeur Général du CNRS, ce livre blanc porte une réflexion sur trois innovations majeures : intelligence artificielle, blockchain et technologies quantiques.

L’intelligence artificielle (IA) : grâce à la multiplication des jeux de données, à la recherche algorithmique et au décuplement des puissances de calcul, l’IA est entrée dans une nouvelle ère. Les applications, tirant profit des masses de données désormais produites par l’économie, se multiplient et touchent à toute la chaîne de valeur de la finance.
La blockchain : grâce à ses qualités de transparence et de sécurité, la blockchain va devenir un incontournable de l’industrie financière. Même si cette technologie est aujourd’hui essentiellement associée aux crypto-monnaies, elle s’applique d’ores et déjà à bien d’autres domaines.
Les technologies quantiques : un des atouts de l’informatique quantique est de pouvoir résoudre des questions insolubles pour les ordinateurs d’aujourd’hui. Il s’agit par exemple de problèmes de nature exponentielle dont la complexité augmente avec la dimension des données à traiter. C’est pourquoi, même si elles ne sont pas au même niveau de maturité que les deux premières, le livre blanc questionne les problématiques soulevées par ces technologies.

Ces technologies représentent à terme un véritable changement de paradigme pour les métiers de la finance, leur permettant d’accélérer leur transformation numérique voire de changer d’échelle. Comment alors maximiser leur impact afin de réinventer l’industrie financière ? C’est pour répondre à cette question que le livre blanc s’est construit autour de 3 objectifs :
1. Établir un diagnostic des besoins et des opportunités de développement offerts par l’IA, la blockchain et les technologies quantiques dans le secteur de la finance ;
2. Identifier des « Domaines d’Innovation Prioritaires » (DIP) générateurs de croissance, de compétitivité et d’emplois ;
3. Faire un appel à projets auprès de l’écosystème de la filière pour mettre en œuvre ces innovations.
« Ce livre blanc, produit par le formidable écosystème du Pôle, vise à accélérer le développement de projets innovants et de rupture entre Fintech et grands groupes financiers en prenant appui sur les technologies pour une finance humaine et durable », explique Joëlle Durieux, Directrice générale du Pôle de compétitivité mondial Finance Innovation.
Des enseignements pour chaque enjeu de l’industrie financière
Refonte totale de l’expérience client
C’est une expérience client totalement refondue que la banque et l’assurance délivreront demain à travers des services personnalisés. Traitée et analysée par l’IA, la masse gigantesque de données disponibles leur permettra de connaître parfaitement chacun de leurs clients et de leur proposer des contrats individualisés et adaptés à leurs besoins.
Des méthodes d’organisation plus agiles et une redéfinition des métiers
En « augmentant » le conseiller ainsi débarrassé des tâches à faible valeur ajoutée, l’IA lui permettra de se concentrer pleinement sur l’écoute client et l’interaction avec l’humain. Ce changement dans les tâches du collaborateur va impliquer une évolution vers de nouvelles méthodes d’organisation plus agiles. Cela conduit déjà à une évolution des métiers et des emplois dans la finance, historiquement très segmentés. Bien sûr, de nouvelles compétences techniques seront recherchées mais ce sera aussi le cas des compétences sociales et émotionnelles (empathie, leadership, créativité, etc.), plus difficilement automatisables. De quoi réinventer complétement les domaines de la gestion des talents et de la formation.
Emergence de nouveaux modèles d’affaires
Ces profondes transformations internes sont à mettre en regard du bouleversement des marchés de la finance et Cette nouvelle technologie, accompagnée par les crypto-actifs et les « smarts contracts », qui permet de transférer des actifs entre individus en toute sécurité, sans intermédiaire ni tiers de confiance. Le marché des mouvements financiers internationaux s’en verra totalement modifié, de même que surgiront de nouveaux modèles d’affaires et de nouveaux acteurs, sans parler du gisement que représentent les 1,7 milliard de personnes encore non bancarisées dans le monde…
Amélioration de l’efficacité opérationnelle
L’IA pourrait améliorer le scoring et le ciblage, la gestion du risque, les activités de contrôles avec l’envoi d’alertes automatiques permettant un accompagnement plus précis des clients. D’autres domaines comme la lutte contre la fraude peuvent bénéficier des apports de l’IA.
« Ce livre blanc a été l’occasion de rapprocher le monde de l’économie avec le monde académique, pour faire naître des synergies dont notre pays a besoin. Il va maintenant appartenir aux laboratoires de recherche de continuer leur investigation dans les domaines analysés, mais aussi et surtout de travailler au quotidien avec les acteurs du monde de la finance », conclue Antoine Petit, Président Directeur Général du CNRS.
Une démarche collective avec plus de 200 participants
Plus de 200 participants ont ainsi contribué aux sept sous-groupes de travail à travers 60 réunions de décembre 2017 à avril 2018.
La réflexion et les analyses menées par les différents groupes de travail ont été largement nourries par des exemples opérationnels (cas d’usage) issus du domaine de l’industrie financière mais aussi d’autres secteurs afin d’identifier la valeur ajoutée de leur introduction dans la finance.
Ce livre blanc a vocation à être diffusé dans l’industrie financière et les autres secteurs de l’économie pour lancer de nouveaux projets collaboratifs répondant aux DIP identifiés. Ces derniers ont une portée majeure car ils concernent :

les fintechs, les banques et les assurances qui proposeront des solutions innovantes ;
l’ensemble des métiers de la banque et de l’assurance ;
les experts techniques qui souhaitent contribuer à la compétitivité de l’industrie financière.

« Diversité des inventions, rapidité de diffusion de l’innovation, bouleversement des modes de consommation, mutation de l’organisation du travail, révolution des données… les changements sociétaux induits par la révolution digitale sont multiples, profonds et durables, et leur accélération phénoménale. La banque française est au cœur et un moteur de l’innovation.
En répondant aux nouveaux besoins, elle construit avec ses clients, collaborateurs et partenaires, la société de demain, avec deux mots d’ordre : l’humain et la sécurité. Le travail mené avec Finance Innovation dans ce livre blanc va ainsi nous apporter des éclairages très intéressants », commente Marie-Anne Barbat-Layani, Directrice générale de la Fédération Bancaire Française.
« Nous saluons la parution de ce livre blanc auquel nos adhérents ont participé. Il apporte de précieux enseignements pour préparer l’assurance du monde de demain. Expérience client personnalisée, services innovants, analyses prédictives, sécurisation des données : les nouvelles technologies offrent des perspectives immenses pour l’assurance, qui doit sans cesse appréhender de nouveaux risques », ajoute Bernard Spitz, président de la Fédération Française de l’Assurance.
Pour Matthieu Sénéchal, Chief Science Officer et co-fondateur de mieuxplacer.com:
« Les clients sont au cœur des nouvelles opportunités offertes par ces technologies et l’IA est un formidable moyen de démocratiser l’accès aux services financiers. Mettre le client au centre du service va aussi de pair avec la nécessité de se poser les bonnes questions éthiques sur la construction de systèmes ayant un impact fort sur la vie des individus. Au travers de ce livre blanc, avec notre regard de praticien de l’IA, nous apportons des pistes de réflexion aux acteurs de l’industrie qui auront tous à un moment donné un rôle à jouer ».
« Nous nous félicitons de cette nouvelle collaboration avec Finance Innovation autour de technologies aussi centrales pour les institutions financières. Les régulateurs, comme les autres parties prenantes, n’ont pas une vue exhaustive des évolutions futures de la technologie Blockchain. Les règles sont donc immanquablement amenées à évoluer », commente Stéphane Eyraud, CEO de Chappuis Halder & Co.




Recevez gratuitement l'actualité de l'intelligence artificielle
Suivez la Newsletter de référence sur l'intelligence artificielle (+ de 18 000 membres), quotidienne et 100% gratuite.  

Adresse e-mail 



Prénom



Nom



Organisme/Société


Fréquence

 Quotidienne


 Hebdomadaire - lundi matin


 Hebdomadaire - vendredi après-midi






Tout comme vous, nous n'apprécions pas le spam. Vos coordonnées ne seront transmises à aucun tiers.Laissez ce champ vide si vous êtes humain :  
 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vaWRyYy1jcmRpLmNhL2ZyL3JlY2hlcmNoZS1lbi1hY3Rpb24vaW50ZWxsaWdlbmNlLWFydGlmaWNpZWxsZS1wb3VyLWxlLWRldmVsb3BwZW1lbnTSAQA?oc=5,Intelligence artificielle pour le développement | CRDI - Centre de recherches pour le développement international - International Development Research Centre,2019-02-27,International Development Research Centre,https://idrc-crdi.ca,N/A,N/A,N/A,N/A,N/A,N/A,"







Accueil




Intelligence artificielle pour le développement




 




  
Twitter

  
Facebook

  
LinkedIn

   
Email


Print













   
Email

  
Facebook

  
LinkedIn


Print

  
Twitter




Close








27 février 2019



 

MARIUS MASALAR



 




Équilibrer le potentiel de l’intelligence artificielle



Nous pouvons déjà constater le potentiel de l’intelligence artificielle (IA) en matière de développement international : elle offre des possibilités apparemment sans limites pour améliorer la production et l’innovation dans les domaines des soins de santé, de l’agriculture, de l’éducation, du transport et de la gouvernance.
Cependant, il devient tout à fait clair que l’IA pourrait également avoir des répercussions négatives, surtout dans les pays disposant de protections juridiques et de capacités institutionnelles plus faibles. De plus, l’AI pourrait menacer les processus démocratiques, l’emploi, les droits humains et - en raison de la transformation en arme des outils d’IA - la vie privée, le maintien de l’ordre et la défense.
Hormis ces menaces et ces avantages potentiels, le potentiel de transformation de l’IA, soit de faire le bien ou de nuire, sera exacerbé dans les pays du Sud, où les inégalités entre les sexes et les inégalités socio-économiques qui existent actuellement pourraient être tempérées ou exacerbées.



Intelligence artificielle dans les pays du Sud 



Étant donné les possibilités et les conséquences potentielles liées aux nouvelles techniques d’automatisation et de mécanisation, ainsi qu’aux analyses avancées réalisées au moyen de l’apprentissage automatique et des réseaux neuronaux, le CRDI investit dans la recherche appliquée dans un certain nombre de domaines, afin d’améliorer le bien public en utilisant l’IA pour le développement (IAPD).
Les objectifs de ces activités sont les suivants :

Améliorer les politiques et les règlements pour promouvoir une IA inclusive et fondée sur les droits humains
	Les institutions réceptives et une bonne gouvernance jouent un rôle crucial dans l’atténuation des dommages potentiels de l’IA, tels que les pertes d’emploi, tout en s’assurant que les systèmes d’IA favorisent l’innovation et produisent un impact.
Promouvoir les applications d’IA dans l’intérêt public
	Les réseaux de recherche et d’innovation favoriseront des espaces interdisciplinaires et de collaboration pour permettre aux experts de concevoir des solutions d’IA propres au contexte dans un large éventail de secteurs.
Favoriser le développement de compétences et une infrastructure d’IA dans les pays du Sud
	La recherche appuyée par le CRDI s’assure que les avantages de l’IA sont utilisés pour faire progresser le développement, réduire les inégalités sociales et favoriser une plus grande parité entre les sexes.




Concrètement, en quoi consiste le l’IAPD ?



La recherche appuyée par le CRDI s’assure que les avantages de l’IA sont utilisés pour faire progresser le développement, réduire les inégalités sociales et favoriser une plus grande parité entre les sexes.
Les objectifs de ces activités sont les suivants :



Fournir un aperçu complet du potentiel et des avantages de l’IA pour les pays en développement








 






Le livre blanc du CRDI intitulé Intelligence artificielle et développement humain offre une analyse détaillée des répercussions potentielles de l’IA dans les pays du Sud et propose un programme de recherche proactif pour relever les défis posés par l’IA dans les pays en développement. 







Établir des réseaux de recherche sur l’IA dans l’ensemble des pays du Sud




Media

 

CRDI





Une récente cartographie des talents, des acteurs et des points chauds de l’IA dans les pays du Sud illustre la mesure dans laquelle les universités, les nouvelles entreprises et les autres intervenants travaillent déjà avec l’IA à l’échelle de l’Afrique.
Grâce à une série de consultations et d’ateliers, le CRDI travaille avec des partenaires afin de créer des réseaux d’innovateurs et de chercheurs en IA en Amérique latine, en Afrique et en Asie. Un élément essentiel de ces consultations est la manière dont l’IA peut contribuer à l’atteinte des objectifs de développement durable (ODD) de l’ONU. Par la suite, ces consultations serviront de fondement aux réseaux d’excellence afin de faire avancer et de mettre en oeuvre le programme de l’IAPD. 



Financer la recherche de pointe



Où mènera l’IA et qui en profitera ? Le CRDI finance la recherche qui vise à améliorer la compréhension des répercussions de l’IA sur le développement humain.







 






Nouveau réseau de recherche sur l’intelligence artificielle en Afrique subsaharienne


Le lancement d’un réseau d’excellence appuyé par le CRDI améliorera notre compréhension des répercussions de l’IA sur le développement humain.











 






Exploiter les données massives pour atteindre les ODD


Le réseau de données massives pour le développement utilise l’IA pour mesurer les progrès réalisés par rapport aux ODD.











 






​​​​​​​Une innovation ouverte et collaborative pour favoriser l’égalité entre les sexes, l’emploi des jeunes et l’inclusion à grande échelle


Le réseau Open Africa Innovation Research Network (OpenAIR) examine comment les centres de haute technologie facilitent l’adaptation et l’adoption de l’IA pour éclairer les priorités du gouvernement.











 






Le Canada est le premier pays à adopter une stratégie en matière d’intelligence artificielle


Dans ce blogue de l’UNESCO, Naser Faruqui (CRDI), Elissa Strome (ICRA) et Rémi Quirion (Province de Québec) expliquent pourquoi le Canada a été en 2017 le premier pays au monde à annoncer une stratégie nationale visant l’intelligence artificielle.











 






Excitation, préoccupation, et espoir pour l’intelligence artificielle dans les pays du Sud


Selon Matthew Smith du CRDI, l’intelligence artificielle est une arme à double tranchant – c’est la raison pour laquelle ses avantages et ses inconvénients doivent s’équilibrer.























",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy5jb250cm9sZXMtZXNzYWlzLW1lc3VyZXMuZnIvYXV0b21hdGlzbWVzLzAwODAxMS12aXNpb24tbGludGVsbGlnZW5jZS1hcnRpZmljaWVsbGUtcG91ci1ldmFsdWVyLWxldGF0LWRlLWZhdGlndWUtZGVzLXBpbG90ZXMv0gEA?oc=5,Vision : l’intelligence artificielle pour évaluer l’état de fatigue des pilotes - Contrôles Essais Mesures,2019-02-27,Contrôles Essais Mesures,https://www.controles-essais-mesures.fr,N/A,N/A,"Évaluer l’état de fatigue des pilotes : c’est l’objectif du projet européen Hipnosis. Coordonné par le CSEM et sous l’égide de Honeywell Aerospace, ce projet va combiner intelligence artificielle et expertise aéronautique pour contribuer à l’avènement d’une nouvelle génération de cockpits. Composé de caméras et de dispositifs portables électroniques, le développement servira à détecter les […]",N/A,N/A,N/A,"  Mesures Une caméra infrarouge compacte VGA La société allemande Optris, basée à Berlin, présente la caméra infrarouge Xi 640, un nouveau produit de sa gamme Compact Line, qui permet, selon le fabricant, « une mesure de...Par La rédaction 2 juillet 2024",https://schema.org,"[{'@type': 'WebPage', '@id': 'https://www.controles-essais-mesures.fr/automatismes/008011-vision-lintelligence-artificielle-pour-evaluer-letat-de-fatigue-des-pilotes/', 'url': 'https://www.controles-essais-mesures.fr/automatismes/008011-vision-lintelligence-artificielle-pour-evaluer-letat-de-fatigue-des-pilotes/', 'name': 'Vision : l’intelligence artificielle pour évaluer l’état de fatigue des pilotes - Contrôles Essais Mesures', 'isPartOf': {'@id': 'https://www.controles-essais-mesures.fr/#website'}, 'primaryImageOfPage': {'@id': 'https://www.controles-essais-mesures.fr/automatismes/008011-vision-lintelligence-artificielle-pour-evaluer-letat-de-fatigue-des-pilotes/#primaryimage'}, 'image': {'@id': 'https://www.controles-essais-mesures.fr/automatismes/008011-vision-lintelligence-artificielle-pour-evaluer-letat-de-fatigue-des-pilotes/#primaryimage'}, 'thumbnailUrl': 'https://www.controles-essais-mesures.fr/wp-content/uploads/2019/07/image011-1551079110.jpg', 'datePublished': '2019-02-26T23:00:00+00:00', 'dateModified': '2019-02-26T23:00:00+00:00', 'author': {'@id': 'https://www.controles-essais-mesures.fr/#/schema/person/8acfe78168372ae4c33a1b089b38e4a8'}, 'breadcrumb': {'@id': 'https://www.controles-essais-mesures.fr/automatismes/008011-vision-lintelligence-artificielle-pour-evaluer-letat-de-fatigue-des-pilotes/#breadcrumb'}, 'inLanguage': 'fr-FR', 'potentialAction': [{'@type': 'ReadAction', 'target': ['https://www.controles-essais-mesures.fr/automatismes/008011-vision-lintelligence-artificielle-pour-evaluer-letat-de-fatigue-des-pilotes/']}]}, {'@type': 'ImageObject', 'inLanguage': 'fr-FR', '@id': 'https://www.controles-essais-mesures.fr/automatismes/008011-vision-lintelligence-artificielle-pour-evaluer-letat-de-fatigue-des-pilotes/#primaryimage', 'url': 'https://www.controles-essais-mesures.fr/wp-content/uploads/2019/07/image011-1551079110.jpg', 'contentUrl': 'https://www.controles-essais-mesures.fr/wp-content/uploads/2019/07/image011-1551079110.jpg', 'width': 973, 'height': 650, 'caption': ""Pilote d'avion - Cockpit""}, {'@type': 'BreadcrumbList', '@id': 'https://www.controles-essais-mesures.fr/automatismes/008011-vision-lintelligence-artificielle-pour-evaluer-letat-de-fatigue-des-pilotes/#breadcrumb', 'itemListElement': [{'@type': 'ListItem', 'position': 1, 'name': 'Accueil', 'item': 'https://www.controles-essais-mesures.fr/'}, {'@type': 'ListItem', 'position': 2, 'name': 'Tous les articles', 'item': 'https://www.controles-essais-mesures.fr/tous-les-articles/'}, {'@type': 'ListItem', 'position': 3, 'name': 'Vision : l’intelligence artificielle pour évaluer l’état de fatigue des pilotes'}]}, {'@type': 'WebSite', '@id': 'https://www.controles-essais-mesures.fr/#website', 'url': 'https://www.controles-essais-mesures.fr/', 'name': 'Contrôles Essais Mesures', 'description': 'Le site des technologies et applications de contrôles pour les laboratoires et l&#039;industrie', 'potentialAction': [{'@type': 'SearchAction', 'target': {'@type': 'EntryPoint', 'urlTemplate': 'https://www.controles-essais-mesures.fr/?s={search_term_string}'}, 'query-input': 'required name=search_term_string'}], 'inLanguage': 'fr-FR'}, {'@type': 'Person', '@id': 'https://www.controles-essais-mesures.fr/#/schema/person/8acfe78168372ae4c33a1b089b38e4a8', 'name': 'Contrôles Essais Mesures', 'url': 'https://www.controles-essais-mesures.fr/author/editocom/'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMipQFodHRwczovL3d3dy5jYWR1Y2VlLm5ldC9hY3R1YWxpdGUtbWVkaWNhbGUvMTQyNzgvYWlkb2MtYW5ub25jZS1sZS1tYXJxdWFnZS1jZS1wb3VyLWxlLXByZW1pZXItb3V0aWwtcG91ci1sZS13b3JrZmxvdy1iYXNlLXN1ci1sLWlhLXBvdXItbGVzLWVtYm9saWVzLXB1bG1vbmFpcmVzLmh0bWzSAQA?oc=5,Aidoc annonce le marquage CE pour le premier outil pour le workflow basé sur l'IA pour les embolies pulmonaires - Caducee.net,2019-02-28,Caducee.net,https://www.caducee.net,- La solution d'Aidoc pour signaler et prioritiser les cas d'embolies pulmonaires est maintenant disponible sur le marché européen,N/A,N/A,- La solution d'Aidoc pour signaler et prioritiser les cas d'embolies pulmonaires est maintenant disponible sur le marché européen,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,
