URL link,Title,Date,Source,Source Link,description,keywords,og:description,twitter:description,@context,@graph,article:section,article:summary,article text
https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LmRldXRzY2hlLXN0YXJ0dXBzLmRlLzIwMTgvMDMvMjIvbWl0LWt1ZW5zdGxpY2hlci1pbnRlbGxpZ2Vuei16dW0tcGVyZmVrdGVuLXN0YXJ0dXAtbmFtZW4v0gEA?oc=5,Mit Künstlicher Intelligenz zum perfekten Startup-Namen - deutsche-startups.de - deutsche-startups.de,2018-03-22,deutsche-startups.de,https://www.deutsche-startups.de,"Jedes Startup braucht einen guten Namen! Aus dem Hause NameRobot gibt es nun ein neues Tool mit dem Namen Namefruits, das “Gründern und Startups die Namensfindung enorm erleichtern” soll. Nutzer müssen bei Namefruits unter anderem Fragen zu ihrem Projekt beantworten. #StartupTicker",N/A,"Jedes Startup braucht einen guten Namen! Aus dem Hause NameRobot gibt es nun ein neues Tool mit dem Namen Namefruits, das “Gründern und Startups die Namensfindung enorm erleichtern” soll. Nutzer müssen bei Namefruits unter anderem Fragen zu ihrem Projekt beantworten. #StartupTicker",N/A,https://schema.org,"[{'@type': 'WebSite', '@id': 'https://www.deutsche-startups.de/#website', 'url': 'https://www.deutsche-startups.de/', 'name': 'deutsche-startups.de', 'inLanguage': 'de-DE', 'description': 'Startups - Venture Capital - Jobs', 'potentialAction': [{'@type': 'SearchAction', 'target': 'https://www.deutsche-startups.de/?s={search_term_string}', 'query-input': 'required name=search_term_string'}]}, {'@type': 'ImageObject', '@id': 'https://www.deutsche-startups.de/2018/03/22/mit-kuenstlicher-intelligenz-zum-perfekten-startup-namen/#primaryimage', 'inLanguage': 'de-DE', 'url': 'https://www.deutsche-startups.de/app/uploads/2016/04/ds-name-wand.jpg', 'width': 720, 'height': 480}, {'@type': 'WebPage', '@id': 'https://www.deutsche-startups.de/2018/03/22/mit-kuenstlicher-intelligenz-zum-perfekten-startup-namen/#webpage', 'url': 'https://www.deutsche-startups.de/2018/03/22/mit-kuenstlicher-intelligenz-zum-perfekten-startup-namen/', 'name': 'Mit Künstlicher Intelligenz zum perfekten Startup-Namen - deutsche-startups.de', 'isPartOf': {'@id': 'https://www.deutsche-startups.de/#website'}, 'inLanguage': 'de-DE', 'primaryImageOfPage': {'@id': 'https://www.deutsche-startups.de/2018/03/22/mit-kuenstlicher-intelligenz-zum-perfekten-startup-namen/#primaryimage'}, 'datePublished': '2018-03-22T12:11:47+00:00', 'dateModified': '2018-03-07T12:02:39+00:00', 'author': {'@id': 'https://www.deutsche-startups.de/#/schema/person/d6cf3f386a315d355c5af67587845c91'}, 'description': 'Jedes Startup braucht einen guten Namen! Aus dem Hause NameRobot gibt es nun ein neues Tool mit dem Namen Namefruits, das “Gründern und Startups die Namensfindung enorm erleichtern” soll. Nutzer müssen bei Namefruits unter anderem Fragen zu ihrem Projekt beantworten. #StartupTicker', 'potentialAction': [{'@type': 'ReadAction', 'target': ['https://www.deutsche-startups.de/2018/03/22/mit-kuenstlicher-intelligenz-zum-perfekten-startup-namen/']}]}, {'@type': ['Person'], '@id': 'https://www.deutsche-startups.de/#/schema/person/d6cf3f386a315d355c5af67587845c91', 'name': 'Team', 'sameAs': []}]",Aktuell,N/A,N/A
