URL link,Title,Date,Source,Source Link,description,keywords,og:description,twitter:description,@context,@type,url,publisher,mainEntityOfPage,datePublished,dateCreated,dateModified,heading,image,author,article:section,article:summary,article text,headline,thumbnailUrl,articleSection,name,isAccessibleForFree,itemListElement,@graph,alternativeHeadline,hasPart,comment,commentCount,copyrightHolder,sourceOrganization,copyrightYear,isPartOf,logo,@id,diversityPolicy,ethicsPolicy,masthead,foundingDate,sameAs,speakable,address,contactPoint,inLanguage,articleBody
https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3Lm1ja2luc2V5LmNvbS9mZWF0dXJlZC1pbnNpZ2h0cy9mdXR1cmUtb2Ytd29yay9haS1hdXRvbWF0aW9uLWFuZC10aGUtZnV0dXJlLW9mLXdvcmstdGVuLXRoaW5ncy10by1zb2x2ZS1mb3LSAQA?oc=5,"AI, automation, and the future of work: Ten things to solve for - McKinsey",2018-06-01,McKinsey,https://www.mckinsey.com,"As machines increasingly complement human labor in the workplace, we will all need to adjust to reap the benefits.",N/A,"As machines increasingly complement human labor in the workplace, we will all need to adjust to reap the benefits.","As machines increasingly complement human labor in the workplace, we will all need to adjust to reap the benefits.",https://schema.org,Executive Briefing,https://www.mckinsey.com,"{'@type': 'Organization', 'name': 'McKinsey & Company', 'logo': {'@type': 'ImageObject', 'url': 'https://www.mckinsey.com/~/media/Thumbnails/Mck_Logo'}}","{'@type': 'WebPage', '@id': 'https://www.mckinsey.com/featured-insights/future-of-work/ai-automation-and-the-future-of-work-ten-things-to-solve-for'}",2018-06-01T00:00:00Z,2018-05-18T08:13:37Z,2018-06-01T00:00:00Z,"AI, automation, and the future of work: Ten things to solve for",https://www.mckinsey.com/~/media/mckinsey/featured%20insights/future%20of%20organizations/ai%20automation%20and%20the%20future%20of%20work%20ten%20things%20to%20solve%20for/future-of-work-ten-things_488914069_1536x1536.jpg,"[{'@type': 'Person', 'name': 'James Manyika', 'url': 'https://www.mckinsey.com/our-people/james-manyika'}, {'@type': 'Person', 'name': 'Kevin Sneader'}]",N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jby51ay9uZXdzL2J1c2luZXNzLTQ0MzQxNDkw0gEwaHR0cHM6Ly93d3cuYmJjLmNvLnVrL25ld3MvYnVzaW5lc3MtNDQzNDE0OTAuYW1w?oc=5,Google 'to end' Pentagon Artificial Intelligence project - BBC,2018-06-02,BBC,https://www.bbc.co.uk,"Employees have quit over Project Maven, aimed at improving the precision of US drone strikes.",N/A,"Employees have quit over Project Maven, aimed at improving the precision of US drone strikes.","Employees have quit over Project Maven, aimed at improving the precision of US drone strikes.",http://schema.org,ReportageNewsArticle,https://www.bbc.com/news/business-44341490,"{'@type': 'NewsMediaOrganization', 'name': 'BBC News', 'publishingPrinciples': 'http://www.bbc.co.uk/news/help-41670342', 'logo': {'@type': 'ImageObject', 'url': 'https://static.files.bbci.co.uk/ws/simorgh-assets/public/news/images/metadata/poster-1024x576.png'}}",https://www.bbc.com/news/business-44341490,2018-06-02T08:57:10.000Z,,2018-06-02T08:57:10.000Z,,"{'@type': 'ImageObject', 'width': 1024, 'height': 576, 'url': 'https://ichef.bbci.co.uk/news/1024/branded_news/C53E/production/_101849405_diane_greene_getty.jpg'}","{'@type': 'NewsMediaOrganization', 'name': 'BBC News', 'noBylinesPolicy': 'http://www.bbc.co.uk/news/help-41670342#authorexpertise', 'logo': {'@type': 'ImageObject', 'url': 'https://static.files.bbci.co.uk/ws/simorgh-assets/public/news/images/metadata/poster-1024x576.png'}}",N/A,N/A,"Google 'to end' Pentagon Artificial Intelligence project2 June 2018ShareSteve JenningsTop Google executive Diane Greene told staff on Friday there would be no renewal of the contract (file pic)Google will not renew a contract to do artificial intelligence work for the US Pentagon, company sources say.The decision follows strong opposition in the technology giant's workforce.  A number of Google employees resigned and thousands of others signed a protest petition against taking part in the Pentagon project, known as Maven. They feared it was the first step towards using artificial intelligence for lethal purposes. There has been no official statement from Google. According to company sources, top executive Diane Greene told staff on Friday there would be no follow-up after the current contract expired next March.But Kate Conger, a journalist for the technology news website Gizmodo, told the BBC that Google had not cancelled Project Maven and did not appear to have ruled out future work with the military.The contract is reported to be worth less than $10m (£7.5m) to Google but could potentially lead to more extensive cooperation with the Pentagon.Meet Norman, the psychopathic AIProject Maven involves using machine learning and engineering talent to distinguish people and objects in drone videos.In April up to 4,000 Google employees signed an open letter saying that by its involvement in the project the internet giant was putting users' trust at risk, as well as ignoring its ""moral and ethical responsibility"".A report by Gizmodo said that senior leadership at the company was deeply conflicted about the effects of the partnership with the Pentagon.Internal emails suggested that executives saw the contract as a huge opportunity while being concerned about how the company's involvement would be perceived, Gizmodo said.Google staff challenge Pentagon projectMeet Norman, the psychopathic AIPentagon uses Google tech 'for its drones'Apple hires Google's head of searchAI must be 'for common good'",Google 'to end' Pentagon Artificial Intelligence project,https://ichef.bbci.co.uk/news/1024/branded_news/C53E/production/_101849405_diane_greene_getty.jpg,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiiQFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2Jlcm5hcmRtYXJyLzIwMTgvMDYvMDQvYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtYWktaW4tY2hpbmEtdGhlLWFtYXppbmctd2F5cy10ZW5jZW50LWlzLWRyaXZpbmctaXRzLWFkb3B0aW9uL9IBAA?oc=5,Artificial Intelligence (AI) In China: The Amazing Ways Tencent Is Driving It's Adoption - Forbes,2018-06-04,Forbes,https://www.forbes.com,"Chinese company Tencent is driving (AI) development in the country to help the Chinese government achieve its goal of being the world leader in artificial intelligence by 2030. Tencent invests in research and development, other tech companies and personnel to help it achieve its AI ambitions.",,"Chinese company Tencent is driving (AI) development in the country to help the Chinese government achieve its goal of being the world leader in artificial intelligence by 2030. Tencent invests in research and development, other tech companies and personnel to help it achieve its AI ambitions.","Chinese company Tencent is driving (AI) development in the country to help the Chinese government achieve its goal of being the world leader in artificial intelligence by 2030. Tencent invests in research and development, other tech companies and personnel to help it achieve its AI ambitions.",http://schema.org,BreadcrumbList,https://www.forbes.com/sites/bernardmarr/2018/06/04/artificial-intelligence-ai-in-china-the-amazing-ways-tencent-is-driving-its-adoption/,"{'@type': 'NewsMediaOrganization', 'name': 'Forbes', 'url': 'https://www.forbes.com/', 'ethicsPolicy': 'https://www.forbes.com/sites/forbesstaff/article/forbes-editorial-values-and-standards/', 'logo': 'https://imageio.forbes.com/i-forbesimg/media/amp/images/forbes-logo-dark.png?format=png&height=455&width=650&fit=bounds'}",,2018-06-04T00:19:00-04:00,,2019-03-07T09:33:40-05:00,,"{'@type': 'ImageObject', 'url': 'https://imageio.forbes.com/blogs-images/bernardmarr/files/2018/06/AdobeStock_182345619-1200x800.jpeg?format=jpg&height=900&width=1600&fit=bounds', 'width': 542.79, 'height': 304.6}","{'@type': 'Person', 'name': 'Bernard Marr', 'url': 'https://www.forbes.com/sites/bernardmarr/', 'description': 'Bernard Marr is a world-renowned futurist, board advisor and author of Generative AI in Practice: 100+ Amazing Ways Generative Artificial Intelligence is Changing Business and Society. He has written over 20 best-selling and award-winning books and advises and coaches many of the world’s best-known organisations. He has a combined following of 4 million people across his social media channels and newsletters and was ranked by LinkedIn as one of the top 5 business influencers in the world. Follow Bernard on LinkedIn, X (Twitter) or YouTube. Join his newsletter, check out his website and books.', 'sameAs': ['https://www.linkedin.com/in/bernardmarr/', 'https://www.twitter.com/BernardMarr', 'https://bernardmarr.com/']}",Enterprise & Cloud,N/A,"More From ForbesJul 8, 2024,09:00am EDTSee The Future Data Center At The Israeli Quantum Computing CenterJun 30, 2024,09:00am EDTWar Can’t Stop Israeli Startups Determined To Thrive In The DesertJun 6, 2024,06:00am EDTIsraeli Startup Combines Software With Medicine To Transform $1.6 Trillion Pharma MarketMay 22, 2024,12:18pm EDT$20M Fund For Connecting Early-Stage Israeli Startups To New York CityMay 20, 2024,09:00am EDTBiomed 2024 Showcases Israel’s Resilient Entrepreneurial SpiritApr 30, 2024,09:00am EDTAI Is Moving Biology From Science To Engineering, Advancing MedicineApr 10, 2024,09:00am EDTThis Startup Wants To Be OpenAI Of Stem Cell Therapy, Targets $250B MarketEdit StoryForbesInnovationEnterprise TechArtificial Intelligence (AI) In China: The Amazing Ways Tencent Is Driving It's AdoptionBernard MarrContributorOpinions expressed by Forbes Contributors are their own.FollowingFollowClick to save this article.You'll be asked to sign into your Forbes account.Got itJun 4, 2018,12:19am EDTUpdated Mar 7, 2019, 09:33am ESTThis article is more than 6 years old.Share to FacebookShare to TwitterShare to LinkedinTencent Holdings
Tencent is a Chinese tech company founded in 1998 and based in Shenzhen that hosts 55% of China’s mobile internet usage on its platforms. Its mission is to “become the most respected internet enterprise.” The company is China’s biggest social network company with 1 billion users on its app WeChat and 632 million monthly user accounts on social networking platform Qzone, is worth more than Facebook and has extended beyond instant messaging (its product is QQ) and social networking to gaming, digital assistants, mobile payments, cloud storage, education, live streaming, sports, movies and artificial intelligence. The company’s dedication to artificial intelligence is evident in one of its slogans, “AI in all.”









Adobe Stock
Adobe Stock





Artificial Intelligence Labs Opened by Tencent
In 2016, Tencent opened an AI lab in Shenzhen with a vision to “Make AI Everywhere.” Its focus is on research in machine learning, speech recognition, natural language processing and computer vision and to develop practical AI applications for business in the areas of content, online games, social and cloud services. The AI team behind the scenes is composed of 50 research scientists and more than 200 engineers in China and the United States.
PROMOTED
Tencent’s YouTu Lab is a leader in the field of machine learning. It’s credited with dozens of leading technologies in image, face and audio analysis. The innovative output from the YouTu Lab is integrating AI technology into cloud services, intelligent hardware and more to improve the surfing experience of the internet.






Tencent has opened up a new lab in Bellevue, Wash. and Dr. Dong Yu, a former Microsoft employee who is well-known for his work with speech recognition technologies leads the lab. The lab leverages the talented Seattle-area workforce who are primarily focused on natural language processing and speech recognition systems. The company has the finances to compete for top AI talent and the data acquisition to help train AI algorithms.
Tencent’s Artificial Intelligence Priorities
As part of the quad of companies that were identified by China’s Ministry of Science and Technology to develop the next generation of AI technologies, Tencent is forging ahead with new tech investments, research and development.









DailyDozen
US


Forbes Daily: Join over 1 million Forbes Daily subscribers and get our best stories, exclusive reporting and essential analysis of the day’s news in your inbox every weekday.




                Sign Up
            


By signing up, you agree to receive this newsletter, other updates about Forbes and its affiliates’ offerings, our Terms of Service (including resolving disputes on an individual basis via arbitration), and you acknowledge our Privacy Statement. Forbes is protected by reCAPTCHA, and the Google Privacy Policy and Terms of Service apply.




You’re all set! Enjoy the Daily!


                More Newsletters
            


You’re all set! Enjoy the Daily!

                More Newsletters
            



Tencent is a top investor (reported to be $120 million) in robotics start-up UBTech, a firm that focuses on humanoid robots. Quite possibly UBTech’s most famous contribution is Walker, a bipedal robot unveiled at the 2018 Consumer Electronics Show that can walk downstairs. Of the Chinese tech firms known collectively as BAT (Baidu, Alibaba and Tencent), Tencent participated in the greatest number of AI equity deals and made the most AI investments in the United States.
In partnership with several industry players including the Beijing Automotive Group (BAIC), Tencent is invested in developing AI technologies to be used in autonomous-driving vehicles.
Healthcare AI is a main priority for Tencent, based on the company’s investments and AI partnerships. China would like to be a world leader in personalized medicine using AI. More than 38,000 medical institutions have a WeChat account and 60% of those institutions allow patients to book appointments online. Additionally, there are 2,000 hospitals that accept WeChat payment. These services allow Tencent to collect valuable consumer data that helps train AI algorithms. In a recent partnership with Babylon Health, WeChat users will have access to a virtual healthcare assistant. Pushing the envelope even further, Tencent invested in iCarbonX, a company that aims to develop a digital representation of individuals to help perfect personalized medicine.
Tencent’s internal R&D efforts resulted in the development of the Miying healthcare AI platform that launched in 2017. This platform helps healthcare professionals diagnose various types of cancers and analyze and manage healthcare records. The company also has some recent investments in pharmaceutical projects.
Tencent is a critical player in China’s ambition to be a world-leader for artificial intelligence. Since AI is expected to transform all kinds of industries, we can also expect the footprint and AI investment by Tencent will only increase as well.Follow me on Twitter or LinkedIn. Check out my website or some of my other work here. Bernard MarrFollowingFollowBernard Marr is a world-renowned futurist, board advisor and author of Generative AI in Practice: 100+ Amazing Ways Generative Artificial Intelligence is... Read MoreEditorial StandardsPrintReprints & PermissionsThe video player is currently playing an ad. You can skip the ad in 5 sec with a mouse or keyboard
1/100:29IIA Davos 24 Spotlight - Meredith Whittaker.mp4





Skip Ad
 
Continue watchingIIA Davos 24 Spotlight - Meredith Whittaker.mp4after the adVisit Advertiser websiteGO TO PAGE",Artificial Intelligence (AI) In China: The Amazing Ways Tencent Is Driving It's Adoption,,Enterprise & Cloud,Artificial Intelligence (AI) In China: The Amazing Ways Tencent Is Driving It's Adoption,False,"[{'@type': 'ListItem', 'position': 1, 'name': 'Forbes Homepage', 'item': 'https://www.forbes.com/'}, {'@type': 'ListItem', 'position': 2, 'name': 'Innovation', 'item': 'https://www.forbes.com/innovation/'}, {'@type': 'ListItem', 'position': 3, 'name': 'Enterprise Tech', 'item': 'https://www.forbes.com/enterprise-tech/'}]",,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMieWh0dHBzOi8vdGhlYnJpc3RvbGNhYmxlLm9yZy8yMDE4LzA2L2FydGlmaWNpYWwtaW50ZWxsaWdlbmNlLXJvYm90cy1hbmQtdGhlLWZ1dHVyZS1vZi1zb2NpZXR5LWludGVydmlldy13aXRoLWRhcnJlbi1qb25lcy_SAQA?oc=5,"Artificial intelligence, robots, and the future of society: interview with Darren Jones - The Bristol Cable",2018-06-04,The Bristol Cable,https://thebristolcable.org,Independent. Investigative. Indispensable.,N/A,"We are hurtling into a ‘Fourth Industrial Revolution’: an age of artificial intelligence, advanced robotics, and unparalleled automation in the workplace. Should we be worried? To find out, the Cable spoke to Darren Jones – one Bristol MP who is paying attention",N/A,https://schema.org,,,,,,,,,,,N/A,N/A,N/A,,,,,,,"[{'@type': 'Article', '@id': 'https://thebristolcable.org/2018/06/artificial-intelligence-robots-and-the-future-of-society-interview-with-darren-jones/#article', 'isPartOf': {'@id': 'https://thebristolcable.org/2018/06/artificial-intelligence-robots-and-the-future-of-society-interview-with-darren-jones/'}, 'author': [{'@id': 'https://thebristolcable.org/#/schema/person/image/a0f5c2fc6f899d49536ff90baf020bdf'}, {'@id': 'https://thebristolcable.org/#/schema/person/image/4d25d709b486b90860e3f6af5c5b63ef'}], 'headline': 'Artificial intelligence, robots, and the future of society: interview with Darren Jones', 'datePublished': '2018-06-04T06:00:55+00:00', 'dateModified': '2024-04-02T08:45:34+00:00', 'mainEntityOfPage': {'@id': 'https://thebristolcable.org/2018/06/artificial-intelligence-robots-and-the-future-of-society-interview-with-darren-jones/'}, 'wordCount': 1527, 'commentCount': 0, 'publisher': {'@id': 'https://thebristolcable.org/#organization'}, 'image': {'@id': 'https://thebristolcable.org/2018/06/artificial-intelligence-robots-and-the-future-of-society-interview-with-darren-jones/#primaryimage'}, 'thumbnailUrl': 'https://static.thebristolcable.org/uploads/2018/06/DarrenJ1-min-e1528367008449.jpeg', 'keywords': ['Surveillance', 'technology'], 'articleSection': ['Edition 15', 'Interviews'], 'inLanguage': 'en-GB', 'potentialAction': [{'@type': 'CommentAction', 'name': 'Comment', 'target': ['https://thebristolcable.org/2018/06/artificial-intelligence-robots-and-the-future-of-society-interview-with-darren-jones/#respond']}]}, {'@type': 'WebPage', '@id': 'https://thebristolcable.org/2018/06/artificial-intelligence-robots-and-the-future-of-society-interview-with-darren-jones/', 'url': 'https://thebristolcable.org/2018/06/artificial-intelligence-robots-and-the-future-of-society-interview-with-darren-jones/', 'name': 'Artificial intelligence, robots, and the future of society: interview with Darren Jones - The Bristol Cable', 'isPartOf': {'@id': 'https://thebristolcable.org/#website'}, 'primaryImageOfPage': {'@id': 'https://thebristolcable.org/2018/06/artificial-intelligence-robots-and-the-future-of-society-interview-with-darren-jones/#primaryimage'}, 'image': {'@id': 'https://thebristolcable.org/2018/06/artificial-intelligence-robots-and-the-future-of-society-interview-with-darren-jones/#primaryimage'}, 'thumbnailUrl': 'https://static.thebristolcable.org/uploads/2018/06/DarrenJ1-min-e1528367008449.jpeg', 'datePublished': '2018-06-04T06:00:55+00:00', 'dateModified': '2024-04-02T08:45:34+00:00', 'breadcrumb': {'@id': 'https://thebristolcable.org/2018/06/artificial-intelligence-robots-and-the-future-of-society-interview-with-darren-jones/#breadcrumb'}, 'inLanguage': 'en-GB', 'potentialAction': [{'@type': 'ReadAction', 'target': ['https://thebristolcable.org/2018/06/artificial-intelligence-robots-and-the-future-of-society-interview-with-darren-jones/']}]}, {'@type': 'ImageObject', 'inLanguage': 'en-GB', '@id': 'https://thebristolcable.org/2018/06/artificial-intelligence-robots-and-the-future-of-society-interview-with-darren-jones/#primaryimage', 'url': 'https://static.thebristolcable.org/uploads/2018/06/DarrenJ1-min-e1528367008449.jpeg', 'contentUrl': 'https://static.thebristolcable.org/uploads/2018/06/DarrenJ1-min-e1528367008449.jpeg', 'width': 798, 'height': 631}, {'@type': 'BreadcrumbList', '@id': 'https://thebristolcable.org/2018/06/artificial-intelligence-robots-and-the-future-of-society-interview-with-darren-jones/#breadcrumb', 'itemListElement': [{'@type': 'ListItem', 'position': 1, 'name': 'Home', 'item': 'https://thebristolcable.org/'}, {'@type': 'ListItem', 'position': 2, 'name': 'Interviews', 'item': 'https://thebristolcable.org/category/interviews/'}, {'@type': 'ListItem', 'position': 3, 'name': 'Artificial intelligence, robots, and the future of society: interview with Darren Jones'}]}, {'@type': 'WebSite', '@id': 'https://thebristolcable.org/#website', 'url': 'https://thebristolcable.org/', 'name': 'The Bristol Cable', 'description': 'Independent. Investigative. Indispensable.', 'publisher': {'@id': 'https://thebristolcable.org/#organization'}, 'potentialAction': [{'@type': 'SearchAction', 'target': {'@type': 'EntryPoint', 'urlTemplate': 'https://thebristolcable.org/?s={search_term_string}'}, 'query-input': 'required name=search_term_string'}], 'inLanguage': 'en-GB'}, {'@type': 'Organization', '@id': 'https://thebristolcable.org/#organization', 'name': 'The Bristol Cable', 'url': 'https://thebristolcable.org/', 'logo': {'@type': 'ImageObject', 'inLanguage': 'en-GB', '@id': 'https://thebristolcable.org/#/schema/logo/image/', 'url': 'https://static.thebristolcable.org/uploads/2018/07/bristolcable_logo.svg', 'contentUrl': 'https://static.thebristolcable.org/uploads/2018/07/bristolcable_logo.svg', 'width': 1, 'height': 1, 'caption': 'The Bristol Cable'}, 'image': {'@id': 'https://thebristolcable.org/#/schema/logo/image/'}, 'sameAs': ['https://www.facebook.com/thebristolcable/', 'https://x.com/TheBristolCable', 'https://www.youtube.com/user/thebristolcable', 'https://en.wikipedia.org/wiki/The_Bristol_Cable']}, {'@type': 'Person', '@id': 'https://thebristolcable.org/#/schema/person/image/a0f5c2fc6f899d49536ff90baf020bdf', 'name': 'Sandi Dheensa', 'url': 'https://thebristolcable.org/author/sandi-dheensa/'}, {'@type': 'Person', '@id': 'https://thebristolcable.org/#/schema/person/image/4d25d709b486b90860e3f6af5c5b63ef', 'name': 'Michael Cox', 'url': 'https://thebristolcable.org/author/michael-cox/'}]",,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vbmV3cy5jbGltYXRlLmNvbHVtYmlhLmVkdS8yMDE4LzA2LzA1L2FydGlmaWNpYWwtaW50ZWxsaWdlbmNlLWNsaW1hdGUtZW52aXJvbm1lbnQv0gEA?oc=5,Artificial Intelligence—A Game Changer for Climate Change and the Environment - Columbia University,2018-06-05,Columbia University,https://news.climate.columbia.edu,Artificial intelligence is helping us manage the impacts of climate change and protect the environment in many ways.,N/A,Artificial intelligence is helping us manage the impacts of climate change and protect the environment in many ways.,N/A,,,,,,,,,,,,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
