URL link,Title,Date,Source,Source Link,description,keywords,og:description,twitter:description,article:section,article:summary,article text,@context,@graph,url,@type,sameAs,name,mainEntityOfPage,dateModified,publisher,headline,image,author,datePublished,itemListElement,isAccessibleForFree,hasPart,articleSection,thumbnailUrl,associatedMedia,articleBody,alternativeHeadline,video,@id,foundingDate,logo,parentOrganization,actionableFeedbackPolicy,correctionsPolicy,ethicsPolicy,Masthead,missionCoveragePrioritiesPolicy,ownershipFundingInfo,unnamedSourcesPolicy,publishingPrinciples,speakable,creator,dateCreated,isPartOf,potentialAction
https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3Lm94LmFjLnVrL25ld3MvMjAyMS0xMC0yOC1kaWV0ZXItc2Nod2Fyei1mb3VuZGF0aW9uLWFuZC1veGZvcmQtYW5ub3VuY2UtbWFqb3ItcmVzZWFyY2gtY29sbGFib3JhdGlvbtIBAA?oc=5,"Dieter Schwarz Foundation and Oxford announce major research collaboration on artificial intelligence, government ... - University of Oxford",2021-10-28,University of Oxford,https://www.ox.ac.uk,"Professor Louise Richardson, Vice-Chancellor of the University of Oxford, and Professor Reinhold Geilsdoerfer, Managing Director of the Dieter Schwarz Foundation, have today signed an agreement which will fund new posts and facilitate further ground-breaking research at the Oxford Internet Institute.",N/A,N/A,"Professor Louise Richardson, Vice-Chancellor of the University of Oxford, and Professor Reinhold Geilsdoerfer, Managing Director of the Dieter Schwarz Foundation, have today signed an agreement which",N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3LmdpYW50ZnJlYWtpbnJvYm90LmNvbS90ZWNoL3JhY2lzdC1hcnRpZmljaWFsLWludGVsbGlnZW5jZS5odG1s0gEA?oc=5,Scientists Accidentally Build Racist Artificial Intelligence - Giant Freakin Robot,2021-10-27,Giant Freakin Robot,https://www.giantfreakinrobot.com,Scientists and engineers might have created a racist artificial intelligence which gave some concerning answers to ethical questions,N/A,Scientists and engineers might have created a racist artificial intelligence which gave some concerning answers to ethical questions,N/A,N/A,N/A,"


GIANT FREAKIN ROBOT > Movies & TV Scientists Accidentally Build Racist Artificial Intelligence Scientists and engineers might have created a racist artificial intelligence which gave some concerning answers to ethical questions

By Doug Norrie
| Published 3 years ago 

This article is more than 2 years old








The future of the world likely lies in artificial intelligence, a simultaneously exciting and horrifying thought. We are drawing closer to the singularity with each passing day bringing us within striking difference of computers coming online with their own “thoughts” about how the world should be run. The short answer is that it probably won’t work out for humans, but stranger things and all. Before computers come fully online though, scientists appear to have to build in substantially more of an ethical and moral code. Because recently a group of engineers designed a possibly racist artificial intelligence that gave out some questionable “advice”. 






The latest example (via Futurism) of some pretty significant tweaks needing to be made with machine learning algorithms comes from the Allen Institute. They built an interesting program called Ask Delphi which also might have accidentally become some racist artificial intelligence. This program was meant to help users ask ethical questions and get straightforward answers to possibly complicated situations. The issue at hand was that it gave some pretty damn terrible advice and seemed to, at times, couch it along racial lines. 
One need only go over the Ask Delphi platform to see what folks are talking about here. One example that users noted when typing in a situation, leading to concerns over a racial artificial intelligence comes with the question, “A black man walks toward you at night.” The system then asks you to his the “Ponder” button while it, well, ponders an answer. Ask Delphi’s response to this is, “It’s concerning.” Another time when asked, the answer is “It is unsettling.” Meanwhile when asking the same question to Ask Delphi but swapping out “Black” for “white” the answer becomes “It’s not so clear.” 
Then there were other issues with Ask Delphi that led to claims this possibly racist artificial intelligence shouldn’t be left in the hands of people trying to suss out decision making along different lines. Twitter use @mtrc noted how there had been some very (very) questionable answers given by the artificial intelligence to seemingly “easy” questions. Check out some of the feedback he got from a bunch of different queries. 















Look we are obviously years (or maybe even decades) away from having artificial intelligence greatly impact our lives around the moral and ethical decisions we face on a daily basis. And maybe these questions are cherrypicked in a manner that would point to some racist artificial intelligence when the reality isn’t that clear. But even these few examples do give the solid (or unsettling) feeling that we shouldn’t let machine learning programs handle all of our day-to-day thought. And it is worth exploring Ask Adelphi to see if its answers align with your own ethical code. Most things are pretty straightforward. 
And to their credit (I suppose), the folks at the Allen Institute aren’t lauding the Ask Adelphi program as the all-in-one answer to figuring out the ethical questions of our day. They don’t call it racist artificial intelligence by any means, but they do say the program highlights the “promises and limitations” of neural networks when given human input. So on this front, there is still plenty of work to be done. 








Related Topics:

Technology
Artificial Intelligence
racist artificial intelligence





",https://schema.org,"[{'@type': 'Article', '@id': 'https://www.giantfreakinrobot.com/tech/racist-artificial-intelligence.html#article', 'isPartOf': {'@id': 'https://www.giantfreakinrobot.com/tech/racist-artificial-intelligence.html'}, 'author': {'name': 'Doug Norrie', '@id': 'https://www.giantfreakinrobot.com/#/schema/person/621ff1d1cbbed741ae5ec8030c3c3309'}, 'headline': 'Scientists Accidentally Build Racist Artificial Intelligence', 'datePublished': '2021-10-27T00:26:08+00:00', 'dateModified': '2021-10-27T00:26:17+00:00', 'mainEntityOfPage': {'@id': 'https://www.giantfreakinrobot.com/tech/racist-artificial-intelligence.html'}, 'wordCount': 556, 'publisher': {'@id': 'https://www.giantfreakinrobot.com/#organization'}, 'image': {'@id': 'https://www.giantfreakinrobot.com/tech/racist-artificial-intelligence.html#primaryimage'}, 'thumbnailUrl': 'https://www.giantfreakinrobot.com/wp-content/uploads/2021/10/artificial-intelligence-g86543633a_1280.jpg', 'keywords': ['Artificial Intelligence', 'racist artificial intelligence'], 'articleSection': ['Movies &amp; TV', 'Technology'], 'inLanguage': 'en-US'}, {'@type': 'WebPage', '@id': 'https://www.giantfreakinrobot.com/tech/racist-artificial-intelligence.html', 'url': 'https://www.giantfreakinrobot.com/tech/racist-artificial-intelligence.html', 'name': 'Scientists Accidentally Build Racist Artificial Intelligence | GIANT FREAKIN ROBOT', 'isPartOf': {'@id': 'https://www.giantfreakinrobot.com/#website'}, 'primaryImageOfPage': {'@id': 'https://www.giantfreakinrobot.com/tech/racist-artificial-intelligence.html#primaryimage'}, 'image': {'@id': 'https://www.giantfreakinrobot.com/tech/racist-artificial-intelligence.html#primaryimage'}, 'thumbnailUrl': 'https://www.giantfreakinrobot.com/wp-content/uploads/2021/10/artificial-intelligence-g86543633a_1280.jpg', 'datePublished': '2021-10-27T00:26:08+00:00', 'dateModified': '2021-10-27T00:26:17+00:00', 'description': 'Scientists and engineers might have created a racist artificial intelligence which gave some concerning answers to ethical questions', 'breadcrumb': {'@id': 'https://www.giantfreakinrobot.com/tech/racist-artificial-intelligence.html#breadcrumb'}, 'inLanguage': 'en-US', 'potentialAction': [{'@type': 'ReadAction', 'target': ['https://www.giantfreakinrobot.com/tech/racist-artificial-intelligence.html']}]}, {'@type': 'ImageObject', 'inLanguage': 'en-US', '@id': 'https://www.giantfreakinrobot.com/tech/racist-artificial-intelligence.html#primaryimage', 'url': 'https://www.giantfreakinrobot.com/wp-content/uploads/2021/10/artificial-intelligence-g86543633a_1280.jpg', 'contentUrl': 'https://www.giantfreakinrobot.com/wp-content/uploads/2021/10/artificial-intelligence-g86543633a_1280.jpg', 'width': 1280, 'height': 853, 'caption': 'racist artificial intelligence'}, {'@type': 'BreadcrumbList', '@id': 'https://www.giantfreakinrobot.com/tech/racist-artificial-intelligence.html#breadcrumb', 'itemListElement': [{'@type': 'ListItem', 'position': 1, 'name': 'GFR Home', 'item': 'https://www.giantfreakinrobot.com/'}, {'@type': 'ListItem', 'position': 2, 'name': 'Scientists Accidentally Build Racist Artificial Intelligence'}]}, {'@type': 'WebSite', '@id': 'https://www.giantfreakinrobot.com/#website', 'url': 'https://www.giantfreakinrobot.com/', 'name': 'GIANT FREAKIN ROBOT', 'description': 'Stomping into the future of entertainment.', 'publisher': {'@id': 'https://www.giantfreakinrobot.com/#organization'}, 'alternateName': 'GFR', 'potentialAction': [{'@type': 'SearchAction', 'target': {'@type': 'EntryPoint', 'urlTemplate': 'https://www.giantfreakinrobot.com/?s={search_term_string}'}, 'query-input': 'required name=search_term_string'}], 'inLanguage': 'en-US'}, {'@type': 'Organization', '@id': 'https://www.giantfreakinrobot.com/#organization', 'name': 'GIANT FREAKIN ROBOT', 'alternateName': 'GFR', 'url': 'https://www.giantfreakinrobot.com/', 'logo': {'@type': 'ImageObject', 'inLanguage': 'en-US', '@id': 'https://www.giantfreakinrobot.com/#/schema/logo/image/', 'url': 'https://www.giantfreakinrobot.com/wp-content/uploads/2019/11/GFR-Logo-1.jpg', 'contentUrl': 'https://www.giantfreakinrobot.com/wp-content/uploads/2019/11/GFR-Logo-1.jpg', 'width': 584, 'height': 584, 'caption': 'GIANT FREAKIN ROBOT'}, 'image': {'@id': 'https://www.giantfreakinrobot.com/#/schema/logo/image/'}, 'sameAs': ['https://www.facebook.com/giantfreakinrobot', 'https://x.com/GFRobot', 'https://www.instagram.com/gfrobo/', 'https://www.linkedin.com/company/gfrobot/']}, {'@type': 'Person', '@id': 'https://www.giantfreakinrobot.com/#/schema/person/621ff1d1cbbed741ae5ec8030c3c3309', 'name': 'Doug Norrie', 'description': 'Doug has been writing about movies and television for the better part of the last decade for a variety of websites.', 'sameAs': ['http://www.dfsr.com', 'https://x.com/https://twitter.com/dougnorrie'], 'url': 'https://www.giantfreakinrobot.com/author/dougnorrie'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5uZXh0Z292LmNvbS9hcnRpZmljaWFsLWludGVsbGlnZW5jZS8yMDIxLzEwL2luc2lkZS1haXItZm9yY2UtdHJhaW5pbmctcHJvZ3JhbS13aWxsLXBpdC1odW1hbi1waWxvdHMtYWdhaW5zdC1haS8xODY0MTgv0gEA?oc=5,Inside the Air Force Training Program that Will Pit Human Pilots Against AI - Nextgov/FCW,2021-10-27,Nextgov/FCW,https://www.nextgov.com,The work could lead to a new era of human and technology teaming.,,The work could lead to a new era of human and technology teaming.,The work could lead to a new era of human and technology teaming.,N/A,N/A,"

Inside the Air Force Training Program that Will Pit Human Pilots Against AI
                    Devrimb/istockphoto
                  
Sponsor Message

Sponsor Message


      
  Get the latest federal technology news delivered to your inbox.

    emailStay Connected
Sponsor Message

Sponsor Message

Featured eBooks
  Cyber Workforce
            Read Now
              Law Enforcement TechRead NowAI in the WorkplaceRead Now









    
  


By

Brandi Vincent,Defense Technology Correspondent







































            
              
                
  



  By


Brandi Vincent

|

             October 27, 2021
            

The work could lead to a new era of human and technology teaming.






                  Artificial Intelligence
                









                  Defense
                









                  Workforce
                












































Air Force fighter pilots will soon face new opponents in their training: artificial intelligence-based enemy pilots that can match humans based on their personal learning needs.After steering the production of numerous AI-enabled pilot agents for years, Aptima, Inc. confirmed it landed a four-year contract with the Air Force Research Laboratory to build an “automated librarian” that will categorize those AI pilots and pair them with military trainees in scenarios that are right to advance their skillsets.“The best case outcome is that AFRL determines that the products of this research are so promising that they create a library into which AI training technologies are shelved like books are shelved and they refine the sort of librarian that we're trying to build here so that it can sweep through that enormous library of AI, sweep through a library of scenarios—and for each individual student—pick out just the right pairing to advance them to expertise reliably and more quickly than we can do today,” Aptima’s Chief Scientist Jared Freeman told Nextgov during an interview on Tuesday.Freeman joined the company in 1999, four years after its launch. Aptima’s project portfolio has grown increasingly diverse since then, he noted. Now, much of it concerns AI support for human teams, like forming and measuring them, and helping people and AI to manage those groups. The company also does a bit of work developing sensors and wearables to monitor and improve military members’ physical and cognitive fitness. Efforts under Freeman’s purview as chief scientist deal heavily with big data and AI. He’s currently a principal investigator overseeing Aptima’s role in a Defense Advanced Research Projects Agency-led initiative to help imbue AI with social intelligence to pave the way for next-level human/AI teaming down the line. He’ll also be very involved in this newly unveiled contract with AFRL, which is worth potentially more than $5.2 million.“There's a wonderful line drawn, a thread from our work we did at our founding to this project that we are talking about now,” Freeman noted.The company’s formation dates back to “a contract from the Navy to use computational methods to design more effective command and control teams, which we then tested with human beings,” he explained, adding that that work lasted about a dozen years. The latest pursuit with the Air Force lab also involves people and technology teaming up, as well.“This time, the teams are human pilots and their adversaries—who are in a sort of a dance together—one trying to beat the other. And those adversaries are AI,” Freeman explained. “So here we're on, I think, the edge of really the next generation of AI research, which is human teams interacting with AI. AI as advisors. AI as trainers. AI as adversaries who exercise these skills.”The roots of this now-formal contract trace in part back to collaboration Aptima had been engaging in with the lab’s 711th Human Performance Wing and its Senior Principal Research Psychologist and Readiness Product Line Lead for the Warfighter Readiness Research Division, Dr. Winston “Wink” Bennett. This “builds on an ambition of Dr. Bennett's and the wing to ensure that America has robust architectures for building artificial intelligence,” Freeman noted.He and his team previously had been overseeing and assessing  the development of AI agents that were meant to become enemies in Air Force pilot training. Often in simulated combats or “dogfights” for educational purposes, trainees will fly against human experts, to learn how to operate and survive in combat. But those expert trainers are costly and highly in-demand, so the services are pivoting to explore the potential for AI to fill that gap. 

Story Continues Below Sponsor Message

Story Continues Below Sponsor Message


Aptima facilitated the making of numerous AI pilots across a variety of commercial developers. In the prior work, which received recognition and an award from NATO in 2020, the researchers found that the performance of each of the computer-based pilots the various entities’ deployed varied significantly between scenarios—as if each were an expert in some types of encounters and a novice in others.“This tells us that [the Defense Department] needs to be quite careful about investing all of its funds in a single AI solution,” Freeman said.Under this new contract, he and his team will direct the development of AI agents by those other companies and form a scalable cloud-based testbed that allows many agents to generate flight data in parallel that can be used to assess the technology. Further, Aptima also aims to capitalize on AI-based pilots’ varying performances, by making a “smart” librarian—underpinned by AI—that will organize and match the computerized pilots to the human ones, depending on their experience levels. A “unique feature” of the system is that it will use training data in real-time to personalize learning based on each individual.Eventually, the pilots of all types will interact in simulators.“We don't have human pilot trainees in this loop. We're running AI through simulations against fairly scripted but smart—those other AIs are like the students, right?” Freeman noted. “It’s a very long term program. We have several more years of work to do and we hope to be working with human beings on the trainee end soon.”







Share This:



NEXT STORY:

              Pentagon AI Chief Responds to USAF Software Leader Who Quit in Frustration
            













Human operators must be held accountable for AI’s use in conflicts, Air Force secretary says







Why NIST is prioritizing creating a dictionary of AI development







SSA restructures tech shop to center on the CIO







How a push to the cloud helped a Ukrainian bank keep faith with customers amid war







The people problem behind the government’s AI ambitions







Nextgov/FCW eBook: Cyber Workforce








Human operators must be held accountable for AI’s use in conflicts, Air Force secretary says






Why NIST is prioritizing creating a dictionary of AI development






SSA restructures tech shop to center on the CIO






How a push to the cloud helped a Ukrainian bank keep faith with customers amid war






The people problem behind the government’s AI ambitions






Nextgov/FCW eBook: Cyber Workforce






",http://schema.org,,https://www.nextgov.com,Article,"['https://www.facebook.com/NextgovFCW/', 'https://twitter.com/NextgovFCW', 'https://www.linkedin.com/company/nextgovfcw/']",Nextgov/FCW,https://www.nextgov.com/artificial-intelligence/2021/10/inside-air-force-training-program-will-pit-human-pilots-against-ai/186418/,2023-07-10T17:33:43,"{'@type': 'Organization', 'name': 'Nextgov/FCW'}",Inside the Air Force Training Program that Will Pit Human Pilots Against AI,"{'url': 'https://cdn.nextgov.com/media/img/cd/2021/10/27/futuristic_flight_operator_picture_id1062881034/route-fifty-lead-image.jpg?1635361585', 'width': 1200, '@type': 'ImageObject', 'height': 550}","{'url': '/voices/brandi-vincent/14441/', '@type': 'Person', 'name': 'Brandi Vincent'}",2021-10-27T15:52:40,,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiImh0dHBzOi8vYnVpbHRpbi5jb20vY29tcGFueS9vcGVuYWnSAQA?oc=5,"OpenAI Careers, Perks + Culture - Built In",2021-10-27,Built In,https://builtin.com,"Learn more about OpenAI. Find jobs, explore benefits, and research company culture at Built In.",N/A,N/A,N/A,N/A,N/A,N/A,https://schema.org,,,BreadcrumbList,,,,,,,,,,"[{'@type': 'ListItem', 'position': '1', 'name': 'Companies', 'item': 'https://builtin.com/companies'}, {'@type': 'ListItem', 'position': '2', 'name': 'OpenAI', 'item': 'https://builtin.com/company/openai'}]",,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vaW5kaWFhaS5nb3YuaW4vYXJ0aWNsZS9pbmRpYS1nZXRzLXNtYXJ0LWFib3V0LWFydGlmaWNpYWwtaW50ZWxsaWdlbmNl0gEA?oc=5,India gets smart about Artificial Intelligence - INDIAai,2021-10-28,INDIAai,https://indiaai.gov.in,"In the recent past, ""Artificial Intelligence"" is a new buzzword that has found its way into everyone's lexicon, with few of us realising precisely what it means. Having said that, it cannot be denied that AI is affecting our lives in ways which we could never have imagined.",undefined,"In the recent past, ""Artificial Intelligence"" is a new buzzword that has found its way into everyone's lexicon, with few of us realising precisely what it means. Having said that, it cannot be denied that AI is affecting our lives in ways which we could never have imagined.","In the recent past, ""Artificial Intelligence"" is a new buzzword that has found its way into everyone's lexicon, with few of us realising precisely what it means. Having said that, it cannot be denied that AI is affecting our lives in ways which we could never have imagined.",N/A,N/A,"
                            Proforma for submission of nominations for IndiaAI Fellowship under the IndiaAI Mission
                         
                                    Article
                                 
                                4 Min
                            ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3LmJlbmVmaXRzcHJvLmNvbS8yMDIxLzEwLzI4L3VzaW5nLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLWZvci10aGUtZW1wbG95ZWUtYmVuZWZpdHMtam91cm5leS_SAQA?oc=5,Using artificial intelligence for the employee benefits journey - BenefitsPro,2021-10-28,BenefitsPro,https://www.benefitspro.com,"AI is part of our everyday lives, and it's time to put it to work for employee benefits.",N/A,"AI is part of our everyday lives, and it's time to put it to work for employee benefits.","AI is part of our everyday lives, and it's time to put it to work for employee benefits.",N/A,N/A, Search,http://schema.org,,,NewsArticle,,,"{'@type': 'WebPage', '@id': 'https://www.benefitspro.com/2021/10/28/using-artificial-intelligence-for-the-employee-benefits-journey/'}",,"{'@type': 'Organization', 'name': 'BenefitsPro', 'logo': {'@type': 'ImageObject', 'url': '/brand-logos/logo-google-amp-benefitspro.png'}}",Using artificial intelligence for the employee benefits journey,"{'@type': 'ImageObject', 'url': 'https://images.benefitspro.com/contrib/content/uploads/sites/412/2021/09/Multiple-Paths-Article-202109161130.jpg'}","{'@type': 'Person', 'name': 'Sony SungChu'}",2021-10-28 09:25:48.000,,False,"{'@type': 'WebPageElement', 'isAccessibleForFree': 'False', 'cssSelector': '.paywall-content'}",,,,,,,,,,,,,,,,,,,,,,,
