,URL Link,Date,Source,Source Link,Title,Description,Text to Process,Preprocessed Text
0,https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy5oYXJwZXJzYmF6YWFyLmNvbS91ay9mYXNoaW9uL2Zhc2hpb24tbmV3cy9hMjI3MjI0ODAvaG93LWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLW1vZGVscy1hcmUtdGFraW5nLW92ZXIteW91ci1pbnN0YWdyYW0tZmVlZC_SAQA?oc=5,2018-08-31,Harper's Bazaar UK,https://www.harpersbazaar.com,How artificial intelligence models are taking over Instagram,Could AI influencers be the future? We speak to a robot fashion influencer Miquela. ,How artificial intelligence models are taking over Instagram Could AI influencers be the future? We speak to a robot fashion influencer Miquela. ,artificial intelligence model taking instagram could ai influencers future speak robot fashion influencer miquela
1,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDE4LzgvMzEvMTc3NzcwMDgvYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtdGFyeW4tc291dGhlcm4tYW1wZXItbXVzaWPSAQA?oc=5,2018-08-31,The Verge,https://www.theverge.com,How AI,"Dani Deahl heads to Los Angeles to see how artificial intelligence is used in music production. Artist and content creator, Taryn Southern, is recording her debut album which she co-produced with several AI programs, including Amper Music. We sat down with her to see how the process came together. 

Subscribe: http://goo.gl/G5RXGs

Like The Verge on Facebook: https://goo.gl/2P1aGc
Follow on Twitter: https://goo.gl/XTWX61
Follow on Instagram: https://goo.gl/7ZeLvX
Read More: http://www.theverge.com
Community guidelines: http://bit.ly/2D0hlAv

Subscribe to Verge Science on YouTube, a new home base for our explorations into the future of science: http://bit.ly/2FqJZMl","How AI Dani Deahl heads to Los Angeles to see how artificial intelligence is used in music production. Artist and content creator, Taryn Southern, is recording her debut album which she co-produced with several AI programs, including Amper Music. We sat down with her to see how the process came together. 

Subscribe: http://goo.gl/G5RXGs

Like The Verge on Facebook: https://goo.gl/2P1aGc
Follow on Twitter: https://goo.gl/XTWX61
Follow on Instagram: https://goo.gl/7ZeLvX
Read More: http://www.theverge.com
Community guidelines: http://bit.ly/2D0hlAv

Subscribe to Verge Science on YouTube, a new home base for our explorations into the future of science: http://bit.ly/2FqJZMl",ai dani deahl head los angeles see artificial intelligence used music production artist content creator taryn southern recording debut album coproduced several ai program including amper music sat see process came together subscribe like verge facebook follow twitter follow instagram read community guideline subscribe verge science youtube new home base exploration future science
2,https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmJidmFvcGVubWluZC5jb20vZW4vdGVjaG5vbG9neS9hcnRpZmljaWFsLWludGVsbGlnZW5jZS9icmluZ2luZy1hcnRpZmljaWFsLWludGVsbGlnZW5jZS10by1pdHMtdHJ1ZS1wb3RlbnRpYWwv0gEA?oc=5,2018-08-28,BBVA OpenMind,https://www.bbvaopenmind.com,Bringing Artificial Intelligence to its True Potential | OpenMind,"The augmented capacities that AI is going to add to our capacities should improve our lives and eliminate tedious tasks, as well as increase productivity","Bringing Artificial Intelligence to its True Potential | OpenMind The augmented capacities that AI is going to add to our capacities should improve our lives and eliminate tedious tasks, as well as increase productivity",bringing artificial intelligence true potential openmind augmented capacity ai going add capacity improve life eliminate tedious task well increase productivity
3,https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LnBiY3RvZGF5LmNvLnVrL25ld3MvZGlnaXRhbC1jb25zdHJ1Y3Rpb24tbmV3cy9haS1jb25zdHJ1Y3Rpb24taW5kdXN0cnkvNDYxMjEv0gEA?oc=5,2018-08-31,"Planning, Building & Construction Today",https://www.pbctoday.co.uk,The benefits and downfalls of AI in the construction industry,New research by Powertools2U has outlined the benefits and negatives of artificial intelligence and what the technology can bring to the construction industry.,The benefits and downfalls of AI in the construction industry New research by Powertools2U has outlined the benefits and negatives of artificial intelligence and what the technology can bring to the construction industry.,benefit downfall ai construction industry new research powertoolsu outlined benefit negative artificial intelligence technology bring construction industry
4,https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LmVudHJlcHJlbmV1ci5jb20vc2NpZW5jZS10ZWNobm9sb2d5L2hvdy1hcnRpZmljaWFsLWludGVsbGlnZW5jZS1jYW4taW1wcm92ZS15b3VyLWhlYWx0aC1hbmQvMzE3MDQ30gEA?oc=5,2018-08-31,Entrepreneur,https://www.entrepreneur.com,How Artificial Intelligence Can Improve Your Health and Productivity,"For a healthy, happy office, artificial intelligence can be like a supportive big brother -- not just Big Brother.","How Artificial Intelligence Can Improve Your Health and Productivity For a healthy, happy office, artificial intelligence can be like a supportive big brother -- not just Big Brother.",artificial intelligence improve health productivity healthy happy office artificial intelligence like supportive big brother big brother
5,https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvZDQxNTg2LTAxOC0wNjA5MS160gEA?oc=5,2018-08-29,Nature.com,https://www.nature.com,Artificial intelligence nails predictions of earthquake aftershocks,Nature - A neural-network analysis outperforms the method scientists typically use to work out where these tremors will strike.,Artificial intelligence nails predictions of earthquake aftershocks Nature - A neural-network analysis outperforms the method scientists typically use to work out where these tremors will strike.,artificial intelligence nail prediction earthquake aftershock nature neuralnetwork analysis outperforms method scientist typically use work tremor strike
6,https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vZW50ZXJwcmlzZXJzcHJvamVjdC5jb20vYXJ0aWNsZS8yMDE4LzgvYWktYm9vdGNhbXAtMTAtYm9va3MtZ2V0LXNwZWVk0gEA?oc=5,2018-08-27,The Enterprisers Project,https://enterprisersproject.com,AI bootcamp: 10 books to get up to speed,"You've had enough artificial intelligence hype. Dig into these books to focus on what's coming for your organization, team – and career","AI bootcamp: 10 books to get up to speed You've had enough artificial intelligence hype. Dig into these books to focus on what's coming for your organization, team – and career",ai bootcamp book get speed enough artificial intelligence hype dig book focus coming organization team career
7,https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LnRlbGVrb20uY29tL2VuL21lZGlhL21lZGlhLWluZm9ybWF0aW9uL2FyY2hpdmUvc3R1ZHktd29yay0yMDI4LTUzNzE1ONIBAA?oc=5,2018-08-29,Telekom Data Intelligence Hub,https://www.telekom.com,The world of work in 2028: trends and dilemmas,"
Deutsche Telekom, Detecon and Henley Business School asked international experts about the effects of digitalization and artificial intelligence on the future of work and everyday life.","The world of work in 2028: trends and dilemmas 
Deutsche Telekom, Detecon and Henley Business School asked international experts about the effects of digitalization and artificial intelligence on the future of work and everyday life.",world work trend dilemma deutsche telekom detecon henley business school asked international expert effect digitalization artificial intelligence future work everyday life
8,https://news.google.com/rss/articles/CBMiOGh0dHBzOi8vbGVhcm4uZzIuY29tL3ByLWluZHVzdHJ5LWFydGlmaWNpYWwtaW50ZWxsaWdlbmNl0gEA?oc=5,2018-08-27,G2,https://learn.g2.com,The Impact of Artificial Intelligence on the PR Industry,Artificial intelligence has had a major impact on the way we live and work. Learn how AI will have an impact on the PR industry. ,The Impact of Artificial Intelligence on the PR Industry Artificial intelligence has had a major impact on the way we live and work. Learn how AI will have an impact on the PR industry. ,impact artificial intelligence pr industry artificial intelligence major impact way live work learn ai impact pr industry
9,https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3Lm1wZy5kZS8xMjIyNjUxOS9zeW5jaHJvbmlzYXRpb24tZmFjaWFsLWV4cHJlc3Npb25zLXZpZGVv0gEA?oc=5,2018-08-27,mpg.de,https://www.mpg.de,Artificial intelligence adapts facial expressions in dubbed videos,Artificial intelligence can be used to adapt a person’s facial expressions when dubbing a film. The technique for modifying facial expressions in video was developed by a team led by C. Theobalt from the Max Planck Institute for Informatics.,Artificial intelligence adapts facial expressions in dubbed videos Artificial intelligence can be used to adapt a person’s facial expressions when dubbing a film. The technique for modifying facial expressions in video was developed by a team led by C. Theobalt from the Max Planck Institute for Informatics.,artificial intelligence adapts facial expression dubbed video artificial intelligence used adapt person facial expression dubbing film technique modifying facial expression video developed team led c theobalt max planck institute informatics
10,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmltZi5vcmcvZW4vQmxvZ3MvQXJ0aWNsZXMvMjAxOC8wOC8yOS9ibG9nLWNoYXJ0LW9mLXRoZS13ZWVrLWludmVzdC1pbi1yb2JvdHMtYW5kLXBlb3BsZS1pbi1hc2lh0gEA?oc=5,2018-08-29,International Monetary Fund,https://www.imf.org,Chart of the Week: Invest in Robots and People in Asia,More complex work that could only be done by humans can now be done by machines.,Chart of the Week: Invest in Robots and People in Asia More complex work that could only be done by humans can now be done by machines.,chart week invest robot people asia complex work could done human done machine
