,URL Link,Date,Source,Source Link,Title,Description,Text to Process,Preprocessed Text
0,https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5nb3YudWsvZ292ZXJubWVudC9uZXdzL3dvcmxkLWxlYWRpbmctZXhwZXJ0LWRlbWlzLWhhc3NhYmlzLXRvLWFkdmlzZS1uZXctZ292ZXJubWVudC1vZmZpY2UtZm9yLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNl0gEA?oc=5,2018-06-26,GOV.UK,https://www.gov.uk,World,Government and industry to work together to put the UK at the forefront of AI technologies,World Government and industry to work together to put the UK at the forefront of AI technologies,world government industry work together put uk forefront ai technology
1,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3LmNpby5jb20vYXJ0aWNsZS8yMjE4ODEvYWlzLWltcGFjdC1vbi10aGUtZnV0dXJlLW9mLXdvcmsuaHRtbNIBSGh0dHBzOi8vd3d3LmNpby5jb20vYXJ0aWNsZS8yMjE4ODEvYWlzLWltcGFjdC1vbi10aGUtZnV0dXJlLW9mLXdvcmsuaHRtbA?oc=5,2018-06-29,CIO,https://www.cio.com,AI’s impact on the future of work,"Robots and AI won’t displace job categories whole cloth, but may help make jobs easier in the future, as more tasks are automated for improved productivity or safety.","AI’s impact on the future of work Robots and AI won’t displace job categories whole cloth, but may help make jobs easier in the future, as more tasks are automated for improved productivity or safety.",ai impact future work robot ai wont displace job category whole cloth may help make job easier future task automated improved productivity safety
2,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vYnJlYWtpbmdkZWZlbnNlLmNvbS8yMDE4LzA2L2pvaW50LWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLWNlbnRlci1jcmVhdGVkLXVuZGVyLWRvZC1jaW8v0gFlaHR0cHM6Ly9icmVha2luZ2RlZmVuc2UuY29tLzIwMTgvMDYvam9pbnQtYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtY2VudGVyLWNyZWF0ZWQtdW5kZXItZG9kLWNpby8_YW1wPTE?oc=5,2018-06-29,Breaking Defense,https://breakingdefense.com,Joint Artificial Intelligence Center Created Under DoD CIO,"""The major challenge for the US is China,"" CNA analyst Larry Lewis said. ""They are approaching the use of AI just like the US approached going to the moon in the sixties.""","Joint Artificial Intelligence Center Created Under DoD CIO ""The major challenge for the US is China,"" CNA analyst Larry Lewis said. ""They are approaching the use of AI just like the US approached going to the moon in the sixties.""",joint artificial intelligence center created dod cio major challenge u china cna analyst larry lewis said approaching use ai like u approached going moon sixty
3,https://news.google.com/rss/articles/CBMiQ2h0dHBzOi8vd3d3LnRlY2hub2xvZ3lyZXZpZXcuY29tLzIwMTgvMDYvMjcvMTQyMDc3L2Jvb3N0aW5nLWFpcy1pcS_SAQA?oc=5,2018-06-27,MIT Technology Review,https://www.technologyreview.com,Boosting AI's IQ,"Today’s artificial intelligence is far from intelligent. But Josh Tenenbaum, PhD ’99, is working on it.","Boosting AI's IQ Today’s artificial intelligence is far from intelligent. But Josh Tenenbaum, PhD ’99, is working on it.",boosting ai iq today artificial intelligence far intelligent josh tenenbaum phd working
4,https://news.google.com/rss/articles/CBMiPmh0dHBzOi8vdGFza2FuZHB1cnBvc2UuY29tL25ld3MvYWlyLWZvcmNlLW5vdC1jcmVhdGluZy1za3luZXQv0gEA?oc=5,2018-06-28,Task & Purpose,https://taskandpurpose.com,"This Is Not How 'Skynet' Begins, Air Force Says of Artificial Intelligence Efforts",nan,"This Is Not How 'Skynet' Begins, Air Force Says of Artificial Intelligence Efforts nan",skynet begin air force say artificial intelligence effort nan
5,https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LmVudHJlcHJlbmV1ci5jb20vc2NpZW5jZS10ZWNobm9sb2d5L3JvYm90cy1hcmUtb3VyLWZyaWVuZHMtaG93LWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLWlzLzMxNTgwONIBAA?oc=5,2018-06-27,Entrepreneur,https://www.entrepreneur.com,Robots Are Our Friends,"AI is doing the jobs we don&#039;t want to do and the jobs we can&#039;t do, and improving the jobs we already do.","Robots Are Our Friends AI is doing the jobs we don&#039;t want to do and the jobs we can&#039;t do, and improving the jobs we already do.",robot friend ai job dont want job cant improving job already
6,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3Lm5hbmFseXplLmNvbS8yMDE4LzA2L2JhY2tncm91bmQtY2hlY2tzLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlL9IBAA?oc=5,2018-06-29,Nanalyze,https://www.nanalyze.com,How Background Checks Use Artificial Intelligence,"People are creepy, and we’re not just talking about clowns and people who drive cargo vans. We recently learned that nearly one-third of our fellow American adults, more than 70 million people, have been arrested on a felony charge at some point in their lives. We should note that arrests do not equal convictions, so","How Background Checks Use Artificial Intelligence People are creepy, and we’re not just talking about clowns and people who drive cargo vans. We recently learned that nearly one-third of our fellow American adults, more than 70 million people, have been arrested on a felony charge at some point in their lives. We should note that arrests do not equal convictions, so",background check use artificial intelligence people creepy talking clown people drive cargo van recently learned nearly onethird fellow american adult million people arrested felony charge point life note arrest equal conviction
7,https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LmZhc3Rjb21wYW55LmNvbS80MDU4NTUwMy9ob3ctdG8tcHJlcGFyZS15b3VyLWtpZHMtZm9yLWpvYnMtdGhhdC1kb250LWV4aXN0LXlldC_SAQA?oc=5,2018-06-27,Fast Company,https://www.fastcompany.com,How to prepare your kids for jobs that don't exist yet,nan,How to prepare your kids for jobs that don't exist yet nan,prepare kid job exist yet nan
8,https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LnNwYWNlLmNvbS80MTA0MS1hcnRpZmljaWFsLWludGVsbGlnZW5jZS1jaW1vbi1zcGFjZS1leHBsb3JhdGlvbi5odG1s0gEA?oc=5,2018-06-29,Space.com,https://www.space.com,"Meet CIMON, the 1st Robot with Artificial Intelligence to Fly in Space","CIMON, a first-of-its-kind intelligent robot on its way to the International Space Station, could mark the start of a key exploration partnership, NASA officials said.","Meet CIMON, the 1st Robot with Artificial Intelligence to Fly in Space CIMON, a first-of-its-kind intelligent robot on its way to the International Space Station, could mark the start of a key exploration partnership, NASA officials said.",meet cimon st robot artificial intelligence fly space cimon firstofitskind intelligent robot way international space station could mark start key exploration partnership nasa official said
9,https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LmFiYy5uZXQuYXUvbmV3cy9zY2llbmNlLzIwMTgtMDYtMjgvdmludC1jZXJmLWZhdGhlci1vZi1pbnRlcm5ldC1nb29nbGUtd2FyLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLzk5MTY4OTDSASZodHRwczovL2FtcC5hYmMubmV0LmF1L2FydGljbGUvOTkxNjg5MA?oc=5,2018-06-27,ABC News,https://www.abc.net.au,"Vint Cerf: The 'father of the internet' on Google, war and 'artificial idiocy'","Google has faced internal protests over its artificial intelligence work for the military, but internet pioneer Vint Cerf thinks its often just ""artificial idiocy"".","Vint Cerf: The 'father of the internet' on Google, war and 'artificial idiocy' Google has faced internal protests over its artificial intelligence work for the military, but internet pioneer Vint Cerf thinks its often just ""artificial idiocy"".",vint cerf father internet google war artificial idiocy google faced internal protest artificial intelligence work military internet pioneer vint cerf think often artificial idiocy
