,title,link,published,sentiment,Sentiment Class
58,Microsoft explains how its DLSS competitor uses AI to improve any game - The Verge,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDI0LzYvNy8yNDE3MzQ3NC9taWNyb3NvZnQtd2luZG93cy1hdXRvLXN1cGVyLXJlc29sdXRpb24tc3ItZGxzcy1nYW1pbmfSAQA?oc=5,"Fri, 07 Jun 2024 10:05:10 GMT",-0.4,negative
59,AI Startup Perplexity Drops Fake Movie Trailer as First Ad - Adweek,https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3LmFkd2Vlay5jb20vYnJhbmQtbWFya2V0aW5nL2FpLXN0YXJ0dXAtcGVycGxleGl0eS1kcm9wcy1ob2xseXdvb2QtY2FsaWJlci1mYWtlLW1vdmllLXRyYWlsZXItYXMtaXRzLWZpcnN0LWFkL9IBAA?oc=5,"Fri, 07 Jun 2024 01:00:00 GMT",-0.125,negative
60,Washington is waking up to AI’s risks about three years too late - CNN,https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3LmNubi5jb20vMjAyNC8wNi8wNy90ZWNoL2FpLXJlZ3VsYXRpb24tbmlnaHRjYXAvaW5kZXguaHRtbNIBPmh0dHBzOi8vYW1wLmNubi5jb20vY25uLzIwMjQvMDYvMDcvdGVjaC9haS1yZWd1bGF0aW9uLW5pZ2h0Y2Fw?oc=5,"Fri, 07 Jun 2024 11:48:00 GMT",-0.3,negative
61,What is AI? Everything to know about artificial intelligence - ZDNet,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LnpkbmV0LmNvbS9hcnRpY2xlL3doYXQtaXMtYWktaGVyZXMtZXZlcnl0aGluZy15b3UtbmVlZC10by1rbm93LWFib3V0LWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlL9IBAA?oc=5,"Wed, 05 Jun 2024 18:29:00 GMT",-0.6,negative
62,"The Rise and Fall of BNN Breaking, an AI-Generated News Outlet - The New York Times",https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjQvMDYvMDYvdGVjaG5vbG9neS9ibm4tYnJlYWtpbmctYWktZ2VuZXJhdGVkLW5ld3MuaHRtbNIBAA?oc=5,"Thu, 06 Jun 2024 15:52:09 GMT",0.13636363636363635,positive
63,How AI is changing elections around the world - NBC News,https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3Lm5iY25ld3MuY29tL25ld3Mvd29ybGQvaW5kaWEtYWktY2hhbmdpbmctZWxlY3Rpb25zLXdvcmxkLXJjbmExNTQ4MzjSAStodHRwczovL3d3dy5uYmNuZXdzLmNvbS9uZXdzL2FtcC9yY25hMTU0ODM4?oc=5,"Wed, 05 Jun 2024 21:00:40 GMT",0.0,neutral
64,"Adobe terms clarified: Will never own your work, or use it to train AI - 9to5Mac",https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vOXRvNW1hYy5jb20vMjAyNC8wNi8wNy9hZG9iZS10ZXJtcy1jbGFyaWZpZWQv0gEA?oc=5,"Fri, 07 Jun 2024 11:05:00 GMT",-0.3,negative
65,"China's Text-To-Video AI Tool, Dubbed Sora Killer, Blows Everyone's Mind - NDTV",https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3Lm5kdHYuY29tL2ZlYXR1cmUva3VhaXNob3Uta2xpbmctc29yYS1jaGluYXMtdGV4dC10by12aWRlby1haS10b29sLWR1YmJlZC1zb3JhLWtpbGxlci1ibG93cy1ldmVyeW9uZXMtbWluZC01ODQwMjM30gGDAWh0dHBzOi8vd3d3Lm5kdHYuY29tL2ZlYXR1cmUva3VhaXNob3Uta2xpbmctc29yYS1jaGluYXMtdGV4dC10by12aWRlby1haS10b29sLWR1YmJlZC1zb3JhLWtpbGxlci1ibG93cy1ldmVyeW9uZXMtbWluZC01ODQwMjM3L2FtcC8x?oc=5,"Fri, 07 Jun 2024 13:58:26 GMT",0.0,neutral
66,"Generative AI in the U.K.: 36 Percent Have Used It, but Deloitte Highlights Need to Improve “Fluency” - Hollywood Reporter",https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmhvbGx5d29vZHJlcG9ydGVyLmNvbS9idXNpbmVzcy9idXNpbmVzcy1uZXdzL2dlbmVyYXRpdmUtYWktZmx1ZW5jeS11ay1kZWxvaXR0ZS0xMjM1OTE2MzgxL9IBamh0dHBzOi8vd3d3LmhvbGx5d29vZHJlcG9ydGVyLmNvbS9idXNpbmVzcy9idXNpbmVzcy1uZXdzL2dlbmVyYXRpdmUtYWktZmx1ZW5jeS11ay1kZWxvaXR0ZS0xMjM1OTE2MzgxL2FtcC8?oc=5,"Fri, 07 Jun 2024 07:53:08 GMT",0.0,neutral
67,Humane warns AI Pin owners to “immediately” stop using its charging case - The Verge,https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDI0LzYvNS8yNDE3MjM3Ny9odW1hbmUtYWktcGluLWJhdHRlcnktY2FzZS1pc3N1ZS13YXJuaW5n0gEA?oc=5,"Wed, 05 Jun 2024 20:49:02 GMT",0.0,neutral
68,Kartoon Studios Strikes First Deal With AI Dubbing Platform - Deadline,https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vZGVhZGxpbmUuY29tLzIwMjQvMDYva2FydG9vbi1zdHVkaW9zLWRlZXBkdWItZHViYmluZy1kZWFsLTEyMzU5NjE3MzYv0gFRaHR0cHM6Ly9kZWFkbGluZS5jb20vMjAyNC8wNi9rYXJ0b29uLXN0dWRpb3MtZGVlcGR1Yi1kdWJiaW5nLWRlYWwtMTIzNTk2MTczNi9hbXAv?oc=5,"Fri, 07 Jun 2024 14:00:00 GMT",0.25,positive
69,Opinion: The risks of AI could be catastrophic. We should empower company workers to warn us - CNN,https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LmNubi5jb20vMjAyNC8wNi8wNi9vcGluaW9ucy9hcnRpZmljaWFsLWludGVsbGlnZW5jZS1yaXNrcy1jaGF0LWdwdC1sZXNzaWcvaW5kZXguaHRtbNIBWWh0dHBzOi8vYW1wLmNubi5jb20vY25uLzIwMjQvMDYvMDYvb3BpbmlvbnMvYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2Utcmlza3MtY2hhdC1ncHQtbGVzc2ln?oc=5,"Thu, 06 Jun 2024 23:27:00 GMT",0.0,neutral
70,Meta may have to hit the breaks on its big AI training plans - Business Insider,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vbWV0YS1wcml2YWN5LXBvbGljeS1jaGFuZ2UtY29uY2VybnMtc2NyYXBlLWZhY2Vib29rLWRhdGEtdHJhaW4tYWktMjAyNC020gFsaHR0cHM6Ly93d3cuYnVzaW5lc3NpbnNpZGVyLmNvbS9tZXRhLXByaXZhY3ktcG9saWN5LWNoYW5nZS1jb25jZXJucy1zY3JhcGUtZmFjZWJvb2stZGF0YS10cmFpbi1haS0yMDI0LTY_YW1w?oc=5,"Fri, 07 Jun 2024 10:11:00 GMT",0.0,neutral
71,5 Ways To Make Money From Home Using AI In 2024 - Forbes,https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvcmFjaGVsd2VsbHMvMjAyNC8wNi8wNC81LXdheXMtdG8tbWFrZS1tb25leS1mcm9tLWhvbWUtdXNpbmctYWktaW4tMjAyNC_SAQA?oc=5,"Tue, 04 Jun 2024 16:00:24 GMT",0.0,neutral
72,New: 'Apple Intelligence' AI Service for iOS 18 Will Have These Features - MacRumors,https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3Lm1hY3J1bW9ycy5jb20vMjAyNC8wNi8wNy9hcHBsZS1pbnRlbGxpZ2VuY2Utc2VydmljZS13d2RjL9IBAA?oc=5,"Fri, 07 Jun 2024 11:13:06 GMT",0.13636363636363635,positive
73,Under the Radar: 3 AI Sleeper Stocks to Own Now - InvestorPlace,https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyNC8wNi91bmRlci10aGUtcmFkYXItMy1haS1zbGVlcGVyLXN0b2Nrcy10by1vd24tbm93L9IBAA?oc=5,"Fri, 07 Jun 2024 10:11:09 GMT",0.55,positive
74,More than a quarter of election information shared by AI factually incorrect: study - MSNBC,https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy5tc25iYy5jb20vbW9ybmluZy1qb2Uvd2F0Y2gvbW9yZS10aGFuLWEtcXVhcnRlci1vZi1lbGVjdGlvbi1pbmZvcm1hdGlvbi1zaGFyZWQtYnktYWktZmFjdHVhbGx5LWluY29ycmVjdC1zdHVkeS0yMTI0ODk3OTc3NjPSATZodHRwczovL3d3dy5tc25iYy5jb20vbXNuYmMvYW1wLXZpZGVvL21tdm8yMTI0ODk3OTc3NjM?oc=5,"Fri, 07 Jun 2024 13:33:01 GMT",0.5,positive
75,"Buy stocks where AI is core to investment thesis, Morgan Stanley says - CNBC",https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjQvMDYvMDcvYnV5LXN0b2Nrcy13aGVyZS1haS1pcy1jb3JlLXRvLWludmVzdG1lbnQtdGhlc2lzLW1vcmdhbi1zdGFubGV5LXNheXMuaHRtbNIBAA?oc=5,"Fri, 07 Jun 2024 14:10:20 GMT",0.0,neutral
76,Cisco Live 2024: Cisco Announces New AI-powered Innovations and Investments - Cisco Newsroom,https://news.google.com/rss/articles/CBMixQFodHRwczovL25ld3Nyb29tLmNpc2NvLmNvbS9jL3IvbmV3c3Jvb20vZW4vdXMvYS95MjAyNC9tMDYvY2lzY28tbGl2ZS0yMDI0LWNpc2NvLWFubm91bmNlcy1uZXctYWktcG93ZXJlZC1pbm5vdmF0aW9ucy1hbmQtaW52ZXN0bWVudHMtdG8taGVscC1jdXN0b21lcnMtdW5sb2NrLWEtbW9yZS1jb25uZWN0ZWQtYW5kLXNlY3VyZS1mdXR1cmUuaHRtbNIBAA?oc=5,"Tue, 04 Jun 2024 15:08:06 GMT",0.13636363636363635,positive
77,Google's AI Overviews misunderstand why people use Google - Ars Technica,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vYXJzdGVjaG5pY2EuY29tL2FpLzIwMjQvMDYvZ29vZ2xlcy1haS1vdmVydmlld3MtbWlzdW5kZXJzdGFuZC13aHktcGVvcGxlLXVzZS1nb29nbGUv0gEA?oc=5,"Tue, 04 Jun 2024 17:31:39 GMT",0.0,neutral
78,"Humane, the startup behind the AI Pin, in talks with HP, telecoms to sell - CNBC",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjQvMDYvMDYvaHVtYW5lLXRoZS1zdGFydHVwLWJlaGluZC10aGUtYWktcGluLWluLXRhbGtzLXdpdGgtaHAtdGVsZWNvbXMtdG8tc2VsbC5odG1s0gEA?oc=5,"Thu, 06 Jun 2024 15:19:21 GMT",-0.4,negative
79,No AI skills on your resume? Expect lower salaries and fewer roles in the future - The Hill,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vdGhlaGlsbC5jb20vbG9iYnlpbmcvNDcwODQ5MS1uby1haS1za2lsbHMtb24teW91ci1yZXN1bWUtZXhwZWN0LWxvd2VyLXNhbGFyaWVzLWFuZC1mZXdlci1yb2xlcy1pbi10aGUtZnV0dXJlL9IBeWh0dHBzOi8vdGhlaGlsbC5jb20vbG9iYnlpbmcvNDcwODQ5MS1uby1haS1za2lsbHMtb24teW91ci1yZXN1bWUtZXhwZWN0LWxvd2VyLXNhbGFyaWVzLWFuZC1mZXdlci1yb2xlcy1pbi10aGUtZnV0dXJlL2FtcC8?oc=5,"Fri, 07 Jun 2024 13:00:00 GMT",0.0,neutral
80,Report: Apple to launch iOS 18 AI features marketed as 'Apple Intelligence' - 9to5Mac,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vOXRvNW1hYy5jb20vMjAyNC8wNi8wNy9yZXBvcnQtYXBwbGUtdG8tbGF1bmNoLWlvcy0xOC1haS1mZWF0dXJlcy1tYXJrZXRlZC1hcy1hcHBsZS1pbnRlbGxpZ2VuY2Uv0gEA?oc=5,"Fri, 07 Jun 2024 11:22:00 GMT",0.0,neutral
81,AI shift is still in 'very early stages': Goldman Sachs exec. - Yahoo Finance,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vdmlkZW8vYWktc2hpZnQtc3RpbGwtdmVyeS1lYXJseS0xNjA2NTY4NzguaHRtbNIBAA?oc=5,"Fri, 07 Jun 2024 16:06:56 GMT",0.13,positive
82,"Microsoft Lays Off 1500 Workers, Blames ""AI Wave"" - Futurism",https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vZnV0dXJpc20uY29tL3RoZS1ieXRlL21pY3Jvc29mdC1sYXlvZmZzLWJsYW1pbmctYWktd2F2ZdIBAA?oc=5,"Fri, 07 Jun 2024 13:07:09 GMT",0.0,neutral
83,Meta Stock: Zuckerberg Details New AI Tools For Businesses - Investor's Business Daily,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LmludmVzdG9ycy5jb20vbmV3cy90ZWNobm9sb2d5L2liZC1zdG9jay1vZi10aGUtZGF5LW1ldGEtcm9sbHMtb3V0LW5ldy1haS10b29scy1mb3ItYnVzaW5lc3Nlcy_SAQA?oc=5,"Fri, 07 Jun 2024 16:04:00 GMT",0.06818181818181818,positive
84,Nvidia’s CEO is given the rockstar treatment in AI-powerhouse Taiwan - CNN,https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LmNubi5jb20vMjAyNC8wNi8wNy90ZWNoL252aWRpYS1qZW5zb24taHVhbmctdGFpd2FuLWNvbXB1dGV4LWhuay1pbnRsL2luZGV4Lmh0bWzSAVRodHRwczovL2FtcC5jbm4uY29tL2Nubi8yMDI0LzA2LzA3L3RlY2gvbnZpZGlhLWplbnNvbi1odWFuZy10YWl3YW4tY29tcHV0ZXgtaG5rLWludGw?oc=5,"Fri, 07 Jun 2024 11:08:00 GMT",0.0,neutral
85,"Move over, Nvidia: Fund manager likes 'overlooked' chipmaker with billions in AI chip sales - CNBC",https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjQvMDYvMDcvbnZpZGlhLWFsdGVybmF0aXZlLWZ1bmQtbWFuYWdlci1saWtlcy1vdmVybG9va2VkLWNoaXBtYWtlci13aXRoLW1lZ2EtYWktY2hpcC1zYWxlcy5odG1s0gEA?oc=5,"Thu, 06 Jun 2024 23:20:37 GMT",0.0,neutral
86,Nvidia's AI Chip Has A Tough Competitor From China - Huawei's Latest Ascend 910B - Yahoo Finance,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9udmlkaWFzLWFpLWNoaXAtdG91Z2gtY29tcGV0aXRvci0xMzU2NDc4NTUuaHRtbNIBAA?oc=5,"Fri, 07 Jun 2024 13:56:47 GMT",0.05555555555555555,positive
87,Meta Is Bringing Chatbots to WhatsApp in Test of AI Strategy - The Wall Street Journal,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3Lndzai5jb20vdGVjaC9haS9tZXRhLWlzLWJyaW5naW5nLWNoYXRib3RzLXRvLXdoYXRzYXBwLWluLXRlc3Qtb2YtYWktc3RyYXRlZ3ktODMwYTEzMDPSAQA?oc=5,"Thu, 06 Jun 2024 17:30:00 GMT",0.0,neutral
88,Chinese provinces use AI in move to stop cheating in university entrance exams - South China Morning Post,https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5zY21wLmNvbS9uZXdzL2NoaW5hL3BvbGl0aWNzL2FydGljbGUvMzI2NTc2NC9jaGluZXNlLXByb3ZpbmNlcy1icmluZy1haS1zdG9wLWNoZWF0aW5nLWdhb2thby11bml2ZXJzaXR5LWVudHJhbmNlLWV4YW1z0gGCAWh0dHBzOi8vYW1wLnNjbXAuY29tL25ld3MvY2hpbmEvcG9saXRpY3MvYXJ0aWNsZS8zMjY1NzY0L2NoaW5lc2UtcHJvdmluY2VzLWJyaW5nLWFpLXN0b3AtY2hlYXRpbmctZ2Fva2FvLXVuaXZlcnNpdHktZW50cmFuY2UtZXhhbXM?oc=5,"Fri, 07 Jun 2024 09:30:37 GMT",0.0,neutral
89,Guterres warns humanity on 'knife's edge' as AI raises nuclear war threat - The Guardian,https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS93b3JsZC9hcnRpY2xlLzIwMjQvanVuLzA3L2FpLW51Y2xlYXItd2FyLXRocmVhdC11bi1zZWNyZXRhcnktZ2VuZXJhbNIBAA?oc=5,"Fri, 07 Jun 2024 14:00:00 GMT",0.0,neutral
90,"With New AI Processors, Will Intel Stock Return To Pre-Inflation Shock Highs Of $68? - Forbes",https://news.google.com/rss/articles/CBMijAFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2dyZWF0c3BlY3VsYXRpb25zLzIwMjQvMDYvMDcvd2l0aC1uZXctYWktcHJvY2Vzc29ycy13aWxsLWludGVsLXN0b2NrLXJldHVybi10by1wcmUtaW5mbGF0aW9uLXNob2NrLWhpZ2hzLW9mLTY4L9IBAA?oc=5,"Fri, 07 Jun 2024 12:00:31 GMT",0.13636363636363635,positive
91,"What is Cara, the anti-AI social media app for artists? - Mashable",https://news.google.com/rss/articles/CBMiPWh0dHBzOi8vbWFzaGFibGUuY29tL2FydGljbGUvY2FyYS1haS1zb2NpYWwtbWVkaWEtYXBwLWFydGlzdHPSAQA?oc=5,"Fri, 07 Jun 2024 09:00:00 GMT",0.03333333333333333,positive
92,Missed Out on Nvidia Stock? Buy This Spectacular Artificial Intelligence (AI) Stock Instead - The Motley Fool,https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDI0LzA2LzA3L21pc3NlZC1vdXQtb24tbnZpZGlhLXN0b2NrLWJ1eS10aGlzLXNwZWN0YWN1bGFyLWFyL9IBAA?oc=5,"Fri, 07 Jun 2024 08:02:00 GMT",0.19999999999999998,positive
93,"No, Drake's Cover of 'Hey There Delilah' Isn't AI - WIRED",https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3LndpcmVkLmNvbS9zdG9yeS9kcmFrZS1wbGFpbi13aGl0ZS10cy1haS13YWgtZ3dhbi1kZWxpbGFoL9IBAA?oc=5,"Fri, 07 Jun 2024 11:00:00 GMT",0.0,neutral
94,"New AI Tools, Meta Verified and More for Businesses on WhatsApp - Meta Store",https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyNC8wNi9uZXctYWktdG9vbHMtbWV0YS12ZXJpZmllZC1hbmQtbW9yZS1mb3ItYnVzaW5lc3Nlcy1vbi13aGF0c2FwcC_SAWVodHRwczovL2Fib3V0LmZiLmNvbS9uZXdzLzIwMjQvMDYvbmV3LWFpLXRvb2xzLW1ldGEtdmVyaWZpZWQtYW5kLW1vcmUtZm9yLWJ1c2luZXNzZXMtb24td2hhdHNhcHAvYW1wLw?oc=5,"Thu, 06 Jun 2024 17:47:45 GMT",0.3181818181818182,positive
95,Are the Drake Vocals on ‘Wah Gwan Delilah’ an AI Deepfake? - Billboard,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LmJpbGxib2FyZC5jb20vbXVzaWMvcmItaGlwLWhvcC9kcmFrZS13YWgtZ3dhbi1kZWxpbGFoLXZvY2Fscy1yZWFsLW9yLWFpLWRlZXBmYWtlLTEyMzU3MDMwODkv0gFsaHR0cHM6Ly93d3cuYmlsbGJvYXJkLmNvbS9tdXNpYy9yYi1oaXAtaG9wL2RyYWtlLXdhaC1nd2FuLWRlbGlsYWgtdm9jYWxzLXJlYWwtb3ItYWktZGVlcGZha2UtMTIzNTcwMzA4OS9hbXAv?oc=5,"Fri, 07 Jun 2024 00:55:28 GMT",0.0,neutral
96,Could AI put an end to animal testing? - BBC.com,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy9hcnRpY2xlcy9jZDExMGw2MXIzZ2_SATJodHRwczovL3d3dy5iYmMuY29tL25ld3MvYXJ0aWNsZXMvY2QxMTBsNjFyM2dvLmFtcA?oc=5,"Wed, 05 Jun 2024 23:06:03 GMT",0.0,neutral
97,Missed Out on Nvidia Stock? Buy This Spectacular Artificial Intelligence (AI) Stock Instead - Yahoo Finance,https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9taXNzZWQtbnZpZGlhLXN0b2NrLWJ1eS1zcGVjdGFjdWxhci0wODAyMDA4MTEuaHRtbNIBAA?oc=5,"Fri, 07 Jun 2024 08:09:53 GMT",0.0,neutral
98,Tomato.ai launches zero-shot accent softening model to revolutionize call center industry - VentureBeat,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vdmVudHVyZWJlYXQuY29tL2FpL3RvbWF0by1haS1sYXVuY2hlcy16ZXJvLXNob3QtYWNjZW50LXNvZnRlbmluZy1tb2RlbC10by1yZXZvbHV0aW9uaXplLWNhbGwtY2VudGVyLWluZHVzdHJ5L9IBAA?oc=5,"Fri, 07 Jun 2024 13:00:00 GMT",-0.1,negative
99,Google makes its note-taking AI NotebookLM more useful - The Verge,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDI0LzYvNi8yNDE3MjQyMi9nb29nbGUtbm90ZWJvb2tsbS1haS1nZW1pbmktcHJvLWNoYXRib3TSAQA?oc=5,"Thu, 06 Jun 2024 11:00:00 GMT",0.4,positive
